"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(%)","超過600張增減","持股超過800張(%)","超過800張增減","持股超過1千張(%)","超過1千張增減"
"446","5522","遠雄","80","-2.2","-2.68","26W22","05/29","88.3","+0.07","87.8","+0.36","86.8","+0.03"
"447","00772B","中信高評級公司債","33.68","+0.08","+0.24","26W22","05/29","78.7","+0.22","78.3","+0.21","77.8","+0.18"
"448","0051","元大中型100","136.7","+0.55","+0.4","26W22","05/29","13.2","-0.46","4.37","-0.47","4.37","-0.47"
"449","2617","台航","29.6","-0.05","-0.17","26W22","05/29","59.5","-0.25","58.7","+0.21","57.2","+0.43"
"450","2023","燁輝","13.75","+0.05","+0.36","26W22","05/29","77.7","+0.19","77.2","+0.28","76.8","+0.17"
"451","5880","合庫金","23.85","+0.05","+0.21","26W22","05/29","70.4","-0.07","69.2","-0.09","68.4","-0.08"
"452","00722B","群益投資級電信債","36","+0.07","+0.19","26W22","05/29","89","+0.18","88.7","+0.18","88.6","+0.11"
"453","4743","合一","47.75","-1.25","-2.55","26W22","05/29","42.9","-0.55","41.6","-0.7","41","-0.72"
"454","00908","富邦入息REITs+","15","+0.16","+1.08","26W22","05/29","35.3","+0.94","31.9","+0.94","29.5","+0.94"
"455","9939","宏全","132","+1.5","+1.15","26W22","05/29","56.7","-0.05","52.4","-0.3","49.7","+0.01"
"456","9934","成霖","10.3","-0.1","-0.96","26W22","05/29","62.6","-0.18","61.1","-0.03","58.5","-0.27"
"457","1464","得力","10.3","-0.05","-0.48","26W22","05/29","58","+0.36","55.6","+0.4","53.8","+0.39"
"458","1815","富喬","90.1","-1.3","-1.42","26W22","05/29","34.2","-0.24","33.7","+0.26","32","-0.38"
"459","2727","王品","244","+0.5","+0.21","26W22","05/29","27.1","-0.28","23.6","-1.12","17.2","+1.1"
"460","00700","富邦恒生國企","16.57","-0.08","-0.48","26W22","05/29","7.18","+0.79","3.2","+0.61","3.2","+3.2"
"461","00942B","台新美A公司債20+","14.35","+0.02","+0.14","26W22","05/29","88.3","+0.22","88","+0.31","87.8","+0.32"
"462","00853B","統一美債10年Aa-A","27.86","+0.01","+0.04","26W22","05/29","89.7","+1.18","89.3","+1.2","89.3","+1.2"
"463","2412","中華電","145","+1","+0.69","26W22","05/29","78.7","-0.15","78.2","-0.14","77.7","-0.15"
"464","4904","遠傳","109","+2.5","+2.35","26W22","05/29","92.4","-0.14","91.6","-0.14","90.9","-0.11"
"465","8016","矽創","286.5","0","0","26W22","05/29","36.9","-1.51","32","-0.91","28.3","-1.67"
"466","6671","三能-KY","25.7","-0.3","-1.15","26W22","05/29","64.7","+0.07","61.4","+0.03","58.4","+0.11"
"467","2535","達欣工","90.8","+1.1","+1.23","26W22","05/29","57","+0.07","55.5","+0.36","54.8","+0.36"
"468","6414","樺漢","395","+7","+1.8","26W22","05/29","57.6","+0.59","54.7","+0.08","51.8","+1.29"
"469","7713","威力德生醫","70.4","-0.6","-0.85","26W22","05/29","80.6","+0.12","77.6","+0.1","77.6","+0.1"
"470","3313","斐成","11.7","-0.85","-6.77","26W22","05/29","75.4","+0.18","73.9","+0.18","73.9","+0.18"
"471","00984A","主動安聯台灣高息","15.58","-0.06","-0.38","26W22","05/29","15.4","-1.76","13.6","-1.88","12","-2.28"
"472","6146","耕興","195.5","-6.5","-3.22","26W22","05/29","53.8","-1.37","48.9","-0.6","44.3","-2.44"
"473","5457","宣德","32.35","+2.85","+9.66","26W22","05/29","53","-1.1","50.3","-0.65","48.5","-0.19"
"474","1216","統一","75.6","+1.2","+1.61","26W22","05/29","87.1","-0.3","85.9","-0.33","84.8","-0.3"
"475","8429","金麗-KY","6.6","-0.02","-0.3","26W22","05/29","39.8","-0.25","37.9","+0.13","37.9","+0.13"
"476","3339","泰谷","41.9","-1.7","-3.9","26W22","05/29","24","-0.29","18.7","-0.16","17.4","-1.55"
"477","3071","協禧","32.55","-0.1","-0.31","26W22","05/29","56.9","+0.04","56.9","+0.04","56","+0.86"
"478","2547","日勝生","11","-0.15","-1.35","26W22","05/29","67","+0.07","64.3","-0.26","62.5","-0.26"
"479","3532","台勝科","297","+27","+10","26W22","05/29","89.8","+0.4","89.2","+0.56","88.2","+0.12"
"480","00636","國泰中國A50","28.3","-0.03","-0.11","26W22","05/29","18.9","-0.22","16.9","-0.23","16.1","+1.41"
"481","00898","國泰基因免疫革命","8.21","-0.02","-0.24","26W22","05/29","12.5","+1.97","11.2","+1.98","8.79","+1.98"
"482","1617","榮星","16.2","+0.05","+0.31","26W22","05/29","73","+0.1","73","+0.1","69.8","+0.14"
"483","2243","宏旭-KY","33.85","+3.05","+9.9","26W22","05/29","49.1","+1.83","44.1","+2.68","39","+0.16"
"484","8438","昶昕","80","-0.4","-0.5","26W22","05/29","80.6","-1.27","79.8","-0.25","69.5","-0.2"
"485","4164","承業醫","30.6","-0.35","-1.13","26W22","05/29","47","+0.01","43.9","+0.01","41.9","+0.42"
"486","4107","邦特","117","+1.5","+1.3","26W22","05/29","59.1","+0.41","54.2","+1.54","51.6","+0.39"
"487","6415","矽力*-KY","481","-11.5","-2.34","26W22","05/29","72.2","-0.54","67.2","+0.35","64.8","-0.03"
"488","2887I","台新新光辛特","9.4","0","0","26W22","05/29","69.3","+0.1","67.2","+0.09","65.4","-0.04"
"489","5608","四維航","14.9","+0.1","+0.68","26W22","05/29","25.9","+0.23","24.6","-0.14","23.3","-0.15"
"490","7818","溢泰實業","62","-1","-1.59","26W22","05/29","87.7","-0.12","87.3","-0.17","87.3","-0.17"
"491","00751B","元大AAA至A公司債","31.83","+0.06","+0.19","26W22","05/29","73.1","+0.5","72.3","+0.48","71.8","+0.5"
"492","2596","綠意","30.55","-1","-3.17","26W22","05/29","70.1","-0.11","65.2","+1.26","61.4","+3.17"
"493","00896","中信綠能及電動車","27.45","-0.13","-0.47","26W22","05/29","6.5","-1.6","5.22","-2.12","4.91","-1.5"
"494","2511","太子","8.08","-0.08","-0.98","26W22","05/29","77.4","-0.04","75.4","-0.08","73.9","+0.02"
"495","5355","佳總","6.69","-0.11","-1.62","26W22","05/29","67.7","+0.12","65.2","+0.15","62.4","+0.15"
"496","6153","嘉聯益","20.3","-0.45","-2.17","26W22","05/29","46.9","+0.41","44.8","+0.39","43.3","+0.69"
"497","4147","中裕","58.6","+1","+1.74","26W22","05/29","48.9","+0.09","45.4","+0.09","43.4","+0.43"
"498","1325","恆大","26.05","0","0","26W22","05/29","45.8","+0.16","45","+0.16","43.9","+0.16"
"499","8942","森鉅","40.5","+0.4","+1","26W22","05/29","46","+0.08","43.7","+0.08","42","+0.08"
"500","6547","高端疫苗","45.6","-1.55","-3.29","26W22","05/29","31.2","+0.12","29.8","-0.06","28.7","-0.33"
"501","00786B","元大10年IG銀行債","32.62","+0.03","+0.09","26W22","05/29","26.5","+0.27","26.5","+0.27","18.3","-4"
"502","7760","享溫馨","32","0","0","26W22","05/29","49.7","+0.77","45.6","+0.77","43.1","+0.77"
"503","6584","南俊國際","558","-43","-7.15","26W22","05/29","70.4","+0.21","65.7","+0.09","64.5","+0.09"
"504","9908","大台北","29.5","+0.1","+0.34","26W22","05/29","78.1","+0.13","76.4","+0.01","74.2","+0.01"
"505","00697B","元大美債7-10","35.58","+0.09","+0.25","26W22","05/29","22.9","+0.05","21.9","+0.04","20.6","+0.04"
"506","2820","華票","17.6","0","0","26W22","05/29","63.9","-0.14","62.8","-0.19","62.1","-0.39"
"507","4916","事欣科","114.5","+3","+2.69","26W22","05/29","42.6","-3.54","40.5","-4.02","39.7","-3.27"
"508","8908","欣雄","41.85","+0.25","+0.6","26W22","05/29","87.1","+0.26","86.9","+0.28","86","+0.28"
"509","2836","高雄銀","12.2","-0.05","-0.41","26W22","05/29","83.1","-0.09","82.1","-0.18","81.7","+0.01"
"510","00679B","元大美債20年","26.56","+0.05","+0.19","26W22","05/29","41.2","+0.41","39.9","+0.38","38.9","+0.36"
"511","6835","圓裕","36.25","-0.6","-1.63","26W22","05/29","72.3","+0.02","67.4","+0.02","65.9","+0.03"
"512","2204","中華","55.2","-0.7","-1.25","26W22","05/29","72.5","+0.43","71.4","+0.71","70.9","+0.89"
"513","3045","台灣大","119","+1","+0.85","26W22","05/29","90.8","-0.3","90.2","-0.36","89.5","-0.28"
"514","6570","維田","56.7","-1.3","-2.24","26W22","05/29","34.2","0","34.2","0","29.2","0"
"515","6180","橘子","45.25","-1.8","-3.83","26W22","05/29","49.4","-0.13","47","-0.38","45.4","+0.1"
"516","2718","全心投控","47.6","-0.25","-0.52","26W22","05/29","87.1","+0.17","87.1","+0.17","87.1","+0.17"
"517","6108","競國","18.25","-0.05","-0.27","26W22","05/29","48.9","-0.49","45.7","-0.08","42.7","-0.07"
"518","2852","第一保","27.55","-0.15","-0.54","26W22","05/29","60.8","-0.34","57.2","-0.34","52.9","-0.35"
"519","2537","聯上發","11.3","+0.2","+1.8","26W22","05/29","56.6","+0.79","53.4","+0.55","52.5","+0.87"
"520","3541","西柏","21.75","-0.3","-1.36","26W22","05/29","33.6","+0.29","28.8","+0.29","24.3","+0.28"
"521","9110","越南控-DR","3.44","+0.04","+1.18","26W22","05/29","37.1","+0.21","27.7","-1.26","21.3","+0.29"
"522","6753","龍德造船","119.5","-1","-0.83","26W22","05/29","56.4","-0.8","56.4","-0.8","53.3","+0.02"
"523","00950B","凱基A級公司債","14.03","+0.03","+0.21","26W22","05/29","89.5","+0.22","89","+0.2","88.7","+0.17"
"524","4142","國光生","17.6","-0.2","-1.12","26W22","05/29","36.5","+0.08","34.5","+0.24","32.8","-0.17"
"525","3528","安馳","117","-6","-4.88","26W22","05/29","69.1","+4.12","65.2","+1.21","62.8","-0.02"
"526","2882","國泰金","100.5","+0.6","+0.6","26W22","05/29","84.4","+0.13","83.7","+0.15","83","+0.13"
"527","2367","燿華","64.6","+1.3","+2.05","26W22","05/29","25.7","-0.73","24.8","-0.94","23.9","-1.22"
"528","6620","漢達","68","-1.8","-2.58","26W22","05/29","54.4","+0.39","50","+0.78","48.4","+0.3"
"529","00734B","台新JPM新興債","15.72","+0.01","+0.06","26W22","05/29","83.4","+0.77","80.9","+0.76","80.9","+0.76"
"530","4527","方土霖","40.9","-0.1","-0.24","26W22","05/29","63.4","+0.03","61.5","+0.03","61.5","+0.03"
"531","00986B","FT金融債10+","9.88","+0.03","+0.3","26W22","05/29","77.8","-2.35","74.8","-2.67","74.8","-2.67"
