"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"321","5469","瀚宇博","80.1","-3.9","-4.64","26W21","05/22","33.4","+494","+0.15","32.4","-825","-0.25","32","+1,156","+0.36"
"322","1416","廣豐","11.65","-0.05","-0.43","26W21","05/22","9.69","-723","-0.74","9.29","-53.2","-0.06","9.02","-110","-0.12"
"323","4523","永彰","28.65","-1.45","-4.82","26W21","05/22","3.51","-681","-1.9","3.43","-17","-0.05","3.34","-17","-0.05"
"324","3694","海華","62","-5","-7.46","26W21","05/22","8.89","-2,137","-2.35","8.76","-1,350","-1.52","8.76","-423","-0.48"
"325","00959B","大華投等美債15Y+","9.35","-0.03","-0.32","26W21","05/22","26","-2,385","-0.91","24.7","-205","-0.08","24.1","-145","-0.06"
"326","1504","東元","71.6","-6.8","-8.67","26W21","05/22","171","+212","+0.01","169","+3,200","+0.19","167","+2,275","+0.14"
"327","3357","臺慶科","283","-13","-4.39","26W21","05/22","6.85","+3,176","+4.86","6.06","+2,505","+4.31","5.55","+4,290","+8.37"
"328","6271","同欣電","218.5","-18","-7.61","26W21","05/22","9.97","+8,449","+9.26","9.33","+7,101","+8.24","8.71","+7,332","+9.19"
"329","6231","系微","295.5","-16.5","-5.29","26W21","05/22","1.36","-83.9","-0.61","1.17","-5.86","-0.05","1.17","-5.86","-0.05"
"330","00887","永豐中國科技50大","16.88","-0.81","-4.58","26W21","05/22","10.4","+2,016","+1.98","9.42","+2,694","+2.94","8.26","+4,007","+5.1"
"331","6213","聯茂","243.5","-11","-4.32","26W21","05/22","20","+1,535","+0.77","18.9","-3,550","-1.85","18.6","+1,066","+0.58"
"332","2883","凱基金","26.75","-0.85","-3.08","26W21","05/22","1,098","-22,759","-0.21","1,077","-24,592","-0.23","1,062","-23,687","-0.22"
"333","6527","明達醫","71.5","+0.2","+0.28","26W21","05/22","0.76","+35","+0.46","0.69","+35","+0.51","0.69","+35","+0.51"
"334","6672","騰輝電子-KY","217","-2","-0.91","26W21","05/22","2.18","-491","-2.2","1.57","-1,953","-11.1","1.3","-1,206","-8.49"
"335","6890","來億-KY","249.5","+7","+2.89","26W21","05/22","22.1","-31","-0.01","22","-94.4","-0.04","21.7","-1,130","-0.52"
"336","1304","台聚","12.8","-0.6","-4.48","26W21","05/22","69.9","+360","+0.05","68.8","+1,100","+0.16","68","+2,139","+0.32"
"337","1618","合機","40.85","-1.15","-2.74","26W21","05/22","10.7","+717","+0.67","10.3","-8.44","-0.01","10.2","-2.44","0"
"338","4915","致伸","74.8","-2.6","-3.36","26W21","05/22","30.2","+1,093","+0.36","29.1","+1,109","+0.38","27.3","+2,835","+1.05"
"339","00725B","國泰投資級公司債","35.13","-0.15","-0.43","26W21","05/22","301","-5,579","-0.19","299","-6,032","-0.2","297","-6,032","-0.2"
"340","3055","蔚華科","91","-8.5","-8.54","26W21","05/22","7.61","+1,116","+1.49","7.39","+1,754","+2.43","6.94","-1,167","-1.65"
"341","2610","華航","19.05","-0.9","-4.51","26W21","05/22","407","+9,999","+0.25","402","+10,527","+0.26","396","+10,505","+0.27"
"342","2038","海光","13.6","-0.5","-3.55","26W21","05/22","10.2","-68","-0.07","9.9","-157","-0.16","9.71","-78","-0.08"
"343","2455","全新","359.5","-39.5","-9.9","26W21","05/22","7.85","-4,761","-5.72","6.93","-3,549","-4.87","6.23","-4,459","-6.68"
"344","5864","致和證","48.25","-5.35","-9.98","26W21","05/22","31","-2,399","-0.77","29.3","-4,143","-1.39","28.6","-4,195","-1.45"
"345","6113","亞矽","24.6","-1.6","-6.11","26W21","05/22","2.64","+241","+0.92","2.64","+1,017","+4.01","2.64","+1,017","+4.01"
"346","00641R","富邦日本反1","3.94","+0.1","+2.6","26W21","05/22","3.3","-478","-1.43","3.15","+222","+0.71","2.97","+222","+0.76"
"347","7799","禾榮科","377.5","-12.5","-3.21","26W21","05/22","12","-138","-0.11","11.8","0","0","11.2","0","0"
"348","8046","南電","831","-14","-1.66","26W21","05/22","52.7","-1,341","-0.25","51.6","-659","-0.13","51.2","+137","+0.03"
"349","00696B","富邦美債20年","28.83","-0.12","-0.41","26W21","05/22","56.8","+2,540","+0.45","56.8","+2,449","+0.43","56.7","+3,425","+0.61"
"350","4105","東洋","74.5","-1","-1.32","26W21","05/22","11.1","+665","+0.6","10.3","+73.9","+0.07","9.54","+68.9","+0.07"
"351","4938","和碩","92.1","-4.8","-4.95","26W21","05/22","204","+2,049","+0.1","200","+4,160","+0.21","197","+614","+0.03"
"352","2402","毅嘉","63.5","-2.8","-4.22","26W21","05/22","13.3","+541","+0.41","12.9","-39.7","-0.03","12.3","-3,416","-2.7"
"353","1101","台泥","23.85","-0.55","-2.25","26W21","05/22","397","-13,194","-0.33","388","-13,307","-0.34","379","-16,605","-0.44"
"354","6658","聯策","188.5","+1.5","+0.8","26W21","05/22","1.44","-228","-1.56","1.16","-145","-1.23","1.16","-145","-1.23"
"355","5608","四維航","14.65","-0.4","-2.66","26W21","05/22","9.99","-176","-0.18","9.65","-166","-0.17","9.12","-1,005","-1.09"
"356","2884","玉山金","32.9","-0.45","-1.35","26W21","05/22","1,118","+5,071","+0.05","1,094","+145","0","1,076","+3,760","+0.03"
"357","3189","景碩","698","-14","-1.97","26W21","05/22","36.9","+9,983","+2.78","35.7","+10,417","+3.01","34.7","+11,274","+3.36"
"358","2017","官田鋼","9.3","-0.33","-3.43","26W21","05/22","26.1","+32.3","+0.01","25.5","+32.3","+0.01","25.4","+32.3","+0.01"
"359","2543","皇昌","47.5","-1.8","-3.65","26W21","05/22","36.7","-3,561","-0.96","35.8","+532","+0.15","35.5","-1,141","-0.32"
"360","2887H","台新新光庚特二","40.7","-0.2","-0.49","26W21","05/22","14.7","-12","-0.01","14.2","-12","-0.01","13.8","-73","-0.05"
"361","2105","正新","33.5","-0.6","-1.76","26W21","05/22","258","+10,700","+0.42","256","+12,663","+0.5","254","+11,932","+0.47"
"362","00908","富邦入息REITs+","14.56","-0.03","-0.21","26W21","05/22","1.27","+697","+5.81","1.14","+858","+8.12","1.05","+858","+8.85"
"363","8927","北基","20.2","+0.2","+1","26W21","05/22","33.1","+644","+0.2","32","+1,320","+0.41","30.8","+1,379","+0.45"
"364","1904","正隆","21.7","-0.2","-0.91","26W21","05/22","70.2","+227","+0.03","68.7","+1,230","+0.18","67.4","-298","-0.04"
"365","1723","中碳","84.3","-1","-1.17","26W21","05/22","11.7","+307","+0.26","11.5","+307","+0.27","11.2","+284","+0.25"
"366","6024","群益期","60.6","+0.2","+0.33","26W21","05/22","16.4","-659","-0.4","16.2","+12","+0.01","16","-923","-0.57"
"367","8016","矽創","285","-18.5","-6.1","26W21","05/22","4.61","-1,997","-4.15","3.96","-424","-1.06","3.6","+2,186","+6.46"
"368","00695B","富邦美債7-10","34.88","-0.11","-0.31","26W21","05/22","2.72","+5.24","+0.02","2.65","+67.2","+0.25","2.56","+67.2","+0.26"
"369","9110","越南控-DR","3.8","-0.15","-3.8","26W21","05/22","2.01","+169","+0.85","1.58","+169","+1.08","1.14","+283","+2.54"
"370","2892","第一金","29.1","-0.2","-0.68","26W21","05/22","972","-142,568","-1.45","954","-151,606","-1.56","942","-149,140","-1.56"
"371","2634","漢翔","45","-1.55","-3.33","26W21","05/22","44.3","-3,107","-0.7","43.6","-1,674","-0.38","43.1","-3,535","-0.81"
"372","4707","磐亞","19.25","-0.75","-3.75","26W21","05/22","26.9","+646","+0.24","26.3","+642","+0.25","25.5","+1,417","+0.56"
"373","6142","友勁","8.4","-0.31","-3.56","26W21","05/22","18","+520","+0.29","17.3","+435","+0.25","16.7","-378","-0.23"
"374","00936","台新永續高息中小","20.3","-1.01","-4.74","26W21","05/22","3.1","-1,254","-3.89","3.04","-1,263","-4","3.04","-1,263","-4"
"375","3380","明泰","34.45","-3.05","-8.13","26W21","05/22","35.5","-32.3","-0.01","35.2","-2,000","-0.57","35","-1,170","-0.33"
"376","1722","台肥","47.7","-0.55","-1.14","26W21","05/22","60.4","-4,753","-0.78","58.7","-3,303","-0.56","57.3","-5,015","-0.87"
"377","1532","勤美","22","-0.4","-1.79","26W21","05/22","25.7","+764","+0.3","24.6","+1,366","+0.56","23.9","-340","-0.14"
"378","1815","富喬","96.9","-5.1","-5","26W21","05/22","20.2","-3,991","-1.94","19.6","-5,628","-2.79","18.9","-3,888","-2.01"
"379","4971","IET-KY","603","-67","-10","26W21","05/22","0.89","-41.2","-0.46","0.55","+7.81","+0.14","0.28","+1","+0.04"
"380","1784","訊聯","67.8","+0.6","+0.89","26W21","05/22","1.32","+123","+0.94","1.09","+82","+0.76","0.71","0","0"
"381","1102","亞泥","33.75","-0.65","-1.89","26W21","05/22","287","-3,444","-0.12","284","-2,734","-0.1","282","+849","+0.03"
"382","3031","佰鴻","28.85","-2.15","-6.94","26W21","05/22","10.3","+217","+0.21","10.3","+887","+0.87","10.1","+854","+0.85"
"383","3052","夆典","10.7","-0.25","-2.28","26W21","05/22","12.3","-89.4","-0.07","11.8","-87.4","-0.07","11.2","-120","-0.11"
"384","1402","遠東新","26.75","-0.8","-2.9","26W21","05/22","467","+10,068","+0.22","463","+5,815","+0.13","459","+6,912","+0.15"
"385","6510","精測","3565","+265","+8.03","26W21","05/22","1.43","-77","-0.54","1.35","-77","-0.57","1.26","-77","-0.61"
"386","3541","西柏","22.35","-0.25","-1.11","26W21","05/22","1.88","+141","+0.76","1.61","+141","+0.88","1.35","+141","+1.05"
"387","2027","大成鋼","41.8","-2","-4.57","26W21","05/22","182","+61,601","+3.5","180","+59,790","+3.44","178","+60,584","+3.53"
"388","2637","慧洋-KY","78.5","-2.1","-2.61","26W21","05/22","58.6","-3,726","-0.63","57.3","-1,672","-0.29","56.1","-4,299","-0.76"
"389","1455","集盛","10","+0.9","+9.89","26W21","05/22","34.1","+719","+0.21","33.9","+717","+0.21","33.1","+610","+0.18"
"390","00948B","中信優息投資級債","9.47","-0.04","-0.42","26W21","05/22","292","-53,304","-1.8","287","-54,893","-1.87","284","-52,096","-1.8"
"391","0050","元大台灣50","100.95","-3.2","-3.07","26W21","05/22","482","+25,357","+0.53","473","+19,284","+0.41","468","+18,762","+0.4"
"392","1776","展宇","18.15","-0.35","-1.89","26W21","05/22","3.63","0","0","3.06","0","0","2.62","0","0"
"393","2867","三商壽","7.97","-0.11","-1.36","26W21","05/22","484","+10,901","+0.23","477","+7,496","+0.16","472","+10,310","+0.22"
"394","1442","名軒","26.65","-0.65","-2.38","26W21","05/22","30.6","-12.8","0","29.5","+3.41","0","28.4","+1,011","+0.36"
"395","6143","振曜","92","-3.8","-3.97","26W21","05/22","2.4","-905","-3.63","1.99","+736","+3.83","1.62","-115","-0.7"
"396","2317","鴻海","269.5","-15","-5.27","26W21","05/22","962","+51,221","+0.54","951","+54,617","+0.58","941","+50,212","+0.54"
"397","3305","昇貿","145","-11","-7.05","26W21","05/22","6.64","-1,296","-1.91","6.24","-1,842","-2.87","5.87","+1,619","+2.83"
"398","6133","金橋","23","-1.15","-4.76","26W21","05/22","5.37","-590","-1.09","5.15","-702","-1.34","5.15","+146","+0.28"
"399","1586","和勤","21.45","0","0","26W21","05/22","7.34","+123","+0.17","7.26","+123","+0.17","6.9","+123","+0.18"
"400","1710","東聯","14.7","-1","-6.37","26W21","05/22","52.3","-3,156","-0.6","50.9","+283","+0.06","49.2","-3,407","-0.69"
"401","2880","華南金","33.5","-1.3","-3.74","26W21","05/22","1,109","-4,111","-0.04","1,100","+912","+0.01","1,091","+863","+0.01"
"402","5530","龍巖","49.6","-2","-3.88","26W21","05/22","33.9","+770","+0.23","33.3","+113","+0.03","33.1","+141","+0.04"
"403","2483","百容","33.45","+3","+9.85","26W21","05/22","6.51","0","0","6.44","+760","+1.19","6.18","-55","-0.09"
"404","2367","燿華","60.5","-2.6","-4.12","26W21","05/22","18.7","-21,094","-10.1","18.2","-21,097","-10.4","17.7","-21,111","-10.6"
"405","2427","三商電","23.9","+0.25","+1.06","26W21","05/22","10.5","+30","+0.03","10.3","+123","+0.12","9.79","-6","-0.01"
"406","5871","中租-KY","115.5","-2.5","-2.12","26W21","05/22","112","+3,246","+0.29","108","+3,395","+0.31","106","+3,420","+0.32"
"407","6830","汎銓","562","-62","-9.94","26W21","05/22","1.53","-76.4","-0.5","1.31","-64.4","-0.49","0.96","-90","-0.93"
"408","6547","高端疫苗","48.7","0","0","26W21","05/22","10.2","-153","-0.15","9.81","-272","-0.28","9.54","-186","-0.19"
"409","7819","精誠金融","48.15","-0.95","-1.93","26W21","05/22","1.48","-138","-0.92","1.48","-138","-0.92","1.39","-100","-0.71"
"410","4582","聚恆-創","25.5","0","0","26W21","05/22","3.85","+1,590","+4.3","3.49","+116","+0.33","3.4","+116","+0.34"
"411","1301","台塑","45.85","-3.05","-6.24","26W21","05/22","458","-12,518","-0.27","452","-14,539","-0.32","448","-16,583","-0.37"
"412","2845","遠東銀","12.25","-0.15","-1.21","26W21","05/22","342","-8,780","-0.26","336","-9,409","-0.28","328","-11,314","-0.34"
"413","2528","皇普","21.65","-1.7","-7.28","26W21","05/22","35.3","+626","+0.18","34.6","+718","+0.21","34.1","+664","+0.19"
"414","4743","合一","49.65","-0.75","-1.49","26W21","05/22","20.9","+1,220","+0.59","20.3","+568","+0.28","20.1","-257","-0.13"
"415","1305","華夏","12.6","-0.6","-4.55","26W21","05/22","28.7","+1,695","+0.59","28","+1,746","+0.63","27.8","+1,641","+0.59"
"416","2408","南亞科","339.5","-20.5","-5.69","26W21","05/22","277","-73,534","-2.59","275","-71,972","-2.55","273","-73,565","-2.63"
"417","6715","嘉基","421","-13","-3","26W21","05/22","5.16","-52.3","-0.1","5.09","+580","+1.15","4.73","+423","+0.9"
"418","6570","維田","56.6","-1.8","-3.08","26W21","05/22","1.27","+10","+0.08","1.27","+10","+0.08","1.08","+10","+0.09"
"419","2597","潤弘","184.5","0","0","26W21","05/22","24.1","+1,171","+0.49","23.6","+1,039","+0.44","23.2","+110","+0.05"
"420","6166","凌華","125","-8","-6.02","26W21","05/22","16.1","-383","-0.24","15.5","+471","+0.3","14.9","-1,187","-0.79"
"421","6873","泓德能源","87","-6","-6.45","26W21","05/22","8.04","-176","-0.22","7.64","+429","+0.56","7.55","+429","+0.57"
"422","1460","宏遠","7.04","-0.38","-5.12","26W21","05/22","47.8","+757","+0.16","46.6","+654","+0.14","44.9","+1,590","+0.36"
"423","8429","金麗-KY","6.62","-0.14","-2.07","26W21","05/22","7.44","+1,559","+2.14","7.02","+127","+0.18","7.02","+127","+0.18"
"424","4909","新復興","48.4","-1.6","-3.2","26W21","05/22","2.33","-65.3","-0.28","2.13","+13.7","+0.06","2.03","+4.73","+0.02"
"425","3548","兆利","99","-5.5","-5.26","26W21","05/22","1.95","-711","-3.52","1.73","-878","-4.83","1.64","-3.41","-0.02"
"426","00890B","凱基ESGBBB債15+","32.35","-0.21","-0.64","26W21","05/22","1.4","+12","+0.09","1.4","+12","+0.09","1.2","0","0"
"427","1519","華城","815","-36","-4.23","26W21","05/22","23.1","-1,203","-0.52","22.3","-2,629","-1.16","21.5","-1,074","-0.5"
"428","00931B","統一美債20年","13.38","-0.05","-0.37","26W21","05/22","159","+10,437","+0.66","158","+10,450","+0.67","156","+10,445","+0.67"
"429","8926","台汽電","66.9","-2.7","-3.88","26W21","05/22","53.1","+97,948","+22.6","51.6","+99,381","+23.8","50.6","+101,049","+24.9"
"430","9945","潤泰新","24.6","-0.55","-2.19","26W21","05/22","177","-5,920","-0.33","175","-5,278","-0.3","172","-5,279","-0.31"
"431","3701","大眾控","51.6","-4.4","-7.86","26W21","05/22","17.3","+528","+0.31","16.9","-809","-0.48","16.7","+98.5","+0.06"
"432","6220","岳豐","32.5","-1.1","-3.27","26W21","05/22","8.79","-257","-0.29","7.93","-233","-0.29","7.84","-253","-0.32"
"433","1307","三芳","34.55","+0.25","+0.73","26W21","05/22","31.7","-143","-0.05","31.4","-143","-0.05","31.2","-198","-0.06"
"434","4154","樂威科-KY","13.5","0","0","26W21","05/22","2.69","0","0","2.61","0","0","2.51","0","0"
"435","2243","宏旭-KY","27.75","-0.3","-1.07","26W21","05/22","3.28","+567","+1.76","2.87","+20","+0.07","2.69","+20","+0.07"
"436","2101","南港","31.6","-0.3","-0.94","26W21","05/22","45.4","-460","-0.1","44","-3,596","-0.81","42.8","-2,061","-0.48"
"437","4402","郡都開發","14.65","+1.3","+9.74","26W21","05/22","4.14","+46","+0.11","4.14","+46","+0.11","4.06","+46","+0.11"
"438","6121","新普","406","-16.5","-3.91","26W21","05/22","10.9","+883","+0.82","10.3","+2,200","+2.18","9.4","+1,221","+1.32"
"439","5876","上海商銀","40.15","-0.6","-1.47","26W21","05/22","408","+15,078","+0.37","399","+15,041","+0.38","392","+14,326","+0.37"
"440","3710","連展投控","6.04","-0.14","-2.27","26W21","05/22","7.59","+988","+1.32","6.66","-428","-0.64","6.3","+1,242","+2.01"
"441","4142","國光生","17.65","-0.2","-1.12","26W21","05/22","15.6","+1,030","+0.66","14.7","+252","+0.17","14.1","+3,165","+2.29"
"442","6146","耕興","214","-6.5","-2.95","26W21","05/22","5.62","-87","-0.15","5.04","-876","-1.71","4.76","-38","-0.08"
"443","1516","川飛","20.6","-0.4","-1.9","26W21","05/22","2.44","+407","+1.7","2.28","+407","+1.81","2.28","+1,353","+6.3"
"444","4164","承業醫","30","-0.05","-0.17","26W21","05/22","9.18","+90.7","+0.1","8.56","+925","+1.09","8.11","+1,132","+1.42"
"445","2801","彰銀","21","-0.45","-2.1","26W21","05/22","878","-31,322","-0.36","864","-30,921","-0.36","852","-36,381","-0.43"
"446","9939","宏全","126","-1.5","-1.18","26W21","05/22","16.8","-569","-0.34","15.6","+273","+0.18","14.7","-599","-0.41"
"447","2886","兆豐金","41.2","-0.75","-1.79","26W21","05/22","1,206","+32,571","+0.27","1,198","+36,082","+0.3","1,193","+34,928","+0.29"
"448","8044","網家","31.7","+1.8","+6.02","26W21","05/22","12.2","-285","-0.23","12","-285","-0.24","11.4","-429","-0.38"
"449","1808","潤隆","30.65","-0.95","-3.01","26W21","05/22","69.9","+2,790","+0.4","69.5","+2,767","+0.4","69.1","+1,912","+0.28"
"450","00987B","野村10+澳洲公債","15.81","-0.1","-0.63","26W21","05/22","3.9","-2,212","-5.36","3.71","-2,845","-7.12","3.22","-1,932","-5.67"
"451","5324","士開","12","-0.15","-1.23","26W21","05/22","17.1","+971","+0.57","16.6","+971","+0.59","16.4","+971","+0.6"
"452","1737","臺鹽","31.6","-0.15","-0.47","26W21","05/22","12.2","+118","+0.1","11.8","+113","+0.1","11.7","+113","+0.1"
"453","4113","聯上","15","-0.2","-1.32","26W21","05/22","16","+668","+0.42","14.9","-117","-0.08","14.4","-1,848","-1.26"
"454","4916","事欣科","116","-4","-3.33","26W21","05/22","5.72","+14,259","+33.2","5.51","+16,321","+42","5.33","+15,344","+40.4"
"455","4207","環泰","19.65","+0.1","+0.51","26W21","05/22","13.3","+468","+0.35","13","+627","+0.49","12.5","+626","+0.5"
"456","6550","北極星藥業-KY","13.15","-0.25","-1.87","26W21","05/22","63.4","-1,077","-0.17","62.6","+497","+0.08","61.6","+2,222","+0.36"
"457","5457","宣德","30.55","-0.45","-1.45","26W21","05/22","10.6","-2,342","-2.16","10","-843","-0.84","9.57","-1,860","-1.91"
"458","9105","泰金寶-DR","10.35","-1.1","-9.61","26W21","05/22","43.1","+39,045","+9.97","37.1","+40,671","+12.3","32.3","+46,030","+16.6"
"459","8942","森鉅","40.2","-1.2","-2.9","26W21","05/22","9.13","+27","+0.03","8.68","+27","+0.03","8.33","+2,015","+2.48"
"460","2617","台航","29.15","-0.45","-1.52","26W21","05/22","24.9","+204","+0.08","24.4","+1,689","+0.7","23.7","-119","-0.05"
"461","8048","德勝","60","-3","-4.76","26W21","05/22","1.94","-28.1","-0.14","1.88","-25.1","-0.13","1.62","-49.1","-0.3"
"462","1464","得力","10.4","-0.2","-1.89","26W21","05/22","24.5","+450","+0.18","23.5","-192","-0.08","22.7","+1,472","+0.65"
"463","2207","和泰車","473","-22","-4.44","26W21","05/22","48","-198","-0.04","47","-869","-0.18","46.3","+983","+0.21"
"464","6153","嘉聯益","20.35","+1.85","+10","26W21","05/22","29.6","+4,734","+1.63","28.2","+2,157","+0.77","27.1","+3,905","+1.46"
"465","911608","明輝-DR","3.35","-0.16","-4.56","26W21","05/22","0.85","+99","+1.18","0.44","+35","+0.81","0.44","+35","+0.81"
"466","4147","中裕","54.1","-1.3","-2.35","26W21","05/22","13.3","-976","-0.73","12.4","-856","-0.69","11.7","-817","-0.69"
"467","3078","僑威","55.7","-1.8","-3.13","26W21","05/22","8.05","+887","+1.11","7.24","-1,277","-1.73","6.6","-1,154","-1.72"
"468","2915","潤泰全","47.85","-1.15","-2.35","26W21","05/22","72.2","-2,130","-0.29","70.1","-2,042","-0.29","68.4","+760","+0.11"
"469","6414","樺漢","372","-12","-3.12","26W21","05/22","8.44","-2,542","-2.92","8.09","+2,918","+3.74","7.49","-2,215","-2.87"
"470","1325","恆大","26.35","-0.3","-1.13","26W21","05/22","3.89","+130","+0.33","3.83","+130","+0.34","3.73","+130","+0.35"
"471","7760","享溫馨","31.1","-0.95","-2.96","26W21","05/22","3.23","-338","-1.04","2.96","+270","+0.92","2.79","+273","+0.99"
"472","6768","志強-KY","95","-0.5","-0.52","26W21","05/22","16.1","-810","-0.5","15.9","+525","+0.33","15.8","+1,342","+0.86"
"473","2851","中再保","35.55","-1.35","-3.66","26W21","05/22","55.7","+5,334","+0.97","55.1","+5,359","+0.98","54.1","+4,707","+0.88"
"474","2520","冠德","31.45","-0.65","-2.02","26W21","05/22","41.1","+1,109","+0.27","40.2","+550","+0.14","39.5","-171","-0.04"
"475","2887G","台新新光庚特一","42.95","0","0","26W21","05/22","2.83","+97","+0.34","2.77","+86","+0.31","2.58","+86","+0.34"
"476","2897","王道銀行","10.1","-0.2","-1.94","26W21","05/22","233","-600","-0.03","230","+254","+0.01","227","-760","-0.03"
"477","00401A","主動摩根台灣鑫收","13.25","-0.43","-3.14","26W21","05/22","5.62","-7,251","-11.4","5.2","-7,908","-13.2","5.02","-6,839","-12"
"478","2236","百達-KY","135","-5","-3.57","26W21","05/22","4.38","+32","+0.07","4.38","+744","+1.73","4.2","-228","-0.54"
"479","8411","福貞-KY","12.15","+0.05","+0.41","26W21","05/22","17.7","+22","+0.01","17.4","+22","+0.01","17.2","+22","+0.01"
"480","9934","成霖","10.75","-0.3","-2.71","26W21","05/22","25.8","+999","+0.39","25.1","+960","+0.38","24.1","+39","+0.02"
"481","2535","達欣工","85.6","+2.2","+2.64","26W21","05/22","15.4","+665","+0.43","14.9","+741","+0.5","14.7","+741","+0.51"
"482","1423","利華","43.65","-0.1","-0.23","26W21","05/22","7.94","+605","+0.77","7.66","+605","+0.8","7.4","-203","-0.27"
"483","1434","福懋","16.15","-0.45","-2.71","26W21","05/22","118","-278","-0.02","116","+1,192","+0.1","115","-642","-0.06"
"484","2890","永豐金","31.9","-0.8","-2.45","26W21","05/22","1,138","-36,733","-0.32","1,123","-32,558","-0.29","1,110","-36,054","-0.32"
"485","2704","國賓","41.95","-0.65","-1.53","26W21","05/22","31.6","+475","+0.15","31.1","+632","+0.2","30.3","-1,161","-0.38"
"486","2501","國建","23.95","-0.15","-0.62","26W21","05/22","86.9","-2,353","-0.27","85.6","-110","-0.01","83.8","+1,699","+0.2"
"487","3062","建漢","26.2","-2.35","-8.23","26W21","05/22","7.54","+3,626","+5.05","6.64","+4,307","+6.93","5.73","-526","-0.91"
"488","4198","欣大健康","37.75","0","0","26W21","05/22","1.92","+22","+0.11","1.92","+22","+0.11","1.82","+22","+0.12"
"489","2010","春源","23.7","-0.55","-2.27","26W21","05/22","44.2","-1,806","-0.41","43","-2,540","-0.59","42.5","-3,542","-0.83"
"490","6108","競國","18.9","-0.7","-3.57","26W21","05/22","7.62","-400","-0.52","7.07","+995","+1.43","6.6","+82","+0.12"
"491","4107","邦特","115","-1.5","-1.29","26W21","05/22","4.07","+180","+0.44","3.65","+176","+0.48","3.55","+176","+0.5"
"492","00772B","中信高評級公司債","33.59","-0.17","-0.5","26W21","05/22","272","+6,957","+0.26","270","+7,741","+0.29","269","+7,619","+0.28"
"493","00942B","台新美A公司債20+","14.33","-0.07","-0.49","26W21","05/22","181","+19,562","+1.09","181","+18,930","+1.06","180","+18,930","+1.06"
