排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00998A,主動復華金融股息,16.09,-0.14,-0.86,06/08,19.3,19.3,2138.0,2138.0,2138.0,2138.0,,,,
2,00916,國泰全球品牌50,30.0,0.0,0.0,06/08,36.6,40.1,44.5,1299.0,1299.0,1299.0,869.0,550.0,80.9,550.0
3,7757,金色三麥,110.5,0.0,0.0,06/08,0.0,0.0,40.0,600.0,600.0,,,,,
4,5210,寶碩,29.15,-0.75,-2.51,06/08,4.55,53.3,188.0,360.0,,,,,,
5,00999A,主動野村臺灣高息,10.9,-0.29,-2.59,06/08,6.64,6.64,7.81,256.0,9.28,570.0,,,,
6,00981T,平衡凱基雙核收息,12.02,-0.12,-0.99,06/08,0.0,14.0,14.0,227.0,227.0,227.0,105.0,916.0,,703.0
7,7786,東方風能,120.0,-5.0,-4.0,06/08,-1.11,16.8,42.5,144.0,,,,,,
8,5488,松普,12.55,-0.45,-3.46,06/08,7.48,15.8,36.8,118.0,118.0,829.0,2007.0,558.0,-69.9,690.0
9,2114,鑫永銓,93.4,-0.1,-0.11,06/08,17.9,41.7,62.4,116.0,53.0,64.9,168.0,265.0,64.9,265.0
10,2883,凱基金,26.75,-0.85,-3.08,06/08,16.8,57.5,123.0,114.0,164.0,210.0,432.0,172.0,188.0,395.0
11,2483,百容,33.45,3.0,9.85,06/08,34.1,99.5,113.0,113.0,105.0,100.0,182.0,227.0,182.0,227.0
12,00403A,主動統一升級50,10.13,-0.28,-2.69,06/08,3.96,78.1,106.0,111.0,39.6,,,,,
13,00896,中信綠能及電動車,27.77,-1.19,-4.11,06/08,2.69,2.69,16.7,100.0,102.0,103.0,26.1,236.0,29.7,76.8
14,6263,普萊德,151.5,-15.0,-9.01,06/08,5.45,17.5,36.8,99.2,137.0,218.0,283.0,200.0,239.0,221.0
15,6925,意藍,79.5,3.3,4.33,06/08,4.23,1.37,13.8,94.7,48.0,45.1,51.0,311.0,,60.9
16,9136,巨騰-DR,17.75,1.6,9.91,06/08,2.42,42.6,51.8,88.7,81.0,88.3,-5.04,37.4,0.1,34.3
17,4540,全球傳動,64.8,-4.8,-6.9,06/08,1.71,7.51,13.7,87.5,72.5,120.0,40.7,17.9,46.0,23.3
18,7788,松川精密,246.0,22.0,9.82,06/08,45.2,74.3,69.4,84.8,135.0,90.6,,,,
19,2916,滿心,43.2,-0.3,-0.69,06/08,13.3,21.7,28.5,79.7,233.0,271.0,259.0,290.0,-2.13,290.0
20,6907,雅特力-KY,152.5,-16.5,-9.76,06/08,4.24,7.89,8.85,78.3,141.0,141.0,,,,
21,6584,南俊國際,624.0,-26.0,-4.0,06/08,4.42,7.47,27.8,74.2,47.8,48.4,373.0,24.4,-38.5,40.9
22,4542,科嶠,314.5,28.5,9.97,06/08,1.77,30.7,53.3,73.4,50.7,84.5,34.8,88.5,148.0,71.6
23,6217,中探針,229.0,-25.0,-9.84,06/08,-1.04,19.9,46.6,71.4,65.9,178.0,103.0,-40.1,63.1,-39.3
24,00712,復華富時不動產,8.69,-0.02,-0.23,06/08,-5.61,-5.61,20.0,70.1,62.6,91.3,-1.66,-6.06,-56.1,94.4
25,3114,好德,44.7,0.05,0.11,06/08,28.4,42.8,44.8,65.9,79.5,75.4,48.3,133.0,68.7,95.5
26,3356,奇偶,59.1,-1.3,-2.15,06/08,16.5,20.4,45.9,62.9,31.3,19.5,-16.9,-41.7,-67.7,-34.4
27,8210,勤誠,1375.0,5.0,0.36,06/08,25.5,57.0,62.6,62.1,71.9,110.0,142.0,155.0,60.3,249.0
28,6735,美達科技,94.3,-6.2,-6.17,06/08,3.37,11.8,47.3,59.7,132.0,176.0,163.0,53.5,348.0,57.8
29,2105,正新,33.5,-0.6,-1.76,06/08,8.52,18.7,29.9,57.6,71.8,50.4,11.9,-24.9,-5.82,-44.9
30,2855,統一證,53.2,-5.9,-9.98,06/08,23.7,40.3,61.0,56.0,36.6,43.0,182.0,70.6,-16.3,96.0
31,4764,雙鍵,270.5,-11.5,-4.08,06/08,6.0,11.8,19.0,55.4,92.8,175.0,1.57,309.0,1217.0,43.6
32,4163,鐿鈦,114.5,-9.5,-7.66,06/08,6.15,11.3,31.8,54.4,73.8,130.0,125.0,122.0,59.1,120.0
33,3311,閎暉,40.5,0.75,1.89,06/08,7.99,51.4,57.9,52.4,-0.06,-17.9,-32.8,-52.1,268.0,-51.0
34,6482,弘煜科,28.8,-0.5,-1.71,06/08,0.0,0.0,0.0,50.0,50.0,80.0,350.0,800.0,,800.0
35,7791,皇家可口,67.5,-1.7,-2.46,06/08,24.4,27.5,45.7,50.0,96.2,538.0,,,,
36,2338,光罩,46.3,-5.1,-9.92,06/08,11.6,11.5,20.3,49.4,22.0,-2.94,4.07,-2.84,64.4,-7.4
37,2009,第一銅,39.6,-2.4,-5.71,06/08,9.03,24.9,47.8,48.0,40.0,12.1,-0.47,-22.6,7.02,-5.06
38,3556,禾瑞亞,69.5,-5.5,-7.33,06/08,1.54,1.54,2.01,43.2,36.1,58.3,286.0,816.0,137.0,791.0
39,3438,類比科,66.5,-3.8,-5.41,06/08,2.97,10.5,18.0,42.9,41.0,45.5,18.5,66.4,94.9,34.0
40,00647L,元大S&P500正2,130.55,-5.25,-3.87,06/08,24.5,24.5,39.8,41.2,41.2,87.7,180.0,226.0,-31.5,226.0
41,2548,華固,101.5,-2.0,-1.93,06/08,3.81,10.1,18.9,40.3,110.0,171.0,181.0,90.9,195.0,210.0
42,4923,力士,44.9,-0.8,-1.75,06/08,18.9,29.6,25.9,40.2,10.7,50.0,141.0,80.4,92.5,80.4
43,5234,達興材料,389.0,-14.5,-3.59,06/08,9.83,18.8,27.8,40.1,44.6,27.5,182.0,30.9,22.5,52.3
44,2108,南帝,29.3,-2.85,-8.86,06/08,7.37,30.9,41.0,39.6,60.0,4.54,25.3,52.6,-22.8,57.0
