"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"17","00985D","主動貝萊德優投等","10.21","+0.01","+0.1","07/13","-62.1","-56.6","-60.3","-55.7","-41","-46.6","-17","","","","",""
"18","00905","FT臺灣Smart","27.39","-0.16","-0.58","07/13","-70.6","-60.8","-50","-55.5","-44.8","-36.3","-7.71","+0.98","+18.8","-6.07","","+2.26"
"19","00407A","主動凱基台灣","9.32","-0.1","-1.06","07/13","-53.2","-43","-50.4","-54.8","-32.6","","","","","","",""
"20","00400A","主動國泰動能高息","14.1","-0.15","-1.05","07/13","-35.1","-18.8","-38.5","-54.4","-27.8","-29","-22.6","","","","",""
"21","00991A","主動復華未來50","19.05","-0.46","-2.36","07/13","-63.1","-43","-45.2","-53.5","-38","-36","-27","-20.4","","","","-19.4"
"22","00648R","元大S&P500反1","4.01","-0.02","-0.5","07/13","-74.9","-54","-27","-53.4","-32.5","-15.1","-0.7","+9.8","+3.89","+4.19","+0.51","+11.6"
"23","00981T","平衡凱基雙核收息","12.21","-0.03","-0.25","07/13","-63.2","-65.9","-59.6","-53.2","-35","-26.9","-11.4","-15.3","","","","-14.1"
"24","00646","元大S&P500","76.05","+0.3","+0.4","07/13","-68.7","-56.9","-67.5","-52.8","-20.2","-18.4","-14.2","-17.6","-3.12","-12.8","-12.5","-19.7"
"25","3465","進泰電子","34.85","+0.15","+0.43","07/13","-67.8","-49.2","-57.4","-50.5","-30.6","-12.5","-4.45","-3.96","-2.96","+4.39","+1.35","-3.92"
"26","5292","華懋","180","-12.5","-6.49","07/13","-55.7","-65.4","-58.2","-50","-38","-19.8","-3.61","+1.12","+1.51","","","+1.85"
"27","00892","富邦台灣半導體","43.4","-0.92","-2.08","07/13","-66.4","-60.5","-52.4","-49.9","-44.8","-37.2","-22.5","-16.8","-1.05","+15.7","","-15.4"
"28","00911","兆豐洲際半導體","61.8","+0.35","+0.57","07/13","-47.8","-53.4","-52.9","-48.3","-48.3","-33.5","-19.6","-10.4","+1.89","-6.37","","-10.1"
"29","02001L","富邦蘋果正二N","158.25","-1.75","-1.09","07/13","-54","-30.2","-46.1","-47.3","-14.1","-18.9","-36.2","-27.7","-22.4","-7.02","","-27.3"
"30","020030","統一智慧電動車N","18.42","+0.34","+1.88","07/13","+100","0","-6.9","-47.1","+64.1","+41","+26.5","+40","+45.9","+74","","+40.8"
"31","3686","達能","16.2","-0.25","-1.52","07/13","-36.4","-25","-40.7","-46.2","-9.38","-2.97","+2.18","+0.47","+0.93","+0.29","+0.1","+0.61"
"32","5209","新鼎","157.5","-1","-0.63","07/13","-52.5","-23.1","-41.1","-46.1","-21.8","-19.7","-5.08","-5.83","+0.1","-1.75","-0.04","-5.13"
"33","2548","華固","100","-1","-0.99","07/13","-59","-47","-52.7","-45.9","-20.2","-16.9","-11.4","+0.64","+0.37","-0.79","-0.9","+0.51"
"34","00929","復華台灣科技優息","30.02","-0.17","-0.56","07/13","-65.9","-50.1","-47.9","-45.8","-19.6","-6.98","+30.9","+38.1","+43","-6.44","","+39.2"
"35","00988A","主動統一全球創新","18.65","-0.52","-2.71","07/13","-31.8","-31.1","-32.5","-44.8","-37","-29.6","-30.4","-28.5","","","","-27"
"36","1101","台泥","22.85","+0.15","+0.66","07/13","-45.6","-63.9","-61.2","-44.8","-41.8","-29.6","-22.6","-15.5","-9.48","-6.79","-5.96","-13.4"
"37","00920","富邦ESG綠色電力","24.7","-0.32","-1.28","07/13","-33.8","-47.2","-42.6","-43.5","-29.4","-4.67","-11.9","-12","-6.6","-5.05","","-11.5"
"38","0056","元大高股息","52.4","-0.25","-0.47","07/13","-53","-39","-39.7","-41.9","-37.9","-24.4","+13.3","+6.17","-0.37","-21.6","-23.3","+6.52"
"39","6115","鎰勝","45.75","-0.25","-0.54","07/13","-56.5","-54.6","-48.4","-41.2","-23.3","-13","-0.88","+0.09","-0.01","-0.47","-4.44","+0.11"
"40","6715","嘉基","373","-18.5","-4.73","07/13","-33.6","-45.7","-45.1","-41.1","-36.1","-3.49","+2.93","+4.12","+3.74","+1.54","","+4.13"
"41","1612","宏泰","32.8","-0.75","-2.24","07/13","-39.1","-38.4","-45.4","-41","-37.8","-26","-5.37","-2.91","+3.17","+0.51","+0.43","-2.63"
"42","8092","建暐","13.7","-0.15","-1.08","07/13","-23.4","-27.8","-25.2","-41","-3.37","-2.62","-1.63","-1.4","-0.61","-0.02","-0.05","-1.55"
"43","1264","德麥","269.5","-1","-0.37","07/13","-39.9","-41.1","-46.9","-40.9","-33.5","-24.4","-20.2","-13.2","-9.43","-6.04","-1.46","-12.7"
"44","00830","國泰費城半導體","89.85","-0.15","-0.17","07/13","-19.5","-17.5","-29.8","-40.7","-42.4","-30.3","-5.69","-10","+5.44","-5.26","","-14.8"
"45","00683L","期元大美元指正2","22.13","+0.11","+0.5","07/13","-92.9","-79.1","-43.7","-40.7","-22.7","+18.8","+15.1","+11.1","+7.01","+15.4","","+11.7"
"46","00690","兆豐藍籌30","77.55","-0.75","-0.96","07/13","-27","-32.1","-27.4","-40.6","+0.39","-7.9","-8.91","-7.94","-1.89","-6.22","","-6.14"
"47","00984D","主動聯博全球非投","10.15","-0.01","-0.1","07/13","-46.8","-45.9","-45.2","-40.3","-55.2","-57.1","-58.5","","","","",""
"48","00928","中信上櫃ESG30","36.22","-0.72","-1.95","07/13","-79.6","-69.7","-55","-40.3","-38.1","-32.3","-9.79","-8.11","+3.09","-1.3","","-6.9"
"49","00992A","主動群益科技創新","17.67","-0.16","-0.9","07/13","-47.2","-25.5","-25","-39.9","-10.2","+13.3","-7.23","-11.7","","","","-11.6"
"50","00876","元大全球5G","93.9","-0.75","-0.79","07/13","-43.2","-50.1","-32.8","-39.8","-25","-9.87","+4.82","+9.02","+29.9","+24","","+10.3"
"51","006208","富邦台50","246.75","+1.05","+0.43","07/13","-34.9","-33.4","-39.4","-39.2","-22.2","-10.5","+10.1","+3.58","+12.2","-18","-21.4","+9.64"
"52","020034","元大IC設計N","13.51","-0.42","-3.02","07/13","-60","-48.6","-53.8","-38.9","-17","-3.68","-4.32","+12.2","+13.7","+5.87","","+17.8"
"53","3025","星通","59.4","-0.4","-0.67","07/13","-6.01","-22.6","-22.6","-38.5","-30.1","-16.6","-4.79","-1.04","-0.31","+0.03","-0.05","+1"
"54","2032","新鋼","16.1","-0.3","-1.83","07/13","-25","-30.8","-37.9","-38.3","-16.8","-6.97","+6.74","+2.54","+1.08","+0.79","+0.16","+2.44"
"55","5519","隆大","28.9","-0.75","-2.53","07/13","-38.3","-30.6","-34.6","-37.7","-30.9","-12.7","-6.19","-3.62","+1.1","-0.03","+0.18","-3.17"
"56","0050","元大台灣50","106","+0.2","+0.19","07/13","-33.9","-33.6","-37.3","-37.3","-21","-26.2","-22.9","-27.1","-27.2","-24.8","-19.5","-27.1"
"57","3546","宇峻","73.4","-1","-1.34","07/13","-13.2","-15.8","-35.2","-36.8","-14.4","+2.49","+7.4","+3.58","+1.23","-0.33","+0.15","+3.64"
"58","1570","力肯","39.4","-0.9","-2.23","07/13","-38.1","-36.9","-36.5","-36.7","-29.2","-7.94","+1.3","+0.42","-1.23","-0.15","+0.06","+0.27"
"59","00912","中信臺灣智慧50","33.96","-0.15","-0.44","07/13","-53.8","-35","-39.8","-36.2","-21.6","-14.9","-1.66","-6.53","+5.52","-1.5","","-7.51"
"60","8213","志超","34.2","+0.1","+0.29","07/13","-34.9","-30.9","-28.2","-36.2","-21.2","-5.52","+6.5","+5.36","+1.72","+1.89","+0.16","+5.29"
"61","00934","中信成長高股息","27.87","-0.19","-0.68","07/13","-61.1","-41.6","-37.3","-36.1","-15","-14.6","+3.54","+11","+35.1","","","+12.3"
"62","2211","長榮鋼","95.3","+0.3","+0.32","07/13","+1.28","-16.3","-30.9","-35.6","-10","-6.92","-11.2","-9.27","-2.53","-3.08","","-8.29"
"63","9955","佳龍","25.55","-0.65","-2.48","07/13","-34.2","-35.4","-37.2","-35.3","-16.3","-16.8","-8.15","-2.77","-0.45","-0.15","-0.06","-1.43"
"64","6924","榮惠-KY創","125","-5","-3.85","07/13","-64","-57.5","-46.3","-35.2","-24.5","-20.7","-6.35","-6.11","-4.27","","","-6.08"
"65","6283","淳安","21.8","-1.4","-6.03","07/13","-48.7","-47.9","-48.1","-35.2","-8.52","+4.23","-2.08","-2.71","-0.59","+0.43","-0.11","-3.06"
"66","00941","中信上游半導體","27.4","+0.07","+0.26","07/13","+2.09","-14.7","-37.5","-34.6","-32.9","-20.3","+21.6","+21.5","+53.8","","","+23.9"
"67","00981A","主動統一台股增長","29.35","-0.6","-2","07/13","-30.4","-11","-17.2","-34.5","+0.38","+2.94","-15.1","-16.1","-18.4","","","-16.2"
"68","6535","順藥","98.3","-2.2","-2.19","07/13","-38.8","-22.5","-32.7","-34.5","-16.4","-1.86","-3.29","-1.72","-0.69","+1.98","","-2.42"
"69","00970B","台新BBB投等債20+","9.37","-0.07","-0.74","07/13","-50.1","-54","-46.9","-34","-11.9","+8.8","+32.9","+36.5","+43.1","","","+37.4"
"70","2444","兆勁","12.2","-0.2","-1.61","07/13","-52.6","-39","-29.8","-34","-18.2","-10","+5.4","+2.34","+1","+0.55","+0.07","+2.45"
"71","4935","茂林-KY","36.3","+0.15","+0.41","07/13","-11.4","-10.5","-21","-33.9","-24.8","-20.8","-7.11","-7.14","-5.59","-0.08","-1.33","-6.91"
"72","00990A","主動元大AI新經濟","17.6","-0.36","-2","07/13","-17.4","-17.6","-21.3","-33.7","-27.5","-15.4","-16.7","-4.24","","","","-2.81"
"73","009803","玉山市值動能50","21.31","-0.01","-0.05","07/13","-75.6","-64.2","-44","-33.7","-21.4","-13.7","-20","-16.4","-13.5","","","-15.4"
"74","5907","大洋-KY","4.9","-0.1","-2","07/13","-29.4","-28.4","-37.6","-33.7","-20.2","-9.51","-0.85","-1.7","+7.44","+0.47","-1.73","-1.63"
"75","00997A","主動群益美國增長","12.07","-0.08","-0.66","07/13","+2.56","+4.2","-21.2","-33.4","-47.1","-39.7","-16.5","","","","",""
"76","2504","國產","31.2","-0.9","-2.8","07/13","-38.2","-38.7","-35.8","-33.3","-11.8","-1.74","-13.1","-14.5","-11.9","+0.56","+0.93","-13.9"
"77","8034","榮群","20.75","-0.4","-1.89","07/13","-33","-24.3","-29.3","-33.2","-27.8","-21.6","-6.88","-1.8","-0.46","-0.13","-0.07","-1.9"
"78","2439","美律","87","-1.9","-2.14","07/13","-54.3","-48.6","-45.6","-33.1","-17.2","-17.7","-14.2","-15.3","-8.79","-1.21","-0.51","-13.4"
"79","00674R","期元大S&P黃金反1","30.29","+0.08","+0.26","07/13","+46.2","+29.8","-20.5","-33.1","+10.4","+1.58","+12.6","+8.98","+6.04","-0.8","","+9.06"
"80","3010","華立","118.5","+1","+0.85","07/13","-11.4","-37.6","-35.3","-33","-5.63","-17.5","-5.83","+3.24","+4.08","+2.13","-0.41","+3.06"
"81","3715","定穎投控","144","-7","-4.64","07/13","-23.9","-26.6","-23.2","-32.9","-22.7","-1.51","-1.48","-1.51","-0.03","-0.29","","-0.91"
"82","8049","晶采","26.35","-0.3","-1.13","07/13","-46.9","-38.1","-45.3","-32.9","-3.63","+3.81","+2.6","+2.41","+1.31","-0.2","+0.07","+2.14"
"83","4552","力達-KY","19.45","-0.2","-1.02","07/13","-76.8","-58.3","-52.9","-32.8","-20.6","-17.7","-7.63","-5.25","-4.25","-3.91","","-5.06"
"84","6170","統振","47.05","-0.2","-0.42","07/13","-33","-44","-47.2","-32.5","-21.9","-12.4","-0.37","-1.47","-1.17","+0.18","-0.05","-2.05"
"85","2538","基泰","9.81","-0.1","-1.01","07/13","-40.6","-27.9","-35.2","-32.4","-27.7","-13.8","-2.87","-2.39","-7.01","-0.8","-1.39","-2.9"
"86","2462","良得電","21.9","-0.95","-4.16","07/13","-20.2","-23.8","-24","-32.3","-13.5","+2.16","-0.01","-0.82","-1.08","-0.31","+0.01","-1.27"
"87","4523","永彰","24.85","-0.5","-1.97","07/13","-17.3","-26.5","-28.4","-32.2","-23.4","-10.4","-2.15","-1.54","-1.73","-0.21","+0.08","-1.71"
"88","00641R","富邦日本反1","3.81","+0.02","+0.53","07/13","+29.9","+13.3","+2.48","-32","-29","-19.2","-1.93","-0.12","-3.58","-3.6","-2.72","+0.16"
"89","8390","金益鼎","102.5","0","0","07/13","-34.9","-35.3","-35.6","-31.8","-21.5","-5.17","+6.04","+2.7","+1.52","+0.55","+0.15","+2.93"
"90","2501","國建","23.5","-0.4","-1.67","07/13","-29.7","-25.4","-26.5","-31.8","-29.1","-5.69","+3.5","+6.57","+8.26","+1.63","+0.79","+6.92"
"91","8032","光菱","39.7","-2.1","-5.02","07/13","-41.6","-39.9","-38.3","-31.6","-11.2","-2.35","+2.07","+2.05","+0.65","+0.06","+0.05","+2.2"
"92","1402","遠東新","26.85","-0.6","-2.19","07/13","-37.4","-33.8","-33.7","-31.5","-15.2","+6.56","-6.84","-8.55","-8.81","-2.27","+0.32","-8.24"
"93","1294","漢田生技","57.7","-1.3","-2.2","07/13","-19.8","-25.5","-30.4","-30.7","-8.37","-2.51","-2.88","-1.03","-0.86","","","-1.01"
"94","2013","中鋼構","40.95","-0.45","-1.09","07/13","-50.2","-29.1","-22.9","-30.6","-24.5","-6.28","-7.48","-4.02","-6.31","-0.91","+0.02","-6.6"
"95","00937B","群益ESG投等債20+","14.79","-0.12","-0.8","07/13","-60.2","-53.6","-55.5","-30.6","-8.34","+30.3","+40.2","+31.5","+24","","","+33.1"
"96","8342","益張","91","+0.2","+0.22","07/13","-98.2","-98.2","-42.4","-30.5","-16.2","-5.17","+1.32","+0.25","0","-0.07","","+0.36"
"97","2745","五福","103.5","-2.5","-2.36","07/13","-41.8","-40.9","-41.2","-30.3","-5.09","+5.79","+0.14","-0.07","-4","+0.07","","+0.02"
"98","2718","全心投控","48.4","-0.8","-1.63","07/13","-44","-37.6","-42.9","-29.9","+8.41","+2.16","-1.96","+0.66","-0.86","+0.51","-0.24","+0.32"
"99","6220","岳豐","34","+0.4","+1.19","07/13","-24.4","-28.2","-26.8","-29.9","-0.46","-6.7","-5.33","+0.06","-0.1","+0.5","-0.04","-0.03"
"100","00865B","國泰US短期公債","48.9","-0.01","-0.02","07/13","-49.5","-37","-54.2","-29.4","-10.2","-9.3","-18.8","-29.2","-38.1","-35.3","","-30.6"
"101","6792","詠業","59.6","-2.1","-3.4","07/13","-28.1","-28.6","-31.4","-29.4","-20.7","-6.99","+2.52","+1.07","+1.32","+0.39","","+0.9"
"102","2338","光罩","46.5","-1.2","-2.52","07/13","-36.9","-26.3","-23.4","-29.3","+0.24","+3.13","+1.49","+1.83","+1.23","-0.4","+0.01","+1.73"
"103","1446","宏和","14.6","-0.4","-2.67","07/13","-26.8","-42.4","-35","-29.1","-11.4","-6.05","-2.09","-2.23","-2.9","+0.27","+0.17","-1.92"
"104","2438","翔耀","19.9","-0.35","-1.73","07/13","-8.76","-17.6","-23","-29","-8.38","-9.89","+0.65","+0.83","-0.01","0","+0.08","+0.78"
"105","0057","富邦摩台","315.15","+1","+0.32","07/13","-71.1","-59.8","-50.4","-28.9","-10.6","+4.49","-3.73","-1.89","-0.95","-0.92","+5.61","-1.99"
"106","2545","皇翔","34.8","0","0","07/13","-29","-37.8","-30.6","-28.6","-16.1","-7.03","+4","+1.65","-7.38","-0.57","-0.44","+1.56"
"107","5864","致和證","37.45","-2.2","-5.55","07/13","-7.54","-15.8","-22.8","-28.5","-18.8","-11.8","-1.8","-1.21","+0.09","-0.01","","-1"
"108","009816","凱基台灣TOP50","15.25","+0.02","+0.13","07/13","-38.3","-30.8","-28.3","-28.4","-15.4","-26.9","-26.1","","","","",""
"109","3011","今皓","12.85","-0.25","-1.91","07/13","-22.4","-28.8","-23.1","-28.4","-13","-6.82","+2.81","+0.46","+0.18","-0.2","+0.04","+0.44"
"110","00882","中信中國高股息","14.86","-0.11","-0.73","07/13","-37.3","-49.1","-33.1","-28.4","-30.5","-24.9","+7.73","+22.6","+22","+8.91","","+22.1"
"111","5452","佶優","30.7","-0.9","-2.85","07/13","-28.5","-33.7","-34","-28.2","-6.21","+0.54","-0.3","-0.01","-0.06","-0.28","-0.04","+0.05"
"112","00861","元大全球未來通訊","89.45","-0.05","-0.06","07/13","-27.4","-14.5","-30.8","-28.2","-23.3","-17.2","+5.25","+8.47","+23.5","+25.9","","+10.2"
"113","6269","台郡","61.9","-0.6","-0.96","07/13","-27.7","-32.2","-24.3","-28","-26.2","-6.58","-2.93","-1.96","-0.01","-1.91","-0.86","-1.89"
"114","7821","神數","40.8","-0.2","-0.49","07/13","-24.8","-10.7","-6.48","-27.9","+5.24","-6.38","","","","","",""
"115","5215","科嘉-KY","41.65","-0.4","-0.95","07/13","-4.93","-14.3","-29.1","-27.7","-13.6","+1.76","+1.75","+1.8","+1.39","+0.31","+0.02","+2.08"
"116","009823","群益S&P500","10.32","+0.02","+0.19","07/13","-16.9","-2.8","-14.6","-27.6","-25","","","","","","",""
"117","2488","漢平","49.15","+0.75","+1.55","07/13","+22.7","-19.8","-20.2","-27.5","-23.2","-15.7","-1.41","+2.93","-4.03","+0.48","-1.75","+1.94"
"118","2731","雄獅","145","-0.5","-0.34","07/13","-6.29","-27.3","-30.6","-27.5","-13.6","-15.6","-20.5","-14.6","-4.4","-1.03","+0.09","-13.6"
"119","6796","晉弘","58.4","-0.8","-1.35","07/13","-56.8","-21.3","-23.9","-27.4","-7.87","-9.12","-1.59","+0.49","-0.22","-0.16","","-0.93"
"120","2022","聚亨","7.95","-0.12","-1.49","07/13","-61.5","-29","-36.1","-27.4","-1.27","-2.24","-6.19","-1.34","-0.74","-0.55","-0.11","-1.68"
"121","3628","盈正","73.3","-1.1","-1.48","07/13","-33","-25.2","-22.1","-27.3","+3.37","+0.19","+0.47","+0.36","+0.64","-0.12","+0.25","+0.87"
"122","3038","全台","21.3","-0.55","-2.52","07/13","-50.6","-41.5","-37.6","-26.9","-15.7","-8.77","+4.98","+1.88","+4.59","-0.54","+0.24","+1.82"
"123","7556","意德士","248","-12","-4.62","07/13","-35.6","-40.4","-35.6","-26.9","-8.21","-2.56","-3.09","-1.7","-1.4","-0.69","","-1.77"
"124","3050","鈺德","12.1","-0.35","-2.81","07/13","-28.1","-33.9","-37","-26.8","-8.33","-9.02","-0.33","-1.36","-2.17","-1.21","-0.17","-1.24"
"125","00989B","台新美國非投等債","10.27","0","0","07/13","-52.5","-35.9","-34.3","-26.7","-13.9","-4.56","+25.2","","","","",""
"126","8429","金麗-KY","6.22","-0.03","-0.48","07/13","-10.5","-7.1","-27.3","-26.7","-2.9","+0.99","-5.16","-3.92","-1.84","-0.33","-0.03","-3.66"
"127","8942","森鉅","39.7","-0.4","-1","07/13","-17.4","-13","-18.3","-26.5","-9.22","+9.2","+2.56","+1.19","+0.8","+0.29","+0.02","+0.89"
"128","3044","健鼎","439","-9.5","-2.12","07/13","-6.75","-15","-15.9","-26.4","-15.6","-3.34","+0.6","+0.56","-0.12","+1.66","+0.37","+0.04"
"129","00735","國泰臺韓科技","103","-3.55","-3.33","07/13","-36.8","-28.6","-23.8","-26.2","-16.4","-15","-20.2","-21.8","-19.6","-16.1","","-22.4"
"130","00651R","復華香港反1","5.5","-0.01","-0.18","07/13","-22.1","-40.4","-41.2","-26.1","+6.93","+5.83","+15.1","+8.53","+9.46","-0.72","-0.52","+8.7"
"131","7547","碩網","56.6","-0.9","-1.57","07/13","-34.9","-32.1","-24","-26.1","+3.82","-6.64","0","+0.04","","","","-0.05"
"132","4557","永新-KY","49.3","-0.3","-0.6","07/13","-11.7","-16","-12.6","-25.9","-6.5","-8.82","-7.26","-10.7","-1.24","+0.13","-1.25","-9.94"
"133","9935","慶豐富","18.8","+0.5","+2.73","07/13","+21.5","+0.01","-12.4","-25.9","+10.4","+8.03","+5.79","+4.53","+2.16","+0.32","+0.11","+4.45"
"134","1533","車王電","36.05","-0.8","-2.17","07/13","-32.3","-21.8","-30.4","-25.8","-12.6","-8.53","+2.62","+2.44","+1.18","+0.56","+0.07","+1.97"
"135","1713","國化","47.8","-0.05","-0.1","07/13","-38.7","-35.4","-44.8","-25.7","-18.5","+3.02","+9.64","+1.53","-0.3","+0.38","+0.09","-0.02"
"136","3501","維熹","40.45","-0.05","-0.12","07/13","-19.1","-15.4","-17.3","-25.6","+15.4","+12.1","+4.54","+1.6","-2.88","-1.79","-0.39","+1.57"
"137","6733","博晟生醫","26","-0.35","-1.33","07/13","-9.02","-13.1","-25.3","-25.6","-12.3","-6.12","-1.05","-2.53","+1.23","-0.7","","-3.53"
"138","6994","富威電力","41.7","+0.3","+0.72","07/13","-7.88","-9.11","-14.7","-25.6","+9.38","+7.16","+3.41","+2.21","+1.19","","","+1.93"
"139","1752","南光","31.7","-0.1","-0.31","07/13","-39.3","-42.1","-38.1","-25.6","-16.2","-10.4","-4.4","-3.91","-3.19","-0.25","-0.31","-3.91"
"140","3419","譁裕","13.15","-0.55","-4.01","07/13","-47.7","-39.8","-32.1","-25.6","-14.2","-4.66","-0.57","+1.14","+0.36","+0.48","-0.12","+1.01"
"141","6591","動力-KY","47.75","-1.65","-3.34","07/13","-24.1","-34.7","-29.3","-25.4","-14","-14.2","-8.22","-8.98","-0.98","-0.46","","-9.15"
"142","3057","喬鼎","17.2","-1.8","-9.47","07/13","-46.4","-28.5","-22.7","-25.4","-17.8","-9.98","+2.7","+1.17","+0.49","+0.14","-0.18","+0.9"
"143","1229","聯華","40.3","+0.2","+0.5","07/13","-7.3","-5.76","-21","-25.2","-17","-1.67","-9.45","-7.86","-4.47","-5.63","-1.63","-8.41"
"144","4766","南寶","339","-0.5","-0.15","07/13","-0.14","-42.5","-42.8","-25.2","+25","+16.5","-1.39","-2.27","-3.99","+0.97","","-2.78"
"145","4526","東台","37.15","-0.6","-1.59","07/13","-19.1","+4.15","-27.4","-25.2","+4.77","+3.69","+2.13","+1.63","+0.95","-0.02","-0.11","+1.78"
"146","4195","基米-創","17.15","-0.7","-3.92","07/13","+0.4","-10.4","-25.3","-25.1","-25.3","-14.1","","","","","",""
"147","4966","譜瑞-KY","647","-8","-1.22","07/13","-3.96","-9.87","-13.7","-25.1","-12.6","-10.6","+3.13","-0.47","-1.27","-2.34","-0.38","-0.25"
"148","6005","群益證","35.35","-1.05","-2.88","07/13","-33.4","-27","-40.2","-25","-24.8","-13.2","-9.43","-6.68","-3.17","+0.71","+0.57","-4.82"
"149","2072","世紀風電","144.5","-2.5","-1.7","07/13","-10.3","-18.7","-26.9","-24.9","-19.9","-18","+1.76","","","","",""
"150","00635U","期元大S&P黃金","42.31","-0.11","-0.26","07/13","-21.5","-18.2","-16.5","-24.7","-33.8","-29","-4.87","-13.4","-12.8","-10.8","-5.89","-13.2"
"151","8048","德勝","60.8","+0.5","+0.83","07/13","-7.91","-12","-19.6","-24.6","-11.7","+0.96","+3.55","+0.88","+0.81","-0.35","+0.14","+0.81"
"152","2002","中鋼","18.4","-0.15","-0.81","07/13","-39.1","-37.5","-33","-24.6","-27.4","-3.42","-11.3","-3.08","-4.32","-5.59","-0.36","-2.6"
"153","3543","州巧","30.75","-2.65","-7.93","07/13","-42.7","-14","-17.4","-24.6","-17.2","-9.56","-9.46","-2.2","+0.02","+0.13","","-1.33"
"154","1580","新麥","123.5","-1.5","-1.2","07/13","-13.1","-15.7","-17.1","-24.6","-16.6","-10.5","-5.7","-6.58","-4.58","-3.08","-4.54","-6.13"
"155","6167","久正","11.7","-0.25","-2.09","07/13","-45.1","-41.3","-29.4","-24.4","-0.7","+1.98","-1.14","-0.08","-0.15","-0.02","+0.02","-0.23"
"156","020031","統一IC設計臺灣N","9.8","-0.35","-3.45","07/13","-92.7","-84.1","-61.1","-24.4","+25.6","-5.54","-11.4","+3.45","+12.4","+19.8","","+10.8"
"157","2316","楠梓電","185.5","-20.5","-9.95","07/13","-34.8","-29.6","-25.1","-24.3","-18.6","+3.81","+1.15","+1.36","+0.8","+0.52","+0.8","+1.02"
"158","00935","野村臺灣新科技50","58.35","-0.6","-1.02","07/13","-24.7","-19.4","-27.3","-24.2","-18.4","-19.3","-24.7","-19.3","-15.2","","","-19"
"159","3322","建舜電","13.35","-0.15","-1.11","07/13","-37.8","-16.3","-21.8","-24.2","-11.3","-7.37","+0.27","-0.51","-0.33","+0.17","+0.02","-0.09"
