排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,4904,遠傳,110.0,1.0,0.92,8476,06/15,2.3,59.7,2500.0,2653.0,1735.0,53.9,1100.0,129.0,7.83,354.0
2,00938,凱基優選30,23.8,0.58,2.5,3756,06/15,3567.0,2100.0,1000.0,1122.0,156.0,54.9,2650.0,547.0,-46.6,1000.0
3,00668,國泰美國道瓊,59.5,0.55,0.93,27,06/15,-1.27,-1.27,680.0,680.0,680.0,5.41,875.0,680.0,152.0,-36.1
4,00936,台新永續高息中小,20.5,0.07,0.34,1676,06/15,618.0,618.0,618.0,618.0,-2.47,1029.0,1480.0,-90.0,-95.2,-84.8
5,00912,中信臺灣智慧50,33.87,0.87,2.64,422,06/15,356.0,356.0,412.0,310.0,310.0,356.0,86.4,173.0,-90.8,41.4
6,4946,辣椒,105.0,0.0,0.0,48,06/15,4.29,4.29,387.0,,,,,,,
7,00731,復華富時高息低波,87.3,1.8,2.11,657,06/15,367.0,367.0,367.0,367.0,250.0,133.0,0.0,-82.9,-89.9,-82.5
8,8487,愛爾達-創,80.6,-1.4,-1.71,123,06/15,-3.06,3.26,352.0,313.0,400.0,75.9,692.0,9400.0,4650.0,9400.0
9,009801,中信美國創新科技,12.32,0.2,1.65,2312,06/15,355.0,355.0,340.0,340.0,171.0,168.0,46.6,-72.2,-85.0,-71.9
10,00998A,主動復華金融股息,17.27,0.56,3.35,11834,06/15,321.0,287.0,303.0,339.0,729.0,349.0,,,,
11,00768B,復華20年美債,50.25,0.1,0.2,830,06/15,98.0,1583.0,226.0,226.0,288.0,10000.0,10000.0,1247.0,,1920.0
12,2414,精技,60.8,-0.4,-0.65,842,06/15,5.82,13.4,222.0,523.0,455.0,342.0,286.0,158.0,107.0,236.0
13,00915,凱基優選高股息30,31.46,0.73,2.38,5352,06/15,19.1,185.0,204.0,211.0,29.2,31.7,-31.2,-75.2,-89.9,-67.5
14,5876,上海商銀,42.9,0.4,0.94,13110,06/15,193.0,180.0,185.0,209.0,211.0,254.0,147.0,129.0,519.0,110.0
15,00646,元大S&P500,74.5,0.95,1.29,2906,06/15,-1.01,-1.01,123.0,104.0,118.0,-31.5,22.5,-48.4,-64.6,-45.9
16,1315,達新,61.5,0.3,0.49,28,06/15,71.4,100.0,100.0,100.0,100.0,-80.0,-85.4,-81.8,-76.0,-82.6
17,8435,鉅邁,53.8,0.2,0.37,123,06/15,-1.35,67.8,89.6,100.0,240.0,812.0,2820.0,403.0,165.0,462.0
18,6174,安碁,55.3,5.0,9.94,3836,06/15,53.2,66.0,87.1,85.6,72.2,103.0,553.0,374.0,344.0,498.0
19,8042,金山電,187.5,17.0,9.97,574,06/15,1.77,7.41,82.8,73.8,39.0,-20.8,61.1,33.1,587.0,45.8
20,00928,中信上櫃ESG30,38.09,1.26,3.42,361,06/15,-1.92,84.8,80.9,33.5,79.6,286.0,522.0,1175.0,134.0,1400.0
21,00916,國泰全球品牌50,27.9,0.49,1.79,17691,06/15,13.8,49.5,79.9,155.0,20338.0,81650.0,7686.0,54400.0,1996.0,54400.0
22,1714,和桐,16.7,1.5,9.87,50827,06/15,39.8,19.1,75.6,120.0,362.0,261.0,437.0,456.0,415.0,424.0
23,2385,群光,121.5,-12.5,-9.33,24021,06/15,82.3,78.6,73.7,65.3,28.9,16.6,-4.53,-27.5,20.0,-28.7
24,2633,台灣高鐵,25.55,0.1,0.39,5521,06/15,69.4,68.8,68.6,60.5,32.1,73.7,71.5,157.0,94.1,137.0
25,7769,鴻勁,7205.0,-5.0,-0.07,459,06/15,39.8,65.5,67.4,112.0,,,,,,
26,00958B,永豐ESG銀行債15+,9.37,0.03,0.32,1111,06/15,0.0,66.7,66.7,66.7,-28.6,-37.5,-58.3,-75.0,-98.6,-72.2
27,6834,天二科技,90.9,6.8,8.09,13199,06/15,-11.1,17.4,63.6,54.7,11.7,80.0,499.0,197.0,186.0,226.0
28,2867,三商壽,8.37,0.13,1.58,21746,06/15,25.9,32.9,60.3,82.8,279.0,,,,,
29,3090,日電貿,281.5,25.5,9.96,13980,06/15,13.0,32.5,59.6,66.3,28.2,22.0,26.4,20.1,140.0,5.18
30,00917,中信特選金融,22.45,0.48,2.18,1494,06/15,13.3,59.4,58.1,140.0,129.0,19.3,37.8,,364.0,871.0
31,00740B,富邦全球投等債,39.06,0.1,0.26,4107,06/15,0.0,57.4,57.4,29.8,-6.33,-8.64,-14.0,-35.1,-52.3,-34.5
32,2207,和泰車,463.5,2.5,0.54,1034,06/15,0.7,37.1,56.5,45.5,51.6,50.0,29.7,336.0,289.0,48.5
33,00941,中信上游半導體,28.58,1.14,4.15,1921,06/15,25.0,53.4,56.2,52.4,70.1,32.3,-1.96,14.7,-66.4,2.04
34,00852L,國泰美國道瓊正2,33.99,1.07,3.25,194,06/15,45.9,30.9,56.1,50.8,-62.3,-47.0,-91.6,18.7,-86.6,5.95
