排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2882,國泰金,85.7,0.9,1.06,05/29,27.8,30.8,30.0,30.9,34.2,29.3,16.7,17.8,10.8,5.68,2.7,15.9
2,2881,富邦金,110.0,0.0,0.0,05/29,18.9,24.9,25.6,23.7,24.0,22.8,15.4,16.8,9.11,5.34,2.45,16.1
3,3036,文曄,288.5,-1.0,-0.35,05/29,17.4,14.0,17.1,21.5,11.5,8.38,8.48,8.89,8.63,5.87,4.58,8.75
4,6515,穎崴,8665.0,-455.0,-4.99,05/29,20.7,23.7,21.8,21.4,18.6,14.8,9.3,7.13,4.78,4.89,,7.17
5,2884,玉山金,30.95,0.25,0.81,05/29,13.4,18.4,18.6,21.3,16.3,16.7,12.0,6.91,5.53,4.89,1.98,9.32
6,7751,竑騰,1765.0,40.0,2.32,05/29,26.5,19.0,26.3,20.8,11.2,10.9,4.04,1.87,,,,2.25
7,6510,精測,3140.0,-140.0,-4.27,05/29,29.1,25.9,23.2,20.4,16.7,10.7,9.72,7.69,6.73,5.29,3.63,8.39
8,2885,元大金,59.6,0.5,0.85,05/29,7.5,11.1,14.4,19.8,22.8,14.4,9.65,15.0,11.3,6.73,2.34,11.9
9,3529,力旺,3410.0,-60.0,-1.73,05/29,4.67,12.1,22.3,19.8,13.2,9.27,5.58,4.59,5.05,5.13,4.15,4.4
10,6177,達麗,42.4,0.6,1.44,05/29,29.0,21.2,20.1,19.3,14.9,8.79,7.22,8.06,7.07,3.85,2.6,7.18
11,3005,神基,104.0,1.0,0.97,05/29,4.11,2.65,11.4,18.4,18.6,10.8,7.39,9.31,8.14,5.44,4.04,8.56
12,3665,貿聯-KY,2085.0,-30.0,-1.42,05/29,8.13,18.8,21.2,16.9,15.5,16.9,8.76,9.31,6.74,5.29,3.89,10.6
13,6188,廣明,84.6,2.8,3.42,05/29,11.0,5.61,10.8,15.4,17.0,9.48,7.67,3.85,1.41,0.34,0.7,4.74
14,1402,遠東新,25.65,0.85,3.43,05/29,10.8,14.7,13.9,15.0,16.0,13.4,8.8,9.56,8.51,11.7,5.8,9.73
15,3217,優群,190.5,2.0,1.06,05/29,0.0,12.7,7.82,14.3,7.11,4.29,2.36,1.97,3.12,3.55,2.88,2.04
