排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,6614,資拓宏宇,39.9,0.2,0.5,06/25,11.9,11.9,38.2,571.0,683.0,,,,,
2,6577,勁豐,74.0,-0.1,-0.13,06/25,44.4,333.0,767.0,333.0,550.0,-38.1,-35.0,-59.4,-78.9,-59.4
3,00942B,台新美A公司債20+,14.61,0.13,0.9,06/25,17.8,48.9,114.0,238.0,178.0,34.4,331.0,252.0,87.2,324.0
4,4904,遠傳,108.5,1.5,1.4,06/25,25.3,63.4,102.0,235.0,276.0,489.0,613.0,399.0,-24.2,591.0
5,00997A,主動群益美國增長,14.53,0.37,2.61,06/25,11.4,112.0,112.0,130.0,130.0,106.0,,,,
6,00882,中信中國高股息,14.95,-0.06,-0.4,06/25,4.35,4.35,9.13,129.0,1104.0,32.9,49.8,23.2,-45.7,23.8
7,7757,金色三麥,96.8,-0.2,-0.21,06/25,20.0,50.0,71.4,125.0,350.0,3500.0,,,,
8,3556,禾瑞亞,72.4,-0.1,-0.14,06/25,1.7,4.92,18.9,123.0,97.0,146.0,463.0,1512.0,374.0,1512.0
9,2890,永豐金,39.95,0.4,1.01,06/25,24.2,58.7,44.2,109.0,112.0,43.9,32.7,30.6,-76.7,30.2
10,6936,永鴻生技,32.6,0.0,0.0,06/25,0.0,0.0,20.0,100.0,200.0,-88.7,-84.6,-53.8,,-57.1
11,6861,睿生光電,333.5,-19.5,-5.52,06/25,12.2,33.2,58.3,91.0,40.9,-13.9,118.0,0.82,552.0,0.82
12,3652,精聯,41.15,0.3,0.73,06/25,2.94,8.45,30.1,84.2,150.0,144.0,244.0,250.0,21.8,247.0
13,6831,邁科,881.0,29.0,3.4,06/25,-5.05,13.6,15.8,81.3,105.0,254.0,,,,
14,6735,美達科技,93.0,-1.2,-1.27,06/25,0.42,25.9,72.0,74.9,72.4,331.0,368.0,170.0,706.0,181.0
15,7610,聯友金屬-創,2250.0,-110.0,-4.66,06/25,0.0,-20.8,-20.2,72.7,93.9,121.0,,,,
16,6208,日揚,105.0,2.0,1.94,06/25,4.93,10.2,71.9,71.5,77.6,73.0,753.0,726.0,541.0,722.0
17,8464,億豐,355.5,7.0,2.01,06/25,6.34,16.2,29.4,65.0,71.6,43.0,-46.9,-74.8,475.0,-75.3
18,7788,松川精密,255.0,-10.0,-3.77,06/25,0.0,8.77,14.1,64.6,124.0,615.0,,,,
