排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2726,雅茗-KY,9.0,0.4,4.65,07/08,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,8085,福華,12.25,0.4,3.38,07/08,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,8923,時報,19.25,0.45,2.39,07/08,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,7610,聯友金屬-創,2485.0,85.0,3.54,07/08,-40.0,-57.1,-88.9,-93.6,-93.7,-87.8,,,,
5,4130,健亞,27.35,-0.4,-1.44,07/08,-9.87,-45.8,-59.8,-74.7,-80.2,-82.5,-84.3,-64.7,-45.0,-63.2
6,8450,霹靂,15.45,0.0,0.0,07/08,0.0,0.0,0.0,-70.6,-88.4,-90.6,-97.0,-97.0,-97.0,-97.0
7,1301,台塑,58.0,0.7,1.22,07/08,-9.26,-8.26,-47.3,-52.9,-77.5,-80.2,-89.1,-89.7,-90.4,-89.2
8,3055,蔚華科,168.5,-7.5,-4.26,07/08,0.83,-41.6,-50.6,-50.7,-43.1,-33.6,-32.6,-36.4,-49.6,-37.8
9,4502,健信,15.75,0.0,0.0,07/08,0.0,-11.1,-50.0,-50.0,-69.8,-78.7,-84.0,-82.2,-80.7,-82.2
10,4545,銘鈺,37.5,-0.3,-0.79,07/08,1.16,-9.38,-49.3,-49.3,-48.4,-63.4,-60.7,-64.9,-34.3,-62.9
11,2360,致茂,1855.0,-110.0,-5.6,07/08,-4.81,-7.67,-16.2,-48.5,-54.8,-79.0,-72.4,-83.2,-80.4,-85.0
12,009805,新光美國電力基建,16.54,-0.27,-1.61,07/08,-0.36,-25.1,-46.6,-47.2,-47.3,-47.7,-54.8,-16.9,39233.0,-18.5
13,6680,鑫創電子,50.4,0.3,0.6,07/08,0.0,0.0,0.0,-45.5,-45.5,-45.5,-45.5,-20.0,-14.3,-20.0
14,4139,馬光-KY,24.65,-0.1,-0.4,07/08,0.0,0.0,0.0,-40.5,-40.5,-48.8,-63.9,-63.3,-62.1,-63.3
15,7721,微程式,70.7,0.2,0.28,07/08,7.98,9.14,-30.0,-40.1,-30.0,-19.8,88.0,,,
16,8033,雷虎,227.5,20.5,9.9,07/08,-3.45,-12.6,-34.4,-39.7,-38.0,-34.9,-22.8,6.49,30.3,9.56
17,6169,昱泉,14.75,0.2,1.37,07/08,0.0,0.0,0.0,-39.5,-50.0,-64.6,-64.1,21.1,0.0,27.8
18,00940,元大台灣價值高息,12.59,0.07,0.56,07/08,0.0,-5.99,-18.0,-39.2,-62.8,-76.7,-66.4,-10.3,-44.5,-10.3
19,3567,逸昌,30.35,0.05,0.17,07/08,0.0,-38.7,-38.7,-38.7,-46.3,-48.2,30.9,125.0,39.9,125.0
20,8482,商億-KY,48.3,-0.95,-1.93,07/08,0.0,0.0,0.0,-36.8,-40.0,-53.8,-60.0,-73.3,-87.9,-73.3
21,7769,鴻勁,6055.0,-125.0,-2.02,07/08,-7.14,6.85,-26.4,-36.1,-55.9,-45.1,-66.5,,,
22,2425,承啟,39.65,-0.25,-0.63,07/08,-3.06,1.68,-5.94,-35.9,-36.4,-40.5,-53.3,-73.3,-76.4,-74.5
23,009821,野村稀土關鍵資源,13.76,-0.35,-2.48,07/08,0.0,8.87,35.3,-35.1,-88.9,,,,,
24,1726,永記,78.3,0.0,0.0,07/08,0.0,0.0,0.0,-34.5,-34.5,-27.6,-12.7,31.0,-23.6,31.0
25,2606,裕民,63.0,0.8,1.29,07/08,-3.47,-3.19,-3.24,-34.5,-39.3,-63.7,-67.8,-72.4,-74.0,-73.9
26,2441,超豐,138.0,4.5,3.37,07/08,-23.2,-20.8,-23.9,-34.1,-45.6,-62.2,-32.5,-58.6,141.0,-53.8
27,3413,京鼎,339.0,-5.0,-1.45,07/08,-3.28,-8.48,-13.5,-33.6,-28.6,-49.3,-54.3,-43.6,202.0,-40.2
28,8467,波力-KY,113.0,0.0,0.0,07/08,-33.0,-33.4,-33.4,-33.4,-34.7,-36.7,-45.5,-44.6,-19.0,-40.8
29,009816,凱基台灣TOP50,15.26,-0.03,-0.2,07/08,0.01,0.18,-5.58,-33.2,-35.6,-10.5,31.9,,,
30,2883,凱基金,30.7,0.6,1.99,07/08,-1.24,-7.33,-8.82,-32.5,-43.2,-20.1,190.0,290.0,-60.3,296.0
31,009819,中信數據及電力,10.0,-0.05,-0.5,07/08,0.0,0.18,0.93,-32.2,-69.8,-77.9,,,,
32,00983A,主動中信ARK創新,12.34,-0.19,-1.52,07/08,-5.41,-26.0,-26.0,-31.6,-40.4,-40.4,-75.4,-59.6,955.0,-64.3
33,6624,萬年清,41.5,-1.0,-2.35,07/08,0.0,-31.2,-31.2,-31.2,-31.2,-31.2,-45.0,-63.3,22.2,-57.7
34,4702,中美實,9.96,0.08,0.81,07/08,0.0,-31.0,-31.0,-31.0,-65.3,-65.3,-51.3,-63.9,-58.0,-62.5
35,3588,通嘉,68.0,-0.4,-0.58,07/08,-2.28,-26.8,-31.5,-30.5,-35.2,-43.0,-45.0,-45.0,105.0,-46.8
36,8917,欣泰,52.8,0.0,0.0,07/08,0.0,-26.9,-26.9,-29.3,-29.3,-52.5,-40.9,182.0,224.0,224.0
37,3467,台灣精材,58.7,-0.1,-0.17,07/08,0.0,0.0,-12.8,-29.3,-43.1,-49.4,17.1,17.1,,24.2
38,2882,國泰金,98.0,1.0,1.03,07/08,-5.87,-6.98,-8.1,-28.8,-37.9,-45.0,-58.4,-56.7,-87.0,-58.8
39,2645,長榮航太,235.5,21.0,9.79,07/08,1.71,-10.4,-11.2,-28.5,-41.7,-53.2,-69.1,-27.7,91.1,-35.9
40,6161,捷波,54.3,-0.7,-1.27,07/08,-1.78,-9.96,-23.7,-28.4,-29.6,-35.6,21.2,36.5,423.0,37.7
41,2755,揚秦,139.5,1.0,0.72,07/08,-28.3,-28.3,-28.3,-28.3,-56.0,-57.9,-51.8,-83.8,-67.6,-83.6
42,2436,偉詮電,68.9,-1.4,-1.99,07/08,-7.5,-16.0,-19.6,-27.6,-37.4,-53.2,-19.2,-34.5,31.4,-32.7
43,4989,榮科,98.4,-1.5,-1.5,07/08,-7.02,-18.5,-17.5,-27.1,-30.0,-41.3,-39.8,-1.91,344.0,-22.6
44,3004,豐達科,145.5,-1.0,-0.68,07/08,-15.2,-24.5,-23.8,-26.9,-29.5,-45.2,-18.5,-35.2,85.6,-26.9
45,00950B,凱基A級公司債,14.1,-0.13,-0.91,07/08,-26.6,-26.6,-26.8,-26.8,-27.4,-36.3,-4.1,-31.9,-56.1,-44.0
