排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
21,8028,昇陽半導體,315.0,-35.0,-10.0,26W29,07/17,49.5,4.99,45.4,5.94,42.9,4.4
22,00788B,元大10年IG電能債,30.49,0.2,0.66,26W29,07/17,15.5,0.35,15.5,0.35,12.0,4.1
23,009809,富邦淨零ESG50,17.04,-1.0,-5.54,26W29,07/17,25.9,6.83,23.5,6.85,17.6,3.96
24,00405A,主動富邦台灣龍耀,7.75,-0.69,-8.18,26W29,07/17,14.1,3.85,12.6,4.09,10.9,3.94
25,00715L,期街口布蘭特正2,44.0,0.7,1.62,26W29,07/17,38.1,3.19,35.9,3.24,35.9,3.89
26,00980T,平衡凱基美國TOP,11.68,-0.19,-1.6,26W29,07/17,46.2,3.47,43.1,3.56,43.1,3.56
27,00951,台新日本半導體,17.6,-1.94,-9.93,26W29,07/17,22.7,2.95,21.4,2.63,20.1,3.53
28,6510,精測,2585.0,-95.0,-3.54,26W29,07/17,47.9,-0.01,45.7,2.29,40.8,3.37
29,8383,千附,89.0,1.9,2.18,26W29,07/17,51.7,2.83,50.4,3.31,48.2,3.31
30,3661,世芯-KY,3480.0,-290.0,-7.69,26W29,07/17,28.2,-3.52,20.6,-1.22,16.5,3.27
31,8150,南茂,110.5,-12.0,-9.8,26W29,07/17,73.6,3.15,71.2,2.92,69.5,3.25
32,6175,立敦,99.0,-11.0,-10.0,26W29,07/17,61.9,4.32,59.8,3.83,59.1,3.2
33,4568,科際精密,39.85,0.1,0.25,26W29,07/17,62.5,0.04,62.5,0.04,62.5,3.18
34,00407A,主動凱基台灣,8.58,-0.64,-6.94,26W29,07/17,14.8,2.57,13.5,2.96,11.8,3.11
35,00700,富邦恒生國企,16.82,-0.54,-3.11,26W29,07/17,9.3,0.97,7.37,3.05,7.37,3.05
36,3006,晶豪科,198.0,-22.0,-10.0,26W29,07/17,50.8,2.52,47.9,3.16,45.3,2.91
37,6538,倉和,137.0,-11.0,-7.43,26W29,07/17,28.2,2.92,20.9,2.8,13.7,2.86
38,5483,中美晶,235.5,-23.5,-9.07,26W29,07/17,63.5,3.45,61.2,3.3,58.2,2.86
39,006203,元大MSCI台灣,180.75,-12.4,-6.42,26W29,07/17,67.7,0.9,60.8,-5.99,51.0,2.83
40,8444,綠河-KY,5.75,0.0,0.0,26W29,07/17,80.6,2.43,79.0,2.64,77.6,2.81
41,00404A,主動聯博動能50,9.16,-0.63,-6.44,26W29,07/17,21.3,2.75,20.9,2.75,20.1,2.8
42,1709,和益,26.05,-1.15,-4.23,26W29,07/17,63.1,2.69,60.5,2.8,57.6,2.77
43,3540,曜越,21.35,-0.2,-0.93,26W29,07/17,25.1,3.54,24.3,2.73,24.3,2.73
44,00400A,主動國泰動能高息,12.99,-1.0,-7.15,26W29,07/17,13.3,2.68,12.1,2.67,11.0,2.68
45,00908,富邦入息REITs+,15.56,0.15,0.97,26W29,07/17,35.8,-0.1,31.8,-0.1,26.5,2.67
46,00650L,復華香港正2,15.94,-1.03,-6.07,26W29,07/17,43.6,0.16,38.8,1.96,37.5,2.62
47,4716,大立,18.8,-1.4,-6.93,26W29,07/17,33.2,2.52,28.8,2.52,27.0,2.58
48,3672,康聯訊,12.85,-1.15,-8.21,26W29,07/17,47.7,0.18,44.4,0.18,40.1,2.54
49,4764,雙鍵,296.0,-32.5,-9.89,26W29,07/17,72.3,0.12,69.7,1.59,66.4,2.47
50,00693U,期街口S&P黃豆,21.75,-0.22,-1.0,26W29,07/17,34.2,1.39,33.3,1.38,32.2,2.46
51,4127,天良,82.3,-0.7,-0.84,26W29,07/17,70.4,2.45,62.8,2.45,61.0,2.45
52,2493,揚博,211.5,-23.0,-9.81,26W29,07/17,50.2,-2.33,49.1,-1.17,47.6,2.42
53,6693,廣閎科,191.0,-21.0,-9.91,26W29,07/17,39.9,-1.43,35.6,0.26,33.8,2.41
54,00674R,期元大S&P黃金反1,30.93,0.39,1.28,26W29,07/17,41.7,2.41,41.7,2.41,41.7,2.41
55,1623,大東電,217.0,-12.5,-5.45,26W29,07/17,75.0,1.42,75.0,2.39,75.0,2.39
56,2065,世豐,31.6,-0.6,-1.86,26W29,07/17,49.7,0.18,47.5,2.31,44.4,2.31
57,4991,環宇-KY,360.0,-40.0,-10.0,26W29,07/17,50.0,0.4,45.1,1.57,43.6,2.31
58,3033,威健,48.8,-5.4,-9.96,26W29,07/17,43.0,3.57,40.9,2.96,38.5,2.25
59,3149,正達,79.6,-13.9,-14.9,26W29,07/17,21.8,1.65,21.1,2.2,19.1,2.21
60,2486,一詮,235.5,-26.0,-9.94,26W29,07/17,40.2,3.18,37.7,2.62,35.9,2.2
61,00631L,元大台灣50正2,32.17,-5.02,-13.5,26W29,07/17,25.4,2.06,22.8,2.18,21.0,2.17
62,5291,邑昇,50.8,-3.9,-7.13,26W29,07/17,32.9,1.13,23.0,1.93,18.6,2.17
63,8358,金居,398.5,-38.5,-8.81,26W29,07/17,50.4,0.4,47.5,1.03,46.4,2.14
64,2313,華通,212.0,-23.5,-9.98,26W29,07/17,56.5,2.19,54.5,1.85,52.8,2.12
65,3026,禾伸堂,690.0,-76.0,-9.92,26W29,07/17,52.9,0.09,49.9,2.12,43.4,2.1
66,00689R,國泰20年美債反1,22.44,0.01,0.04,26W29,07/17,74.9,2.09,64.6,2.09,64.6,2.09
67,00990A,主動元大AI新經濟,15.49,-1.7,-9.89,26W29,07/17,32.0,1.66,30.6,1.78,27.9,2.07
68,5398,慕康生醫,14.1,-0.75,-5.05,26W29,07/17,52.4,1.4,51.2,0.16,45.8,2.06
69,00888,永豐台灣ESG,34.43,-2.73,-7.35,26W29,07/17,11.9,2.08,11.6,1.96,11.3,1.99
70,1560,中砂,656.0,-72.0,-9.89,26W29,07/17,60.9,0.41,55.8,1.34,50.7,1.94
71,00971,野村美國研發龍頭,17.07,-0.32,-1.84,26W29,07/17,18.0,1.84,15.5,0.6,14.0,1.92
72,6151,晉倫,36.05,-1.65,-4.38,26W29,07/17,31.3,0.21,28.7,0.18,22.5,1.92
73,6830,汎銓,358.5,-37.0,-9.36,26W29,07/17,27.2,-0.74,20.6,0.44,17.5,1.92
74,00927,群益半導體收益,35.68,-3.02,-7.8,26W29,07/17,10.2,1.82,9.25,1.69,8.56,1.92
75,00830,國泰費城半導體,83.1,-5.95,-6.68,26W29,07/17,23.0,1.65,22.2,1.67,21.6,1.92
76,009801,中信美國創新科技,12.15,-0.46,-3.65,26W29,07/17,22.1,0.99,22.1,0.99,19.1,1.9
77,3576,聯合再生,17.85,0.15,0.85,26W29,07/17,35.3,1.95,34.2,2.0,33.0,1.89
78,4534,慶騰,41.7,-0.65,-1.53,26W29,07/17,38.4,3.43,34.4,0.91,33.4,1.85
79,6721,信實,52.7,-0.6,-1.13,26W29,07/17,42.6,4.07,37.5,1.85,37.5,1.85
80,3664,安瑞-KY,6.02,-0.56,-8.51,26W29,07/17,67.0,1.82,67.0,1.82,67.0,1.82
81,4728,雙美,376.5,-3.5,-0.92,26W29,07/17,73.3,0.0,69.3,0.0,65.9,1.78
82,00877,復華中國5G,38.61,-4.16,-9.73,26W29,07/17,17.7,0.22,15.4,1.12,13.6,1.77
83,1213,大飲,7.7,0.0,0.0,26W29,07/17,80.1,0.0,80.1,0.0,77.1,1.76
84,00890B,凱基ESGBBB債15+,32.28,0.06,0.19,26W29,07/17,71.2,-2.03,71.2,1.9,65.7,1.75
85,9949,琉園,23.6,-1.35,-5.41,26W29,07/17,64.9,-0.17,63.5,-0.17,53.4,1.75
86,00714,群益道瓊美國地產,22.79,0.6,2.7,26W29,07/17,34.5,-1.7,19.9,1.7,19.9,1.7
87,1809,中釉,39.95,-3.65,-8.37,26W29,07/17,46.5,0.72,44.7,1.1,44.2,1.69
88,1539,巨庭,16.3,-0.65,-3.83,26W29,07/17,60.1,0.28,60.1,0.28,60.1,1.69
89,6226,光鼎,22.55,-2.5,-9.98,26W29,07/17,28.1,0.86,25.6,1.67,24.9,1.68
90,4977,眾達-KY,130.0,-14.0,-9.72,26W29,07/17,18.6,2.06,13.5,0.52,12.4,1.67
91,4961,天鈺,154.0,-14.0,-8.33,26W29,07/17,40.8,0.86,37.3,0.88,35.1,1.64
92,00638R,元大滬深300反1,6.92,0.3,4.53,26W29,07/17,42.5,1.59,42.5,1.59,35.0,1.63
93,6165,浪凡,49.5,-1.4,-2.75,26W29,07/17,46.1,0.75,43.4,1.61,37.6,1.63
94,3413,京鼎,371.0,-11.0,-2.88,26W29,07/17,49.9,3.23,46.3,3.26,44.7,1.62
95,009820,元大納斯達克精選,9.68,-0.43,-4.25,26W29,07/17,36.3,1.54,35.6,1.58,31.8,1.59
96,8390,金益鼎,94.2,-4.5,-4.56,26W29,07/17,46.2,-0.45,44.7,-1.25,44.7,1.59
97,00661,元大日經225,82.15,-4.6,-5.3,26W29,07/17,10.8,-5.33,10.8,-2.66,7.08,1.59
98,3057,喬鼎,15.7,-1.15,-6.82,26W29,07/17,33.5,0.13,32.6,0.13,32.6,1.56
99,00926,凱基全球菁英55,25.37,-0.39,-1.51,26W29,07/17,47.3,0.79,45.8,1.51,44.8,1.5
100,8222,寶一,37.25,-2.95,-7.34,26W29,07/17,34.0,-1.05,33.0,0.07,33.0,1.48
101,6770,力積電,68.9,-7.6,-9.93,26W29,07/17,47.4,1.52,46.2,1.44,45.4,1.48
102,009816,凱基台灣TOP50,14.28,-1.01,-6.61,26W29,07/17,14.8,1.46,13.3,1.49,12.3,1.48
103,009810,玉山全球藍籌100,20.84,-0.23,-1.09,26W29,07/17,25.2,0.81,21.3,-3.08,21.3,1.47
104,00861,元大全球未來通訊,84.65,-4.05,-4.57,26W29,07/17,4.38,1.52,3.31,1.47,3.31,1.47
105,6194,育富,30.0,0.1,0.33,26W29,07/17,50.1,1.51,45.6,1.44,39.9,1.44
106,009823,群益S&P500,10.32,-0.11,-1.05,26W29,07/17,13.3,1.91,12.7,1.89,10.3,1.44
107,00697B,元大美債7-10,36.04,0.1,0.28,26W29,07/17,20.9,-0.07,20.9,-0.07,19.5,1.44
108,5263,智崴,92.8,-6.6,-6.64,26W29,07/17,49.4,0.47,46.6,1.46,45.3,1.44
109,3402,漢科,145.5,-11.0,-7.03,26W29,07/17,30.8,0.35,29.8,1.2,27.4,1.38
110,9921,巨大,86.6,-1.4,-1.59,26W29,07/17,63.0,0.77,59.2,0.94,57.0,1.38
111,6122,擎邦,50.6,-1.3,-2.5,26W29,07/17,29.7,1.36,24.2,1.36,21.9,1.36
112,3305,昇貿,109.0,-11.0,-9.17,26W29,07/17,44.2,-0.99,41.8,0.06,40.0,1.36
113,2377,微星,141.5,-3.5,-2.41,26W29,07/17,61.9,1.3,60.5,1.15,58.6,1.36
114,3374,精材,358.5,-36.5,-9.24,26W29,07/17,63.4,1.74,63.0,1.99,61.7,1.35
115,1536,和大,49.45,-3.35,-6.34,26W29,07/17,31.7,1.22,30.0,1.29,28.4,1.32
116,8354,冠好,16.2,-0.15,-0.92,26W29,07/17,58.9,0.08,53.6,0.02,48.1,1.31
117,3516,亞帝歐,24.65,-1.05,-4.09,26W29,07/17,74.5,1.08,72.4,1.3,69.4,1.3
118,00686R,群益臺灣加權反1,1.08,0.07,6.93,26W29,07/17,54.3,1.33,47.4,1.34,42.5,1.28
119,00986D,主動復華金融債息,14.84,0.02,0.13,26W29,07/17,47.1,0.52,44.5,0.63,42.0,1.26
120,8996,高力,1015.0,-110.0,-9.78,26W29,07/17,43.6,0.75,38.4,-1.57,34.6,1.25
121,2404,漢唐,1160.0,-90.0,-7.2,26W29,07/17,50.0,1.32,43.7,0.88,40.4,1.25
122,0061,元大寶滬深,24.06,-0.98,-3.91,26W29,07/17,28.1,-0.38,23.2,0.25,23.2,1.24
123,5464,霖宏,78.1,-7.3,-8.55,26W29,07/17,68.7,-1.84,64.6,0.04,60.4,1.24
124,4154,樂威科-KY,11.85,-0.1,-0.84,26W29,07/17,69.1,-0.45,67.1,1.23,67.1,1.23
125,2359,所羅門,141.0,-6.0,-4.08,26W29,07/17,46.0,1.79,44.0,1.78,40.2,1.21
126,4576,大銀微系統,194.0,-17.0,-8.06,26W29,07/17,63.9,0.34,62.9,0.36,60.5,1.17
127,00935,野村臺灣新科技50,53.4,-4.55,-7.85,26W29,07/17,19.5,1.32,18.6,1.27,18.3,1.17
128,2484,希華,80.7,-8.9,-9.93,26W29,07/17,28.1,1.24,26.5,1.25,23.0,1.16
129,9938,百和,45.85,-0.75,-1.61,26W29,07/17,51.1,0.39,48.8,0.58,46.5,1.16
130,00666R,富邦恒生國企反1,9.52,0.35,3.82,26W29,07/17,84.7,1.14,84.7,1.14,84.7,1.14
131,4609,唐鋒,4.87,-0.41,-7.77,26W29,07/17,70.9,1.13,66.4,1.13,64.6,1.13
132,00670L,富邦NASDAQ正2,191.55,-13.25,-6.47,26W29,07/17,9.89,-0.86,7.11,-0.01,5.85,1.13
133,00708L,期元大S&P黃金正2,67.8,-1.85,-2.66,26W29,07/17,18.4,0.97,15.0,0.35,13.6,1.11
134,3543,州巧,29.05,-1.9,-6.14,26W29,07/17,43.2,1.97,37.3,0.25,33.4,1.1
135,5904,寶雅,615.0,-8.0,-1.28,26W29,07/17,62.8,0.86,57.5,0.14,52.8,1.1
136,2425,承啟,41.25,-2.1,-4.84,26W29,07/17,45.1,-0.12,40.2,1.93,38.5,1.09
137,1711,永光,39.55,-4.35,-9.91,26W29,07/17,41.9,0.57,40.9,1.09,39.7,1.09
138,4927,泰鼎-KY,36.5,-2.8,-7.12,26W29,07/17,20.4,0.66,17.8,0.4,16.1,1.08
139,7610,聯友金屬-創,2410.0,-190.0,-7.31,26W29,07/17,42.8,0.93,39.9,1.03,38.0,1.07
140,00991A,主動復華未來50,16.82,-1.71,-9.23,26W29,07/17,16.9,1.2,15.8,1.08,14.7,1.06
141,2637,慧洋-KY,79.4,-3.1,-3.76,26W29,07/17,80.8,0.94,79.1,1.03,78.0,1.05
142,00955,中信日本商社,14.1,-0.43,-2.96,26W29,07/17,22.3,0.88,21.1,1.02,20.0,1.04
143,00753L,中信中國50正2,8.92,-0.79,-8.14,26W29,07/17,46.2,0.83,41.7,1.11,38.3,1.03
144,3005,神基,110.0,-3.5,-3.08,26W29,07/17,70.3,0.96,68.1,1.01,66.9,1.03
145,5388,中磊,83.3,-3.3,-3.81,26W29,07/17,47.6,2.43,43.7,1.62,41.0,0.99
146,8299,群聯,1785.0,-195.0,-9.85,26W29,07/17,39.2,-1.23,36.6,0.57,35.0,0.98
147,009819,中信數據及電力,9.74,-0.33,-3.28,26W29,07/17,12.3,1.12,11.6,1.02,10.2,0.98
148,6670,復盛應用,259.5,-3.5,-1.33,26W29,07/17,71.7,0.24,67.8,0.35,65.2,0.98
149,5490,同亨,28.4,-2.05,-6.73,26W29,07/17,30.2,0.23,28.8,0.15,27.8,0.97
150,009804,聯邦台精彩50,20.6,-1.46,-6.62,26W29,07/17,4.39,1.11,3.92,0.64,2.06,0.96
151,3092,鴻碩,24.0,-1.4,-5.51,26W29,07/17,34.9,1.06,31.1,-0.79,30.2,0.96
152,6279,胡連,115.5,-4.0,-3.35,26W29,07/17,41.8,0.21,39.5,-0.48,36.5,0.95
153,8931,大汽電,41.5,-0.85,-2.01,26W29,07/17,79.7,0.13,79.2,0.13,78.5,0.94
154,6202,盛群,57.7,-6.4,-9.98,26W29,07/17,37.9,0.68,36.0,0.55,34.0,0.93
155,4958,臻鼎-KY,521.0,-57.0,-9.86,26W29,07/17,71.6,1.51,69.6,1.33,67.3,0.93
156,5468,凱鈺,23.6,-2.15,-8.35,26W29,07/17,64.2,0.93,61.7,0.93,60.1,0.93
157,5011,久陽,19.3,-1.9,-8.96,26W29,07/17,46.8,0.24,42.8,0.24,38.2,0.93
158,3665,貿聯-KY,1765.0,-190.0,-9.72,26W29,07/17,53.8,0.74,47.6,-0.01,43.5,0.92
159,00958B,永豐ESG銀行債15+,9.37,0.04,0.43,26W29,07/17,19.9,0.16,19.4,0.16,18.0,0.92
160,6576,逸達,79.9,-1.7,-2.08,26W29,07/17,64.7,0.32,61.7,0.31,59.8,0.91
161,3596,智易,181.5,-7.5,-3.97,26W29,07/17,69.5,0.62,66.4,-0.28,62.9,0.91
162,009800,中信NASDAQ,12.84,-0.38,-2.87,26W29,07/17,21.2,0.74,20.4,1.23,19.5,0.91
163,00982T,平衡兆豐台美動能,14.84,-0.41,-2.69,26W29,07/17,35.7,1.33,28.1,1.33,22.8,0.9
164,00894,中信小資高價30,43.21,-3.52,-7.53,26W29,07/17,13.5,-0.82,13.0,-0.33,12.4,0.9
165,00895,富邦未來車,49.09,-2.26,-4.4,26W29,07/17,10.3,-0.05,9.45,0.89,9.45,0.89
166,3357,臺慶科,218.0,-18.5,-7.82,26W29,07/17,54.2,2.05,44.9,0.95,42.5,0.87
167,00642U,期元大S&P石油,25.9,0.04,0.15,26W29,07/17,35.2,0.83,32.3,0.86,32.3,0.86
168,6141,柏承,40.7,-3.05,-6.97,26W29,07/17,49.4,2.05,45.3,0.86,42.9,0.86
169,9958,世紀鋼,111.0,-7.5,-6.33,26W29,07/17,49.2,0.85,46.1,1.14,44.7,0.85
170,00655L,國泰中國A50正2,32.41,-2.7,-7.69,26W29,07/17,19.0,-1.46,13.8,0.84,13.8,0.84
171,3704,合勤控,45.7,-0.95,-2.04,26W29,07/17,63.3,0.49,61.5,0.62,60.4,0.84
172,5905,南仁湖,8.85,-0.24,-2.64,26W29,07/17,45.0,0.25,43.8,0.51,41.5,0.84
173,1773,勝一,174.5,-7.0,-3.86,26W29,07/17,72.2,0.03,70.3,0.21,69.7,0.84
174,2527,宏璟,48.1,-1.45,-2.93,26W29,07/17,79.1,0.84,77.1,0.82,76.1,0.83
175,8027,鈦昇,215.5,-23.5,-9.83,26W29,07/17,22.0,0.74,18.1,-0.03,16.5,0.83
176,6217,中探針,196.5,-21.5,-9.86,26W29,07/17,27.2,-0.99,22.9,0.06,20.6,0.82
177,2485,兆赫,43.4,-3.9,-8.25,26W29,07/17,19.0,0.35,17.9,0.76,17.6,0.81
178,2383,台光電,4495.0,-495.0,-9.92,26W29,07/17,63.9,0.72,61.0,0.75,58.0,0.8
179,5871,中租-KY,119.5,-1.0,-0.83,26W29,07/17,67.8,0.82,65.7,0.75,64.2,0.8
180,1563,巧新,61.0,-4.1,-6.3,26W29,07/17,42.7,0.73,40.3,0.81,35.7,0.8
181,00984A,主動安聯台灣高息,14.8,-0.82,-5.25,26W29,07/17,12.3,0.64,11.1,0.66,10.2,0.79
182,00987B,野村10+澳洲公債,16.08,0.02,0.12,26W29,07/17,47.3,-0.37,45.3,-0.41,39.5,0.78
183,2031,新光鋼,39.35,-1.1,-2.72,26W29,07/17,54.2,0.8,53.1,0.81,51.4,0.78
184,2915,潤泰全,50.9,0.0,0.0,26W29,07/17,66.5,0.66,64.4,0.75,63.2,0.77
185,6196,帆宣,542.0,-48.0,-8.14,26W29,07/17,69.7,-0.83,67.5,-0.53,67.1,0.76
186,5410,國眾,36.5,-1.1,-2.93,26W29,07/17,34.0,-0.25,32.0,-0.29,30.0,0.76
187,00641R,富邦日本反1,3.91,0.15,3.99,26W29,07/17,45.1,3.51,41.0,2.04,37.5,0.76
188,3583,辛耘,747.0,-83.0,-10.0,26W29,07/17,58.1,0.75,55.1,0.74,51.7,0.76
189,00665L,富邦恒生國企正2,8.68,-0.7,-7.46,26W29,07/17,56.1,0.03,51.9,0.31,48.8,0.75
190,00647L,元大S&P500正2,133.9,-3.7,-2.69,26W29,07/17,27.5,0.75,27.5,0.75,27.5,0.75
191,2723,美食-KY,63.0,-2.3,-3.52,26W29,07/17,65.7,-0.16,64.2,0.21,61.6,0.75
192,8085,福華,11.1,-0.2,-1.77,26W29,07/17,36.8,0.41,34.2,-0.61,31.7,0.74
193,1718,中纖,13.65,-1.0,-6.83,26W29,07/17,51.8,0.85,50.3,0.73,49.4,0.74
194,3491,昇達科,1355.0,45.0,3.44,26W29,07/17,25.3,-0.45,19.4,1.94,15.4,0.73
195,009818,華南永昌NASDAQxT,19.62,-0.67,-3.3,26W29,07/17,6.44,0.77,6.44,0.77,4.93,0.72
196,8131,福懋科,69.0,-7.6,-9.92,26W29,07/17,73.5,0.9,72.4,0.88,72.0,0.72
197,2417,圓剛,39.65,-2.5,-5.93,26W29,07/17,41.3,0.09,41.3,0.09,40.3,0.72
198,1723,中碳,88.2,-1.5,-1.67,26W29,07/17,49.5,0.25,47.7,-0.1,47.0,0.72
199,2536,宏普,19.45,-0.35,-1.77,26W29,07/17,74.9,0.69,72.0,0.68,69.0,0.72
200,00676R,富邦臺灣加權反1,5.97,0.36,6.42,26W29,07/17,35.7,-0.76,31.7,0.27,26.3,0.71
201,1301,台塑,62.8,-2.8,-4.27,26W29,07/17,73.9,0.67,73.0,0.65,72.3,0.7
202,4551,智伸科,188.0,-10.0,-5.05,26W29,07/17,80.4,-0.17,79.2,-0.13,77.7,0.69
203,6409,旭隼,967.0,-53.0,-5.2,26W29,07/17,59.0,-0.4,53.6,-0.34,51.4,0.69
204,2852,第一保,26.5,-0.4,-1.49,26W29,07/17,62.2,0.01,57.9,0.02,53.9,0.68
205,2603,長榮,198.0,-2.0,-1.0,26W29,07/17,68.8,0.36,67.5,0.37,65.9,0.68
206,6877,鏵友益,125.0,-11.5,-8.42,26W29,07/17,71.5,2.31,61.2,0.73,57.2,0.67
207,00645,富邦日本,54.9,-2.15,-3.77,26W29,07/17,19.7,0.68,19.7,0.68,15.6,0.67
208,2476,鉅祥,118.5,-13.0,-9.89,26W29,07/17,63.8,0.46,60.8,1.06,58.8,0.67
209,6220,岳豐,31.6,-3.5,-9.97,26W29,07/17,58.9,0.02,56.5,0.57,53.6,0.67
210,3712,永崴投控,16.55,-0.5,-2.93,26W29,07/17,56.2,0.95,55.9,0.66,54.4,0.67
211,5475,德宏,158.0,-17.5,-9.97,26W29,07/17,37.8,0.8,34.6,-0.83,34.6,0.67
212,009817,國泰日本不動產,9.12,0.06,0.66,26W29,07/17,20.6,0.67,19.4,0.67,17.8,0.66
213,6589,台康生技,44.85,-1.4,-3.03,26W29,07/17,54.8,0.4,51.6,0.4,49.8,0.66
214,912000,晨訊科-DR,2.79,0.09,3.33,26W29,07/17,28.9,0.62,25.5,0.65,23.2,0.65
215,5511,德昌,67.9,1.5,2.26,26W29,07/17,62.1,1.19,58.9,-0.09,55.8,0.63
216,5258,虹堡,50.8,-3.2,-5.93,26W29,07/17,45.3,1.31,41.1,0.64,37.8,0.62
217,5381,光譜,23.75,-1.65,-6.5,26W29,07/17,54.4,0.61,51.8,0.61,48.7,0.61
218,00985B,群益ESG投等債0-5,10.37,0.04,0.39,26W29,07/17,52.8,0.42,50.9,0.18,48.6,0.61
219,6101,寬魚國際,38.25,-0.85,-2.17,26W29,07/17,84.8,-0.09,81.1,-0.08,78.5,0.61
220,3521,台鋼建設,12.2,-0.4,-3.17,26W29,07/17,81.0,0.07,78.7,0.08,78.7,0.61
221,2360,致茂,1850.0,-140.0,-7.04,26W29,07/17,64.0,0.25,59.8,0.12,54.5,0.6
222,00695B,富邦美債7-10,35.59,0.22,0.62,26W29,07/17,72.5,0.59,72.5,0.59,70.2,0.59
223,3051,力特,22.9,-1.15,-4.78,26W29,07/17,29.9,-1.11,26.7,-1.49,25.6,0.59
224,2230,泰茂,21.95,-0.4,-1.79,26W29,07/17,41.9,-0.57,36.9,0.57,30.2,0.59
225,6505,台塑化,81.3,1.3,1.62,26W29,07/17,95.4,0.58,95.3,0.61,95.1,0.58
226,3685,元創精密,38.05,-1.55,-3.91,26W29,07/17,53.2,0.63,48.7,0.62,45.4,0.58
227,3055,蔚華科,163.0,-17.0,-9.44,26W29,07/17,68.1,-0.22,66.8,0.32,63.8,0.58
228,3484,崧騰,47.0,-4.1,-8.02,26W29,07/17,28.5,0.64,25.7,0.57,22.4,0.57
229,00998A,主動復華金融股息,17.24,-0.39,-2.21,26W29,07/17,36.9,0.95,35.5,0.57,35.5,0.57
230,6221,晉泰,21.25,-0.45,-2.07,26W29,07/17,73.7,-0.01,72.9,-0.01,72.4,0.57
231,9103,美德醫療-DR,5.28,0.21,4.14,26W29,07/17,7.68,0.1,5.58,0.49,3.87,0.57
232,8421,旭源,15.3,-1.2,-7.27,26W29,07/17,63.2,0.59,59.6,0.57,59.6,0.57
233,6461,益得,15.45,-0.1,-0.64,26W29,07/17,60.4,0.07,56.5,0.07,54.5,0.57
234,2474,可成,186.5,-2.5,-1.32,26W29,07/17,67.6,-0.24,65.9,-0.11,64.6,0.56
235,1517,利奇,12.15,0.05,0.41,26W29,07/17,46.9,0.18,45.9,0.16,44.7,0.56
236,5876,上海商銀,45.2,0.25,0.56,26W29,07/17,84.8,0.46,83.1,0.52,81.8,0.56
237,1414,東和,18.3,-0.25,-1.35,26W29,07/17,86.7,0.07,85.7,0.07,83.3,0.55
238,2612,中航,51.3,-2.9,-5.35,26W29,07/17,72.5,0.15,70.7,0.15,68.9,0.54
239,9950,萬國通,10.1,-0.6,-5.61,26W29,07/17,81.4,0.42,80.6,0.0,80.1,0.54
