排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00780B,國泰A級金融債,37.87,0.13,0.34,07/20,0.08,13.3,13.3,13.1,13.0,13.0,13.0,25.9,45.8,54.8,,25.8
2,00785B,富邦金融投等債,35.08,0.06,0.17,07/20,0.0,0.0,0.0,6.12,14.3,14.3,14.3,22.0,27.0,82.6,,22.0
3,2472,立隆電,265.5,-22.5,-7.81,07/20,1.74,3.02,3.07,5.22,5.92,2.96,-2.97,1.37,-2.65,5.93,5.75,0.39
4,2375,凱美,135.5,-13.0,-8.75,07/20,1.88,3.86,4.3,5.11,6.58,-0.92,6.17,3.42,7.78,10.1,10.3,8.03
5,7788,松川精密,233.0,-2.0,-0.85,07/20,0.56,4.98,4.98,4.71,4.28,0.66,5.63,5.83,,,,5.85
6,4979,華星光,340.0,-16.0,-4.49,07/20,1.07,2.55,3.55,4.61,3.9,5.09,0.23,1.23,7.13,5.56,9.97,-6.47
7,3090,日電貿,175.5,-19.0,-9.77,07/20,-0.01,1.84,2.72,4.32,4.81,5.02,3.87,8.68,5.42,7.82,11.7,9.04
8,2493,揚博,217.0,5.5,2.6,07/20,-0.32,2.35,2.74,4.11,3.87,4.06,4.9,5.86,3.98,1.58,2.48,7.4
9,4991,環宇-KY,348.0,-12.0,-3.33,07/20,0.93,2.53,3.22,4.11,3.61,4.06,6.37,12.7,7.08,13.9,2.32,5.97
10,8042,金山電,117.5,-12.0,-9.27,07/20,1.35,2.51,3.09,4.09,0.64,0.12,4.76,5.2,4.4,4.39,4.16,6.53
11,6683,雍智科技,1105.0,-110.0,-9.05,07/20,1.61,3.73,3.96,3.87,3.97,3.21,2.58,7.81,10.7,0.35,,5.16
12,4760,勤凱,234.0,-16.0,-6.4,07/20,0.93,2.67,2.74,3.85,1.85,1.32,-9.83,1.7,2.87,2.71,,5.23
13,00859B,群益0-1年美債,41.59,0.09,0.22,07/20,1.37,3.38,3.51,3.78,4.55,12.4,14.2,40.2,50.8,60.7,,48.2
14,00864B,中信美國公債0-1,47.22,0.13,0.28,07/20,0.41,1.65,1.83,3.77,4.53,8.4,8.11,14.0,35.4,47.8,,15.2
15,6147,頎邦,164.0,-14.5,-8.12,07/20,1.25,2.09,2.07,3.69,3.66,2.44,0.5,-0.94,1.16,-3.12,-17.6,-0.25
