排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2408,南亞科,449.0,-28.0,-5.87,143165,06/26,-4767,-5966,-6076,-17049,-16379,-34601.0,-33058.0,-67798.0,39809.0,-72284.0
2,2915,潤泰全,52.0,-1.2,-2.26,2560,06/26,68,225,-14022,-14255,-458,-511.0,802.0,-2154.0,2428.0,-2186.0
3,1605,華新,35.4,-2.3,-6.1,43243,06/26,-345,-55,528,-13963,-13884,2171.0,4740.0,-11383.0,24336.0,-12220.0
4,00981A,主動統一台股增長,29.91,-1.59,-5.05,360201,06/26,-2295,-8515,-3315,-12489,-12790,-53478.0,59803.0,53215.0,145918.0,51556.0
5,1714,和桐,18.55,0.05,0.27,7422,06/26,-852,-3213,-5161,-12399,-10835,7003.0,6590.0,8578.0,8060.0,8582.0
6,00665L,富邦恒生國企正2,7.38,-0.23,-3.02,45611,06/26,-9301,-8562,-10616,-9999,-2935,84.0,-552.0,-880.0,-18545.0,-3960.0
7,00918,大華優利高填息30,31.15,-1.33,-4.09,58149,06/26,-307,-1074,-1351,-9668,-5713,4993.0,1723.0,1722.0,-911.0,2341.0
8,2344,華邦電,206.5,-13.0,-5.92,254263,06/26,-1131,-3928,-1647,-9182,12253,10231.0,14477.0,-26305.0,85163.0,-23856.0
9,00632R,元大台灣50反1,10.45,0.41,4.08,269460,06/26,-3469,-3219,-11782,-6649,-5837,-5064.0,19426.0,55804.0,77258.0,54071.0
10,00673R,期元大S&P原油反1,15.72,-0.24,-1.5,17374,06/26,-877,-4700,-4074,-6537,-19425,-37975.0,30831.0,62769.0,14419.0,64582.0
11,00919,群益台灣精選高息,29.56,-0.7,-2.31,182089,06/26,-52,-1284,-966,-6197,-8949,-19.0,-5425.0,-227.0,-21837.0,263.0
12,00680L,元大美債20正2,7.22,0.03,0.42,35095,06/26,-1779,-5495,-6171,-6190,-9574,-18169.0,-46712.0,-174256.0,-240390.0,-170189.0
13,2449,京元電子,308.0,-26.5,-7.92,52126,06/26,-978,-2197,-897,-6160,-4700,-9226.0,8167.0,3140.0,7134.0,2911.0
14,8150,南茂,97.5,1.5,1.56,63949,06/26,-2628,-2730,-2881,-5954,-4138,-2421.0,10966.0,8879.0,19974.0,8325.0
15,3189,景碩,797.0,-15.0,-1.85,62632,06/26,-1315,-4198,-5499,-5953,-3021,-5196.0,-9204.0,1296.0,9016.0,-377.0
16,00664R,國泰臺灣加權反1,1.69,0.06,3.68,37472,06/26,1768,4097,5952,-5581,-8464,-11361.0,-12558.0,-9961.0,-26473.0,-5848.0
17,2327,國巨*,1015.0,-110.0,-9.78,58156,06/26,-3253,-1878,-1464,-5575,-2069,5886.0,16473.0,8142.0,45708.0,9294.0
18,2409,友達,27.95,-2.45,-8.06,367297,06/26,-6510,-4502,490,-5190,4742,20623.0,41282.0,112291.0,164304.0,93027.0
19,2610,華航,23.2,-1.0,-4.13,74193,06/26,304,135,-4770,-5186,-5234,-4551.0,-6852.0,-8522.0,-3155.0,-7802.0
20,5425,台半,114.5,-12.5,-9.84,13397,06/26,-1693,-1599,-1477,-5124,-1968,-2088.0,8987.0,8580.0,7309.0,8470.0
21,2484,希華,76.8,6.9,9.87,60316,06/26,-1184,-1583,-1802,-5113,-879,3760.0,12820.0,15718.0,15341.0,15712.0
22,6239,力成,314.0,-12.0,-3.68,34384,06/26,-2496,-1867,-2466,-4972,-259,8163.0,20295.0,19748.0,25495.0,20348.0
23,2303,聯電,164.0,-14.5,-8.12,382691,06/26,-20770,-23075,-15109,-4916,22685,104925.0,162508.0,207927.0,198962.0,208526.0
24,2472,立隆電,376.0,-21.0,-5.29,13004,06/26,-1546,-1936,-2538,-4864,-3697,-2499.0,2187.0,4056.0,3583.0,3560.0
25,8028,昇陽半導體,285.5,-16.5,-5.46,5009,06/26,-1258,-2624,-3266,-3867,-3915,-5507.0,-8022.0,-2162.0,225.0,-2845.0
26,2492,華新科,540.0,-59.0,-9.85,3368,06/26,-344,-698,-1043,-3784,-1722,-3901.0,-677.0,-2563.0,4822.0,-2639.0
27,2388,威盛,70.9,-4.9,-6.46,7549,06/26,28,124,210,-3599,-2667,-2311.0,-4393.0,-2011.0,-801.0,-2575.0
28,2618,長榮航,43.8,-0.7,-1.57,46293,06/26,-1446,-1375,-1281,-3525,1562,1298.0,2180.0,-3185.0,-7310.0,-3121.0
29,5328,華容,70.2,6.3,9.86,46055,06/26,-2422,-1896,-1665,-3436,-2095,-1730.0,973.0,462.0,3072.0,527.0
30,00887,永豐中國科技50大,19.76,-0.39,-1.94,13364,06/26,-1629,-1753,-1687,-3412,-1216,-2023.0,-2400.0,-12609.0,-26209.0,-13156.0
31,00405A,主動富邦台灣龍耀,9.0,-0.43,-4.56,198573,06/26,-1311,-36,389,-3371,-11304,,,,,
32,00642U,期元大S&P石油,23.0,0.31,1.37,3049,06/26,-513,-1960,-2850,-3269,-1732,-2032.0,-5427.0,2113.0,4000.0,2105.0
33,1905,華紙,16.5,-0.35,-2.08,7810,06/26,-184,-323,988,-3255,-446,-780.0,-8454.0,1731.0,2874.0,1819.0
34,2887,台新新光金,31.9,0.05,0.16,52875,06/26,-519,-1360,-1753,-3103,-5985,-7095.0,-6760.0,-37893.0,3524.0,-39761.0
35,2342,茂矽,51.0,-2.2,-4.14,2605,06/26,-226,-3,-622,-3088,1851,1285.0,2714.0,2319.0,2901.0,2466.0
36,2478,大毅,218.0,-24.0,-9.92,1331,06/26,-624,-904,-1781,-3005,408,6687.0,9754.0,9374.0,11679.0,9380.0
37,2027,大成鋼,39.9,-0.3,-0.75,16797,06/26,-956,-1065,-2063,-2939,-2943,-3864.0,1084.0,-2073.0,10016.0,-3497.0
38,3042,晶技,193.0,6.0,3.21,33105,06/26,-193,-734,-759,-2881,-5951,-1700.0,15384.0,14815.0,16159.0,14646.0
39,6155,鈞寶,86.1,-4.4,-4.86,9225,06/26,-298,-64,-939,-2880,-411,75.0,1738.0,1349.0,3123.0,1380.0
40,2351,順德,196.5,-12.5,-5.98,10113,06/26,-759,651,-1254,-2867,-3481,-4605.0,17632.0,17723.0,18934.0,17741.0
41,2542,興富發,42.9,-0.4,-0.92,6822,06/26,-727,-1273,-1110,-2560,-3056,-1424.0,-662.0,-3135.0,-3883.0,-3025.0
42,00753L,中信中國50正2,7.96,-0.34,-4.1,33428,06/26,-6756,-5341,-4470,-2501,-2303,-7132.0,-2123.0,4733.0,-1790.0,2308.0
43,2332,友訊,17.15,-0.95,-5.25,9632,06/26,-286,-148,-166,-2448,1860,2732.0,1185.0,1261.0,3141.0,901.0
44,2371,大同,26.2,-1.1,-4.03,25017,06/26,-147,-455,-800,-2382,-3480,-7405.0,-15644.0,-26289.0,-20690.0,-24539.0
45,3714,富采,61.6,-5.9,-8.74,15367,06/26,-1265,-1172,-1416,-2122,-3469,-4841.0,14103.0,17695.0,20544.0,17282.0
46,3026,禾伸堂,729.0,-42.0,-5.45,1925,06/26,-341,-445,-685,-2082,370,-1189.0,2180.0,5736.0,8798.0,5849.0
47,2633,台灣高鐵,26.05,-0.2,-0.76,16661,06/26,-1029,-2028,-2009,-2080,-631,-1334.0,-295.0,217.0,-339.0,175.0
48,2355,敬鵬,51.7,-3.3,-6.0,8097,06/26,-1070,-1293,-1470,-2056,-4272,-4396.0,-2669.0,7723.0,9639.0,7726.0
49,3624,光頡,139.0,-15.0,-9.74,2079,06/26,-358,-518,-1393,-2050,-182,-1558.0,3253.0,3280.0,6479.0,2304.0
50,3016,嘉晶,124.5,-9.0,-6.74,8914,06/26,-722,-448,-453,-2006,8,-977.0,3282.0,3538.0,4981.0,3469.0
51,8043,蜜望實,184.5,-14.5,-7.29,8311,06/26,-443,-171,-113,-2006,-2062,-1674.0,1461.0,-613.0,1943.0,125.0
52,3090,日電貿,310.0,-11.0,-3.43,1559,06/26,-235,-365,-635,-1862,-580,-1824.0,-1087.0,-1277.0,2198.0,-2090.0
53,2367,燿華,52.8,-4.0,-7.04,20010,06/26,-1324,-1532,-1517,-1825,-2863,-8936.0,-849.0,5286.0,7245.0,3660.0
54,2892,第一金,32.65,-0.2,-0.61,40646,06/26,-222,-1008,-798,-1804,-7507,-11369.0,-1519.0,-979.0,4883.0,-1725.0
55,3357,臺慶科,300.5,-15.5,-4.91,3325,06/26,-321,-530,-559,-1725,-1572,-3162.0,1174.0,2422.0,3438.0,2537.0
56,3550,聯穎,31.4,-1.55,-4.7,6328,06/26,-278,-601,-134,-1705,946,1214.0,1405.0,4151.0,7147.0,2817.0
57,2426,鼎元,77.6,-7.5,-8.81,17967,06/26,-2090,-1990,-976,-1695,1397,-4822.0,12541.0,15471.0,15033.0,14970.0
58,6449,鈺邦,340.0,-31.0,-8.36,2586,06/26,-563,-445,-806,-1653,69,-325.0,883.0,338.0,991.0,358.0
59,2356,英業達,63.3,-3.4,-5.1,34382,06/26,-669,-633,-308,-1634,233,-168.0,4799.0,4595.0,4137.0,4740.0
60,00676R,富邦臺灣加權反1,5.75,0.21,3.79,15639,06/26,-2073,-1297,-1284,-1623,-1979,-5065.0,2453.0,4572.0,3874.0,5430.0
61,1303,南亞,148.0,-7.0,-4.52,30181,06/26,-3000,-4850,957,-1600,2505,-5680.0,-24114.0,-13654.0,12621.0,-23946.0
62,2801,彰銀,23.4,-0.1,-0.43,21400,06/26,-1654,-898,-1637,-1600,-7989,908.0,98.0,3049.0,-631.0,2980.0
63,3264,欣銓,214.5,-13.5,-5.92,7215,06/26,-297,-207,-106,-1558,-465,59.0,-1352.0,-6640.0,1166.0,-9430.0
64,2455,全新,348.0,-38.0,-9.84,2530,06/26,-438,-617,-879,-1556,658,-513.0,-1787.0,2251.0,1225.0,2824.0
65,2485,兆赫,52.2,-4.8,-8.42,11023,06/26,-657,-898,-807,-1544,-1136,-3007.0,2078.0,4579.0,10913.0,4272.0
