代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00857B,永豐20年美公債,22.7,0.04,0.18,05/19,21,27896,57.5,4.69,0,0,0.0,0.0,2,240,7.02,0.04,26,27471,49.3,4.62
00950B,凱基A級公司債,13.89,0.0,0.0,05/19,21,49942,38.2,1.23,0,0,0.0,0.0,1,600,13.0,0.01,2,1935,18.3,0.05
00696B,富邦美債20年,28.27,0.03,0.11,05/19,18,23075,47.8,3.36,0,0,0.0,0.0,2,342,7.43,0.05,21,10112,16.3,1.47
00746B,富邦A級公司債,35.01,0.01,0.03,05/19,16,14714,70.7,0.59,0,0,0.0,0.0,-35,-27093,-63.7,-1.09,-3,-490,-15.9,-0.02
009820,元大納斯達克精選,10.06,0.0,0.0,05/19,13,177895,33.4,9.84,0,0,0.0,0.0,12,129297,26.0,7.15,12,307135,61.7,17.0
2606,裕民,63.5,0.1,0.16,05/19,13,34308,38.4,4.06,1,249,6.28,0.03,1,25,0.64,0.0,1,1043,26.3,0.12
00772B,中信高評級公司債,33.09,-0.01,-0.03,05/19,12,17773,44.6,0.51,0,0,0.0,0.0,1,705,23.7,0.02,12,13668,34.3,0.39
00909,國泰數位支付服務,45.9,-1.12,-2.38,05/19,12,15412,27.6,10.7,0,0,0.0,0.0,1,750,17.4,0.52,21,61753,55.3,42.7
00943,兆豐電子高息等權,19.66,0.0,0.0,05/19,12,2096,49.5,4.89,0,0,0.0,0.0,-1,-113,-11.5,-0.26,17,2091,34.0,4.88
1809,中釉,38.3,0.7,1.86,05/19,12,7299,4.41,4.37,0,0,0.0,0.0,3,132,1.73,0.08,4,835,7.57,0.5
00764B,群益25年美債,27.27,0.05,0.18,05/19,11,12077,17.3,0.76,0,0,0.0,0.0,-5,-4515,-12.7,-0.28,1,95,5.59,0.01
2867,三商壽,7.75,0.06,0.78,05/19,11,35341,39.3,0.6,0,0,0.0,0.0,2,155,1.02,0.0,5,17019,39.5,0.29
3045,台灣大,116.5,2.5,2.19,05/19,11,48264,35.5,1.3,1,1817,6.87,0.05,3,458,0.88,0.01,5,40065,43.3,1.08
00679B,元大美債20年,26.22,0.06,0.23,05/19,10,61296,19.9,0.83,1,150,0.67,0.0,7,23910,11.0,0.33,12,118258,32.4,1.61
00725B,國泰投資級公司債,34.57,0.01,0.03,05/19,10,19057,41.7,0.5,0,0,0.0,0.0,2,2391,25.7,0.06,2,5120,55.0,0.14
