代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,107.8,3.35,3.21,26W27,06/30,-2,-307586,-28.3,-1.49,22,192560,1.34,0.93,1,4008,1.87,0.02,1,14798,6.9,0.07
2542,興富發,43.05,-0.05,-0.12,26W27,06/30,-1,-9077,-47.8,-0.42,9,90845,14.1,4.18,-2,-655,-0.87,-0.03,-1,-2062,-10.9,-0.09
2376,技嘉,344.0,19.0,5.85,26W27,06/30,1,190,1.17,0.03,8,20890,3.69,3.12,1,232,1.43,0.03,1,3155,19.5,0.47
6770,力積電,79.7,0.8,1.01,26W27,06/30,-5,-390822,-8.29,-8.3,8,13640,0.15,0.29,-1,-673,-0.16,-0.01,-1,-44714,-10.7,-0.95
1216,統一,74.5,-1.2,-1.59,26W27,06/30,-3,-50591,-31.0,-0.89,7,114826,22.5,2.02,2,1263,1.26,0.02,2,9516,9.48,0.17
2351,順德,212.5,15.0,7.59,26W27,06/30,1,276,2.41,0.15,7,4589,1.8,2.52,1,51,0.44,0.03,1,819,7.16,0.45
2352,佳世達,34.1,3.1,10.0,26W27,06/30,-2,-5350,-4.1,-0.34,7,17751,3.69,1.12,1,108,0.13,0.01,4,11898,5.84,0.75
2382,廣達,368.0,1.0,0.27,26W27,06/30,-8,-283137,-19.0,-7.33,7,307331,22.6,7.96,3,1147,0.6,0.03,1,4303,18.9,0.11
2886,兆豐金,46.1,-0.1,-0.22,26W27,06/30,-3,-220136,-43.4,-1.48,7,372681,26.9,2.51,4,7789,1.11,0.05,10,139020,8.23,0.94
2892,第一金,32.75,-0.25,-0.76,26W27,06/30,-2,-79784,-23.8,-0.55,7,237307,12.2,1.65,9,6855,0.3,0.05,5,368187,30.2,2.56
2912,統一超,223.0,-1.0,-0.45,26W27,06/30,-7,-67617,-32.1,-6.5,7,59398,28.2,5.71,-2,-294,-1.19,-0.03,-1,-1018,-22.2,-0.1
3045,台灣大,116.5,-1.5,-1.27,26W27,06/30,-1,-13763,-40.4,-0.37,7,63728,14.7,1.71,2,863,1.09,0.02,-1,-3137,-9.21,-0.08
6138,茂達,368.0,2.5,0.68,26W27,06/30,-3,-2319,-10.1,-3.07,7,1319,2.33,1.74,1,32,0.5,0.04,-2,-2101,-11.7,-2.78
8926,台汽電,76.3,-0.6,-0.78,26W27,06/30,-2,-16117,-24.2,-1.94,7,13656,3.36,1.64,1,19,0.13,0.0,-2,-6611,-9.92,-0.8
1303,南亞,166.5,15.0,9.9,26W27,06/30,1,3439,5.86,0.04,6,107989,5.05,1.36,-2,-4755,-0.97,-0.06,6,262787,12.3,3.31
2377,微星,146.0,7.0,5.04,26W27,06/30,-1,-584,-0.92,-0.07,6,25940,3.31,3.07,-2,-1590,-1.3,-0.19,5,29894,5.21,3.54
2379,瑞昱,806.0,23.0,2.94,26W27,06/30,-2,-6177,-12.3,-1.2,6,30532,17.8,5.92,-2,-368,-0.73,-0.07,-2,-3782,-7.53,-0.73
2633,台灣高鐵,26.5,0.0,0.0,26W27,06/30,-11,-162007,-22.4,-2.88,6,85838,14.9,1.53,1,239,0.88,0.0,-2,-2689,-2.28,-0.05
2880,華南金,38.0,0.7,1.88,26W27,06/30,1,1088,2.64,0.01,6,427488,29.2,3.07,4,6573,1.11,0.05,1,8083,19.6,0.06
2890,永豐金,39.9,0.4,1.01,26W27,06/30,-2,-75713,-17.1,-0.52,6,193488,12.5,1.33,2,2402,0.54,0.02,6,420431,27.2,2.9
4961,天鈺,165.0,0.0,0.0,26W27,06/30,-2,-476,-5.53,-0.39,6,899,3.22,0.74,-2,-21,-0.25,-0.02,-2,-359,-4.17,-0.3
6274,台燿,1680.0,125.0,8.04,26W27,06/30,1,1024,9.84,0.35,6,11610,6.51,3.98,1,82,0.79,0.03,1,1462,14.0,0.5
00679B,元大美債20年,27.44,-0.01,-0.04,26W27,06/30,-1,-33069,-41.8,-0.5,5,850,0.1,0.01,29,1458462,26.6,21.9,34,2206651,35.3,33.1
00687B,國泰20年美債,28.55,0.0,0.0,26W27,06/30,3,220020,53.7,4.43,5,850,0.12,0.02,26,1016199,24.5,20.5,28,2431639,55.3,48.9
00795B,中信美國公債20年,27.62,0.02,0.07,26W27,06/30,11,150238,37.4,9.39,5,300,0.17,0.02,1,9674,54.6,0.6,15,222407,38.4,13.9
1402,遠東新,28.5,-0.55,-1.89,26W27,06/30,-2,-62130,-33.9,-1.16,5,216599,21.8,4.05,-2,-253,-0.14,0.0,-1,-912,-1.81,-0.02
2408,南亞科,452.5,-0.5,-0.11,26W27,06/30,-2,-65983,-7.99,-2.13,5,90881,3.5,2.93,-2,-6217,-0.75,-0.2,-1,-20924,-11.2,-0.68
2855,統一證,50.0,-0.3,-0.6,26W27,06/30,-5,-107930,-29.1,-6.74,5,72375,19.5,4.52,0,0,0.0,0.0,-5,-35555,-9.59,-2.22
2884,玉山金,34.45,-0.05,-0.14,26W27,06/30,-2,-136823,-29.4,-0.85,5,131045,9.59,0.81,-1,-641,-0.54,0.0,-2,-36059,-7.75,-0.22
3481,群創,68.7,1.7,2.54,26W27,06/30,1,8740,0.78,0.11,5,103639,1.01,1.3,1,8434,0.75,0.11,1,17530,1.56,0.22
6670,復盛應用,255.5,6.0,2.4,26W27,06/30,-3,-3363,-21.2,-2.41,5,3864,17.8,2.77,1,32,1.42,0.02,2,784,7.36,0.56
