排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,9105,泰金寶-DR,6.75,0.61,9.93,129476,05/22,110.0,,,56567.0,33900.0,1018.0,2642.0,3442.0,127.0,1239.0
2,6120,達運,14.7,1.3,9.7,13985,05/22,14100.0,1478.0,2267.0,14100.0,14100.0,173.0,106.0,71.1,1929.0,86.8
3,2484,希華,49.3,4.45,9.92,34513,05/22,125.0,232.0,950.0,10400.0,582.0,,13025.0,26150.0,5150.0,26150.0
4,1229,聯華,38.7,-0.15,-0.39,3164,05/22,0.0,-2.13,0.0,4500.0,,2200.0,318.0,-45.2,2200.0,130.0
5,1319,東陽,81.6,1.5,1.87,3109,05/22,0.0,1300.0,133.0,2700.0,1767.0,-20.0,33.3,55.6,-78.0,-18.8
6,6411,晶焱,94.9,0.3,0.32,7153,05/22,170.0,980.0,2600.0,2600.0,2600.0,500.0,671.0,315.0,1250.0,671.0
7,6742,澤米,61.5,-0.2,-0.32,10297,05/22,81.2,227.0,363.0,2053.0,,,1364.0,395.0,4475.0,1207.0
8,6538,倉和,127.5,10.5,8.97,3684,05/22,32.7,152.0,329.0,1725.0,3550.0,7200.0,7200.0,1725.0,,7200.0
9,6245,立端,88.0,2.9,3.41,2589,05/22,12.5,200.0,1700.0,1700.0,1700.0,1700.0,260.0,-48.6,-35.7,260.0
10,3694,海華,70.5,-1.3,-1.81,5842,05/22,-32.5,-43.5,420.0,1633.0,1633.0,136.0,333.0,126.0,1.96,148.0
11,4549,桓達,104.5,2.5,2.45,272,05/22,0.0,9.09,1100.0,1100.0,,,,1100.0,,
12,4916,事欣科,98.3,-0.5,-0.51,50433,05/22,-46.1,-6.45,119.0,1055.0,5544.0,1110.0,88.8,149.0,-72.6,76.4
13,3537,堡達,69.8,6.3,9.92,1280,05/22,4.55,35.3,360.0,1050.0,,,-23.3,15.0,475.0,-32.4
14,5880,合庫金,22.7,0.0,0.0,15434,05/22,0.0,0.0,0.0,1050.0,4.55,1050.0,1050.0,360.0,1050.0,2200.0
15,6155,鈞寶,61.2,1.8,3.03,23089,05/22,51.3,91.7,785.0,995.0,233.0,490.0,475.0,-19.6,,38.6
16,5321,美而快,38.9,3.5,9.89,2571,05/22,92.4,81.0,407.0,986.0,2940.0,,407.0,4967.0,660.0,361.0
17,3041,揚智,27.15,2.3,9.26,5202,05/22,242.0,381.0,1200.0,900.0,983.0,491.0,983.0,217.0,113.0,983.0
18,6133,金橋,24.1,0.1,0.42,2771,05/22,-71.8,-59.2,81.8,900.0,,,-63.0,567.0,1900.0,-74.0
19,8938,明安,54.4,0.3,0.55,134,05/22,0.0,0.0,0.0,900.0,400.0,,400.0,233.0,-98.2,400.0
20,2478,大毅,127.5,11.5,9.91,3700,05/22,16.3,82.9,262.0,835.0,908.0,2348.0,5611.0,380.0,,1328.0
21,6168,宏齊,30.8,2.8,10.0,24536,05/22,152.0,800.0,800.0,800.0,271.0,,320.0,133.0,,350.0
22,3090,日電貿,215.0,19.0,9.69,9231,05/22,-21.7,9.39,308.0,784.0,3720.0,4926.0,1547.0,2070.0,1124.0,927.0
23,2355,敬鵬,65.2,0.2,0.31,68692,05/22,-20.1,42.9,-37.8,748.0,206.0,,85.2,192.0,6475.0,484.0
24,2305,全友,18.8,1.1,6.21,8991,05/22,27.3,425.0,1300.0,740.0,121.0,740.0,4100.0,282.0,600.0,425.0
25,3577,泓格,145.5,13.0,9.81,2040,05/22,469.0,264.0,435.0,727.0,1417.0,,4450.0,4450.0,,4450.0
26,2031,新光鋼,38.25,-0.1,-0.26,910,05/22,0.0,0.0,0.0,700.0,700.0,300.0,-20.0,-74.2,-72.4,-11.1
27,2371,大同,29.5,1.1,3.87,19180,05/22,-25.1,-26.1,130.0,649.0,2827.0,78.9,48.4,128.0,-46.7,33.1
28,00918,大華優利高填息30,26.99,0.4,1.5,22805,05/22,1.27,41.6,92.8,596.0,596.0,662.0,,2567.0,3.9,
29,8473,山林水,39.8,-0.9,-2.21,1513,05/22,-9.09,-4.76,567.0,567.0,567.0,567.0,400.0,-20.0,,567.0
30,6209,今國光,85.8,-0.9,-1.04,40358,05/22,-49.9,28.8,115.0,507.0,869.0,2227.0,59.0,-55.3,2935.0,-81.5
31,3675,德微,319.5,3.0,0.95,2269,05/22,67.4,10.8,125.0,500.0,1100.0,380.0,7100.0,300.0,800.0,929.0
32,6108,競國,19.45,0.2,1.04,1493,05/22,200.0,200.0,200.0,500.0,-57.1,,-66.7,-66.7,,-66.7
33,6719,力智,232.0,-1.5,-0.64,2209,05/22,38.5,63.6,350.0,500.0,500.0,50.0,1700.0,28.6,100.0,80.0
34,2241,艾姆勒,37.85,0.95,2.57,5314,05/22,51.3,490.0,556.0,490.0,5800.0,883.0,1375.0,-29.8,490.0,-7.81
35,6127,九豪,52.5,-0.5,-0.94,29827,05/22,-2.29,0.26,441.0,482.0,134.0,,176.0,,2854.0,88.2
36,6205,詮欣,84.9,7.7,9.97,4618,05/22,205.0,611.0,700.0,482.0,73.0,-1.54,814.0,,967.0,-73.7
37,6509,聚和,50.1,0.95,1.93,5975,05/22,40.1,338.0,446.0,446.0,1078.0,2413.0,1653.0,1136.0,1695.0,2916.0
38,6227,茂綸,128.0,11.5,9.87,2684,05/22,4.26,5.95,7.1,444.0,833.0,833.0,1053.0,717.0,12.6,989.0
39,4127,天良,62.9,5.7,9.97,4871,05/22,700.0,700.0,700.0,433.0,,,220.0,300.0,220.0,300.0
40,8096,擎亞,118.5,10.5,9.72,22821,05/22,35.9,-22.5,96.5,411.0,481.0,,53.5,252.0,-85.9,401.0
41,6138,茂達,318.5,16.5,5.46,2633,05/22,-16.7,66.7,400.0,400.0,,,-61.5,-73.7,0.0,-72.2
42,9919,康那香,14.25,-0.05,-0.35,481,05/22,0.0,0.0,0.0,400.0,25.0,,-95.6,-82.1,-98.7,-80.0
43,6237,驊訊,54.8,1.4,2.62,5833,05/22,2.0,50.0,155.0,386.0,1033.0,,629.0,410.0,-6.42,219.0
44,3236,千如,53.0,4.75,9.84,6054,05/22,-7.94,78.8,151.0,383.0,6425.0,1908.0,402.0,83.8,,108.0
45,1591,駿吉-KY,37.8,3.4,9.88,976,05/22,-43.6,-57.7,-57.7,381.0,339.0,,1162.0,531.0,818.0,2425.0
46,2615,萬海,84.3,3.1,3.82,23283,05/22,23.5,28.2,34.2,365.0,-65.6,-42.0,-90.1,-97.9,-96.9,-92.5
47,2401,凌陽,30.75,1.2,4.06,57498,05/22,-0.52,144.0,566.0,360.0,251.0,112.0,704.0,147.0,916.0,865.0
