"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"22","4728","雙美","381","0","0","05/14","0","+32.6","+27.8","+51","+33.6","+42.8","+30.8","+39.8","+14.9","+3.92","+1.48","+42.4"
"23","00720B","元大投資級公司債","32.79","+0.03","+0.09","05/14","+23.2","+32.5","+41.6","+50.6","+37.2","+20.7","+18.9","+24","+19.4","+5.07","","+17"
"24","00875","國泰網路資安","42.9","+0.07","+0.16","05/14","+92.9","+74.6","+54.2","+49.7","+10.7","+8.21","+9.07","+8.9","+13.3","+16.3","","+9.37"
"25","00948B","中信優息投資級債","9.44","+0.01","+0.11","05/14","+73.1","+69.8","+66.8","+49.6","+50.8","+49","+59.2","+48.9","+46.6","","","+50.7"
"26","00982B","FT投資級債20+","9.81","0","0","05/14","+39.4","+40.7","+42.3","+48.8","+49.4","+33.2","+20.3","+9.31","+1.36","","","+13.4"
"27","00862B","中信投資級公司債","31.69","+0.03","+0.09","05/14","+49.2","+32.5","+28","+47.5","+37.6","+33.5","+18.9","+15.8","+13.3","+20","","+15.1"
"28","00898","國泰基因免疫革命","8.13","-0.01","-0.12","05/14","+54.1","+56.5","+59","+46.4","+41.2","+56","+49.6","+40.8","+35.8","+35","","+43"
"29","00696B","富邦美債20年","28.66","-0.04","-0.14","05/14","+76.1","+69.4","+59","+45.9","+46.3","+47.8","+40.4","+56.8","+43.5","+24.6","","+62.3"
"30","2606","裕民","64.6","+0.3","+0.47","05/14","+48","+48.7","+47","+45.5","+41.8","+22.1","+11.4","+5.99","+3.18","+0.42","+0.46","+12.4"
"31","2015","豐興","63.1","+0.5","+0.8","05/14","+20.9","+12.6","+18.2","+45.4","+33.8","+17.4","+5.24","+3.78","-3.81","+1.7","-1.01","+5.85"
"32","00733","富邦臺灣中小","69.05","+0.65","+0.95","05/14","+9.86","+7.03","+13.5","+45.4","+37.2","+26.8","+18.9","+15.5","+11.6","+1.52","","+17.5"
"33","5876","上海商銀","40.3","0","0","05/14","+41.9","+41.5","+44.5","+45.4","+14.4","-8.95","-12.3","-0.5","+5.63","-1.68","","-9.18"
"34","2455","全新","358.5","-15.5","-4.14","05/14","+29.4","+34.5","+42.6","+44.7","+8.54","+5.92","+0.51","-0.26","-0.17","-0.05","+0.05","-0.27"
"35","00968B","元大優息投等債","9.25","+0.01","+0.11","05/14","+54.8","+56.4","+52.5","+42.7","+16.9","+30.6","+12.5","+10.6","+34.3","","","+7.94"
"36","00937B","群益ESG投等債20+","14.81","+0.01","+0.07","05/14","+61.6","+60.6","+57.9","+42.6","+28.3","+24.6","+16.5","+17.1","+12.8","","","+16.9"
"37","00755B","群益投資級公用債","32.82","-0.01","-0.03","05/14","+45.7","+48.7","+45.1","+41.9","+33.9","+25.4","+15.2","+8.7","+5.34","+39.7","","+10.3"
"38","009812","野村日本東證","12.18","-0.09","-0.73","05/14","+16.6","+46.5","+50.2","+40.6","+16.4","+11.6","+3.77","+1.14","","","","+2.05"
"39","00931B","統一美債20年","13.31","-0.02","-0.15","05/14","+53.8","+49.7","+44.5","+39.7","+37","+43.3","+49.1","+27.8","+32.2","","","+28.4"
"40","00780B","國泰A級金融債","37.48","+0.04","+0.11","05/14","+51.6","+59.5","+51.3","+39.1","+11.1","+9.2","+82.1","+69.9","+75","+53.3","","+75.1"
"41","00761B","國泰A級公司債","34.55","+0.04","+0.12","05/14","+37.2","+63.1","+54.8","+39","+6.86","+4.41","+63.1","+49.5","+42.8","+32.7","","+55.5"
"42","2727","王品","237","+1","+0.42","05/14","+18.3","+28.5","+30.2","+38.7","+31","+13.2","+19.8","+9.45","+2.48","-1.46","+0.66","+14.6"
"43","1626","艾美特-KY","10","-0.55","-5.21","05/14","+2.01","+26.1","+24.5","+38.6","+35","+16.4","+9.18","+2.43","+0.42","-1.67","-2.56","+6.13"
"44","8415","大國鋼","34.8","+0.5","+1.46","05/14","+47.6","+30.9","+32.2","+38.6","+21.3","+2.72","+2.33","+5.31","+1.56","+0.39","","+5.03"
"45","00779B","凱基美債25+","27.97","-0.02","-0.07","05/14","+4.45","+59.1","+49.8","+38.3","+49.8","+35.9","+22.4","+12","+5.12","+4.52","","+16.8"
"46","6228","全譜","22.7","+2.05","+9.93","05/14","+78","+55.6","+48.4","+37.9","+28.9","+19.5","+8.1","+2.04","+0.36","+0.08","+0.04","+5.13"
"47","1216","統一","74.8","-0.4","-0.53","05/14","+19.3","+41.6","+36.1","+37.8","+15.3","+15.4","+2.03","-11.3","-9.61","-6.41","-4.93","-1.42"
"48","1563","巧新","45.4","+1.2","+2.71","05/14","+42.7","+42.7","+39.3","+37","+28.3","+12.7","+4.98","+2.37","-0.23","","","+2.07"
"49","1714","和桐","10","+0.11","+1.11","05/14","+42.2","+15.9","+38.4","+36.9","+18.8","+6.42","+8.19","+7.81","+6.19","+1.79","+0.52","+8.11"
"50","2892","第一金","29.5","0","0","05/14","+17.1","+32.8","+29.7","+35.7","+30","+14.7","+12.2","+15.2","+11.3","+3.48","+2.01","+7.62"
"51","00795B","中信美國公債20年","26.83","-0.04","-0.15","05/14","+42.3","+36.8","+32.6","+35.5","+24.6","+28.8","+49.2","+40.9","+29.7","+12.6","","+43.3"
"52","2887","台新新光金","23.1","-0.05","-0.22","05/14","+44.6","+48.4","+42","+35.5","+35.4","+28.1","+2.91","+0.58","-0.72","-4.08","-2.15","+6.79"
"53","00687B","國泰20年美債","27.62","-0.02","-0.07","05/14","+62.8","+56.4","+45.5","+35.4","+24.2","+22.7","+21.5","+30.3","+20.5","+5.59","","+30.1"
"54","00986B","FT金融債10+","9.86","+0.01","+0.1","05/14","0","+29","+27.8","+34.2","+15.7","+41","+23.5","+33.3","","","","+49"
"55","3045","台灣大","115","+3","+2.68","05/14","+64.3","+40.1","+36.7","+32.5","+24.4","+13.3","+20.6","-5.7","-2.91","-0.31","-5.1","+14.1"
"56","0061","元大寶滬深","25.34","-0.08","-0.31","05/14","+25.4","+11","+15.7","+32","+26.2","+9.02","+5.06","+15.2","+12.8","+1.76","+5.04","+9.96"
"57","00983A","主動中信ARK創新","11.71","-0.08","-0.68","05/14","+8.52","+36.2","+41.4","+31.5","+32.1","+24.8","+12.5","+4.47","","","","+7.15"
"58","00689R","國泰20年美債反1","22.15","+0.06","+0.27","05/14","0","+0.47","+27","+31.1","+20.8","+14.4","+10.5","+10.4","+6.19","+1.86","","+11.9"
"59","5011","久陽","15.7","+0.5","+3.29","05/14","+38","+37.6","+30.6","+30.8","+14.8","+8.78","+4.14","+2.93","+2.6","+0.52","+0.03","+2.63"
"60","2881","富邦金","94.6","-0.1","-0.11","05/14","+35.9","+37.8","+17.3","+30.1","+28.8","+21.2","-1.82","-1.66","-6.22","-3","-3.05","+3.45"
"61","00737","國泰AI機器人","36.93","-0.03","-0.08","05/14","+59","+33.8","+39.2","+30","+41.9","+31.7","+17.5","+8.17","+7.2","+10.5","","+10.3"
"62","6491","晶碩","289.5","+4.5","+1.58","05/14","+39.4","+33.1","+29.8","+30","+16","+12","+13","+0.5","+4.73","-1.01","","+8.45"
"63","2542","興富發","43.15","+0.45","+1.05","05/14","+18.1","+23","+18.7","+29.9","+16.9","+11.6","+6.81","+8.18","-1.2","+0.15","-1.93","+7.8"
"64","6192","巨路","133.5","+5","+3.89","05/14","+16.3","+8.45","+16.7","+29.7","+26.3","+10.8","+6.31","+12.5","+7.54","+3.26","+2.14","+10.8"
"65","00981D","主動中信非投等債","10.36","0","0","05/14","+7.86","+44.4","+39.8","+28.9","+27.1","+14.7","+6.28","+0.44","","","","+1.23"
"66","2027","大成鋼","39.8","+1.7","+4.46","05/14","+60.3","+22.2","+25.1","+28.9","+31.8","+14.8","+2.23","-5.01","-3.96","+0.84","+0.16","+1.12"
"67","3479","安勤","104","+7.7","+8","05/14","+41.3","+40.9","+34.8","+28.7","+23.8","+15.9","-1.44","-10.6","-4.18","-0.69","-0.08","-6.64"
"68","6414","樺漢","355","+7.5","+2.16","05/14","+44.7","+6.07","+16.5","+28.7","+30.3","+37","+23","+9.96","+9.1","+2.3","+0.6","+16.8"
"69","2897","王道銀行","10.05","-0.1","-0.99","05/14","-35.5","-6.1","-0.8","+28.6","+25.7","+21.4","+17.5","+8.39","+0.85","-0.4","","+11.5"
"70","00971","野村美國研發龍頭","16.79","+0.14","+0.84","05/14","+46.3","+24.8","+32.4","+28.4","+24.9","+19.8","+12.9","+5.14","+6.93","","","+7.91"
"71","2520","冠德","31.15","+0.5","+1.63","05/14","+49.5","+36","+31.3","+28.2","+12.6","-1.4","+0.46","+12.4","-7.76","-0.8","-0.07","-0.24"
"72","4991","環宇-KY","708","+8","+1.14","05/14","+34.7","+34.4","+52","+28.2","+4.83","+2.97","+1.68","+1.12","+0.47","+0.23","-0.01","+0.42"
"73","00933B","國泰10Y+金融債","15.99","0","0","05/14","+40.4","+45.9","+40.9","+27.3","+16.1","+18.9","+50.2","+38.2","+25.3","","","+41"
"74","6028","公勝保經","82.2","+1.2","+1.48","05/14","+60.7","+26.2","+20.5","+27","+21.9","+10.6","","","","","",""
"75","8390","金益鼎","111","-3","-2.63","05/14","+16.9","+10.4","+20.1","+26.8","+25","+15.8","+7.01","+5.33","+1.12","+0.4","+0.14","+3.57"
"76","00751B","元大AAA至A公司債","31.55","+0.04","+0.13","05/14","+7.8","+21.3","+24.3","+26.7","+14.5","+20.3","+34.6","+34.9","+36.6","+10.5","","+39.4"
"77","00900","富邦特選高股息30","17.07","+0.07","+0.41","05/14","+16","+14","+22.1","+26.6","+39.1","+32.9","+19","+14.1","+7.71","+4.03","","+19.4"
"78","00757","統一FANG+","129.05","+0.85","+0.66","05/14","+14.5","+33.8","+22.8","+26.6","+22.2","+19.8","+10.5","+8.72","+8.51","+2.83","","+9.84"
"79","00941","中信上游半導體","25.49","+0.25","+0.99","05/14","+36.7","+41.7","+30.2","+26.3","+25.8","+22","+14.4","+24.4","+33.4","","","+21"
"80","2867","三商壽","7.7","-0.03","-0.39","05/14","+1.9","+19.7","+14","+26.3","+23","+35.1","+25.5","+32.6","+19.7","+7.55","+3.42","+30"
"81","4571","鈞興-KY","204.5","+13.5","+7.07","05/14","+25.9","+25","+25.9","+26.1","+9.05","+6.21","+4.34","+2.6","-1.56","-0.41","","+2.58"
"82","00949","復華日本龍頭","20.22","-0.09","-0.44","05/14","+35.8","+43.9","+38.2","+25.8","+13.6","+8.02","+3.69","+3.56","+6.74","","","+3.36"
"83","1708","東鹼","40.5","-1.1","-2.64","05/14","+7","+10.7","+24.4","+25.3","+8.43","+6.23","+3.04","+4.36","+1.4","+2.22","+0.28","+4.05"
"84","5609","中菲行","80.3","+1","+1.26","05/14","+52","+34.2","+31.9","+25.1","+7.81","-2.61","-2.02","-4.34","-1.79","-1.24","+0.46","-2.89"
"85","2356","英業達","53.2","+0.4","+0.76","05/14","+17.4","+34","+27.2","+25","+27","+23.8","+15.4","+6.47","+5.34","-1.3","-1.37","+8.76"
"86","00770","國泰北美科技","64.7","+0.75","+1.17","05/14","+11.5","+34.2","+22.5","+24.9","+23.1","+25.7","+13.4","+7.26","+13.4","+9.13","","+8.7"
"87","4207","環泰","19","+0.3","+1.6","05/14","+21.3","+23.7","+22.7","+24.3","+14.9","+7.52","-1.45","-1.94","+2.03","+0.11","+0.14","-2.73"
"88","6284","佳邦","85.7","+1.6","+1.9","05/14","+25","+26.6","+28.8","+24","+11.7","+4.82","+2.01","+1.69","-0.02","+0.22","+0.06","+3.58"
"89","8069","元太","226","+11","+5.12","05/14","+16.2","+27","+28.4","+24","+18.1","+10.9","+6.72","+3.11","+1.8","+0.91","+0.1","+2.5"
"90","00908","富邦入息REITs+","14.21","-0.03","-0.21","05/14","0","0","-0.63","+23.5","+25.4","+36.5","+10.5","+15.6","+5.38","+2.87","","+17.9"
"91","5490","同亨","28.1","-0.2","-0.71","05/14","+30.6","+34.8","+31.2","+23","+20.7","+9.05","-2.18","-5.2","+0.83","+0.3","-0.45","-4.9"
"92","4126","太醫","80","+0.3","+0.38","05/14","+6.75","+29.7","+26.2","+22.8","+13","+0.49","-19.2","-22","-20.8","-6.83","-4.41","-20.5"
"93","00893","國泰智能電動車","45.77","+0.57","+1.26","05/14","+6.34","+38","+26.4","+22.4","+23","+23.6","+24.9","+17.9","+19","+18.6","","+23"
"94","4532","瑞智","23.3","+0.25","+1.08","05/14","+33.2","+24.6","+21.7","+22.2","+6.43","-5.23","-5.69","-3.49","-11","+1.07","+0.55","-1.15"
"95","00768B","復華20年美債","50.25","-0.05","-0.1","05/14","+35","+32.8","+27.5","+22.2","+16.4","+20.2","+25.2","-1.51","+20.1","+18.6","","-13.9"
"96","6996","力領科技","189.5","+7","+3.84","05/14","+42.2","+23.5","+25.2","+22.2","+21","+8.18","+6.54","+4.18","+1.42","","","+4.07"
"97","006208","富邦台50","222.5","+1.3","+0.59","05/14","+40.6","+19.4","+24.1","+22","+14.9","+9.57","+4.13","+2.3","+6.02","-2.28","-2.49","+5.93"
"98","1904","正隆","19.95","+0.95","+5","05/14","+36.2","+33.8","+30","+21.9","+11.7","+7.69","+1.27","+2.79","+0.37","+0.26","+0.04","+2.93"
"99","5906","台南-KY","46.45","-0.05","-0.11","05/14","0","0","0","+21.8","+9.52","+18.4","+4.55","+2.01","-0.6","-0.21","+0.04","+2.18"
"100","6762","達亞","168","+11.5","+7.35","05/14","+65.5","+59.6","+29.4","+21.8","+25","+26.5","+21.2","+22","+15.9","+15.9","","+24.7"
"101","00679B","元大美債20年","26.58","-0.02","-0.08","05/14","+36.7","+34.9","+25.7","+21.7","+14.1","+18.7","+13.4","+12.9","+10.2","+2.76","","+12.2"
"102","2357","華碩","679","+16","+2.41","05/14","+27","+22.5","+11.3","+21.5","+10.6","+0.55","-3.82","-17.1","-8.68","-2.09","-2.74","-8.85"
"103","2352","佳世達","25.6","-0.65","-2.48","05/14","-29.2","+4.36","+16.1","+21.4","+12.6","+14.6","+7.2","-3.79","-0.21","-1.57","-0.05","+0.28"
"104","3349","寶德","19","-1.3","-6.4","05/14","-4.55","+6.71","+21.9","+21.2","+11.8","+6.9","-0.28","+0.62","+0.67","+0.53","","+0.76"
"105","00945B","凱基美國非投等債","14.46","+0.01","+0.07","05/14","+0.2","+31.6","+33.3","+21","+10.8","+10.6","+17.7","+16.2","+16.4","","","+11.7"
"106","00897","富邦基因免疫生技","9.8","-0.11","-1.11","05/14","+53.1","+31.1","+38.5","+20.7","+26.1","+38.4","+28.8","+25","+21.2","+15.5","","+26.4"
"107","1558","伸興","90.5","-0.4","-0.44","05/14","-15.6","-6.9","-10.2","+20.6","+16.4","+9.81","+7.44","+1.24","-3.16","-0.46","-2.28","+4.74"
"108","2480","敦陽科","150","+1.5","+1.01","05/14","+24.1","+28.2","+23.7","+20.2","+7.91","-4","-6.45","-9.54","-2.43","+1.2","+0.61","-7.85"
"109","6165","浪凡","48.95","-0.25","-0.51","05/14","+10.2","-6.81","-17.8","+20.2","+20.6","+30","+19.2","+7.03","+3.32","+1.62","+0.63","+13.9"
"110","00701","國泰股利精選30","31.84","+0.35","+1.11","05/14","+34.4","+24.6","+29.9","+20.2","+22.8","+21.5","+12.7","+8.81","+4.19","+3.41","","+12.2"
"111","3088","艾訊","129","-4.5","-3.37","05/14","+13.5","+15","+21.2","+20","+15.1","+12.5","+8.43","+5.9","-1.54","+0.3","-0.33","+7.61"
"112","3669","圓展","38.3","-0.05","-0.13","05/14","-4.79","+12.9","+22.9","+20","+2.66","+4.68","+2.53","+0.87","+0.02","+0.59","+0.04","+1.73"
"113","6613","朋億*","252","+14.5","+6.11","05/14","+40.7","+39.4","+25.7","+20","+16.6","+9.17","+10.4","+5.46","+0.25","+1.04","","+6.27"
"114","1409","新纖","17.25","+0.35","+2.07","05/14","+61.5","+27.2","+11.8","+20","+7.37","-4.46","+2.55","+5.64","+0.1","+0.43","-0.03","+4.03"
"115","5306","桂盟","83.4","+1.3","+1.58","05/14","+28","+10.2","+26.4","+19.9","+13.1","+6.13","+1.2","-0.52","-7.78","-3.83","-0.86","+1.93"
"116","3034","聯詠","493","+6.5","+1.34","05/14","+40.1","+25.5","+29.8","+19.8","+17.6","+10.5","+14.4","+10.4","+5.39","-2.52","-1.09","+11.4"
"117","4974","亞泰","74.1","+0.4","+0.54","05/14","+53.2","+27.4","+16.6","+19.7","+15.8","+4.69","+2.38","-1.41","-4.66","-0.86","+0.06","-2.97"
"118","2458","義隆","149.5","+7","+4.91","05/14","+44.8","+24","+19.8","+19.6","+18.6","+25.2","+16.8","+8.43","-2.33","-0.16","+1.02","+13.6"
"119","00730","富邦臺灣優質高息","26.85","+0.21","+0.79","05/14","+54.1","+51.3","+29.1","+19.6","+23.2","+22.4","+11.1","+5.81","+2.43","+3","","+7.02"
"120","8147","正淩","182","+16.5","+9.97","05/14","+33.8","+14.6","+20.4","+19.5","+9.95","+2.9","+2.34","+1.38","+1.22","+0.18","+0.15","+1.32"
"121","00909","國泰數位支付服務","48.62","-0.4","-0.82","05/14","+9.25","+7.77","+11.8","+19.2","+29.3","+28.3","+14.8","+8.27","+5.81","+2.4","","+14.2"
"122","1264","德麥","272","+0.5","+0.18","05/14","+8.58","+19.8","+19.5","+19.1","+3.19","+3.01","+1.94","+1.83","+0.62","-2.56","-0.26","+2.29"
"123","2597","潤弘","158","-3","-1.86","05/14","-11.9","-0.64","+16.6","+19.1","+4.85","-7.42","-12.2","-6.7","-0.38","-0.59","-0.33","-9.89"
"124","6741","91APP*-KY","65.9","-0.6","-0.9","05/14","-33.8","-25.6","-9.22","+19.1","+4.66","+2.96","-14.5","-14.2","-16.6","-3.25","","-12.6"
"125","3311","閎暉","31.45","-0.5","-1.56","05/14","-37.4","-26","+0.17","+19","+4.97","+2.77","+2.46","+4.02","+0.04","+0.06","+0.07","+2.59"
"126","9939","宏全","121","+2","+1.68","05/14","-2.47","+8.55","+20.4","+18.9","+4.3","+11.2","+6.99","+3.28","+1.58","+0.51","+0.08","+5.28"
"127","2069","運錩","20","0","0","05/14","+53","+44","+21.6","+18.8","+12.4","+13.1","+6.62","+3.19","-1.24","+0.83","+0.12","+4.23"
"128","3048","益登","51","+4.55","+9.8","05/14","+23.9","+19.5","+19.7","+18.6","+14.5","+15","+8.58","+3.36","+0.87","+0.78","+0.4","+5.18"
"129","00924","復華S&P500成長","32.34","+0.32","+1","05/14","0","+32.2","+23.5","+18.5","+11.2","+24.4","+8.07","+4.34","+9.32","+4.02","","+5.81"
"130","7788","松川精密","206","+18.5","+9.87","05/14","+21.5","+23.7","+21.8","+18.4","+18","+10.3","+6.14","+3.27","","","","+3.96"
"131","6173","信昌電","172","+13","+8.18","05/14","+8.47","+14.7","+12.3","+18.3","+12","+7.96","+5.65","+2.15","+1.16","+1","+0.26","+3.64"
"132","2317","鴻海","244.5","-6.5","-2.59","05/14","-29.4","+0.02","+13.8","+18","+29","+21.4","+5.33","-0.29","+5.69","-0.13","-1.27","+2.92"
"133","2467","志聖","610","-16","-2.56","05/14","-11.9","-4.75","+12.2","+17.8","+3.07","+3.29","+3.48","+4.86","+2.23","+1.05","+0.54","+3.11"
"134","00915","凱基優選高股息30","26.77","+0.41","+1.56","05/14","+20.2","+9.75","+16.6","+17.8","+26.5","+21","+12","+9.42","+8.79","-0.13","","+11.5"
"135","6683","雍智科技","1925","-210","-9.84","05/14","+0.26","+4.76","+18.4","+17.8","+7.31","+1.87","-2.02","+2.07","-0.36","+0.07","","+0.97"
"136","3455","由田","285.5","-0.5","-0.17","05/14","+25.2","+25.5","+31.1","+17.8","-1.31","-2.17","+2.57","+1.41","+0.58","+0.5","+0.19","+0.55"
"137","00918","大華優利高填息30","25.87","+0.39","+1.53","05/14","+28.2","+21.8","+19.5","+17.7","+23.8","+20.6","+7.89","+7.18","+4.85","+0.55","","+10"
"138","3498","陽程","135.5","+12","+9.72","05/14","+17.1","+29.1","+26.4","+17.6","+5.58","+3.36","+2.18","+1.5","+0.79","+0.34","+0.27","+1.25"
"139","00731","復華富時高息低波","74.95","+0.25","+0.33","05/14","+15","+11.2","+14.4","+17.5","+18","+11.9","+6.22","+6.68","+6.99","+2.6","","+8.31"
"140","2851","中再保","33.1","-1.2","-3.5","05/14","-45.7","-18.3","+17.7","+17.5","+14.2","+4.17","+15.6","+18","+10.4","+3.73","+1.71","+17.6"
"141","2397","友通","61","+2.2","+3.74","05/14","+21","+17.1","+20.8","+17.2","+21.6","+9.27","+5.95","+3.72","-2.71","+0.12","-0.19","+5.49"
"142","3042","晶技","149.5","+3","+2.05","05/14","+32.4","+30.9","+23.6","+17.2","+8.34","+9.31","+7.49","+7.12","+5.57","+1.64","-0.2","+7.63"
"143","00939","統一台灣高息動能","18.3","+0.12","+0.66","05/14","+3.31","+13.4","+13.6","+17.2","+30.6","+20.7","+16.1","+16.7","+14.7","","","+18.4"
"144","00792B","群益A級公司債","31.68","+0.03","+0.09","05/14","+31.4","+16.3","+12.7","+17.1","+6.8","+7.73","+1.53","0","+1.88","+65.5","","+1.67"
"145","6680","鑫創電子","54.4","-2.1","-3.72","05/14","-9.94","+4.9","+8.18","+17.1","+5.43","+5.66","+1.36","-0.57","-1.4","+0.02","","-0.69"
"146","4130","健亞","28.2","-0.05","-0.18","05/14","+9.51","+25.4","+20.4","+17","+8.58","-0.5","-2.67","-1.16","-0.9","-0.59","-0.19","-2.35"
"147","00750B","凱基科技債10+","32.85","0","0","05/14","+17.4","+9.5","+25.2","+16.8","+15.2","+8.79","+3.88","+2.13","+1.01","+28","","+2.3"
"148","3046","建碁","51.3","-0.2","-0.39","05/14","+4.42","-4.32","-4.89","+16.8","+18.1","+11.6","+3.38","+1.46","+2.28","-0.01","+0.02","+1.17"
"149","6206","飛捷","136.5","-2","-1.44","05/14","-18.3","-3.56","+17.3","+16.7","+15.4","+12.6","+10.1","+8.75","-2.55","+0.12","-1.05","+8.15"
"150","2428","興勤","212","+9","+4.43","05/14","+7.47","+12.3","+19.6","+16.7","+15.8","+13.5","+9.71","+4.86","+0.65","+1.15","+0.24","+8.7"
"151","2712","遠雄來","16","-0.4","-2.44","05/14","-33.3","-8.83","0","+16.6","+11.6","+11.3","+7.61","+4.55","+2.77","+0.35","+0.26","+5.97"
"152","3704","合勤控","36.7","+0.15","+0.41","05/14","+13.6","+3.29","+16.6","+16.6","+10.3","+12.4","+10.5","+1.59","-1.15","-0.88","+0.02","+2.94"
"153","8935","邦泰","19.05","-0.1","-0.52","05/14","+22.7","+27.3","+30.6","+16.6","+16.1","+11.4","+4.35","+0.9","+0.38","+0.28","+0.15","+0.82"
"154","2032","新鋼","16.9","-0.25","-1.46","05/14","+30","+5.64","+1.69","+16.5","+15.8","+9.3","+3.39","+1.61","-0.82","+0.41","+0.08","+1.29"
"155","3609","三一東林","27.85","+2.5","+9.86","05/14","0","+17","+22.6","+16.4","+7.8","+0.86","+3.86","+0.83","0","+0.61","+0.4","+1.13"
"156","2236","百達-KY","138.5","-0.5","-0.36","05/14","+38.8","+14.9","+9.67","+16.2","+8.71","+6.18","+3.45","+2.35","+1.2","+0.01","+0.07","+0.81"
"157","1436","華友聯","48.05","+0.05","+0.1","05/14","+30.6","+24","+19.8","+16.2","+8.08","+6.56","+3.94","+6.89","+0.79","-0.25","-0.13","+4.36"
"158","6505","台塑化","52.4","-0.5","-0.95","05/14","-13.2","-6.68","+1.64","+16.2","+15.2","+11.7","-1.03","+1.25","+3.22","-1.27","-2.8","+0.66"
"159","3227","原相","228","+5","+2.24","05/14","+11.9","-0.26","+3.37","+16.1","+14.7","+10.1","+7.38","+0.98","-2.51","+0.18","+0.11","+0.85"
