排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,2886,兆豐金,45.5,0.4,0.89,06/18,48.7,49.9,41.9,31.9,16.6,19.2,7.0,4.14,-1.39,2.81,1.08,4.07
2,2633,台灣高鐵,26.15,0.0,0.0,06/18,26.8,35.7,33.9,28.7,16.2,4.87,3.19,2.28,1.66,0.72,,2.23
3,1210,大成,54.7,-0.4,-0.73,06/18,4.46,6.96,13.9,28.2,46.1,39.2,16.5,9.31,3.42,3.51,0.93,9.72
4,2206,三陽工業,61.6,-0.3,-0.48,06/18,6.55,7.54,7.51,27.8,11.1,3.92,-2.5,-6.14,-7.98,0.64,0.24,-5.44
5,2912,統一超,223.5,-5.5,-2.4,06/18,10.4,16.5,22.4,22.3,12.0,30.7,13.3,6.04,5.62,5.83,2.0,6.63
6,5876,上海商銀,42.5,-0.3,-0.7,06/18,29.6,35.5,34.2,21.9,9.45,16.1,8.79,-5.46,-8.63,4.45,,2.64
7,2892,第一金,32.6,0.1,0.31,06/18,27.0,27.8,30.2,20.7,9.86,6.22,3.26,-6.24,-0.89,-0.4,0.34,2.18
8,8464,億豐,358.0,8.5,2.43,06/18,15.7,19.6,27.6,20.3,10.7,3.26,0.92,0.59,0.12,0.16,0.05,1.17
9,4915,致伸,75.9,-0.1,-0.13,06/18,6.43,5.68,11.5,19.7,10.8,3.05,-1.24,-0.05,-2.8,2.58,0.65,-0.42
10,1402,遠東新,28.85,0.05,0.17,06/18,20.7,23.1,26.9,18.7,34.5,0.99,0.15,-2.03,-2.19,-2.16,0.6,-1.92
11,4722,國精化,277.5,13.5,5.11,06/18,19.0,21.3,25.2,18.6,11.9,6.01,1.11,0.79,0.28,0.24,-0.1,0.66
12,3443,創意,4860.0,-215.0,-4.24,06/18,44.6,28.1,21.0,18.1,11.4,4.23,3.12,1.87,1.16,0.03,0.15,2.11
13,4904,遠傳,108.5,-1.0,-0.91,06/18,55.5,33.7,22.7,17.7,10.0,15.6,6.57,0.56,-7.29,3.8,2.58,1.52
14,2903,遠百,23.95,-0.2,-0.83,06/18,8.17,8.05,8.31,17.2,8.76,3.15,-1.71,1.85,2.82,-0.24,0.46,-4.84
15,2211,長榮鋼,95.5,1.4,1.49,06/18,-1.0,-0.57,9.72,16.1,7.91,-5.37,-1.25,8.2,0.98,1.49,,-0.71
16,9917,中保科,117.0,-0.5,-0.43,06/18,-1.01,1.68,2.67,16.1,10.5,5.69,0.8,-0.17,-2.28,0.23,0.1,0.14
17,006201,元大富櫃50,50.25,2.02,4.19,06/18,0.0,8.9,8.43,15.7,13.1,7.45,1.89,-0.19,-2.17,-1.48,-5.78,0.03
18,6670,復盛應用,287.5,-13.0,-4.33,06/18,21.0,15.3,18.4,15.7,11.1,6.69,2.81,-6.36,-4.36,2.78,,0.09
19,2845,遠東銀,12.95,-0.35,-2.63,06/18,11.2,16.1,20.8,15.0,8.26,4.92,2.74,1.69,-3.0,-0.08,0.11,1.79
20,00923,群益台ESG低碳50,43.18,0.51,1.2,06/18,0.0,8.88,6.18,14.3,5.76,4.89,1.77,0.63,0.28,0.29,,0.86
21,2504,國產,33.6,-0.2,-0.59,06/18,26.3,20.7,18.1,14.0,7.74,2.66,-1.36,-7.95,-5.91,3.6,1.19,-0.69
22,00850,元大臺灣ESG永續,92.45,1.05,1.15,06/18,47.9,31.1,20.7,13.5,11.8,12.0,3.74,1.7,0.28,0.43,,1.81
23,2015,豐興,60.7,-1.5,-2.41,06/18,0.0,0.0,0.0,13.2,8.04,2.88,-2.8,-4.23,9.07,1.51,0.81,-4.5
24,3665,貿聯-KY,2100.0,10.0,0.48,06/18,55.7,29.2,18.7,13.0,11.8,2.46,-1.82,-2.06,-1.31,0.75,0.32,-3.21
25,3131,弘塑,3520.0,275.0,8.47,06/18,17.6,13.8,11.1,13.0,11.0,5.85,-0.33,-0.07,-0.75,-0.12,-0.07,-0.41
26,6515,穎崴,9450.0,0.0,0.0,06/18,4.6,2.97,2.18,12.7,8.64,-3.98,-1.1,2.13,1.28,0.02,,1.42
27,4958,臻鼎-KY,642.0,3.0,0.47,06/18,36.5,22.8,16.7,12.6,9.24,4.16,1.83,0.1,0.56,0.26,0.32,1.13
28,3218,大學光,133.5,-0.5,-0.37,06/18,-2.87,-1.64,-0.9,11.3,5.85,1.48,2.42,1.53,0.85,-0.76,0.02,1.58
29,8996,高力,1590.0,75.0,4.95,06/18,19.8,17.3,14.0,11.1,9.11,4.71,2.33,1.78,0.6,0.19,0.08,1.66
30,1216,統一,74.5,-1.5,-1.97,06/18,29.2,20.9,16.1,10.5,5.77,18.0,2.26,4.78,7.32,6.97,2.51,-2.03
31,2382,廣達,376.0,2.0,0.53,06/18,2.55,3.43,5.23,10.3,25.0,24.7,13.8,9.07,4.25,0.75,0.87,9.4
32,6488,環球晶,1110.0,10.0,0.91,06/18,1.45,11.8,10.4,9.53,5.49,5.42,4.07,4.81,2.6,1.68,0.36,4.34
33,2887,台新新光金,32.45,-0.15,-0.46,06/18,-5.67,2.22,3.81,9.17,9.41,20.2,1.79,8.6,9.0,7.29,3.93,3.99
34,1513,中興電,176.5,4.5,2.62,06/18,22.4,14.0,12.6,8.98,3.08,1.69,1.15,0.16,0.6,-0.24,0.09,0.17
35,3596,智易,191.5,-2.0,-1.03,06/18,8.59,9.93,11.1,8.27,5.13,2.38,0.49,0.04,-5.24,-0.55,-0.13,0.05
36,3090,日電貿,332.5,30.0,9.92,06/18,10.3,8.87,6.88,8.25,7.52,5.35,3.13,1.48,1.69,1.27,0.5,1.42
37,5347,世界,174.5,8.0,4.8,06/18,-0.08,-2.36,6.66,8.01,-9.64,-7.36,-2.51,-3.87,-3.62,1.2,0.71,-3.32
