排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00685L,群益臺灣加權正2,12.09,-0.08,-0.66,311277,07/09,2999,4941,5363,5363,5363.0,5310.0,5363.0,5302.0,5118.0,5230.0
2,1718,中纖,14.2,-0.05,-0.35,13045,07/09,-132,-2355,-8559,4047,4842.0,4658.0,4906.0,4850.0,4901.0,4875.0
3,3481,群創,65.3,0.1,0.15,380907,07/09,1039,1885,3074,4026,5341.0,11482.0,8283.0,-6432.0,10533.0,2921.0
4,1312,國喬,13.5,-0.15,-1.1,11993,07/09,-557,-846,-367,2927,4683.0,4805.0,4489.0,4636.0,4708.0,4620.0
5,00715L,期街口布蘭特正2,38.78,2.17,5.93,15745,07/09,938,1662,1808,1540,953.0,-842.0,-2730.0,1491.0,-9202.0,402.0
6,6182,合晶,172.5,12.5,7.81,182050,07/09,1191,1964,1042,1447,2508.0,2122.0,4289.0,3004.0,4206.0,3237.0
7,2436,偉詮電,67.2,-1.7,-2.47,4885,07/09,272,788,730,1388,1725.0,611.0,1712.0,1683.0,325.0,1683.0
8,00632R,元大台灣50反1,10.21,0.05,0.49,117012,07/09,51,413,1472,1346,1179.0,2443.0,2674.0,3540.0,5420.0,3458.0
9,2408,南亞科,435.5,39.5,9.97,85459,07/09,794,774,1042,1042,-111.0,-216.0,252.0,-16175.0,-10010.0,-15336.0
10,5371,中光電,93.2,-4.6,-4.7,59586,07/09,353,458,44,985,1146.0,1101.0,1229.0,875.0,1229.0,814.0
11,4714,永捷,11.85,0.0,0.0,732,07/09,188,659,821,967,1009.0,1301.0,1303.0,1298.0,1298.0,1287.0
12,2303,聯電,156.0,-7.0,-4.29,59926,07/09,294,890,890,874,-2320.0,-1950.0,289.0,-113.0,-95.0,-143.0
13,6116,彩晶,17.2,-0.05,-0.29,48644,07/09,238,-192,1222,786,2327.0,6481.0,11946.0,6701.0,11981.0,11860.0
14,4919,新唐,162.5,4.0,2.52,8869,07/09,108,394,771,781,824.0,-1354.0,1632.0,1950.0,1956.0,1995.0
15,00997A,主動群益美國增長,12.15,0.08,0.66,20465,07/09,-3,-28,651,651,640.0,648.0,,,,
16,6547,高端疫苗,47.4,-0.1,-0.21,1272,07/09,9,23,13,639,725.0,980.0,850.0,2047.0,1899.0,2031.0
17,2231,為升,111.0,-4.5,-3.9,3065,07/09,147,224,338,620,872.0,869.0,803.0,768.0,895.0,746.0
18,00753L,中信中國50正2,8.99,-0.1,-1.1,13750,07/09,165,212,303,590,615.0,251.0,-381.0,-1823.0,-2290.0,-1452.0
19,2313,華通,223.0,-1.0,-0.45,33952,07/09,15,24,547,530,396.0,617.0,27.0,-307.0,-145.0,-45.0
20,1314,中石化,8.9,-0.8,-8.25,155533,07/09,-324,-346,-706,520,654.0,637.0,663.0,645.0,581.0,569.0
21,4967,十銓,233.0,0.0,0.0,2630,07/09,-68,262,244,515,367.0,300.0,-873.0,-1168.0,654.0,-1312.0
22,00405A,主動富邦台灣龍耀,8.77,0.2,2.33,91289,07/09,275,126,543,473,599.0,695.0,,,,
