" "," ","#","股票代號/名稱","類別","20260306","0313","0320","0327","0402","0410"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","26","1597直得","電機","0.40","0.49","0.16","1.61","-0.36","1.94"," ","31","4.24"," ","51.38","99.10","9.00"," "
" "," ","27","6861睿生光電","生技醫療業","1.68","2.82","-0.53","0.45","1.08","-1.28"," ","30","4.22"," ","62.51","136.00","1.00"," "
" "," ","28","4737華廣","生技醫療業","0.24","0.80","0.28","0.44","1.21","1.21"," ","40","4.18"," ","61.13","66.90","-4.00"," "
" "," ","29","2367燿華","電子零組件","0.92","2.33","-4.03","0.60","-0.58","4.81"," ","31","4.05"," ","35.23","75.00","-2.50"," "
" "," ","30","8021尖點","其他電子","-2.49","0.47","2.97","0.90","-2.21","4.23"," ","31","3.87"," ","52.06","317.50","28.50"," "
" "," ","31","2605新興","航運","-0.73","-2.15","5.60","0.75","0.08","0.25"," ","31","3.80"," ","55.94","39.60","0.60"," "
" "," ","32","3563牧德","光電","3.70","-1.29","1.21","0.87","-1.52","0.77"," ","31","3.74"," ","57.77","922.00","47.00"," "
" "," ","33","2472立隆電","電子零組件","-0.57","-1.15","3.11","-0.24","0.20","2.36"," ","50","3.71"," ","59.31","148.00","2.50"," "
" "," ","34","9933中鼎","其他","-0.07","1.91","1.10","1.14","-0.18","-0.22"," ","10","3.68"," ","58.54","35.35","-0.25"," "
" "," ","35","3714富采","光電","0.31","0.69","0.32","0.18","-0.04","2.14"," ","31","3.60"," ","47.55","52.00","-5.30"," "
" "," ","36","8261富鼎","半導體","0.34","1.61","0.98","0.23","-1.44","1.67"," ","31","3.39"," ","43.19","107.50","-0.50"," "
" "," ","37","6805富世達","電子零組件","2.09","0.37","1.70","-1.16","0.77","-0.40"," ","30","3.37"," ","63.19","1865.00","25.00"," "
" "," ","38","3673TPK-KY","光電","-0.10","-0.05","0.31","1.53","-0.23","1.90"," ","31","3.36"," ","49.96","50.00","-1.30"," "
" "," ","39","6213聯茂","電子零組件","-2.41","0.75","1.48","-0.12","2.25","1.33"," ","30","3.28"," ","66.27","214.00","-2.50"," "
" "," ","40","2393億光","光電","0.42","0.84","0.78","0.65","0.17","0.42"," ","31","3.28"," ","67.40","69.70","-1.40"," "
" "," ","41","2727王品","觀光","-0.29","1.42","0.22","1.65","0.37","-0.11"," ","10","3.26"," ","35.88","227.50","-1.00"," "
" "," ","42","6139亞翔","其他電子","0.10","0.38","1.81","1.52","-1.53","0.89"," ","31","3.17"," ","69.89","636.00","31.00"," "
" "," ","43","2441超豐","半導體","0.65","0.15","0.98","1.16","-0.61","0.81"," ","31","3.14"," ","77.48","92.80","-1.20"," "
" "," ","44","2231為升","汽車","-0.03","-0.11","0.56","0.76","2.05","-0.16"," ","30","3.07"," ","67.19","122.00","7.00"," "
" "," ","45","3665貿聯-KY","其他電子","2.23","-1.02","0.34","1.18","-0.54","0.85"," ","31","3.04"," ","63.94","2200.00","70.00"," "
" "," ","46","6672騰輝電子-KY","電子零組件","0.09","-0.66","2.94","-7.22","1.59","6.25"," ","50","2.99"," ","33.55","150.00","-4.00"," "
" "," ","47","2049上銀","電機","2.24","-0.11","-0.60","0.63","-0.17","0.99"," ","31","2.98"," ","65.42","242.00","-3.00"," "
" "," ","48","8103瀚荃","電子零組件","1.41","-1.26","-0.37","0.79","-0.02","2.41"," ","31","2.96"," ","50.24","88.60","0.00"," "
" "," ","49","2399映泰","電腦週邊","-0.99","0.80","6.44","1.55","0.32","-5.17"," ","10","2.95"," ","28.04","34.20","-1.25"," "
" "," ","50","4956光鋐","光電","0.43","4.24","0.96","-5.21","2.39","0.12"," ","30","2.93"," ","40.14","35.80","-0.70"," "
" "," ","51","6197佳必琪","電子零組件","0.37","1.36","2.94","-1.07","-1.12","0.36"," ","31","2.84"," ","48.44","179.00","0.00"," "
" "," ","52","8464億豐","居家","2.78","-0.35","0.47","-0.35","-0.20","0.40"," ","50","2.75"," ","87.84","356.00","4.00"," "
" "," ","53","9136巨騰-DR","存託憑證","0.26","2.01","-0.93","0.70","0.11","0.59"," ","31","2.74"," ","65.12","8.59","-0.11"," "
" "," ","54","3042晶技","電子零組件","0.47","-0.05","0.53","0.05","0.38","1.35"," ","50","2.73"," ","61.07","118.00","10.50"," "
" "," ","55","2464盟立","其他電子","0.47","0.72","4.02","-0.17","-1.76","-0.69"," ","31","2.59"," ","33.80","68.90","1.20"," "
" "," ","56","6706惠特","光電","3.04","-3.18","-3.24","8.29","-6.17","3.85"," ","31","2.59"," ","30.89","140.00","12.50"," "
" "," ","57","3011今皓","電子零組件","-0.44","3.14","0.15","-0.05","0.17","-0.44"," ","30","2.53"," ","31.63","12.45","-0.15"," "
" "," ","58","2382廣達","電腦週邊","0.56","0.05","0.23","0.12","0.30","1.22"," ","50","2.48"," ","85.30","321.50","8.50"," "
" "," ","59","3702大聯大","電子通路","0.47","0.39","1.33","0.43","-0.16","-0.01"," ","31","2.45"," ","84.59","91.50","0.20"," "
" "," ","60","3717聯嘉投控","汽車","0.47","0.39","0.82","0.66","0.15","-0.05"," ","10","2.44"," ","45.56","22.15","-0.75"," "
" "," ","61","2316楠梓電","電子零組件","-0.88","-1.27","3.70","-0.88","0.52","1.23"," ","50","2.42"," ","63.52","118.00","10.50"," "
" "," ","62","5284jpp-KY","其他","-0.14","-0.63","0.28","0.76","-0.04","2.16"," ","31","2.39"," ","53.87","308.50","17.50"," "
" "," ","63","6024群益期","金融","0.59","0.73","0.85","-0.06","0.21","0.06"," ","30","2.38"," ","67.92","56.70","0.20"," "
" "," ","64","6658聯策","其他電子","-1.25","2.73","-1.61","1.08","-2.27","3.68"," ","31","2.36"," ","42.16","81.70","6.60"," "
" "," ","65","6196帆宣","其他電子","1.30","-0.04","0.44","-0.42","0.14","0.94"," ","50","2.36"," ","72.15","325.50","7.00"," "
" "," ","66","3025星通","通信網路","0.86","0.33","-0.60","0.13","0.50","1.11"," ","50","2.33"," ","31.13","64.90","0.40"," "
" "," ","67","4564元翎","電機","1.02","0.54","0.77","-0.13","0.01","0.11"," ","50","2.32"," ","42.24","18.60","0.60"," "
" "," ","68","2476鉅祥","電子零組件","-0.61","-0.20","-0.20","0.26","0.41","2.65"," ","50","2.31"," ","56.63","99.90","-1.60"," "
" "," ","69","3031佰鴻","光電","-0.16","0.76","0.49","-0.38","0.31","1.27"," ","50","2.29"," ","62.20","28.35","2.55"," "
" "," ","70","3530晶相光","半導體","0.52","0.54","0.65","0.44","-0.49","0.61"," ","31","2.27"," ","58.42","59.80","0.00"," "
" "," ","71","3450聯鈞","半導體","0.35","-3.60","-0.51","4.74","-6.14","7.35"," ","31","2.19"," ","37.94","306.50","17.00"," "
" "," ","72","1721三晃","化學","0.26","0.31","1.31","0.64","0.19","-0.54"," ","10","2.17"," ","37.42","17.70","-0.40"," "
" "," ","73","6782視陽","生技醫療業","0.37","0.18","1.43","0.17","-0.21","0.23"," ","31","2.17"," ","49.07","206.50","-4.00"," "
" "," ","74","8105凌巨","光電","0.16","0.23","0.61","-0.12","0.13","1.09"," ","50","2.10"," ","60.03","13.95","0.20"," "
" "," ","75","2340台亞","半導體","0.48","0.32","1.62","0.03","-0.84","0.48"," ","31","2.09"," ","38.51","28.25","-1.55"," "
" "," ","76","6153嘉聯益","電子零組件","-0.25","0.42","1.22","0.39","0.04","0.27"," ","31","2.09"," ","48.60","17.05","-0.45"," "
" "," ","77","5215科嘉-KY","電腦週邊","0.09","0.00","0.68","0.00","0.67","0.64"," ","30","2.08"," ","52.45","37.00","0.20"," "
" "," ","78","3380明泰","通信網路","0.74","-0.46","0.98","-0.20","0.17","0.82"," ","50","2.05"," ","68.93","39.10","-2.20"," "
" "," ","79","4807日成-KY","貿易百貨","-0.01","-0.01","-1.05","6.52","-3.41","0.00"," ","31","2.04"," ","72.98","14.25","-0.05"," "
" "," ","80","2484希華","電子零組件","0.61","0.17","0.23","-0.70","0.90","0.83"," ","30","2.04"," ","22.18","31.75","1.35"," "
" "," ","81","6949沛爾生醫-創","生技醫療業","0.41","0.12","0.65","-0.42","0.67","0.59"," ","30","2.02"," ","73.05","647.00","24.00"," "
" "," ","82","911608明輝-DR","存託憑證","0.10","1.44","0.15","0.12","0.02","0.17"," ","31","2.00"," ","26.42","2.86","-0.03"," "
" "," ","83","1708東鹼","化學","0.59","0.34","4.59","-1.14","-0.96","-1.43"," ","30","1.99"," ","47.09","39.55","0.05"," "
" "," ","84","8016矽創","半導體","0.62","0.27","0.76","0.28","0.55","-0.50"," ","30","1.98"," ","41.46","202.50","-0.50"," "
" "," ","85","2313華通","電子零組件","-1.97","-1.45","0.63","4.03","1.02","-0.33"," ","10","1.93"," ","72.11","286.00","4.50"," "
" "," ","86","2488漢平","其他電子","0.44","0.09","0.50","0.76","0.23","-0.10"," ","10","1.92"," ","51.02","49.95","0.20"," "
" "," ","87","3443創意","半導體","0.64","0.04","0.23","-0.44","0.31","1.12"," ","50","1.90"," ","66.42","2665.00","10.00"," "
" "," ","88","6671三能-KY","居家","0.03","0.76","0.17","0.81","0.01","0.10"," ","31","1.88"," ","74.51","30.55","0.40"," "
" "," ","89","3588通嘉","半導體","0.06","0.26","0.16","0.84","0.18","0.36"," ","31","1.86"," ","26.51","52.10","-0.20"," "
" "," ","90","2481強茂","半導體","-0.24","2.44","3.18","-1.65","-4.97","3.10"," ","31","1.86"," ","60.70","101.00","0.50"," "
" "," ","91","8476台境*","綠能","0.56","-0.02","1.23","0.32","-0.28","0.05"," ","31","1.86"," ","64.89","18.95","0.00"," "
" "," ","92","2379瑞昱","半導體","-0.14","0.36","0.56","0.43","0.25","0.36"," ","31","1.82"," ","73.21","508.00","-4.00"," "
" "," ","93","2436偉詮電","半導體","0.65","-0.09","2.14","-0.83","0.25","-0.30"," ","30","1.82"," ","29.50","61.60","0.10"," "
" "," ","94","2376技嘉","電腦週邊","-0.95","-0.03","1.76","-0.28","0.00","1.31"," ","50","1.81"," ","63.87","262.50","11.50"," "
" "," ","95","3040遠見","其他","0.18","0.22","0.18","0.99","-0.08","0.30"," ","31","1.79"," ","70.67","47.60","-1.00"," "
" "," ","96","2388威盛","半導體","-0.05","0.28","0.85","0.36","-0.08","0.42"," ","31","1.78"," ","67.14","53.50","-0.70"," "
" "," ","97","3013晟銘電","電腦週邊","0.20","-0.28","0.86","0.97","-0.47","0.48"," ","31","1.76"," ","48.56","103.50","1.50"," "
" "," ","98","2495普安","電腦週邊","0.33","0.32","2.28","0.03","0.22","-1.43"," ","30","1.75"," ","51.70","36.85","0.70"," "
" "," ","99","7795長廣","電子零組件","1.29","0.74","0.09","-0.22","-0.01","-0.17"," ","30","1.72"," ","75.34","344.00","-6.00"," "
" "," ","100","3406玉晶光","光電","-0.72","-0.20","1.50","1.32","-0.13","-0.06"," ","31","1.71"," ","53.96","455.50","5.50"," "
" "," ","101","2385群光","電子零組件","0.32","0.56","0.33","0.21","0.00","0.29"," ","31","1.71"," ","77.36","124.50","0.00"," "
" "," ","102","2415錩新","電子零組件","0.00","-0.01","0.72","0.37","0.00","0.60"," ","31","1.68"," ","64.99","28.60","-0.30"," "
" "," ","103","1809中釉","玻璃","0.01","-0.15","5.74","-4.62","0.29","0.40"," ","50","1.67"," ","52.08","25.55","-0.45"," "
" "," ","104","3056富華新","營建","0.15","0.59","0.16","0.19","0.35","0.22"," ","30","1.66"," ","31.22","14.80","0.00"," "
" "," ","105","2305全友","電腦週邊","-0.04","-0.18","1.13","0.56","-0.36","0.54"," ","31","1.65"," ","70.10","18.10","0.45"," "
" "," ","106","3437榮創","光電","0.12","2.08","-0.22","-0.64","0.74","-0.49"," ","30","1.59"," ","25.25","22.05","-0.80"," "
" "," ","107","2460建通","電子零組件","0.50","1.00","-0.23","0.09","0.07","0.16"," ","31","1.59"," ","62.97","31.00","2.00"," "
" "," ","108","3138耀登","通信網路","-0.60","-0.24","0.64","0.34","-0.03","1.45"," ","31","1.56"," ","27.55","185.00","3.00"," "
" "," ","109","6206飛捷","電腦週邊","0.17","0.39","0.37","0.57","-0.79","0.83"," ","31","1.54"," ","49.12","102.50","-1.00"," "
" "," ","110","6285啟卅卅","通信網路","-2.53","-0.26","0.10","0.18","1.23","2.82"," ","50","1.54"," ","68.72","225.50","-0.50"," "
" "," ","111","2603長榮","航運","0.54","0.55","1.11","-0.58","-0.03","-0.05"," ","30","1.54"," ","67.72","202.50","-0.50"," "
" "," ","112","6120達運","光電","0.30","0.30","0.22","-0.32","-0.21","1.24"," ","50","1.53"," ","59.84","13.95","-0.50"," "
" "," ","113","3311閎暉","通信網路","0.63","0.25","0.46","0.16","0.27","-0.25"," ","30","1.52"," ","54.42","31.90","-0.30"," "
" "," ","114","5288豐祥-KY","電機","0.54","0.05","0.69","0.14","0.08","0.01"," ","10","1.51"," ","69.10","142.00","-1.50"," "
" "," ","115","9935慶豐富","居家","0.33","0.59","0.12","0.15","0.05","0.27"," ","31","1.51"," ","60.90","19.15","0.05"," "
" "," ","116","3059華晶科","光電","0.46","0.07","0.08","0.60","0.30","-0.01"," ","10","1.50"," ","27.54","36.65","0.30"," "
" "," ","117","3010華立","電子通路","-0.11","0.99","0.56","0.24","-0.81","0.63"," ","31","1.50"," ","65.54","129.00","0.50"," "
" "," ","118","3028增你強","電子通路","-0.09","-0.96","0.78","0.12","-0.45","2.07"," ","31","1.47"," ","46.90","59.40","-0.80"," "
" "," ","119","1460宏遠","紡織","0.32","0.28","0.29","0.29","0.20","0.08"," ","10","1.46"," ","70.17","7.00","0.00"," "
" "," ","120","2347聯強","電子通路","0.09","0.06","0.69","0.46","0.05","0.10"," ","31","1.45"," ","88.20","79.30","-1.80"," "
" "," ","121","6215和椿","其他電子","1.06","0.53","0.77","-0.32","-0.84","0.25"," ","31","1.45"," ","33.36","101.00","3.50"," "
" "," ","122","3034聯詠","半導體","0.32","0.14","0.08","0.62","-0.22","0.50"," ","31","1.44"," ","68.24","394.00","-5.50"," "
" "," ","123","3545敦泰","半導體","0.49","0.18","0.42","0.05","-0.28","0.57"," ","31","1.43"," ","23.17","48.00","-1.70"," "
" "," ","124","5907大洋-KY","貿易百貨","0.37","0.42","0.13","0.30","0.08","0.11"," ","31","1.41"," ","70.57","5.65","-0.19"," "
" "," ","125","6152百一","通信網路","-0.68","-0.25","0.71","-0.80","-0.21","2.63"," ","50","1.40"," ","25.18","17.90","-0.35"," "
" "," ","126","1524耿鼎","汽車","1.00","-0.19","0.02","-0.45","0.57","0.43"," ","30","1.38"," ","40.47","29.75","-0.10"," "
" "," ","127","6944兆聯實業","綠能","-0.92","3.01","-2.81","-0.34","-0.16","2.57"," ","50","1.35"," ","52.29","940.00","-6.00"," "
" "," ","128","6108競國","電子零組件","0.47","-0.03","0.44","0.25","0.15","0.05"," ","10","1.33"," ","53.16","16.45","0.00"," "
" "," ","129","2233宇隆","汽車","0.59","1.45","-0.70","0.71","-0.81","0.08"," ","31","1.32"," ","52.61","213.00","0.50"," "
" "," ","130","6937天虹","半導體","0.07","0.20","0.85","-0.28","0.11","0.34"," ","50","1.29"," ","65.37","284.50","8.50"," "
" "," ","131","2614東森","其他","0.15","0.61","-0.13","0.07","0.47","0.12"," ","30","1.29"," ","47.20","20.20","-0.65"," "
" "," ","132","6205詮欣","電子零組件","0.65","-0.08","0.09","0.72","-0.48","0.38"," ","31","1.28"," ","44.70","56.80","-0.20"," "
" "," ","133","1466聚隆","紡織","1.99","-0.56","-0.91","0.15","0.18","0.43"," ","50","1.28"," ","72.44","16.85","-0.15"," "
" "," ","134","6416瑞祺電通","通信網路","0.32","0.05","0.30","0.07","0.36","0.17"," ","30","1.27"," ","46.00","78.90","-1.50"," "
" "," ","135","9902台火","其他","0.19","0.71","-0.23","0.52","0.06","0.02"," ","10","1.27"," ","56.21","14.25","-0.10"," "
" "," ","136","4989榮科","電子零組件","2.27","-0.33","-5.80","-3.97","-0.64","9.73"," ","50","1.26"," ","38.84","80.70","7.30"," "
" "," ","137","1598岱宇","運動","0.04","0.21","0.46","0.11","0.28","0.15"," ","30","1.25"," ","58.97","19.65","0.30"," "
" "," ","138","3356奇偶","光電","-0.97","0.32","1.79","1.38","-1.12","-0.15"," ","31","1.25"," ","27.69","51.00","1.90"," "
" "," ","139","3338泰碩","電子零組件","0.46","0.35","1.15","-0.20","-0.46","-0.06"," ","31","1.24"," ","29.46","59.00","-0.50"," "
" "," ","140","8101華冠","通信網路","0.00","1.20","0.01","0.00","0.01","0.01"," ","40","1.23"," ","81.63","13.85","-0.25"," "
" "," ","141","2365昆盈","電腦週邊","-0.49","1.15","-0.25","0.22","0.69","-0.09"," ","30","1.23"," ","21.41","31.35","0.10"," "
" "," ","142","3305昇貿","其他電子","-1.02","-0.54","0.98","0.31","0.78","0.71"," ","30","1.22"," ","42.79","116.50","8.00"," "
" "," ","143","1752南光","生技醫療業","0.45","0.13","0.51","0.05","0.02","0.04"," ","31","1.20"," ","63.80","35.75","0.05"," "
" "," ","144","9912偉聯","電腦週邊","0.19","-0.17","0.78","0.19","0.13","0.08"," ","10","1.20"," ","59.62","12.65","0.10"," "
" "," ","145","2903遠百","貿易百貨","0.12","0.47","0.38","0.15","0.00","0.08"," ","31","1.20"," ","79.21","22.80","-0.35"," "
" "," ","146","2363矽統","半導體","0.71","0.53","0.31","0.15","-0.60","0.09"," ","31","1.19"," ","32.40","47.20","0.05"," "
" "," ","147","2483百容","電子零組件","0.31","0.21","0.44","0.07","-0.33","0.48"," ","31","1.18"," ","63.52","21.45","0.25"," "
" "," ","148","1714和桐","化學","0.13","-0.11","0.74","0.21","0.19","0.01"," ","10","1.17"," ","62.18","10.20","0.74"," "
" "," ","149","2617台航","航運","0.43","0.75","0.28","-0.18","-0.11","0.00"," ","50","1.17"," ","62.15","30.40","0.05"," "
" "," ","150","2537聯上發","營建","0.32","0.11","-0.29","0.51","0.50","0.01"," ","10","1.16"," ","56.21","10.30","-0.05"," "
" "," ","151","3023信邦","電子零組件","-0.08","0.39","0.15","0.52","-0.13","0.31"," ","31","1.16"," ","68.04","274.00","2.00"," "
" "," ","152","2417圓剛","電腦週邊","0.13","-0.10","0.16","0.43","-0.25","0.79"," ","31","1.16"," ","42.36","40.20","1.25"," "
" "," ","153","3030德律","其他電子","1.75","1.27","-1.62","0.07","-0.42","0.11"," ","31","1.16"," ","62.47","303.00","27.50"," "
" "," ","154","3454晶睿","光電","0.94","0.24","-0.04","0.00","0.00","0.00"," ","32","1.14"," ","70.07","",""," "
" "," ","155","2897王道銀行","金融","0.20","0.34","0.05","0.10","0.25","0.19"," ","30","1.13"," ","84.79","10.15","0.00"," "
" "," ","156","3419譁裕","通信網路","0.15","0.38","-0.47","0.52","0.28","0.26"," ","10","1.12"," ","32.51","15.45","-0.05"," "
" "," ","157","4142國光生","生技醫療業","0.68","-0.14","0.38","0.12","0.32","-0.24"," ","30","1.12"," ","38.84","18.35","0.15"," "
" "," ","158","9955佳龍","綠能","-0.26","0.77","0.75","-0.30","0.11","0.04"," ","30","1.11"," ","64.70","30.95","0.05"," "
" "," ","159","5515建國","營建","0.18","0.49","0.49","0.12","0.17","-0.34"," ","30","1.11"," ","69.04","40.40","2.75"," "
" "," ","160","2939永邑-KY","貿易百貨","0.01","0.01","0.98","-0.49","0.56","0.03"," ","30","1.10"," ","75.54","25.00","-0.90"," "
" "," ","161","2458義隆","半導體","3.15","0.63","-0.06","-2.32","-0.57","0.27"," ","50","1.10"," ","58.38","130.50","-2.50"," "
" "," ","162","6794向榮生技","生技醫療業","0.03","0.73","0.11","0.20","0.02","0.01"," ","10","1.10"," ","79.99","80.70","-0.30"," "
" "," ","163","8996高力","電機","-1.14","1.02","-0.20","-1.29","1.12","1.59"," ","50","1.10"," ","54.24","1040.00","30.00"," "
" "," ","164","4938和碩","電腦週邊","-0.11","0.57","-0.06","0.42","0.08","0.19"," ","31","1.09"," ","77.85","80.70","0.70"," "
" "," ","165","4540全球傳動","電機","1.29","-0.13","-0.04","0.17","0.17","-0.37"," ","20","1.09"," ","38.29","43.90","0.80"," "
" "," ","166","3312弘憶股","電子通路","0.38","0.09","-0.62","0.60","0.26","0.38"," ","31","1.09"," ","46.28","36.10","0.00"," "
" "," ","167","2851中再保","金融","0.23","-0.03","0.39","0.27","0.19","0.03"," ","10","1.08"," ","71.05","31.25","0.25"," "
" "," ","168","3592瑞鼎","半導體","0.84","-0.86","0.40","-1.84","1.22","1.32"," ","50","1.08"," ","40.67","228.00","3.50"," "
" "," ","169","3062建漢","通信網路","0.03","-0.60","0.63","-0.65","5.97","-4.32"," ","30","1.06"," ","29.88","30.45","-0.35"," "
" "," ","170","3596智易","通信網路","0.64","0.97","0.39","-0.73","-0.55","0.33"," ","50","1.05"," ","72.82","173.00","0.50"," "
" "," ","171","6934心誠鎂","生技醫療業","0.65","0.14","0.06","0.05","0.03","0.12"," ","31","1.05"," ","61.66","83.10","0.10"," "
" "," ","172","2453凌群","資訊服務","-0.77","0.56","0.63","0.04","0.49","0.10"," ","30","1.05"," ","45.87","53.60","0.60"," "
" "," ","173","6136富爾特","通信網路","0.37","0.59","0.05","0.21","-0.16","-0.02"," ","31","1.04"," ","43.34","24.40","0.20"," "
" "," ","174","6272驊陞","電子零組件","0.22","-0.32","0.58","-0.38","0.71","0.22"," ","30","1.03"," ","50.37","30.10","-2.30"," "
" "," ","175","2548華固","營建","-0.03","0.15","-0.07","0.40","0.36","0.22"," ","10","1.03"," ","58.17","127.50","-1.50"," "
" "," ","176","1786科妍","生技醫療業","-0.69","0.44","0.30","0.02","0.61","0.34"," ","30","1.02"," ","50.69","60.00","0.70"," "
" "," ","177","2425承啟","電腦週邊","0.12","0.69","0.48","-0.44","-0.07","0.23"," ","50","1.01"," ","46.42","26.80","0.10"," "
" "," ","178","2228劍麟","汽車","-0.03","0.12","0.03","0.96","0.02","-0.09"," ","10","1.01"," ","56.51","90.20","-1.00"," "
" "," ","179","6164華興","光電","-0.32","0.80","-0.05","0.15","-0.08","0.51"," ","31","1.01"," ","23.75","12.20","-0.05"," "
" "," ","180","4942嘉彰","光電","0.05","0.00","0.09","0.36","0.44","0.06"," ","30","1.00"," ","63.21","37.95","-0.10"," "
" "," ","181","3716中化控股","生技醫療業","0.18","0.11","0.43","0.13","0.11","0.04"," ","10","1.00"," ","53.93","32.80","-0.05"," "
" "," ","182","1316上曜","營建","-0.24","0.36","0.12","-0.07","0.53","0.29"," ","30","0.99"," ","40.01","12.15","0.10"," "
" "," ","183","2359所羅門","其他電子","0.05","-0.12","0.18","0.64","0.37","-0.13"," ","10","0.99"," ","45.65","110.50","-2.00"," "
" "," ","184","6936永鴻生技","生技醫療業","0.76","0.08","0.07","0.05","0.00","0.02"," ","31","0.98"," ","75.23","35.30","0.55"," "
" "," ","185","1210大成","食品","-0.10","0.31","0.38","0.21","0.08","0.10"," ","31","0.98"," ","63.34","54.30","-0.10"," "
" "," ","186","6869雲豹能源","綠能","0.29","0.21","0.10","-0.03","-0.04","0.43"," ","31","0.96"," ","54.29","81.80","-0.30"," "
" "," ","187","4440宜新實業","紡織","0.26","0.27","0.12","0.14","0.12","0.05"," ","10","0.96"," ","55.25","17.35","0.10"," "
" "," ","188","4961天鈺","半導體","-0.01","0.60","0.28","0.09","0.64","-0.64"," ","30","0.96"," ","41.42","153.00","0.50"," "
" "," ","189","9917中保科","其他","-0.05","0.24","0.29","0.09","0.36","0.02"," ","30","0.95"," ","77.64","116.00","1.00"," "
" "," ","190","3051力特","光電","0.50","-0.04","0.25","-0.18","0.06","0.36"," ","50","0.95"," ","37.98","20.10","-0.50"," "
" "," ","191","6835圓裕","電子零組件","0.00","0.80","0.08","0.70","0.03","-0.67"," ","10","0.94"," ","76.84","38.80","0.45"," "
" "," ","192","4906正文","通信網路","-0.17","0.49","3.48","2.64","-2.20","-3.30"," ","10","0.94"," ","31.22","40.20","0.00"," "
" "," ","193","1409新纖","紡織","-0.12","0.54","0.70","-0.11","-0.15","0.08"," ","31","0.94"," ","66.04","16.55","0.70"," "
