排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00707R,期元大S&P日圓反1,32.05,0.0,0.0,06/03,,100.0,100.0,100.0,17.3,2.02,-0.63,-0.64,0.86,4.64,,-0.17
2,020001,富邦存股雙十N,25.95,0.05,0.19,06/03,100.0,100.0,100.0,100.0,100.0,100.0,90.4,91.8,93.4,41.7,,91.3
3,020011,統一微波高息20N,15.71,0.0,0.0,06/03,,,,100.0,100.0,100.0,75.0,72.7,60.0,0.96,,72.7
4,020012,富邦行動通訊N,25.52,0.0,0.0,06/03,,,,100.0,100.0,89.7,65.0,57.9,79.7,54.0,,58.4
5,020036,元大金融配息N,8.77,0.33,3.91,06/03,100.0,100.0,100.0,100.0,95.0,15.3,21.3,55.6,20.1,18.9,,30.5
6,020040,元大上櫃ESG龍頭N,11.92,0.0,0.0,06/03,,,,100.0,50.0,2.65,9.53,6.42,10.7,,,3.8
7,00717,富邦美國特別股,15.16,-0.05,-0.33,06/03,65.7,80.6,83.8,87.1,82.6,84.3,78.5,68.7,60.0,50.8,,69.6
8,00989B,台新美國非投等債,10.01,0.01,0.1,06/03,46.5,81.1,78.6,84.1,82.7,62.5,,,,,,
9,00931B,統一美債20年,13.4,-0.05,-0.37,06/03,52.3,82.8,82.6,82.1,68.9,49.6,50.7,36.7,37.4,,,36.7
10,00688L,國泰20年美債正2,6.89,-0.04,-0.58,06/03,96.0,89.4,90.0,80.0,83.6,58.1,57.2,60.8,32.7,-3.43,,64.6
11,020041,兆豐半導體氣候N,19.55,0.47,2.46,06/03,93.4,74.8,78.8,76.4,59.0,55.1,-3.97,-4.12,-3.64,,,-4.12
12,00932,兆豐永續高息等權,17.91,0.35,1.99,06/03,83.3,79.3,78.2,75.3,74.4,68.4,68.8,68.8,64.2,,,68.6
