代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
6414,樺漢,490.0,44.5,9.99,07/22,25,14592,28.3,10.0,-1,-4,-0.08,0.0,1,5,0.09,0.0,19,6833,16.7,4.68
00898,國泰基因免疫革命,9.4,0.21,2.29,07/22,16,7028,42.6,5.0,0,0,0.0,0.0,-3,-340,-17.9,-0.24,16,9025,54.7,6.42
2357,華碩,757.0,21.0,2.85,07/22,15,24577,31.7,3.31,-6,-2010,-7.73,-0.27,-1,-47,-0.85,-0.01,15,21267,27.4,2.86
5324,士開,12.05,-0.05,-0.41,07/22,14,3137,62.6,1.39,0,0,0.0,0.0,0,0,0.0,0.0,14,3137,62.6,1.39
2385,群光,106.5,2.0,1.91,07/22,13,19104,29.7,2.49,-6,-6298,-21.2,-0.82,-1,-364,-5.76,-0.05,3,3547,21.3,0.46
2884,玉山金,36.05,-0.9,-2.44,07/22,13,188565,28.4,1.16,-1,-138,-0.39,0.0,-1,-293,-0.83,0.0,16,226862,26.1,1.4
6505,台塑化,85.1,-0.3,-0.35,07/22,12,70528,9.67,0.74,-1,-1629,-1.34,-0.02,-1,-1450,-1.2,-0.02,12,86070,11.8,0.9
8415,大國鋼,37.4,0.75,2.05,07/22,12,3239,35.6,0.31,1,8,0.67,0.0,2,14,0.77,0.0,12,2694,29.6,0.26
009824,群益美國科技巨頭,10.17,0.09,0.89,07/22,11,17912,10.0,2.67,0,0,0.0,0.0,3,14471,45.5,2.15,3,17330,54.5,2.58
2368,金像電,940.0,-40.0,-4.08,07/22,11,9321,15.6,1.8,-3,-3710,-20.0,-0.72,3,101,0.55,0.02,-2,-1982,-15.6,-0.38
2528,皇普,22.5,0.35,1.58,07/22,11,1585,31.5,0.36,0,0,0.0,0.0,-1,-54,-8.27,-0.01,11,1437,28.5,0.33
2618,長榮航,42.1,-0.2,-0.47,07/22,11,307735,47.3,5.7,-10,-51053,-8.73,-0.95,-1,-287,-0.73,-0.01,13,264318,36.2,4.89
1730,花仙子,51.4,0.2,0.39,07/22,10,116,21.5,0.18,0,0,0.0,0.0,-1,-2,-13.7,0.0,10,121,22.4,0.19
2603,長榮,206.0,3.0,1.48,07/22,10,58137,48.4,2.69,-9,-6858,-6.59,-0.32,-1,-157,-1.34,-0.01,10,54471,45.3,2.52
6768,志強-KY,69.8,0.3,0.43,07/22,10,972,24.0,0.49,-5,-563,-22.3,-0.28,1,2,0.49,0.0,2,93,10.7,0.05
8482,商億-KY,47.85,-0.85,-1.75,07/22,10,31,46.2,0.03,0,0,0.0,0.0,-1,-1,-33.2,0.0,8,31,50.9,0.03
00706L,期元大S&P日圓正2,18.22,-0.13,-0.71,07/22,9,84,0.84,0.05,0,0,0.0,0.0,-1,-84,-5.07,-0.05,-1,-75,-4.53,-0.05
00931B,統一美債20年,13.42,-0.01,-0.07,07/22,9,5013,25.3,0.23,0,0,0.0,0.0,1,273,18.1,0.01,4,5948,48.4,0.27
1217,愛之味,9.92,-0.08,-0.8,07/22,9,1224,29.8,0.25,0,0,0.0,0.0,-2,-46,-6.74,-0.01,-1,-32,-7.28,-0.01
1617,榮星,19.7,0.45,2.34,07/22,9,434,4.56,0.26,0,0,0.0,0.0,-1,-7,-0.53,0.0,9,447,4.7,0.26
2540,愛山林,53.7,-0.3,-0.56,07/22,9,1850,39.0,0.2,0,0,0.0,0.0,-2,-58,-6.94,-0.01,9,1812,38.2,0.19
3045,台灣大,112.5,0.5,0.45,07/22,9,91401,47.8,2.45,-6,-13977,-14.0,-0.38,-1,-163,-1.7,0.0,9,80852,42.2,2.17
3056,富華新,14.85,0.3,2.06,07/22,9,2435,24.5,0.51,0,0,0.0,0.0,-2,-40,-2.19,-0.01,9,2449,24.6,0.51
3576,聯合再生,19.45,0.35,1.83,07/22,9,60597,18.7,3.72,0,0,0.0,0.0,-2,-59,-0.05,0.0,9,60542,18.6,3.72
4148,全宇生技-KY,30.85,0.2,0.65,07/22,9,69,26.8,0.1,0,0,0.0,0.0,-1,-6,-18.9,-0.01,7,67,33.3,0.1
4736,泰博,130.5,0.5,0.38,07/22,9,548,29.3,0.57,0,0,0.0,0.0,-1,-6,-2.08,-0.01,9,571,30.6,0.6
4904,遠傳,103.0,1.0,0.98,07/22,9,33256,23.8,0.92,-6,-11798,-12.7,-0.33,8,5656,4.42,0.16,5,18221,21.6,0.51
4909,新復興,39.4,1.2,3.14,07/22,9,461,10.6,0.49,0,0,0.0,0.0,1,1,0.44,0.0,4,245,11.9,0.26
5213,亞昕,22.2,0.2,0.91,07/22,9,973,34.3,0.13,0,0,0.0,0.0,-1,0,-0.03,0.0,9,972,34.3,0.13
7791,皇家可口,62.1,-0.8,-1.27,07/22,9,84,16.8,0.11,0,0,0.0,0.0,-1,-10,-36.5,-0.01,-1,-8,-29.2,-0.01
8411,福貞-KY,12.95,0.35,2.78,07/22,9,137,11.0,0.06,0,0,0.0,0.0,-1,-19,-13.7,-0.01,-1,-14,-10.1,-0.01
8924,大田,55.8,-0.5,-0.89,07/22,9,94,20.9,0.11,0,0,0.0,0.0,-1,-4,-10.5,0.0,8,93,21.6,0.11
00652,富邦印度,33.16,-0.09,-0.27,07/22,8,300,15.3,0.46,1,50,19.9,0.08,-1,-76,-30.2,-0.12,4,547,50.2,0.85
00857B,永豐20年美公債,23.2,-0.01,-0.04,07/22,8,5686,47.1,1.07,0,0,0.0,0.0,1,203,23.9,0.04,20,24254,63.5,4.58
1734,杏輝,32.85,0.15,0.46,07/22,8,829,22.4,0.44,0,0,0.0,0.0,-2,-17,-1.52,-0.01,8,823,22.2,0.43
1788,杏昌,130.0,-0.5,-0.38,07/22,8,67,26.2,0.15,0,0,0.0,0.0,0,0,0.0,0.0,8,67,26.2,0.15
2347,聯強,88.2,2.9,3.4,07/22,8,37448,46.2,2.25,-5,-13136,-34.2,-0.79,-1,-147,-1.99,-0.01,8,24680,30.5,1.48
2348,海悅,78.8,-0.1,-0.13,07/22,8,1207,19.7,0.79,0,0,0.0,0.0,2,8,0.86,0.01,8,1256,20.5,0.83
2468,華經,35.6,-0.05,-0.14,07/22,8,413,13.2,0.59,0,0,0.0,0.0,-1,-2,-0.96,0.0,8,422,13.5,0.6
3034,聯詠,501.0,25.0,5.25,07/22,8,16689,30.9,2.74,-6,-3787,-12.9,-0.62,2,103,0.94,0.02,11,13941,19.3,2.29
3163,波若威,730.0,66.0,9.94,07/22,8,2562,14.7,3.18,2,7,0.17,0.01,3,119,1.53,0.15,4,1799,17.5,2.23
3548,兆利,76.2,0.8,1.06,07/22,8,414,16.9,0.61,0,0,0.0,0.0,1,1,0.57,0.0,8,356,14.5,0.53
3679,新至陞,110.0,0.5,0.46,07/22,8,84,22.8,0.13,0,0,0.0,0.0,-1,-3,-17.1,0.0,8,90,24.4,0.14
5609,中菲行,79.0,0.1,0.13,07/22,8,493,34.5,0.35,0,0,0.0,0.0,2,13,2.41,0.01,8,501,35.0,0.35
6121,新普,381.5,11.0,2.97,07/22,8,4058,39.5,2.19,-5,-1627,-28.1,-0.88,-2,-6,-0.21,0.0,3,830,20.8,0.45
8367,建新國際,40.35,-0.35,-0.86,07/22,8,72,30.4,0.08,0,0,0.0,0.0,-1,-5,-18.4,-0.01,-1,-3,-11.1,0.0
910322,康師傅-DR,23.35,0.0,0.0,07/22,8,231,86.3,1.08,0,0,0.0,0.0,0,0,0.0,0.0,8,231,86.3,1.08
9934,成霖,10.9,0.1,0.93,07/22,8,2497,18.5,0.61,0,0,0.0,0.0,-1,-41,-2.51,-0.01,8,2491,18.5,0.61
0053,元大電子,233.75,3.0,1.3,07/22,7,2,0.54,0.04,0,0,0.0,0.0,1,5,15.9,0.08,1,5,15.9,0.09
00717,富邦美國特別股,14.9,0.04,0.27,07/22,7,947,77.9,0.77,0,0,0.0,0.0,-2,-113,-38.0,-0.09,20,1633,62.5,1.33
00859B,群益0-1年美債,41.63,0.1,0.24,07/22,7,1184,7.15,4.38,0,0,0.0,0.0,2,126,2.12,0.47,7,990,5.98,3.67
00934,中信成長高股息,27.3,0.63,2.36,07/22,7,957,4.02,0.23,0,0,0.0,0.0,1,429,18.6,0.1,2,780,22.7,0.18
1402,遠東新,27.2,-0.15,-0.55,07/22,7,81459,46.0,1.52,-1,-126,-0.79,0.0,1,932,5.85,0.02,7,94215,53.2,1.76
1438,三地開發,21.9,-0.35,-1.57,07/22,7,84,20.1,0.08,0,0,0.0,0.0,-2,-9,-6.42,-0.01,7,80,19.1,0.07
1441,大東,9.03,-0.07,-0.77,07/22,7,49,19.3,0.07,0,0,0.0,0.0,-1,-2,-4.66,0.0,7,48,18.9,0.07
1443,立益物流,26.0,-0.9,-3.35,07/22,7,65,43.3,0.05,0,0,0.0,0.0,-2,-8,-29.8,-0.01,-1,-3,-15.1,0.0
1731,美吾華,20.6,-0.1,-0.48,07/22,7,93,9.49,0.07,0,0,0.0,0.0,-1,-4,-5.14,0.0,7,94,9.59,0.07
1806,冠軍,8.38,0.08,0.96,07/22,7,564,25.0,0.14,0,0,0.0,0.0,-2,-34,-5.06,-0.01,8,568,22.8,0.15
2002,中鋼,18.85,0.05,0.27,07/22,7,97424,36.1,0.62,-2,-60,-0.08,0.0,3,2405,2.03,0.02,7,99259,36.8,0.63
2524,京城,36.6,-0.9,-2.4,07/22,7,380,41.3,0.1,0,0,0.0,0.0,-1,-4,-3.82,0.0,7,391,42.5,0.11
