排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2451,創見,263.0,5.0,1.94,2968,07/03,-13.0,-22.5,3110.0,32000.0,,261.0,257.0,71.7,,93.4
2,1312,國喬,15.1,0.65,4.5,97062,07/03,93.8,344.0,459.0,8365.0,5967.0,1041.0,4567.0,2093.0,7645.0,1868.0
3,2103,台橡,23.5,2.1,9.81,20840,07/03,27.6,3040.0,7750.0,7750.0,,947.0,2517.0,441.0,,441.0
4,6213,聯茂,394.0,35.5,9.9,30577,07/03,233.0,,,7283.0,86.9,37.2,9.93,-18.7,330.0,-18.1
5,6164,華興,17.4,1.55,9.78,3884,07/03,163.0,1412.0,5950.0,5950.0,3933.0,12000.0,12000.0,175.0,,112.0
6,2455,全新,358.0,10.0,2.87,1969,07/03,0.0,75.8,2800.0,5700.0,-75.2,-77.6,-86.7,-78.8,-81.9,-79.5
7,2439,美律,92.2,2.2,2.44,2683,07/03,102.0,102.0,189.0,4060.0,1791.0,1633.0,,890.0,-31.6,804.0
8,1909,榮成,10.3,0.45,4.57,10854,07/03,1233.0,3900.0,3900.0,3900.0,208.0,,471.0,264.0,37.9,233.0
9,3594,磐儀,58.7,2.0,3.53,3932,07/03,63.6,125.0,1340.0,3500.0,,,1100.0,7100.0,7100.0,7100.0
10,2645,長榮航太,216.5,19.5,9.9,7042,07/03,1350.0,-53.2,867.0,2800.0,,625.0,,-69.1,,-70.4
11,1314,中石化,9.88,0.89,9.9,294716,07/03,630.0,2011.0,2101.0,2652.0,2808.0,66.4,2557.0,963.0,781.0,851.0
12,3694,海華,67.0,2.5,3.88,4345,07/03,-49.1,3.85,575.0,2600.0,2600.0,1250.0,12.5,17.4,-57.1,28.6
13,5381,光譜,29.8,-1.0,-3.25,1957,07/03,-5.88,0.0,,2300.0,4700.0,,,,,
14,3230,錦明,51.6,0.1,0.19,2565,07/03,299.0,317.0,147.0,2119.0,130800.0,43533.0,4414.0,1914.0,3438.0,1914.0
15,8033,雷虎,204.5,18.5,9.95,10967,07/03,-16.1,-11.4,53.6,1906.0,2388.0,615.0,1096.0,-28.0,3356.0,-33.5
16,8222,寶一,44.75,4.05,9.95,5996,07/03,515.0,208.0,371.0,1900.0,1900.0,7900.0,2567.0,400.0,81.8,116.0
17,2466,冠西電,86.2,7.8,9.95,4573,07/03,-0.91,288.0,704.0,1569.0,7133.0,,520.0,58.4,-27.9,57.2
18,6226,光鼎,24.0,-2.65,-9.94,7275,07/03,-18.5,2.72,28.8,1532.0,26340.0,,,,,
19,3605,宏致,88.2,-1.9,-2.11,7954,07/03,-7.46,273.0,508.0,1450.0,1192.0,621.0,4329.0,1007.0,71.3,1092.0
20,2231,為升,118.5,8.5,7.73,5818,07/03,69.1,163.0,761.0,1400.0,1922.0,1561.0,160.0,206.0,,212.0
21,3479,安勤,143.0,1.0,0.7,1440,07/03,,,,1367.0,226.0,226.0,,,,
22,2427,三商電,26.65,2.4,9.9,15242,07/03,1079.0,1300.0,1393.0,1300.0,1020.0,207.0,,-44.8,-62.9,-47.8
23,3437,榮創,21.65,0.25,1.17,582,07/03,-21.9,13.6,-21.9,1150.0,525.0,178.0,-67.9,,1150.0,
24,6168,宏齊,29.9,-0.25,-0.83,2179,07/03,1.65,119.0,1730.0,1135.0,4017.0,6075.0,215.0,2988.0,12250.0,3429.0
25,6133,金橋,25.8,-0.45,-1.71,22154,07/03,-55.1,775.0,1650.0,1067.0,775.0,775.0,40.0,-52.7,3400.0,-54.5
26,3055,蔚華科,152.5,12.5,8.93,17863,07/03,96.0,105.0,188.0,1050.0,1929.0,1817.0,3036.0,127.0,214.0,117.0
27,1515,力山,42.0,3.05,7.83,13281,07/03,13.4,176.0,270.0,1025.0,5300.0,,5300.0,5300.0,409.0,5300.0
28,6156,松上,29.9,-2.1,-6.56,9865,07/03,-63.6,-64.4,-45.8,967.0,191.0,,,,220.0,
29,8926,台汽電,75.0,2.0,2.74,5555,07/03,2000.0,,,950.0,-84.8,-79.6,-88.5,2000.0,50.0,950.0
30,3147,大綜,236.0,-3.0,-1.26,1730,07/03,807.0,2167.0,2167.0,946.0,946.0,580.0,13500.0,6700.0,72.2,6700.0
31,5371,中光電,93.1,8.4,9.92,40233,07/03,197.0,143.0,119.0,828.0,8950.0,530.0,36100.0,109.0,1170.0,74.5
32,4585,達明,340.5,4.5,1.34,2052,07/03,284.0,387.0,812.0,812.0,1360.0,1360.0,,,,
33,3042,晶技,249.0,22.5,9.93,93064,07/03,243.0,1278.0,1410.0,734.0,1568.0,646.0,5183.0,975.0,1945.0,923.0
34,6525,捷敏-KY,183.0,16.5,9.91,10746,07/03,1020.0,5500.0,4380.0,730.0,1218.0,,,22300.0,,22300.0
35,6669,緯穎,5265.0,65.0,1.25,1564,07/03,6.67,10.3,357.0,700.0,,-3.03,,-58.4,-65.2,-57.9
36,1710,東聯,18.85,0.45,2.45,43260,07/03,-9.41,-50.1,-33.0,662.0,662.0,-29.9,531.0,151.0,395.0,169.0
37,6753,龍德造船,154.0,14.0,10.0,4997,07/03,246.0,221.0,543.0,650.0,800.0,650.0,,-29.7,1400.0,-43.0
38,3092,鴻碩,33.05,1.65,5.25,1463,07/03,75.0,0.0,,600.0,600.0,75.0,-50.0,-98.0,250.0,-98.2
39,4157,太景*-KY,9.15,0.02,0.22,2038,07/03,0.0,550.0,550.0,550.0,117.0,30.0,550.0,-72.9,30.0,-72.9
40,6143,振曜,106.5,9.4,9.68,5154,07/03,160.0,550.0,62.5,550.0,225.0,333.0,,-85.4,-91.4,-85.4
41,00919,群益台灣精選高息,29.53,0.33,1.13,54036,07/03,472.0,-8.85,-2.83,544.0,47.1,-45.8,-77.7,-2.83,-91.9,-13.4
42,5443,均豪,121.0,-0.5,-0.41,2587,07/03,-1.1,-10.0,20.0,543.0,2900.0,143.0,28.6,32.4,-82.8,91.5
43,6290,良維,316.0,4.0,1.28,2794,07/03,194.0,335.0,302.0,515.0,354.0,-27.7,-5.86,-37.8,-34.1,-44.6
44,2206,三陽工業,64.0,2.0,3.23,2737,07/03,500.0,500.0,,500.0,100.0,100.0,-86.7,-80.0,-73.9,-80.0
45,2633,台灣高鐵,26.8,0.4,1.52,8111,07/03,0.0,0.0,500.0,500.0,200.0,,300.0,1100.0,20.0,300.0
46,3004,豐達科,150.0,13.5,9.89,2887,07/03,500.0,500.0,500.0,500.0,140.0,,,-55.6,-87.5,33.3
47,2379,瑞昱,783.0,-28.0,-3.45,4479,07/03,-5.02,-9.96,157.0,462.0,241.0,2211.0,5100.0,2871.0,333.0,2871.0
48,3285,微端,44.3,-4.2,-8.66,461,07/03,0.0,400.0,400.0,400.0,-37.5,,,,,
49,3374,精材,313.0,-3.0,-0.95,13109,07/03,-14.3,36.8,66.0,359.0,,-32.5,767.0,322.0,-75.8,300.0
50,5488,松普,15.45,1.4,9.96,7038,07/03,125.0,800.0,800.0,350.0,800.0,350.0,,,,
51,3558,神準,134.5,4.0,3.07,151,07/03,13.3,325.0,240.0,325.0,467.0,240.0,143.0,1600.0,-66.7,750.0
52,3189,景碩,833.0,3.0,0.36,3350,07/03,-46.2,,,320.0,-96.3,-97.0,-75.0,-97.6,-88.6,-97.9
53,3026,禾伸堂,988.0,89.0,9.9,15338,07/03,233.0,216.0,238.0,319.0,,77.4,872.0,2600.0,24200.0,2330.0
54,1711,永光,45.7,0.5,1.11,8100,07/03,39.5,114.0,344.0,301.0,359.0,-50.2,1398.0,1269.0,1989.0,2046.0
55,1786,科妍,54.3,0.5,0.93,293,07/03,33.3,33.3,-20.0,300.0,300.0,300.0,-82.6,-42.9,-91.7,-33.3
56,2204,中華,57.1,0.7,1.24,1376,07/03,0.0,0.0,0.0,300.0,33.3,100.0,300.0,-95.2,-95.7,-95.1
57,3628,盈正,78.1,-1.9,-2.38,1303,07/03,0.0,100.0,300.0,300.0,300.0,300.0,,-87.9,,-87.9
58,4564,元翎,18.25,1.65,9.94,6178,07/03,300.0,300.0,300.0,300.0,433.0,433.0,-50.0,-50.0,433.0,-50.0
59,4566,時碩工業,68.3,2.6,3.96,2273,07/03,500.0,500.0,500.0,300.0,500.0,-81.2,,50.0,-78.2,9.09
60,6830,汎銓,455.0,7.0,1.56,982,07/03,9.33,18.0,105.0,281.0,215.0,-40.6,,257.0,,257.0
