"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"00763U","期街口道瓊銅","34.18","-1.06","-3.01","05/15","+35","+5,022","12.1","9.12","0","0","0","0","+2","+968","29.5","1.76","+2","+1,326","40.4","2.41"
"00717","富邦美國特別股","15.12","-0.1","-0.66","05/15","+28","+8,240","84.1","5.9","0","0","0","0","+1","+135","87.7","0.1","+27","+8,322","85.6","5.96"
"00900","富邦特選高股息30","16.68","-0.39","-2.28","05/15","+27","+154,403","31.3","8.38","0","0","0","0","+30","+201,860","39","11","+30","+363,787","70.2","19.7"
"00857B","永豐20年美公債","22.86","-0.13","-0.57","05/15","+19","+25,890","57.4","4.37","0","0","0","0","-2","-1,670","-31.6","-0.28","+24","+25,225","48.2","4.26"
"00950B","凱基A級公司債","13.94","-0.07","-0.5","05/15","+19","+45,938","38.2","1.13","0","0","0","0","-22","-49,317","-37.2","-1.21","-1","-394","-5.4","-0.01"
"00696B","富邦美債20年","28.49","-0.17","-0.59","05/15","+16","+20,747","47.6","3.03","0","0","0","0","-3","-2,796","-42.3","-0.41","+19","+7,442","13","1.09"
"00981D","主動中信非投等債","10.34","-0.02","-0.19","05/15","+16","+29,619","22.7","4.75","0","0","0","0","-5","-8,643","-20.3","-1.39","-2","-1,910","-12.3","-0.31"
"00746B","富邦A級公司債","35.14","-0.23","-0.65","05/15","+14","+13,674","73.4","0.55","0","0","0","0","-33","-25,712","-63.8","-1.04","-1","-150","-16.9","-0.01"
"5490","同亨","28.4","+0.3","+1.07","05/15","+13","+1,576","20","1.64","0","0","0","0","0","0","0","0","+13","+1,614","20.5","1.68"
"00918","大華優利高填息30","25.35","-0.52","-2.01","05/15","+11","+97,893","22.4","3.06","0","0","0","0","+28","+468,195","48.7","14.6","+28","+665,197","69.2","20.8"
"009820","元大納斯達克精選","10.15","+0.11","+1.1","05/15","+11","+161,821","34.1","8.86","0","0","0","0","+10","+106,527","24.2","5.83","+10","+268,291","61","14.7"
"2606","裕民","62.8","-1.8","-2.79","05/15","+11","+33,459","41.3","3.96","-12","-25,768","-31","-3.05","-1","-207","-1.15","-0.02","-1","-2,596","-14.5","-0.31"
"2887","台新新光金","23.8","+0.7","+3.03","05/15","+11","+419,352","35.9","1.69","-23","-674,026","-34.2","-2.71","-1","-3,891","-3.25","-0.02","+1","+32,873","27.5","0.13"
"6227","茂綸","124.5","+11","+9.69","05/15","+11","+2,024","13.8","2.66","0","0","0","0","+4","+68","0.86","0.09","+11","+2,117","14.4","2.78"
"8390","金益鼎","119.5","+8.5","+7.66","05/15","+11","+4,814","24.7","5.01","0","0","0","0","+1","+166","4.78","0.17","+11","+5,339","27.4","5.56"
"00737","國泰AI機器人","36.85","-0.08","-0.22","05/15","+10","+1,512","42.1","6.71","0","0","0","0","-2","-165","-29.9","-0.73","+10","+1,307","36.4","5.8"
"00772B","中信高評級公司債","33.4","-0.19","-0.57","05/15","+10","+14,253","44.3","0.41","0","0","0","0","-7","-4,329","-19.3","-0.13","+10","+10,889","33.8","0.31"
"00909","國泰數位支付服務","49.2","+0.58","+1.19","05/15","+10","+14,757","30.1","10.2","0","0","0","0","+11","+15,717","30.6","10.8","+19","+60,472","57.7","41.6"
"00943","兆豐電子高息等權","19.28","-0.08","-0.41","05/15","+10","+1,843","60.8","4.3","0","0","0","0","+1","+8","1.91","0.02","+15","+1,890","38.2","4.41"
"1809","中釉","38.6","-0.65","-1.66","05/15","+10","+6,713","4.18","4.02","0","0","0","0","+1","+85","3.17","0.05","+2","+202","3.32","0.12"
"3031","佰鴻","28.95","-1.05","-3.5","05/15","+10","+2,561","10.6","1.48","0","0","0","0","+1","0","0.01","0","+10","+2,482","10.3","1.43"
"8341","日友","76.5","+0.3","+0.39","05/15","+10","+382","12.9","0.29","0","0","0","0","-1","-1","-0.19","0","+6","+231","14.5","0.18"
"00694B","富邦美債1-3","41.42","-0.08","-0.19","05/15","+9","+2,312","49.3","2.69","0","0","0","0","-3","-1,048","-68.7","-1.22","-1","-65","-13.3","-0.08"
"00764B","群益25年美債","27.43","-0.18","-0.65","05/15","+9","+11,429","19.6","0.72","0","0","0","0","-3","-2,446","-10.1","-0.15","+4","+2,040","7.74","0.13"
"2727","王品","236.5","-0.5","-0.21","05/15","+9","+1,726","33.3","2.08","+2","+82","7.69","0.1","-1","-3","-0.61","0","+11","+2,001","35.1","2.41"
"2867","三商壽","7.72","+0.02","+0.26","05/15","+9","+26,660","35.7","0.45","0","0","0","0","-1","-340","-2.37","-0.01","+3","+8,183","29.4","0.14"
"2892","第一金","29.3","-0.2","-0.68","05/15","+9","+131,309","40.6","0.91","-5","-1,167","-0.72","-0.01","-2","-378","-0.78","0","+9","+130,198","40.3","0.91"
"3006","晶豪科","251","+13","+5.46","05/15","+9","+30,842","10.4","10.4","0","0","0","0","-1","-279","-0.66","-0.09","+9","+30,690","10.4","10.3"
"3045","台灣大","114.5","-0.5","-0.43","05/15","+9","+29,393","30.4","0.79","-1","-308","-2.42","-0.01","+1","+127","1","0","+3","+19,225","36","0.52"
"5903","全家","189.5","+0.5","+0.26","05/15","+9","+49","16.4","0.02","0","0","0","0","0","0","0","0","+9","+49","16.4","0.02"
"00679B","元大美債20年","26.41","-0.17","-0.64","05/15","+8","+41,487","16.9","0.56","0","0","0","0","+5","+19,672","12.8","0.27","+10","+94,061","31.1","1.28"
"00725B","國泰投資級公司債","34.7","-0.19","-0.54","05/15","+8","+16,328","44.9","0.43","0","0","0","0","-2","-1,637","-17.4","-0.04","-1","-608","-11.6","-0.02"
"00738U","期元大道瓊白銀","64.7","-5.65","-8.03","05/15","+8","+10,893","12.1","4.33","0","0","0","0","-1","-618","-4.82","-0.25","-1","-146","-1.14","-0.06"
"00859B","群益0-1年美債","40.91","-0.05","-0.12","05/15","+8","+1,460","5.96","6.64","0","0","0","0","-1","-233","-6.72","-1.06","+2","+610","9.05","2.77"
"00907","永豐優息存股","14.61","-0.15","-1.02","05/15","+8","+2,369","20","1.28","0","0","0","0","-2","-587","-31.7","-0.32","-2","-484","-26.2","-0.26"
"00959B","大華投等美債15Y+","9.3","-0.04","-0.43","05/15","+8","+8,089","49.8","1.43","0","0","0","0","+1","+106","7.41","0.02","+8","+10,917","67.2","1.93"
"009817","國泰日本不動產","9.03","-0.02","-0.22","05/15","+8","+5,043","19.2","1.77","0","0","0","0","+3","+1,913","20.4","0.67","+10","+11,278","35.2","3.96"
"1563","巧新","44.75","-0.65","-1.43","05/15","+8","+2,936","32.5","1.27","0","0","0","0","+1","+3","0.35","0","+8","+2,943","32.6","1.28"
"1590","亞德客-KY","1465","0","0","05/15","+8","+1,452","14.3","0.73","-5","-475","-7.79","-0.24","-7","-122","-1.35","-0.06","+2","+161","5.69","0.08"
"3026","禾伸堂","327","-30.5","-8.53","05/15","+8","+4,416","4.58","2.66","-2","-30","-0.42","-0.02","-1","-96","-3.59","-0.06","+10","+13,770","11","8.3"
"3034","聯詠","466.5","-26.5","-5.38","05/15","+8","+15,202","18.6","2.5","+1","+287","3.22","0.05","-1","-285","-3.2","-0.05","+2","+4,010","24.2","0.66"
"4571","鈞興-KY","211","+6.5","+3.18","05/15","+8","+1,730","16.9","3.26","0","0","0","0","-1","-89","-2.9","-0.17","+7","+1,779","19.7","3.36"
"6491","晶碩","294.5","+5","+1.73","05/15","+8","+1,048","29.8","1.34","0","0","0","0","+5","+29","1.27","0.04","+8","+1,085","30.8","1.39"
"1216","統一","75.7","+0.9","+1.2","05/15","+7","+52,153","37","0.92","-2","-2,190","-7.28","-0.04","-1","-192","-1.09","0","+7","+47,841","33.9","0.84"
"1342","八貫","93.2","-0.3","-0.32","05/15","+7","+335","14.5","0.43","0","0","0","0","0","0","0","0","+7","+282","12.2","0.36"
"2428","興勤","206","-6","-2.83","05/15","+7","+2,896","16","2.26","0","0","0","0","-1","-38","-1.32","-0.03","+7","+2,946","16.3","2.3"
"2455","全新","358.5","0","0","05/15","+7","+7,846","39.5","4.24","-1","-4","-0.15","0","-6","-751","-4.54","-0.41","+9","+10,312","19.2","5.58"
"3479","安勤","102","-2","-1.92","05/15","+7","+1,222","23.5","1.68","0","0","0","0","-1","-6","-0.59","-0.01","+7","+1,224","23.5","1.68"
"4126","太醫","80","0","0","05/15","+7","+61","19.8","0.08","0","0","0","0","0","0","0","0","+7","+61","19.8","0.08"
"4207","環泰","18.85","-0.15","-0.79","05/15","+7","+389","22.2","0.2","0","0","0","0","0","0","0","0","+7","+389","22.2","0.2"
"4764","雙鍵","291.5","-18.5","-5.97","05/15","+7","+362","9.85","0.42","0","0","0","0","-1","-25","-5.63","-0.03","+7","+363","9.88","0.42"
"4908","前鼎","242.5","+2.5","+1.04","05/15","+7","+486","10.9","0.62","0","0","0","0","-2","-59","-5.24","-0.08","+3","+331","20.9","0.42"
"6284","佳邦","84.5","-1.2","-1.4","05/15","+7","+4,279","25.5","2.87","0","0","0","0","+8","+52","0.29","0.03","+7","+4,330","25.8","2.91"
"8255","朋程","141","-3","-2.08","05/15","+7","+1,140","14.6","1.12","0","0","0","0","+3","+99","3.19","0.1","+7","+1,065","13.6","1.05"
"00648R","元大S&P500反1","4.01","-0.01","-0.25","05/15","+6","+33","0.8","0.02","0","0","0","0","+1","+35","2.63","0.02","+1","+47","3.54","0.03"
"00982B","FT投資級債20+","9.78","-0.03","-0.31","05/15","+6","+380","46.7","1.27","0","0","0","0","+3","+277","54","0.93","+6","+665","81.7","2.22"
"1264","德麥","271.5","-0.5","-0.18","05/15","+6","+47","17","0.13","0","0","0","0","-3","-96","-61","-0.26","-3","-71","-45.1","-0.19"
"2379","瑞昱","536","-38","-6.62","05/15","+6","+4,593","11.5","0.89","+1","+20","0.27","0","-1","-119","-1.66","-0.02","+6","+3,874","9.73","0.75"
"3048","益登","56.1","+5.1","+10","05/15","+6","+21,652","17.9","8.02","0","0","0","0","+3","+1,121","1.6","0.42","+6","+23,289","19.3","8.63"
"3088","艾訊","131","+2","+1.55","05/15","+6","+2,488","18.8","2.29","0","0","0","0","-9","-439","-1.99","-0.4","+6","+2,335","17.6","2.15"
"3455","由田","264.5","-21","-7.36","05/15","+6","+688","18.2","1.15","0","0","0","0","-1","-2","-0.4","0","+6","+702","18.6","1.17"
"4585","達明","354","+20.5","+6.15","05/15","+6","+651","12.6","0.62","0","0","0","0","+3","+54","1.54","0.05","+6","+729","14.1","0.7"
"4904","遠傳","98.3","+0.2","+0.2","05/15","+6","+6,169","20.1","0.17","-1","-183","-4.23","-0.01","+1","+6","0.14","0","+3","+5,544","36.4","0.15"
"4991","環宇-KY","642","-66","-9.32","05/15","+6","+3,083","27.3","2.55","+1","+17","2.26","0.01","+2","+27","1.88","0.02","+5","+2,391","48.3","1.98"
"6462","神盾","134","+2.5","+1.9","05/15","+6","+2,470","15.9","2.71","0","0","0","0","+1","+9","0.16","0.01","+6","+2,475","15.9","2.71"
"8097","常珵","53.7","+1.2","+2.29","05/15","+6","+148","27.2","0.23","0","0","0","0","+1","+2","1.03","0","+6","+151","27.6","0.24"
"8147","正淩","189","+7","+3.85","05/15","+6","+3,207","19.1","7.74","0","0","0","0","-1","-18","-0.48","-0.04","+2","+1,482","24.2","3.58"
"00687B","國泰20年美債","27.45","-0.17","-0.62","05/15","+5","+55,889","39.9","0.98","0","0","0","0","+1","+2,492","6.03","0.04","+43","+509,783","45.3","8.96"
"00755B","群益投資級公用債","32.67","-0.15","-0.46","05/15","+5","+522","45.6","0.19","-5","-566","-49.4","-0.2","+1","+7","2.67","0","-2","-22","-4.95","-0.01"
"00836B","永豐10年A公司債","28.6","-0.16","-0.56","05/15","+5","+61","94","0.01","0","0","0","0","-1","-40","-100","-0.01","0","0","0","0"
"00897","富邦基因免疫生技","9.68","-0.12","-1.22","05/15","+5","+1,742","40.4","1.13","0","0","0","0","-2","-531","-29.4","-0.35","+10","+3,621","37.4","2.36"
"00910","第一金太空衛星","74.45","+1.2","+1.64","05/15","+5","+1,845","13.7","1.98","0","0","0","0","+5","+2,422","18","2.61","+5","+4,266","31.8","4.59"
"00937B","群益ESG投等債20+","14.75","-0.06","-0.41","05/15","+5","+152,715","49.3","0.86","0","0","0","0","-4","-23,597","-9.79","-0.13","-1","-3,911","-7.46","-0.02"
"00948B","中信優息投資級債","9.4","-0.04","-0.42","05/15","+5","+41,572","55.5","1.06","0","0","0","0","-3","-15,547","-34","-0.4","-1","-346","-2.02","-0.01"
"00966B","統一ESG投等債15+","13.82","-0.06","-0.43","05/15","+5","+3,875","59.7","2.78","0","0","0","0","+1","+16","4.13","0.01","+5","+2,159","33.3","1.55"
"00983A","主動中信ARK創新","11.59","-0.12","-1.02","05/15","+5","+8,229","35.2","3.75","0","0","0","0","+9","+13,927","33.8","6.35","+10","+32,478","58.9","14.8"
"2344","華邦電","129.5","-4.5","-3.36","05/15","+5","+89,203","6.46","1.98","+10","+80,253","3.17","1.78","+2","+2,554","0.33","0.06","+5","+152,832","11.1","3.4"
"2480","敦陽科","148.5","-1.5","-1","05/15","+5","+418","21.4","0.39","0","0","0","0","-5","-4","-0.23","0","+5","+391","20","0.37"
"3008","大立光","3445","+310","+9.89","05/15","+5","+1,679","10.7","1.28","-1","-3","-0.09","0","+2","+291","3.98","0.22","+4","+2,531","17","1.94"
"3042","晶技","144","-5.5","-3.68","05/15","+5","+12,689","18.8","3.7","-2","-7","-0.02","0","+1","+12","0.07","0","+5","+11,317","16.8","3.3"
"3529","力旺","3830","-90","-2.3","05/15","+5","+1,351","22.6","1.81","+2","+25","2.38","0.03","-1","-13","-2.47","-0.02","+5","+1,228","20.5","1.64"
"4107","邦特","118.5","0","0","05/15","+5","+116","19.1","0.17","0","0","0","0","-1","-2","-3.38","0","+5","+114","18.8","0.16"
"4433","興采","21.55","+1.35","+6.68","05/15","+5","+36","8.88","0.06","0","0","0","0","0","0","0","0","+5","+36","8.88","0.06"
"4551","智伸科","151","-4.5","-2.89","05/15","+5","+1,193","16.2","1.04","0","0","0","0","-3","-31","-0.9","-0.03","+1","+188","24","0.16"
"4976","佳凌","30.5","-0.75","-2.4","05/15","+5","+798","14.7","0.56","0","0","0","0","+3","+81","1.81","0.06","+5","+869","16","0.61"
"5321","美而快","24.25","+1","+4.3","05/15","+5","+156","15.7","0.29","0","0","0","0","0","0","0","0","+5","+156","15.7","0.29"
"5876","上海商銀","40.1","-0.2","-0.5","05/15","+5","+33,038","50.2","0.68","-14","-7,147","-5.2","-0.15","-15","-4,984","-3.39","-0.1","+5","+30,169","45.9","0.62"
"6126","信音","32.7","+0.15","+0.46","05/15","+5","+660","10.1","0.51","0","0","0","0","+1","+54","2.14","0.04","+5","+738","11.3","0.57"
"6277","宏正","71.9","+0.5","+0.7","05/15","+5","+148","10.9","0.12","0","0","0","0","-2","-1","-0.13","0","+5","+145","10.7","0.12"
"6419","京晨科","194.5","+17.5","+9.89","05/15","+5","+361","5.34","2.75","0","0","0","0","+1","+11","0.92","0.08","+5","+375","5.54","2.85"
"6609","瀧澤科","41.1","+0.6","+1.48","05/15","+5","+619","23.2","0.85","0","0","0","0","+1","+13","2.47","0.02","+5","+632","23.6","0.87"
"6831","邁科","725","+3","+0.42","05/15","+5","+1,737","14.6","2.57","+3","+594","7.87","0.88","-2","-163","-3.47","-0.24","+5","+2,416","20.3","3.58"
"00739","元大MSCI A股","29.2","-0.26","-0.88","05/15","+4","+14","3.82","0.05","0","0","0","0","-3","-96","-37","-0.37","-3","-85","-32.8","-0.33"
"00940","元大台灣價值高息","10.95","-0.22","-1.97","05/15","+4","+9,107","5.04","0.15","0","0","0","0","+28","+2,063,763","72.9","34.5","+28","+2,174,798","76.8","36.3"
"1786","科妍","56","+4.5","+8.74","05/15","+4","+220","5.84","0.3","0","0","0","0","+1","+5","0.25","0.01","+4","+224","5.95","0.31"
"3094","聯傑","32.65","-0.15","-0.46","05/15","+4","+662","4.19","0.8","0","0","0","0","+1","+1","0.03","0","+4","+668","4.22","0.8"
"3413","京鼎","325.5","+4.5","+1.4","05/15","+4","+3,269","22.5","3.03","-4","-20","-0.14","-0.02","+2","+51","0.48","0.05","+4","+3,291","22.7","3.05"
"3416","融程電","163","-5.5","-3.26","05/15","+4","+382","17.5","0.47","0","0","0","0","-1","-14","-2.67","-0.02","+4","+386","17.7","0.48"
"3450","聯鈞","395.5","-26.5","-6.28","05/15","+4","+7,043","18.8","4.83","-3","-1,160","-6.43","-0.8","-3","-309","-1.71","-0.21","+1","+7","0.16","0"
"3498","陽程","149","+13.5","+9.96","05/15","+4","+3,385","19.1","5.52","0","0","0","0","+5","+330","1.72","0.54","+4","+3,684","20.8","6.01"
"3526","凡甲","374","-12","-3.11","05/15","+4","+851","22.9","1.29","+1","+46","5.52","0.07","-3","-57","-2.18","-0.09","+3","+653","25.2","0.99"
"4506","崇友","118.5","0","0","05/15","+4","+85","28.2","0.05","0","0","0","0","0","0","0","0","+4","+85","28.2","0.05"
"4580","捷流閥業","81.6","-0.9","-1.09","05/15","+4","+56","16.5","0.12","0","0","0","0","0","0","0","0","+4","+56","16.5","0.12"
"4966","譜瑞-KY","800","-19","-2.32","05/15","+4","+4,446","11.5","5.63","0","0","0","0","-1","-62","-1.81","-0.08","+7","+10,613","19.5","13.4"
"5263","智崴","102","+2","+2","05/15","+4","+142","18.1","0.19","0","0","0","0","0","0","0","0","+2","+103","22.8","0.14"
"5291","邑昇","66.7","-1.1","-1.62","05/15","+4","+445","9.86","1.12","0","0","0","0","+2","+15","0.86","0.04","+4","+456","10.1","1.14"
"6170","統振","50.3","0","0","05/15","+4","+169","14.3","0.17","0","0","0","0","0","0","0","0","+4","+169","14.3","0.17"
"6182","合晶","55.2","-2.2","-3.83","05/15","+4","+6,421","11.3","1.08","0","0","0","0","-4","-614","-1.08","-0.1","+4","+5,807","10.2","0.98"
"6446","藥華藥","826","+44","+5.63","05/15","+4","+4,520","19.4","1.19","-4","-12","-0.05","0","+1","+40","0.57","0.01","+4","+4,604","19.8","1.21"
"6570","維田","42.7","-1.05","-2.4","05/15","+4","+39","5.44","0.11","0","0","0","0","+1","+6","5.06","0.02","+4","+45","6.27","0.12"
"6894","衛司特","344","-7.5","-2.13","05/15","+4","+69","13.1","0.29","0","0","0","0","+1","0","0","0","+4","+68","12.9","0.29"
"7788","松川精密","206","0","0","05/15","+4","+1,807","22.8","2.27","0","0","0","0","-1","-9","-0.25","-0.01","+7","+2,507","23.5","3.14"
"8040","九暘","84.5","-3.4","-3.87","05/15","+4","+1,676","13.7","1.74","0","0","0","0","0","0","0","0","+4","+1,643","13.4","1.7"
"8069","元太","210","-16","-7.08","05/15","+4","+44,439","27.5","3.85","-1","-135","-1.44","-0.01","-2","-983","-1.61","-0.09","+4","+53,188","32.9","4.61"
"8162","微矽電子-創","53.7","-2.5","-4.45","05/15","+4","+351","15.2","0.51","0","0","0","0","+1","+10","2.16","0.01","+4","+348","15.1","0.51"
"8464","億豐","315","-13","-3.96","05/15","+4","+720","13.9","0.25","0","0","0","0","-5","-33","-0.54","-0.01","+4","+689","13.3","0.24"
"8926","台汽電","61.1","+3.5","+6.08","05/15","+4","+9,666","15.1","1.32","0","0","0","0","+1","0","0","0","+4","+9,627","15.1","1.32"
"8933","愛地雅","5.54","-0.03","-0.54","05/15","+4","+151","6.99","0.05","0","0","0","0","0","0","0","0","+4","+150","6.96","0.05"
"8935","邦泰","19.8","+0.75","+3.94","05/15","+4","+859","21.1","0.76","0","0","0","0","+1","0","0.01","0","+4","+859","21.1","0.76"
"9918","欣天然","43.05","-0.15","-0.35","05/15","+4","+61","22.7","0.03","0","0","0","0","0","0","0","0","+4","+61","22.7","0.03"
"9919","康那香","14","-0.2","-1.41","05/15","+4","+296","14.3","0.15","0","0","0","0","0","0","0","0","+4","+282","13.6","0.14"
"0051","元大中型100","129.1","-3.35","-2.53","05/15","+3","+1","0.32","0","0","0","0","0","-4","-138","-32.2","-0.56","-4","-137","-32.1","-0.56"
"00636","國泰中國A50","28.68","-0.39","-1.34","05/15","+3","+55","2.55","0.05","0","0","0","0","+1","+22","2.9","0.02","+25","+8,227","41.7","7.63"
"00706L","期元大S&P日圓正2","19.43","-0.15","-0.77","05/15","+3","+91","3.28","0.06","0","0","0","0","+10","+19,069","68.7","12","+10","+19,270","69.4","12.2"
"00710B","復華彭博非投等債","18.82","-0.04","-0.21","05/15","+3","+181","28.3","0.1","0","0","0","0","+3","+17","2.66","0.01","+3","+198","31","0.11"
"00995A","主動中信台灣卓越","16.33","-0.73","-4.28","05/15","+3","+2,536","8.46","0.78","0","0","0","0","-1","-1,552","-11.6","-0.47","-1","-1,220","-9.11","-0.37"
"1210","大成","52.9","+0.3","+0.57","05/15","+3","+1,047","18.8","0.12","-4","-376","-4.67","-0.04","-10","-97","-0.45","-0.01","+3","+740","13.3","0.08"
"1339","昭輝","39.7","-0.75","-1.85","05/15","+3","+45","5.2","0.06","0","0","0","0","+1","+5","1.4","0.01","+3","+49","5.66","0.07"
"1446","宏和","15.1","-0.1","-0.66","05/15","+3","+90","7.9","0.07","0","0","0","0","-3","-4","-0.35","0","+3","+86","7.55","0.06"
"1539","巨庭","15.55","0","0","05/15","+3","+24","8.28","0.04","0","0","0","0","0","0","0","0","+1","+15","13.6","0.02"
"1570","力肯","39.4","-0.4","-1.01","05/15","+3","+77","8.96","0.15","0","0","0","0","0","0","0","0","+3","+77","8.96","0.15"
"1582","信錦","99.4","+1.6","+1.64","05/15","+3","+3,566","14.4","2.47","0","0","0","0","+5","+253","0.88","0.18","+3","+5,274","21.2","3.66"
"1599","宏佳騰","23.85","-0.1","-0.42","05/15","+3","+11","5.83","0.01","0","0","0","0","0","0","0","0","+3","+11","5.83","0.01"
"1605","華新","34.9","-0.7","-1.97","05/15","+3","+11,364","6.48","0.26","+4","+4,576","2.1","0.1","+3","+2,220","1.27","0.05","+3","+17,013","9.7","0.38"
"1783","和康生","39.3","+1","+2.61","05/15","+3","+33","12","0.04","0","0","0","0","+1","+8","9.03","0.01","+3","+41","14.9","0.05"
"1904","正隆","20.35","+0.4","+2.01","05/15","+3","+8,613","36.1","0.78","0","0","0","0","-2","-34","-0.22","0","+3","+8,651","36.3","0.78"
"1907","永豐餘","25","+0.55","+2.25","05/15","+3","+1,672","27.1","0.1","0","0","0","0","+1","+5","0.16","0","+1","+1,303","37.9","0.08"
"2069","運錩","19.7","-0.3","-1.5","05/15","+3","+455","33.7","0.27","0","0","0","0","+1","+3","0.66","0","+3","+459","34","0.28"
"2356","英業達","52.2","-1","-1.88","05/15","+3","+88,147","32.6","2.46","-14","-3,599","-0.62","-0.1","-2","-755","-0.57","-0.02","+3","+88,206","32.6","2.46"
"2412","中華電","138","+0.5","+0.36","05/15","+3","+11,141","27.5","0.14","+1","+42","0.47","0","+2","+501","1.9","0.01","+3","+13,250","32.7","0.17"
"2414","精技","48.3","-0.4","-0.82","05/15","+3","+92","7.76","0.06","0","0","0","0","0","0","0","0","+3","+98","8.26","0.06"
"2423","固緯","73.2","-0.2","-0.27","05/15","+3","+195","6.52","0.13","0","0","0","0","-1","-24","-1.58","-0.02","+3","+200","6.68","0.14"
"2453","凌群","54.2","-0.6","-1.09","05/15","+3","+112","7.5","0.11","0","0","0","0","-4","-8","-0.45","-0.01","+3","+106","7.1","0.11"
"2492","華新科","206","-14","-6.36","05/15","+3","+14,811","14.9","3.05","0","0","0","0","+2","+311","0.73","0.06","+5","+25,087","14.7","5.16"
"2542","興富發","43.75","+0.6","+1.39","05/15","+3","+12,772","20.7","0.59","+4","+626","0.91","0.03","-2","-222","-0.69","-0.01","+3","+13,202","21.3","0.61"
"2881","富邦金","96.1","+1.5","+1.59","05/15","+3","+75,127","54.1","0.54","-24","-122,154","-17.1","-0.87","+3","+955","0.69","0.01","+3","+32,045","23.1","0.23"
"2891","中信金","54.8","0","0","05/15","+3","+43,825","33.2","0.22","-2","-19,926","-26.5","-0.1","-2","-426","-0.57","0","+1","+7,340","20.4","0.04"
"3147","大綜","172","-0.5","-0.29","05/15","+3","+118","14.1","0.27","0","0","0","0","-4","-10","-0.94","-0.02","+2","+110","15.8","0.25"
"3317","尼克森","75.3","+1.3","+1.76","05/15","+3","+2,636","8.44","2.93","0","0","0","0","-1","-6","-0.05","-0.01","+3","+2,617","8.38","2.91"
"3338","泰碩","73","+4.3","+6.26","05/15","+3","+344","4.84","0.39","0","0","0","0","+1","+6","0.14","0.01","+3","+346","4.87","0.39"
"3372","典範","19.55","+0.2","+1.03","05/15","+3","+491","20.5","0.28","0","0","0","0","0","0","0","0","+3","+489","20.4","0.28"
"3406","玉晶光","588","+28","+5","05/15","+3","+1,569","11.2","1.39","+1","+4","0.05","0","+2","+162","1.23","0.14","+3","+1,649","11.8","1.46"
"3438","類比科","65","+2.2","+3.5","05/15","+3","+242","14.4","0.51","0","0","0","0","0","0","0","0","+3","+242","14.4","0.51"
"3443","創意","4845","-230","-4.53","05/15","+3","+2,123","23.1","1.58","-2","-912","-14.2","-0.68","-1","-98","-2.65","-0.07","+1","+487","13.2","0.36"
"3533","嘉澤","2330","-120","-4.9","05/15","+3","+1,259","12.4","1.12","+1","+3","0.12","0","-4","-100","-0.88","-0.09","+2","+87","1.53","0.08"
"3577","泓格","108","-1.5","-1.37","05/15","+3","+150","2.27","0.23","0","0","0","0","-1","-10","-0.31","-0.02","+3","+152","2.29","0.24"
"3693","營邦","546","-8","-1.44","05/15","+3","+329","8.14","0.77","0","0","0","0","-3","-73","-1.8","-0.17","+2","+231","8.39","0.54"
"4153","鈺緯","30.5","+0.3","+0.99","05/15","+3","+14","11.1","0.02","0","0","0","0","0","0","0","0","+3","+14","11.1","0.02"
"4195","基米-創","18.65","-1.15","-5.81","05/15","+3","+174","5.74","0.22","0","0","0","0","0","0","0","0","+3","+174","5.74","0.22"
"4533","協易機","32.2","+1.55","+5.06","05/15","+3","+918","9.82","0.58","0","0","0","0","+1","+32","0.53","0.02","+3","+925","9.89","0.58"
"4542","科嶠","205","-7","-3.3","05/15","+3","+52","5.53","0.15","0","0","0","0","0","0","0","0","+4","+74","5.53","0.21"
"4960","誠美材","34.25","+0.6","+1.78","05/15","+3","+3,250","5.16","0.57","0","0","0","0","0","0","0","0","+3","+3,030","4.81","0.53"
"4979","華星光","531","-58","-9.85","05/15","+3","+357","4.95","0.25","-5","-824","-2.07","-0.58","-1","-4","-0.13","0","+3","+278","3.85","0.19"
"5015","華祺","22.2","+0.2","+0.91","05/15","+3","+33","25.9","0.05","0","0","0","0","0","0","0","0","+3","+33","25.9","0.05"
"5213","亞昕","25.75","-0.2","-0.77","05/15","+3","+89","3.99","0.01","0","0","0","0","+10","+165","2.11","0.02","+3","+126","5.66","0.02"
"5236","凌陽創新","161","-3","-1.83","05/15","+3","+272","21.6","0.45","0","0","0","0","-1","-15","-3.31","-0.03","+3","+261","20.8","0.44"
"5347","世界","176.5","+1.5","+0.86","05/15","+3","+7,763","6.81","0.42","+2","+4,134","4.62","0.22","-1","-1,259","-2.53","-0.07","+3","+8,929","7.84","0.48"
"5464","霖宏","57.1","-2.4","-4.03","05/15","+3","+236","4.4","0.33","0","0","0","0","0","0","0","0","+3","+235","4.38","0.33"
"5536","聖暉*","1025","+15","+1.49","05/15","+3","+2,726","24.9","2.2","+3","+569","5.19","0.46","-2","-95","-1.31","-0.08","+3","+3,276","29.9","2.64"
