排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,2892,第一金,33.2,0.45,1.37,07/01,71.7,67.1,61.6,55.2,44.6,24.0,11.1,7.68,-0.97,1.12,0.87,7.68
2,2633,台灣高鐵,26.5,0.0,0.0,07/01,39.0,39.0,47.2,52.4,48.6,31.7,11.5,8.05,6.02,2.75,,8.05
3,2886,兆豐金,46.15,0.05,0.11,07/01,59.3,59.1,53.6,49.1,54.4,35.2,18.0,11.1,3.83,4.0,1.62,11.1
4,5876,上海商銀,42.4,-0.3,-0.7,07/01,51.1,34.5,43.4,48.7,42.1,24.1,15.8,7.08,-3.67,5.3,,7.08
5,2890,永豐金,40.0,0.1,0.25,07/01,59.0,56.6,46.7,43.4,33.0,18.2,6.04,4.65,4.9,0.48,1.4,4.65
6,2801,彰銀,23.85,-0.15,-0.62,07/01,59.0,58.4,52.9,43.3,29.5,14.9,7.87,1.07,1.16,0.24,0.5,1.07
7,3702,大聯大,110.0,3.0,2.8,07/01,58.5,56.2,52.4,41.4,26.8,-3.76,-8.51,-4.82,-6.14,-2.26,-0.33,-4.82
8,1402,遠東新,28.3,-0.2,-0.7,07/01,22.8,4.85,28.7,41.4,37.7,27.7,3.93,1.01,-0.11,-1.21,0.97,1.01
9,2845,遠東銀,13.0,0.0,0.0,07/01,15.7,23.0,34.3,40.5,33.5,19.5,10.9,7.14,2.81,0.51,0.69,7.14
10,2504,國產,33.3,0.05,0.15,07/01,36.4,41.0,43.2,39.0,35.2,19.1,8.49,5.17,-4.06,4.2,1.36,5.17
11,3293,鈊象,819.0,30.0,3.8,07/01,56.2,50.9,43.7,34.4,21.0,25.8,13.3,6.83,6.22,1.72,0.4,6.83
12,2027,大成鋼,41.5,1.15,2.85,07/01,55.4,49.4,46.5,33.5,14.8,-7.99,-2.92,-0.67,0.95,-0.16,0.01,-0.67
13,4904,遠傳,103.5,-1.5,-1.43,07/01,26.6,32.6,31.1,33.4,43.6,32.3,20.7,11.8,1.51,5.72,3.45,11.8
14,8464,億豐,357.0,11.0,3.18,07/01,34.7,34.2,26.0,31.8,29.3,16.8,5.82,3.01,1.62,0.63,0.16,3.01
15,2832,台產,57.2,2.0,3.62,07/01,66.3,51.6,42.8,31.3,10.3,5.39,2.18,-0.61,0.67,0.19,0.08,-0.61
16,3023,信邦,333.0,4.5,1.37,07/01,41.9,35.2,31.5,29.7,18.4,9.11,-0.31,-1.01,1.47,1.58,0.38,-1.01
17,6670,復盛應用,251.5,-4.0,-1.57,07/01,1.38,24.4,26.6,29.6,22.9,17.4,7.91,4.86,-2.57,3.31,,4.86
18,3679,新至陞,112.5,5.0,4.65,07/01,65.2,41.7,37.2,27.9,16.5,4.61,2.4,1.46,0.63,0.16,0.03,1.46
19,8442,威宏-KY,42.2,1.5,3.69,07/01,49.3,42.8,40.1,27.8,13.0,5.68,2.45,1.49,0.69,0.14,,1.49
20,2247,汎德永業,244.0,11.0,4.72,07/01,57.0,45.2,40.9,27.2,16.1,5.8,-0.97,-1.08,0.16,-2.15,,-1.08
21,6177,達麗,46.05,0.95,2.11,07/01,68.7,47.4,37.3,27.0,6.88,2.88,-2.24,-2.12,-1.73,0.13,0.09,-2.12
22,1216,統一,74.5,0.0,0.0,07/01,10.5,11.8,13.6,26.5,36.1,22.9,7.53,1.11,7.2,7.35,2.71,1.11
23,3090,日電貿,316.0,-6.5,-2.02,07/01,31.4,22.1,26.4,26.4,8.24,6.8,3.45,1.65,1.72,1.36,0.54,1.65
24,2387,精元,41.35,1.15,2.86,07/01,42.6,36.6,34.1,26.3,16.6,7.01,2.38,0.87,0.33,0.09,0.02,0.87
