排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00842B,台新美元銀行債,30.58,0.13,0.43,180,06/12,,,,-100.0,-100.0,,,,,
2,6806,森崴能源,4.04,-0.44,-9.82,1017,06/12,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,00938,凱基優選30,23.22,0.25,1.09,3167,06/12,-40.0,-70.0,-66.7,-90.0,-93.0,200.0,-25.0,-82.4,-98.5,-70.0
4,6615,慧智,35.5,2.35,7.09,41,06/12,-25.0,-40.0,-82.4,-88.5,-87.5,-84.2,,,,
5,00981T,平衡凱基雙核收息,12.12,0.13,1.08,4004,06/12,-78.7,-82.8,-78.2,-77.9,35.0,12.5,-68.6,-69.7,,-22.9
6,0051,元大中型100,140.25,3.55,2.6,73,06/12,0.0,-16.7,-16.7,-68.8,-72.2,-86.8,150.0,400.0,,150.0
7,4305,世坤,44.0,0.0,0.0,4,06/12,0.0,0.0,0.0,-66.7,-66.7,-75.0,-93.8,-93.8,-75.0,-90.9
8,1730,花仙子,52.8,0.1,0.19,32,06/12,-54.5,-54.5,-54.5,-61.5,-68.8,-54.5,0.0,-16.7,-86.1,-16.7
9,00701,國泰股利精選30,36.71,0.42,1.16,771,06/12,23.8,-10.3,-33.3,-60.6,-61.2,-73.5,-77.6,-87.3,-86.1,-91.6
10,9942,茂順,119.0,-0.5,-0.42,94,06/12,-4.17,-4.17,-9.8,-53.5,-55.3,-45.2,6.98,-68.9,-83.5,-68.5
11,00963,中信全球高股息,12.74,0.1,0.79,1432,06/12,-41.7,-58.8,-58.8,-53.3,-22.2,0.0,-41.7,75.0,-69.6,133.0
12,6791,虎門科技,102.5,0.0,0.0,35,06/12,0.0,-3.39,-2.29,-52.5,-51.0,-52.4,122.0,1455.0,,452.0
13,00945B,凱基美國非投等債,14.49,0.01,0.07,4647,06/12,-4.44,-24.7,-20.4,-51.8,-71.2,-25.3,-56.2,-57.4,-88.2,-50.7
14,2885,元大金,63.9,2.3,3.73,23268,06/12,0.77,4.63,6.2,-50.9,97.7,102.0,40.1,140.0,20.7,127.0
15,4770,上品,213.5,-0.5,-0.23,364,06/12,2.29,1.05,-0.26,-50.7,-48.2,-12.3,-28.2,19.1,25.7,-0.43
16,00703,台新MSCI中國,19.4,0.41,2.16,96,06/12,0.0,0.0,0.0,-50.0,-50.0,-75.0,-50.0,-91.7,-99.1,-91.7
17,00921,兆豐龍頭等權重,22.7,0.21,0.93,237,06/12,0.0,0.0,0.0,-50.0,200.0,,-66.7,-93.2,-95.9,-92.3
