"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"00693U","期街口S&P黃豆","21.9","+0.14","+0.64","07/13","+5","+263","6.58","0.31","0","0","0","0","+5","+1,473","36.8","1.73","+5","+1,736","43.4","2.04"
"1268","漢來美食","165.5","0","0","07/13","+5","+34","14.6","0.08","0","0","0","0","0","0","0","0","+5","+36","15.5","0.09"
"2404","漢唐","1230","+15","+1.23","07/13","+5","+825","7.76","0.43","-6","-2,030","-16.4","-1.06","-1","-24","-1.49","-0.01","+1","+120","7.56","0.06"
"2597","潤弘","168.5","0","0","07/13","+5","+193","15.3","0.06","0","0","0","0","+2","+10","2.58","0","+5","+208","16.5","0.07"
"3230","錦明","55.4","+3.1","+5.93","07/13","+5","+711","13.7","0.83","0","0","0","0","0","0","0","0","+5","+962","18.5","1.12"
"3529","力旺","2550","-55","-2.11","07/13","+5","+563","13.3","0.75","-3","-286","-11.5","-0.38","+3","+41","1.65","0.05","-2","-68","-3.63","-0.09"
"3591","艾笛森","24.5","-1.05","-4.11","07/13","+5","+1,414","13.3","0.97","0","0","0","0","-3","-96","-2.2","-0.07","+5","+1,337","12.5","0.92"
"4439","冠星-KY","104","+3","+2.97","07/13","+5","+29","7.27","0.08","0","0","0","0","-2","-5","-1.5","-0.01","+5","+24","6.02","0.06"
"6261","久元","92.4","+1","+1.09","07/13","+5","+571","14.7","0.44","0","0","0","0","-1","-3","-0.47","0","+11","+1,562","16.1","1.22"
"6505","台塑化","63.1","+4.3","+7.31","07/13","+5","+20,349","23.5","0.21","+1","+889","2.66","0.01","+1","+926","2.77","0.01","+5","+21,825","25.2","0.23"
"6690","安碁資訊","165","-1.5","-0.9","07/13","+5","+68","19.5","0.23","0","0","0","0","-2","-30","-22.6","-0.1","-1","-22","-27.4","-0.07"
"6789","采鈺","535","+20","+3.88","07/13","+5","+1,035","9.65","0.33","+1","+1","0.02","0","+3","+112","1.63","0.04","+5","+938","8.74","0.29"
"8415","大國鋼","34.85","+0.1","+0.29","07/13","+5","+536","22.6","0.05","+8","+641","11.5","0.06","-8","-892","-16","-0.09","+5","+416","17.5","0.04"
"00653L","富邦印度正2","46.85","+0.37","+0.8","07/13","+4","+73","8","0.47","0","0","0","0","-3","-137","-20.2","-0.89","-3","-84","-12.4","-0.54"
"00689R","國泰20年美債反1","22.4","+0.02","+0.09","07/13","+4","+556","64.2","8.07","0","0","0","0","-2","-397","-63.3","-5.76","+4","+110","12.7","1.6"
"00700","富邦恒生國企","16.58","+0.13","+0.79","07/13","+4","+268","16.6","0.77","0","0","0","0","-2","-173","-17.7","-0.49","+1","+179","38.6","0.51"
"00712","復華富時不動產","8.87","+0.08","+0.91","07/13","+4","+62,473","47.1","1.19","0","0","0","0","+12","+105,305","29.3","2.01","+13","+229,663","59.7","4.38"
"00763U","期街口道瓊銅","33","+0.41","+1.26","07/13","+4","+281","13.7","0.57","0","0","0","0","+7","+1,928","46.1","3.89","+7","+2,080","49.8","4.2"
"00944","野村趨勢動能高息","21.55","-0.24","-1.1","07/13","+4","+189","12.1","0.34","0","0","0","0","-1","-66","-10.5","-0.12","+10","+813","12","1.46"
"009808","華南永昌優選50","31.14","-0.01","-0.03","07/13","+4","+139","9.83","0.34","0","0","0","0","-3","-63","-7.63","-0.16","+6","+228","11.1","0.56"
"009815","大華美國MAG7+","11.32","+0.07","+0.62","07/13","+4","+3,206","17","0.65","0","0","0","0","+6","+13,671","47.7","2.79","+6","+16,682","58.2","3.41"
"009824","群益美國科技巨頭","10.1","+0.05","+0.5","07/13","+4","+3,663","4.98","0.52","0","0","0","0","+2","+26,315","55.3","3.74","+2","+29,954","63","4.26"
"1460","宏遠","7.1","-0.07","-0.98","07/13","+4","+751","11","0.11","0","0","0","0","+1","+19","1.29","0","+4","+774","11.3","0.11"
"1718","中纖","14.35","+0.15","+1.06","07/13","+4","+15,533","20.5","0.92","0","0","0","0","+4","+6,616","8.75","0.39","+4","+22,149","29.3","1.31"
"1799","易威","33.5","+0.05","+0.15","07/13","+4","+91","15.8","0.07","0","0","0","0","+1","0","0.24","0","+4","+92","15.9","0.07"
"2368","金像電","1045","-30","-2.79","07/13","+4","+3,760","17.5","0.73","-4","-3,525","-16.4","-0.68","-1","-49","-1.15","-0.01","+1","+632","15","0.12"
"2465","麗臺","85.9","-3.6","-4.02","07/13","+4","+2,662","12.9","2.83","0","0","0","0","-1","-25","-0.25","-0.03","+7","+2,793","12.4","2.97"
"2528","皇普","21.4","-1.05","-4.68","07/13","+4","+442","19.6","0.1","0","0","0","0","-2","-3","-0.17","0","+4","+439","19.4","0.1"
"2618","長榮航","40.75","+1.15","+2.9","07/13","+4","+168,694","49.4","3.12","-3","-16,966","-6.17","-0.31","+1","+109","0.12","0","+6","+155,072","36.8","2.87"
"2887E","台新新光戊特一","48.95","+0.1","+0.2","07/13","+4","+115","14.8","0.02","0","0","0","0","0","0","0","0","+4","+115","14.8","0.02"
"2908","特力","21.8","-0.05","-0.23","07/13","+4","+370","26.9","0.07","0","0","0","0","+1","+17","8.92","0","+4","+375","27.2","0.07"
"3035","智原","213","-3","-1.39","07/13","+4","+3,469","11.3","1.33","+1","+1","0.02","0","-1","-129","-2.48","-0.05","-1","-20","-0.38","-0.01"
"3114","好德","38.35","-1.65","-4.12","07/13","+4","+778","18.8","1.19","0","0","0","0","+1","+1","0.08","0","+4","+779","18.8","1.2"
"3189","景碩","819","+24","+3.02","07/13","+4","+3,005","17.4","0.57","+3","+450","4.34","0.09","+1","+150","4.3","0.03","+3","+2,924","28.2","0.55"
"3213","茂訊","130.5","-2.5","-1.88","07/13","+4","+363","14","0.62","0","0","0","0","-1","0","-0.11","0","+4","+349","13.4","0.59"
"3450","聯鈞","515","+13","+2.59","07/13","+4","+437","6.63","0.3","0","0","0","0","+3","+66","1.46","0.05","+3","+343","7.53","0.24"
"3653","健策","3195","-10","-0.31","07/13","+4","+476","15","0.32","-3","-123","-5.9","-0.08","+4","+27","0.84","0.02","+4","+381","12","0.26"
"3704","合勤控","49.85","+4.5","+9.92","07/13","+4","+7,579","32.2","1.82","0","0","0","0","+1","+105","0.63","0.03","+4","+7,667","32.5","1.85"
"4745","合富-KY","13.8","0","0","07/13","+4","+51","19","0.07","0","0","0","0","-2","0","-0.46","0","+4","+51","19","0.07"
"4971","IET-KY","428","+7","+1.66","07/13","+4","+407","10.3","1.02","0","0","0","0","-2","-27","-1.62","-0.07","+4","+379","9.62","0.95"
"5321","美而快","60","-1.2","-1.96","07/13","+4","+26","3.23","0.05","0","0","0","0","0","0","0","0","+4","+26","3.23","0.05"
"5426","振發","29.5","-0.45","-1.5","07/13","+4","+285","6.07","0.2","0","0","0","0","0","0","0","0","+4","+285","6.07","0.2"
"5475","德宏","179.5","-13","-6.75","07/13","+4","+3,700","19.6","2.91","0","0","0","0","+1","+2","0.03","0","+4","+3,792","20.1","2.98"
"5547","久舜","20.2","-0.05","-0.25","07/13","+4","+14","5.92","0.03","0","0","0","0","0","0","0","0","+4","+13","5.5","0.03"
"5876","上海商銀","44.15","+1.35","+3.15","07/13","+4","+17,373","32.1","0.36","-1","-8","-0.03","0","+14","+5,887","3.39","0.12","+4","+21,677","40.1","0.45"
"6147","頎邦","198","-19","-8.76","07/13","+4","+7,285","5.35","0.98","-2","-3,398","-4.05","-0.46","-4","-2,085","-1.53","-0.28","-2","-2,025","-2.42","-0.27"
"6237","驊訊","41.3","-0.7","-1.67","07/13","+4","+209","10.6","0.26","0","0","0","0","-1","-2","-0.5","0","+4","+181","9.19","0.23"
"6265","方土昶","54.1","+1.4","+2.66","07/13","+4","+750","5.16","0.63","0","0","0","0","+4","+57","0.39","0.05","+4","+806","5.55","0.68"
"6517","保勝光學","72","+6.5","+9.92","07/13","+4","+191","7.33","0.63","0","0","0","0","+3","+16","0.73","0.05","+4","+208","7.95","0.68"
"6531","愛普*","893","-29","-3.15","07/13","+4","+1,084","9.45","0.67","-4","-501","-4.37","-0.31","-4","-213","-1.86","-0.13","+1","+95","4.22","0.06"
"6861","睿生光電","263","-29","-9.93","07/13","+4","+582","19.4","1.4","0","0","0","0","+1","+4","0.39","0.01","+4","+558","18.6","1.34"
"6919","康霈*","107.5","0","0","07/13","+4","+4,065","11","0.26","0","0","0","0","+1","+36","0.73","0","+4","+4,102","11.1","0.26"
"7631","聚賢研發-創","145","-8.5","-5.54","07/13","+4","+44","10.2","0.22","0","0","0","0","+1","+1","0.43","0","+3","+43","12.9","0.22"
"7718","友鋮","47.5","+0.65","+1.39","07/13","+4","+13","6.73","0.03","0","0","0","0","+1","+1","1.05","0","+4","+14","7.22","0.03"
"7740","熙特爾-創","156","+8.5","+5.76","07/13","+4","+106","16.8","0.2","0","0","0","0","-3","-3","-0.53","0","+4","+104","16.5","0.19"
"7786","東方風能","134","+1.5","+1.13","07/13","+4","+328","24.1","0.19","0","0","0","0","+2","+9","1.08","0.01","+4","+342","25.2","0.19"
"7827","漢康-KY創","171","-14","-7.57","07/13","+4","+983","28.2","0.7","0","0","0","0","+1","+8","1.04","0.01","+4","+994","28.5","0.71"
"7828","創新服務","1975","-140","-6.62","07/13","+4","+252","12.4","0.62","0","0","0","0","-1","-31","-5.29","-0.08","+4","+241","11.8","0.6"
"8021","尖點","508","-13","-2.5","07/13","+4","+1,011","25.5","0.7","0","0","0","0","+2","+123","10.4","0.08","+4","+1,091","27.5","0.75"
"8040","九暘","88.7","-4.2","-4.52","07/13","+4","+752","12.4","0.78","0","0","0","0","-2","-4","-0.16","0","+4","+707","11.6","0.73"
"8183","精星","34.9","+1.65","+4.96","07/13","+4","+821","19.7","0.68","0","0","0","0","+7","+83","1.18","0.07","+4","+877","21.1","0.72"
"8454","富邦媒","262","-6","-2.24","07/13","+4","+616","19","0.23","+1","+20","2.13","0.01","-1","-26","-2.74","-0.01","+4","+514","15.9","0.19"
"00633L","富邦上証正2","48.41","-1.94","-3.85","07/13","+3","+515","5.25","0.43","0","0","0","0","-1","-1,999","-47.1","-1.69","-1","-1,820","-42.9","-1.54"
"00645","富邦日本","56.45","-0.3","-0.53","07/13","+3","+6","1.11","0.01","0","0","0","0","+1","+18","4.26","0.04","+1","+24","5.45","0.05"
"00731","復華富時高息低波","88.55","-0.35","-0.39","07/13","+3","+57","3.39","0.26","0","0","0","0","+1","+3","0.55","0.01","+16","+594","5.75","2.69"
"00785B","富邦金融投等債","35.2","-0.12","-0.34","07/13","+3","+83,336","99.4","7.9","0","0","0","0","+4","+178","0.21","0.02","+3","+83,493","99.6","7.91"
"00904","台新臺灣半導體30","42","-0.15","-0.36","07/13","+3","+227","4.92","0.14","0","0","0","0","+9","+5,296","29","3.19","+9","+6,194","33.9","3.73"
"00913","兆豐台灣晶圓製造","51.85","+0.05","+0.1","07/13","+3","+388","6.35","0.92","0","0","0","0","-17","-12,786","-27.2","-30.3","-17","-13,922","-29.6","-32.9"
"00951","台新日本半導體","19.65","-0.04","-0.2","07/13","+3","+1,804","12.9","0.84","0","0","0","0","-4","-2,178","-11.5","-1.01","+2","+1,083","12.4","0.5"
"00954","中信日本半導體","21.02","0","0","07/13","+3","+483","6.13","0.43","0","0","0","0","-2","-279","-6.45","-0.25","+1","+208","8.04","0.19"
"009802","富邦旗艦50","18.83","-0.15","-0.79","07/13","+3","+901","12.7","0.17","0","0","0","0","-1","-185","-8.87","-0.03","+3","+508","7.14","0.1"
"009819","中信數據及電力","10.16","0","0","07/13","+3","+4,901","25.1","0.71","0","0","0","0","+2","+3,314","24.2","0.48","+2","+8,135","59.5","1.18"
"00985A","主動野村台灣50","21.67","-0.02","-0.09","07/13","+3","+2,272","22","0.49","0","0","0","0","-1","-697","-20.6","-0.15","+10","+10,787","22.5","2.3"
"1234","黑松","33.3","+0.1","+0.3","07/13","+3","+139","31.8","0.03","0","0","0","0","-1","-17","-5.85","0","+3","+126","28.8","0.03"
"1451","年興","17.2","-0.1","-0.58","07/13","+3","+84","17.1","0.04","0","0","0","0","+1","+2","1.11","0","+3","+80","16.3","0.04"
"1595","川寶","67","-4","-5.63","07/13","+3","+383","16.3","0.7","0","0","0","0","-1","-3","-0.36","-0.01","+4","+390","12.6","0.71"
"1730","花仙子","51.5","+0.2","+0.39","07/13","+3","+59","21.6","0.09","0","0","0","0","+1","+1","1.08","0","+3","+59","21.6","0.09"
"2033","佳大","15.3","-0.5","-3.16","07/13","+3","+9","3.01","0.01","0","0","0","0","-1","-1","-0.84","0","+3","+8","2.67","0.01"
"2102","泰豐","19.15","+0.1","+0.52","07/13","+3","+138","16.7","0.03","0","0","0","0","+1","+2","1.38","0","+3","+134","16.2","0.03"
"2248","華勝-KY","55.9","0","0","07/13","+3","+31","18.2","0.07","0","0","0","0","-1","-1","-1.92","0","+3","+31","18.2","0.07"
"2331","精英","20.9","+0.35","+1.7","07/13","+3","+828","15","0.15","-8","-1,020","-5.42","-0.18","+1","+63","3.65","0.01","+2","+538","16.7","0.1"
"2360","致茂","1850","+30","+1.65","07/13","+3","+2,147","17.8","0.5","-8","-1,848","-8.27","-0.43","-1","-54","-1.68","-0.01","-1","-27","-0.82","-0.01"
"2376","技嘉","335.5","-1","-0.3","07/13","+3","+1,818","13.8","0.27","-1","-52","-1.19","-0.01","-1","-52","-1.21","-0.01","+3","+1,819","13.8","0.27"
"2377","微星","149.5","+4.5","+3.1","07/13","+3","+19,298","26.3","2.28","+31","+46,870","5.9","5.55","+3","+1,179","1.61","0.14","+17","+53,990","18.3","6.39"
"2424","隴華","9.61","-0.49","-4.85","07/13","+3","+113","13.8","0.19","0","0","0","0","+1","+2","2.34","0","+3","+115","14","0.19"
"2434","統懋","68.3","+6.2","+9.98","07/13","+3","+350","8.36","0.95","0","0","0","0","-1","-1","-0.05","0","+3","+354","8.44","0.96"
"2543","皇昌","39.75","+0.95","+2.45","07/13","+3","+859","27.1","0.16","0","0","0","0","+1","+19","1.02","0","+3","+871","27.4","0.16"
"2603","長榮","195","+0.5","+0.26","07/13","+3","+14,553","47.6","0.67","-2","-1,062","-7.4","-0.05","-2","-232","-1.62","-0.01","+3","+13,556","44.3","0.63"
"2611","志信","14.55","-0.05","-0.34","07/13","+3","+294","20.3","0.16","0","0","0","0","+1","+3","0.48","0","+3","+293","20.2","0.15"
"2613","中櫃","21.5","-0.25","-1.15","07/13","+3","+112","19.5","0.08","0","0","0","0","0","0","0","0","+3","+111","19.3","0.07"
"2641","正德","17.8","-0.15","-0.84","07/13","+3","+280","10.4","0.08","0","0","0","0","-20","-290","-0.93","-0.09","+3","+269","9.95","0.08"
"2704","國賓","45.6","+0.2","+0.44","07/13","+3","+54","21.3","0.01","0","0","0","0","+1","+2","2.53","0","+3","+52","20.5","0.01"
"2707","晶華","180.5","+0.5","+0.28","07/13","+3","+77","26.9","0.06","0","0","0","0","-1","-5","-3.92","0","+3","+73","25.5","0.06"
"2852","第一保","27","+0.2","+0.75","07/13","+3","+261","28.4","0.09","0","0","0","0","-1","-14","-3.24","0","+3","+247","26.8","0.08"
"2886","兆豐金","47","+0.3","+0.64","07/13","+3","+15,552","24.9","0.1","+19","+391,886","47.8","2.64","+1","+688","2.56","0","+14","+86,616","14.2","0.58"
"2887G","台新新光庚特一","42.55","0","0","07/13","+3","+25","11.6","0.03","0","0","0","0","0","0","0","0","+3","+25","11.6","0.03"
"3040","遠見","38.1","+0.6","+1.6","07/13","+3","+93","50","0.14","0","0","0","0","0","0","0","0","+1","+78","52.6","0.12"
"3048","益登","57.4","-2.6","-4.33","07/13","+3","+560","6.97","0.21","0","0","0","0","-1","-68","-2.13","-0.03","+3","+472","5.87","0.17"
"3052","夆典","10.85","-0.05","-0.46","07/13","+3","+119","19.6","0.05","0","0","0","0","+1","+2","0.85","0","+3","+118","19.4","0.05"
"3059","華晶科","45.95","-0.55","-1.18","07/13","+3","+1,140","11.6","0.37","0","0","0","0","-4","-593","-3.56","-0.19","+1","+824","23.8","0.27"
"3086","華義*","31.1","-0.6","-1.89","07/13","+3","+48","10.9","0.02","0","0","0","0","-1","-2","-0.99","0","+3","+46","10.5","0.02"
"3141","晶宏","71.9","-1.9","-2.57","07/13","+3","+78","2.71","0.1","0","0","0","0","-5","-82","-0.61","-0.11","+2","+43","2.4","0.06"
"3147","大綜","240.5","+8.5","+3.66","07/13","+3","+99","16.2","0.23","0","0","0","0","+2","+118","26.4","0.27","+3","+209","34.1","0.48"
"3152","璟德","262","-13","-4.73","07/13","+3","+90","13.7","0.23","0","0","0","0","-1","-1","-0.23","0","+3","+104","15.8","0.27"
"3188","鑫龍騰","24.1","+0.5","+2.12","07/13","+3","+166","17.5","0.09","0","0","0","0","-2","0","-0.01","0","+3","+166","17.5","0.09"
"3444","利機","85.3","+1.7","+2.03","07/13","+3","+93","16.2","0.21","0","0","0","0","-1","0","-0.18","0","+3","+93","16.2","0.21"
"3467","台灣精材","56.3","-2","-3.43","07/13","+3","+15","6.81","0.05","0","0","0","0","+1","+1","0.6","0","+3","+16","7.15","0.05"
"3652","精聯","32.4","-1.5","-4.42","07/13","+3","+165","23.4","0.22","0","0","0","0","-2","-7","-1.66","-0.01","+3","+158","22.4","0.21"
"4119","旭富","45.5","0","0","07/13","+3","+53","16.1","0.04","0","0","0","0","+1","+3","2.63","0","+3","+51","15.5","0.04"
"4130","健亞","28.15","+0.3","+1.08","07/13","+3","+183","45.9","0.13","0","0","0","0","+1","+2","0.83","0","+3","+185","46.4","0.13"
"4304","勝昱","19.8","+0.3","+1.54","07/13","+3","+12","11.9","0.02","0","0","0","0","0","0","0","0","+3","+12","11.9","0.02"
"4414","如興","8.47","-0.26","-2.98","07/13","+3","+49","7.67","0.02","0","0","0","0","+1","+4","1.38","0","+3","+52","8.14","0.02"
"4549","桓達","99.6","-0.4","-0.4","07/13","+3","+13","4.3","0.02","0","0","0","0","-1","0","-0.07","0","+3","+13","4.27","0.02"
"4551","智伸科","214","-15.5","-6.75","07/13","+3","+2,070","28.5","1.8","-1","-45","-1.96","-0.04","-3","-46","-0.64","-0.04","+3","+1,761","24.3","1.53"
"4927","泰鼎-KY","40.65","-0.2","-0.49","07/13","+3","+927","8.4","0.35","0","0","0","0","+2","+7","0.11","0","+3","+928","8.41","0.35"
"4958","臻鼎-KY","646","+58","+9.86","07/13","+3","+23,537","17.2","2.2","+2","+4,102","3.88","0.38","+1","+443","0.61","0.04","+3","+28,128","20.5","2.63"
"4974","亞泰","70.8","+0.3","+0.43","07/13","+3","+59","20.6","0.08","0","0","0","0","-1","0","-0.18","0","+3","+60","20.9","0.08"
"4991","環宇-KY","450.5","-11","-2.38","07/13","+3","+1,705","10.3","1.41","+1","+7","0.21","0.01","-3","-163","-0.99","-0.13","+1","+689","20.7","0.57"
"5201","凱衛","26.55","-0.65","-2.39","07/13","+3","+9","6.13","0.02","0","0","0","0","0","0","0","0","+3","+9","6.13","0.02"
"5289","宜鼎","1515","-15","-0.98","07/13","+3","+1,162","14.6","1.21","-3","-1,536","-19.3","-1.59","-4","-69","-0.61","-0.07","+1","0","0.02","0"
"5340","建榮","80.9","-1.9","-2.29","07/13","+3","+89","3.49","0.05","0","0","0","0","-5","-57","-1.19","-0.03","-1","-11","-1.27","-0.01"
"5706","鳳凰","47.05","-0.15","-0.32","07/13","+3","+72","14","0.08","0","0","0","0","+2","+2","0.73","0","+3","+73","14.3","0.09"
"6125","廣運","57.4","-0.7","-1.2","07/13","+3","+269","10.6","0.1","0","0","0","0","-1","-5","-0.68","0","+2","+255","17.3","0.1"
"6140","訊達","19.1","-0.75","-3.78","07/13","+3","+52","18","0.09","0","0","0","0","+1","0","0.18","0","+3","+52","18","0.09"
"6163","華電網","45.7","-0.5","-1.08","07/13","+3","+327","12.1","0.22","0","0","0","0","-8","-69","-0.67","-0.05","+3","+297","10.9","0.2"
"6219","富旺","13","+0.15","+1.17","07/13","+3","+202","33.6","0.16","0","0","0","0","0","0","0","0","+3","+202","33.6","0.16"
"6231","系微","259.5","-4.5","-1.7","07/13","+3","+111","9.82","0.24","0","0","0","0","-5","-20","-0.87","-0.04","+1","+95","22.1","0.21"
"6245","立端","80.7","-0.1","-0.12","07/13","+3","+223","15.2","0.15","0","0","0","0","-5","-24","-0.99","-0.02","+3","+203","13.8","0.14"
"6285","啟碁","259","-1.5","-0.58","07/13","+3","+3,342","7.19","0.69","-1","-2,384","-15.7","-0.49","+1","+239","1.58","0.05","-1","-1,933","-12.8","-0.4"
"6456","GIS-KY","70.6","-0.1","-0.14","07/13","+3","+1,272","9.16","0.38","0","0","0","0","-1","-30","-0.58","-0.01","+3","+1,432","10.3","0.42"
"6464","台數科","78","+0.4","+0.52","07/13","+3","+74","16.7","0.06","0","0","0","0","0","0","0","0","+3","+71","16.1","0.06"
"6689","伊雲谷","64.7","+0.9","+1.41","07/13","+3","+68","20.9","0.1","0","0","0","0","0","0","0","0","+3","+68","20.9","0.1"
"6735","美達科技","77.8","-2.3","-2.87","07/13","+3","+72","16.5","0.16","0","0","0","0","+2","+1","0.24","0","+3","+72","16.5","0.16"
"6768","志強-KY","71","-0.2","-0.28","07/13","+3","+123","14.2","0.06","0","0","0","0","+1","+1","0.26","0","+3","+118","13.6","0.06"
"6791","虎門科技","107.5","-1","-0.92","07/13","+3","+30","12.4","0.14","0","0","0","0","0","0","0","0","+3","+30","12.4","0.14"
"6829","千附精密","233.5","+11.5","+5.18","07/13","+3","+393","8.29","0.66","0","0","0","0","+2","+74","1.85","0.13","+3","+460","9.72","0.78"
"6830","汎銓","394.5","-22","-5.28","07/13","+3","+654","18.1","1.22","0","0","0","0","-2","-12","-0.53","-0.02","+3","+642","17.7","1.2"
"6874","倍力","84.2","+0.5","+0.6","07/13","+3","+39","29.8","0.18","0","0","0","0","0","0","0","0","+3","+39","29.8","0.18"
"7715","裕山","36.1","+2.1","+6.18","07/13","+3","+47","6.58","0.14","0","0","0","0","+2","+3","0.53","0.01","+6","+65","5.83","0.2"
"8163","達方","36.1","-1.05","-2.83","07/13","+3","+580","12.2","0.21","0","0","0","0","-4","-166","-1.5","-0.06","+3","+485","10.2","0.17"
"8240","華宏","47.65","-1.15","-2.36","07/13","+3","+333","28.7","0.33","0","0","0","0","-5","-15","-0.72","-0.01","+3","+327","28.2","0.33"
"8289","泰藝","55.4","-4.6","-7.67","07/13","+3","+118","1.97","0.17","0","0","0","0","+4","+5","0.06","0.01","+3","+123","2.05","0.18"
"8291","尚茂","28.5","-2.8","-8.95","07/13","+3","+37","17.5","0.21","0","0","0","0","0","0","0","0","+3","+37","17.5","0.21"
"8354","冠好","16.35","-0.4","-2.39","07/13","+3","+107","11","0.14","0","0","0","0","0","0","0","0","+3","+106","10.9","0.14"
"8482","商億-KY","47.95","+0.05","+0.1","07/13","+3","+4","30.3","0","0","0","0","0","+1","+1","14.1","0","+1","+2","28.2","0"
"8487","愛爾達-創","77","-1.6","-2.04","07/13","+3","+10","5.85","0.04","0","0","0","0","-1","-4","-4.2","-0.01","-1","-2","-1.99","-0.01"
"9925","新保","41.3","0","0","07/13","+3","+687","42.3","0.18","0","0","0","0","+5","+138","6.5","0.04","+3","+808","49.8","0.21"
"9926","新海","49.7","+0.05","+0.1","07/13","+3","+7","23.7","0","0","0","0","0","0","0","0","0","+3","+7","23.7","0"
"9930","中聯資源","63.1","-0.3","-0.47","07/13","+3","+105","17.7","0.04","0","0","0","0","+1","+10","4.1","0","+3","+110","18.6","0.04"
"9938","百和","45.95","-0.2","-0.43","07/13","+3","+1,087","26.2","0.36","0","0","0","0","-3","-23","-0.56","-0.01","+3","+1,047","25.3","0.35"
"9942","茂順","121","+1","+0.83","07/13","+3","+106","28.5","0.13","0","0","0","0","-2","-6","-2.41","-0.01","+3","+100","26.9","0.12"
"00631L","元大台灣50正2","36.86","+0.08","+0.22","07/13","+2","+5,481","1.37","0.08","0","0","0","0","-4","-105,859","-10.7","-1.59","-4","-122,742","-12.4","-1.84"
"00646","元大S&P500","76.05","+0.3","+0.4","07/13","+2","+49","0.93","0.01","0","0","0","0","-5","-8,188","-49","-1.45","-5","-8,814","-52.8","-1.56"
"00657","國泰日經225","78.15","-1.1","-1.39","07/13","+2","+528","41.6","8.02","0","0","0","0","-2","-543","-42.8","-8.25","-7","-37","-1.77","-0.57"
"00661","元大日經225","86.25","-0.95","-1.09","07/13","+2","+330","45.6","1.41","0","0","0","0","-2","-287","-39.6","-1.22","+5","+177","14.2","0.75"
"00669R","國泰美國道瓊反1","5.29","0","0","07/13","+2","+8","0.69","0","0","0","0","0","-1","-95","-42.2","-0.05","-1","-94","-41.7","-0.05"
"00678","群益那斯達克生技","40.72","-1.26","-3","07/13","+2","+167","16.2","1.98","0","0","0","0","-6","-781","-21.2","-9.25","+2","+50","4.81","0.59"
"00685L","群益臺灣加權正2","12.08","-0.01","-0.08","07/13","+2","+105","0.02","0","0","0","0","0","-4","-1,533,843","-68.8","-33.5","-4","-1,534,588","-68.9","-33.5"
"00706L","期元大S&P日圓正2","18.45","+0.06","+0.33","07/13","+2","+9","0.8","0.01","0","0","0","0","+1","+414","69.7","0.26","+1","+419","70.5","0.27"
"00756B","群益投等新興公債","31.83","-0.02","-0.06","07/13","+2","+19","6.17","0","0","0","0","0","-2","-37","-12.1","0","+1","+10","6.06","0"
"00757","統一FANG+","130.8","-0.05","-0.04","07/13","+2","+2,591","53.8","0.93","0","0","0","0","-1","-969","-35.2","-0.35","+20","+15,657","34.4","5.64"
"00870B","元大15年EM主權債","28.51","-0.11","-0.38","07/13","+2","+2","77.6","0","0","0","0","0","-2","-3","-100","0","0","0","0","0"
"00893","國泰智能電動車","45.74","+0.48","+1.06","07/13","+2","+650","27.3","0.18","0","0","0","0","-1","-383","-45.4","-0.1","+2","+340","14.3","0.09"
"00894","中信小資高價30","47.37","-0.13","-0.27","07/13","+2","+332","20","0.22","0","0","0","0","-5","-1,265","-21.4","-0.85","-1","-34","-5.47","-0.02"
"00895","富邦未來車","51.2","+0.5","+0.99","07/13","+2","+43","5.71","0.03","0","0","0","0","+5","+628","26.4","0.42","+2","+175","23.1","0.12"
"00897","富邦基因免疫生技","11.14","-0.37","-3.21","07/13","+2","+2,237","63.5","1.55","0","0","0","0","-2","-533","-15.1","-0.37","+4","+2,316","33.7","1.61"
"00903","富邦元宇宙","21.02","-0.12","-0.57","07/13","+2","+237","26.4","0.47","0","0","0","0","-1","-185","-23.1","-0.37","+9","+427","15.9","0.85"
"00908","富邦入息REITs+","15.36","+0.1","+0.66","07/13","+2","+127","63.7","0.36","0","0","0","0","-2","-13","-6.5","-0.04","+4","+236","39","0.67"
"00916","國泰全球品牌50","26.08","+0.04","+0.15","07/13","+2","+633","22.3","0.49","0","0","0","0","+13","+12,687","42.9","9.8","+13","+17,133","58","13.2"
"00924","復華S&P500成長","32.77","+0.14","+0.43","07/13","+2","+430","11.2","0.1","0","0","0","0","+10","+6,331","29.3","1.43","+10","+8,648","40","1.96"
"00931B","統一美債20年","13.53","-0.02","-0.15","07/13","+2","+529","20.4","0.03","0","0","0","0","-1","-319","-24.8","-0.02","+2","+539","20.8","0.03"
"00967B","元大優息美債","9.13","-0.02","-0.22","07/13","+2","+7","1.7","0","0","0","0","0","-3","-194","-23.1","-0.11","-3","-191","-22.8","-0.1"
"00980A","主動野村臺灣優選","23.39","-0.25","-1.06","07/13","+2","+2,498","18.1","0.35","0","0","0","0","-2","-1,252","-9.08","-0.18","-1","-24","-0.42","0"
