"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"260","6531","愛普*","1050","+10","+0.96","05/14","0","0.13","0.32","0.33","0.28","0.16","0.16","0.83","0.91","0.88","","0.9"
"261","2412","中華電","137.5","0","0","05/14","0.45","0.27","0.42","0.33","0.51","3.47","3.67","3.32","4.15","3.2","2.13","3.17"
"262","3008","大立光","3135","+285","+10","05/14","0.55","0.27","0.24","0.33","0.63","2.5","3.18","2.68","2.74","3.43","2.16","3.1"
"263","9911","櫻花","82.5","-0.5","-0.6","05/14","1.56","0.67","0.58","0.33","1.36","0.88","0.3","0.29","0.41","0.03","0.01","0.28"
"264","3040","遠見","39.05","-0.75","-1.88","05/14","0","0","0.71","0.33","0.49","0.24","0.05","0.02","0","0","0.01","0.02"
"265","2072","世紀風電","171.5","-3.5","-2","05/14","0","0.59","0.49","0.32","0.17","0.08","","","","","",""
"266","2327","國巨*","462","+42","+10","05/14","0.97","0.49","0.55","0.31","0.41","1.86","1.82","1.64","1.29","1.5","1.28","1.67"
"267","00992A","主動群益科技創新","18.24","-0.01","-0.05","05/14","0","0","0.32","0.27","0.12","0.08","0.05","","","","","0.05"
"268","6830","汎銓","727","-19","-2.55","05/14","0","0.17","0.46","0.27","0.31","0.21","0.06","0.04","0.03","0.01","","0.04"
"269","2539","櫻花建","38.65","-0.65","-1.65","05/14","0.49","0.28","0.19","0.27","0.29","0.36","0.46","0.48","1.73","0.86","0.63","0.54"
"270","3026","禾伸堂","357.5","+32.5","+10","05/14","0.04","0.03","0.16","0.25","0.13","0.13","0.12","0.2","0.15","0.13","1.01","0.21"
"271","3592","瑞鼎","263","+3.5","+1.35","05/14","0.63","0.32","0.31","0.25","0.31","0.36","0.36","10.3","9.08","6.01","","1.65"
"272","2376","技嘉","327","+13.5","+4.31","05/14","0.04","0.04","0.06","0.24","1.79","2.48","1.67","2.71","3.66","2.76","2.81","2.06"
"273","2855","統一證","40.15","-1.5","-3.6","05/14","0.47","0.41","0.32","0.24","0.19","0.43","0.44","0.93","1.96","3.74","1.89","0.85"
"274","3078","僑威","55.1","-0.7","-1.25","05/14","0.56","0.46","0.34","0.24","0.75","0.88","0.38","5.65","4.61","1.05","0.8","2.54"
"275","6538","倉和","84","+7.6","+9.95","05/14","0.33","0.24","0.27","0.24","0.19","0.32","0.24","0.25","0.22","0.87","","0.27"
"276","8210","勤誠","1460","-60","-3.95","05/14","0.09","0.44","0.42","0.24","1.55","1.03","3.75","1.34","0.61","0.12","0.09","2.15"
"277","3231","緯創","138","-2.5","-1.78","05/14","0.74","0.73","0.44","0.24","0.4","0.97","1.05","2.82","3.42","2.66","2.34","1.72"
"278","5484","慧友","37.7","-0.7","-1.82","05/14","0","0","0.36","0.24","0.24","0.8","0.36","0.2","0.1","0.03","0.01","0.23"
"279","3596","智易","179","-4","-2.19","05/14","0","0.98","0.63","0.23","0.18","0.14","0.99","0.82","8.74","6.57","2.91","0.91"
"280","2467","志聖","610","-16","-2.56","05/14","0.08","0.03","0.18","0.22","2.79","2.97","0.96","0.58","0.44","0.46","0.31","0.75"
"281","2520","冠德","31.15","+0.5","+1.63","05/14","0.16","0.27","0.22","0.22","0.14","0.14","0.09","16.1","9.28","3.71","2.46","2.62"
"282","2356","英業達","53.2","+0.4","+0.76","05/14","0.21","0.11","0.17","0.21","0.66","3.92","2.82","2.82","5.25","2.43","2.5","2.31"
"283","3014","聯陽","139","+1.5","+1.09","05/14","0.73","0.52","0.27","0.21","0.37","0.58","0.74","3.55","6.17","5.34","1.82","2.08"
"284","1905","華紙","12.1","-0.05","-0.41","05/14","0","0","0.28","0.2","0.27","0.09","0.06","0.05","0.08","0.02","0.11","0.05"
"285","1717","長興","79.6","-0.8","-1","05/14","0.63","0.33","0.36","0.19","0.11","0.36","0.48","0.34","0.29","0.26","0.37","0.35"
"286","1522","堤維西","30.15","-0.95","-3.05","05/14","0.55","0.37","0.36","0.19","4.35","5.13","2.58","1.43","0.9","0.21","0.19","1.56"
"287","1232","大統益","147.5","-0.5","-0.34","05/14","0.94","0.49","0.35","0.19","0.11","0.05","0.02","0.01","0.01","0.14","2.15","0.01"
"288","2547","日勝生","10","-0.05","-0.5","05/14","0","0.2","0.14","0.19","0.16","0.17","0.1","0.07","1.39","0.3","0.13","0.09"
"289","2609","陽明","48.6","-0.65","-1.32","05/14","0.11","0.14","0.16","0.18","0.22","0.55","0.29","4.38","5.58","2.14","0.97","0.69"
"290","3376","新日興","196.5","-3.5","-1.75","05/14","0.02","0.01","0.16","0.18","0.27","0.09","0.51","0.72","2.02","2.2","2.91","0.33"
"291","4958","臻鼎-KY","436.5","-6","-1.36","05/14","0.03","0.14","0.21","0.17","0.23","0.37","0.6","2.18","2.7","3.8","3.17","0.89"
"292","2527","宏璟","33.35","-0.75","-2.2","05/14","0.57","0.3","0.22","0.17","0.22","0.73","0.41","0.31","0.32","0.09","0.12","0.35"
"293","3033","威健","46.4","+3.45","+8.03","05/14","0.14","0.15","0.16","0.16","0.11","0.13","0.1","0.38","1.95","1.24","0.55","0.18"
"294","2607","榮運","47","-0.25","-0.53","05/14","0","0","0.21","0.16","0.1","0.18","0.5","16.4","5.2","3.58","0.64","3.23"
"295","3227","原相","228","+5","+2.24","05/14","0.13","0.06","0.05","0.15","1.5","3.84","2.91","3.69","3.55","2.02","1.61","3.27"
"296","9945","潤泰新","23.15","-0.15","-0.64","05/14","0.83","0.4","0.22","0.15","0.09","0.15","0.08","0.04","0.04","0","0","3.5"
"297","2002","中鋼","18.3","-0.1","-0.54","05/14","0.48","0.23","0.24","0.14","0.1","0.14","0.54","0.79","0.94","2.4","2.06","0.4"
"298","6206","飛捷","136.5","-2","-1.44","05/14","0.22","0.18","0.13","0.14","0.16","0.24","0.54","4.93","3.13","1.65","1.57","1.86"
"299","2106","建大","16.85","-0.2","-1.17","05/14","0.43","0.27","0.19","0.13","0.07","0.04","0.19","0.1","0.08","0.35","1.54","0.13"
"300","8464","億豐","328","-6.5","-1.94","05/14","0.51","0.21","0.13","0.13","1.38","1.32","0.54","0.31","0.45","0.1","0.11","0.52"
