排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2344,華邦電,128.5,3.5,2.8,357613,05/25,-25622,-17208,-21293,-32568,-24560,-13323.0,-16753.0,8452.0,62090.0,-41266.0
2,00988A,主動統一全球創新,22.08,1.72,8.45,186723,05/25,-14056,-16019,-22780,-14886,18861,33009.0,46906.0,48577.0,,50653.0
3,00632R,元大台灣50反1,10.68,-0.4,-3.61,183840,05/25,-3108,-145,3573,-13821,-13436,-8668.0,37795.0,50672.0,116957.0,51830.0
4,00992A,主動群益科技創新,18.85,0.57,3.12,95464,05/25,-6903,-6356,-4128,-9416,-10664,-11277.0,43856.0,,,41167.0
5,2801,彰銀,20.2,-0.1,-0.49,29063,05/25,-763,-3689,-5248,-7405,-2376,-1136.0,918.0,999.0,-620.0,2216.0
6,3231,緯創,149.0,4.5,3.11,70127,05/25,-1282,-5506,-8006,-7174,-9693,-6155.0,-13294.0,-7786.0,5209.0,-5969.0
7,2371,大同,30.4,0.9,3.05,32220,05/25,-2109,-2989,-5699,-6969,-10323,-12355.0,-7166.0,-13802.0,-23970.0,-16686.0
8,6770,力積電,67.6,3.8,5.96,321963,05/25,-712,-4281,-3760,-6458,-5883,-1555.0,14304.0,29609.0,91064.0,28215.0
9,1717,長興,82.2,-0.8,-0.96,48994,05/25,654,-5057,-4230,-5709,-4213,-284.0,-526.0,10314.0,18877.0,10542.0
10,1802,台玻,73.9,3.4,4.82,185285,05/25,-6789,-3792,-6095,-4674,-4506,-5189.0,3010.0,13193.0,41231.0,-1851.0
11,3006,晶豪科,229.0,-8.5,-3.58,29848,05/25,-1877,-4046,-5340,-4641,-2680,2377.0,-164.0,12313.0,12670.0,9971.0
12,00688L,國泰20年美債正2,6.77,0.11,1.65,8092,05/25,55,-3133,-4074,-4438,-2257,-4669.0,-40536.0,-87246.0,-133205.0,-86169.0
