代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
3293,鈊象,799.0,-1.0,-0.12,06/10,-7,-6259,-20.0,-2.22,17,14123,26.0,5.01,1,134,2.31,0.05,5,3054,14.5,1.08
5871,中租-KY,119.5,0.0,0.0,06/10,-16,-55923,-22.2,-3.27,16,78403,31.2,4.58,2,87,0.24,0.01,8,29647,18.1,1.73
2382,廣達,380.5,5.5,1.47,06/10,-8,-133250,-20.7,-3.45,15,264759,26.9,6.85,-2,-710,-0.73,-0.02,1,11009,23.8,0.29
2886,兆豐金,43.4,-0.15,-0.34,06/10,-1,-4611,-11.9,-0.03,15,119782,17.5,0.81,1,683,1.77,0.0,-1,-3863,-9.98,-0.03
2887,台新新光金,28.9,-0.65,-2.2,06/10,-1,-27335,-24.5,-0.11,15,614616,23.9,2.47,1,2898,2.6,0.01,-1,-5976,-5.37,-0.02
6274,台燿,1500.0,-115.0,-7.12,06/10,-2,-1119,-6.23,-0.38,14,8412,8.51,2.89,-12,-2439,-2.55,-0.84,1,117,1.3,0.04
2379,瑞昱,645.0,-6.0,-0.92,06/10,-10,-20235,-26.2,-3.93,13,24889,27.5,4.83,-3,-249,-1.12,-0.05,2,1376,9.93,0.27
2412,中華電,144.0,2.0,1.41,06/10,2,7003,21.1,0.09,13,31987,14.1,0.41,6,2851,3.17,0.04,2,7702,23.2,0.1
1303,南亞,94.8,-4.4,-4.44,06/10,-2,-10695,-9.52,-0.13,11,17426,1.78,0.22,-4,-4941,-2.23,-0.06,-2,-12319,-11.0,-0.16
2890,永豐金,33.0,-1.25,-3.65,06/10,-1,-843,-1.6,-0.01,11,5121,0.87,0.04,2,1163,0.87,0.01,-1,-434,-0.82,0.0
1605,華新,34.8,-1.7,-4.66,06/10,-2,-2667,-2.99,-0.06,10,2561,0.3,0.06,-5,-7577,-2.07,-0.17,-2,-4584,-5.14,-0.1
2377,微星,132.0,-7.5,-5.38,06/10,3,1933,2.57,0.23,10,1327,0.31,0.16,-1,-370,-1.43,-0.04,2,1763,3.8,0.21
4961,天鈺,163.5,-6.0,-3.54,06/10,-1,-128,-13.6,-0.11,10,744,7.06,0.61,-1,-4,-0.44,0.0,-1,-129,-13.7,-0.11
00935,野村臺灣新科技50,57.1,-3.1,-5.15,06/10,-5,-14138,-11.4,-1.99,9,3274,1.62,0.46,-19,-110524,-26.5,-15.5,-25,-142575,-28.7,-20.0
2002,中鋼,18.7,-0.05,-0.27,06/10,1,5175,11.5,0.03,9,2579,0.38,0.02,1,373,0.83,0.0,1,5918,13.1,0.04
2395,研華,465.5,-24.0,-4.9,06/10,3,474,4.08,0.05,9,1133,2.41,0.13,-4,-134,-0.79,-0.02,3,416,3.59,0.05
2892,第一金,30.55,0.05,0.16,06/10,3,95278,43.6,0.66,9,24741,3.71,0.17,1,264,0.39,0.0,3,96693,44.3,0.67
2105,正新,34.55,0.35,1.02,06/10,-14,-128631,-38.9,-3.97,8,104781,40.0,3.23,-1,-27,-0.1,0.0,2,2989,5.05,0.09
2347,聯強,92.2,1.2,1.32,06/10,-11,-61202,-43.4,-3.67,8,60622,47.8,3.63,8,2139,1.69,0.13,3,2886,5.64,0.17
4766,南寶,366.0,-7.5,-2.01,06/10,2,231,17.7,0.19,8,102,1.64,0.08,-1,-4,-0.81,0.0,2,267,20.5,0.22
4938,和碩,94.8,-0.3,-0.32,06/10,-7,-90311,-28.7,-3.37,8,99106,28.0,3.7,-6,-2287,-0.9,-0.09,1,4986,12.3,0.19
6196,帆宣,500.0,-20.0,-3.85,06/10,-1,-122,-3.41,-0.06,8,238,1.44,0.11,-1,-36,-1.0,-0.02,-1,-118,-3.29,-0.05
6890,來億-KY,280.0,6.0,2.19,06/10,-7,-3555,-10.6,-1.43,8,11726,34.1,4.7,1,20,0.72,0.01,11,8625,24.0,3.46
8016,矽創,286.5,-9.0,-3.05,06/10,6,1836,19.2,1.53,8,296,1.85,0.25,-1,-12,-0.79,-0.01,6,1965,20.6,1.64
1101,台泥,23.9,-0.05,-0.21,06/10,-5,-65044,-36.2,-0.86,7,1863,0.72,0.02,-5,-1680,-0.93,-0.02,-5,-65596,-36.5,-0.87
1210,大成,55.4,0.9,1.65,06/10,-8,-26654,-36.2,-2.98,7,36361,51.4,4.06,1,75,0.75,0.01,6,9918,16.4,1.11
1319,東陽,107.0,2.0,1.9,06/10,-1,-1084,-10.3,-0.18,7,23197,30.0,3.92,1,1,0.01,0.0,8,20076,20.9,3.39
1723,中碳,83.9,0.1,0.12,06/10,1,198,33.5,0.08,7,147,2.2,0.06,-4,-107,-3.14,-0.05,1,203,34.3,0.09
2371,大同,28.25,-0.6,-2.08,06/10,-5,-25797,-15.7,-1.2,7,899,0.36,0.04,-4,-2405,-2.93,-0.11,-5,-27001,-16.4,-1.26
2542,興富發,45.45,2.25,5.21,06/10,-7,-56174,-30.8,-2.59,7,67738,37.2,3.12,2,1241,1.57,0.06,2,12376,15.7,0.57
2597,潤弘,195.0,4.0,2.09,06/10,1,69,1.61,0.02,7,12529,47.2,4.03,-3,-38,-0.32,-0.01,9,9688,33.5,3.12
2855,統一證,51.3,-2.7,-5.0,06/10,-8,-78589,-34.8,-4.91,7,64166,29.9,4.01,0,0,0.0,0.0,-1,-910,-3.65,-0.06
2883,凱基金,28.2,-0.85,-2.93,06/10,-5,-534348,-33.6,-2.88,7,706650,36.7,3.81,2,3568,0.75,0.02,2,18152,3.8,0.1
3015,全漢,59.7,-2.0,-3.24,06/10,1,149,5.59,0.08,7,266,0.51,0.14,-3,-84,-0.79,-0.05,1,171,6.43,0.09
3708,上緯投控,119.0,-1.5,-1.24,06/10,3,207,8.59,0.22,7,98,1.53,0.11,2,35,2.86,0.04,2,200,16.2,0.22
5309,系統電,67.6,-6.5,-8.77,06/10,-2,-3651,-14.4,-1.58,7,191,0.12,0.08,-4,-1773,-2.92,-0.77,-2,-4068,-16.0,-1.76
6509,聚和,48.45,-1.0,-2.02,06/10,1,27,0.74,0.01,7,286,1.02,0.15,-4,-165,-1.02,-0.08,1,1,0.03,0.0
8109,博大,120.0,-1.0,-0.83,06/10,-1,-28,-6.74,-0.03,7,97,4.05,0.12,-1,0,-0.05,0.0,-1,-15,-3.6,-0.02
8215,明基材,28.85,0.05,0.17,06/10,-3,-1363,-10.9,-0.43,7,443,1.21,0.14,1,212,2.77,0.07,-3,-1046,-8.4,-0.33
8454,富邦媒,449.5,23.0,5.39,06/10,3,266,2.43,0.1,7,10472,29.1,3.95,-4,-150,-0.98,-0.06,5,7367,31.6,2.78
9910,豐泰,94.0,7.7,8.92,06/10,-18,-33910,-29.5,-3.43,7,27760,32.9,2.81,1,12,0.08,0.0,2,4509,17.9,0.46
9933,中鼎,40.5,-0.35,-0.86,06/10,1,823,10.3,0.09,7,519,0.76,0.06,-2,-62,-0.39,-0.01,1,850,10.7,0.09
9941,裕融,86.4,2.3,2.73,06/10,-7,-13932,-23.6,-2.42,7,26235,44.5,4.56,3,37,0.16,0.01,8,12783,21.0,2.22
0050,元大台灣50,100.25,-3.25,-3.14,06/10,-5,-299376,-19.5,-1.48,6,21181,1.31,0.1,-8,-294884,-15.8,-1.46,-8,-625838,-33.5,-3.1
1402,遠東新,27.65,-0.05,-0.18,06/10,-5,-110312,-35.3,-2.06,6,131163,32.0,2.45,-4,-1825,-0.73,-0.03,2,16499,15.1,0.31
3265,台星科,171.5,-4.0,-2.28,06/10,-4,-1226,-19.7,-0.9,6,268,2.33,0.2,-5,-249,-2.96,-0.18,-4,-1280,-20.6,-0.94
6187,萬潤,1065.0,-65.0,-5.75,06/10,-3,-1041,-14.5,-1.06,6,1915,10.4,1.95,-1,-2,-0.1,0.0,-3,-293,-4.08,-0.3
6223,旺矽,5770.0,-115.0,-1.95,06/10,-4,-598,-10.9,-0.61,6,470,6.34,0.48,2,29,0.97,0.03,1,96,5.96,0.1
6505,台塑化,51.0,-1.4,-2.67,06/10,-3,-6496,-23.7,-0.07,6,143,0.2,0.0,1,23,0.23,0.0,-3,-6308,-23.0,-0.07
1504,東元,69.5,-3.6,-4.92,06/10,-5,-55045,-15.2,-2.32,5,876,0.24,0.04,-5,-5107,-1.41,-0.21,-5,-59275,-16.4,-2.49
2327,國巨*,819.0,-7.0,-0.85,06/10,-6,-39437,-15.8,-1.9,5,12245,5.27,0.59,-1,-1623,-1.62,-0.08,1,533,0.53,0.03
2352,佳世達,30.1,-0.55,-1.79,06/10,1,1118,13.5,0.07,5,588,0.47,0.04,-4,-959,-1.59,-0.06,1,1109,13.3,0.07
