排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00406A,主動中信台灣收益,10.41,-0.01,-0.1,07/02,0.0,14430.0,14430.0,14430.0,14430.0,,,,,
2,00404A,主動聯博動能50,10.25,0.0,0.0,07/02,0.0,0.0,0.0,459.0,,,,,,
3,6936,永鴻生技,32.65,0.05,0.15,07/02,0.0,0.0,6.67,167.0,433.0,-62.8,-64.4,14.3,,14.3
4,2415,錩新,37.5,0.55,1.49,07/02,6.58,18.5,50.6,146.0,185.0,197.0,225.0,329.0,244.0,329.0
5,6577,勁豐,74.4,-0.9,-1.2,07/02,5.0,23.5,26.0,142.0,950.0,1475.0,57.5,-1.56,-51.8,-1.56
6,00927,群益半導體收益,42.83,0.35,0.82,07/02,15.2,50.6,61.3,138.0,87.3,126.0,101.0,332.0,140.0,332.0
7,00911,兆豐洲際半導體,66.3,-2.1,-3.07,07/02,63.3,63.3,63.3,135.0,135.0,119.0,115.0,98.5,-70.6,98.5
8,5291,邑昇,60.5,1.9,3.24,07/02,16.8,86.8,88.4,124.0,105.0,-40.7,105.0,481.0,231.0,481.0
9,6101,寬魚國際,43.5,-1.25,-2.79,07/02,0.76,16.3,39.7,120.0,226.0,43.4,234.0,149.0,-22.4,149.0
10,4904,遠傳,103.0,-0.5,-0.48,07/02,14.1,31.1,51.3,110.0,603.0,1234.0,2353.0,1350.0,78.4,1350.0
11,00877,復華中國5G,44.81,-3.37,-6.99,07/02,72.9,72.9,72.9,103.0,100.0,64.7,54.0,-2.93,-16.0,-2.93
12,7782,光速火箭,27.1,0.45,1.69,07/02,0.0,0.0,100.0,100.0,100.0,100.0,,,,
13,00923,群益台ESG低碳50,43.51,-0.18,-0.41,07/02,-4.87,0.7,47.6,93.2,-2.4,-1.42,-55.1,192.0,-61.4,192.0
14,00935,野村臺灣新科技50,62.75,-0.2,-0.32,07/02,-6.03,-4.18,6.19,92.3,38.7,40.7,155.0,174.0,142.0,174.0
15,3016,嘉晶,134.0,12.0,9.84,07/02,8.02,27.6,25.5,78.8,59.2,4.92,18.3,-60.8,-28.1,-60.8
16,6465,威潤,62.4,0.1,0.16,07/02,0.0,6.61,15.2,76.7,102.0,-13.4,,,,
17,5285,界霖,99.4,6.5,7.0,07/02,-1.05,1.08,4.62,76.3,35.6,-13.1,6.08,-4.46,50.3,-4.46
18,6016,康和證,28.0,-0.1,-0.36,07/02,7.5,39.9,44.9,75.2,160.0,221.0,152.0,512.0,117.0,512.0
19,2313,華通,228.5,8.5,3.86,07/02,16.3,27.9,36.1,74.8,78.9,78.6,96.5,87.6,140.0,87.6
20,6026,福邦證,15.75,-0.45,-2.78,07/02,16.7,14.0,20.1,73.1,161.0,156.0,242.0,393.0,137.0,393.0
21,6138,茂達,418.5,38.0,9.99,07/02,14.7,27.7,60.3,72.7,62.9,35.7,52.0,88.8,9.48,88.8
