排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,910322,康師傅-DR,21.45,-0.15,-0.69,06/11,-11.9,-86.0,-88.8,-87.6,-58.0,-50.9,-20.1,-3.96,-8.8,-1.26,-0.19,1.88
2,00867B,新光A-BBB電信債,31.09,-0.02,-0.06,06/11,100.0,81.2,-83.1,-33.7,-10.3,-5.7,0.97,0.64,58.7,74.3,,1.06
3,00761B,國泰A級公司債,34.39,0.05,0.15,06/11,-45.3,-44.1,-66.4,-27.2,-20.9,-3.35,0.21,42.4,40.4,33.2,,43.7
4,00689R,國泰20年美債反1,22.19,0.05,0.23,06/11,0.0,0.0,-65.4,-16.6,45.9,38.8,14.3,17.4,10.5,2.65,,17.7
5,00681R,元大美債20反1,21.25,0.02,0.09,06/11,-14.3,-57.4,-57.3,-55.4,-13.2,-7.07,1.96,4.63,5.25,2.99,,4.83
6,6835,圓裕,36.25,-0.6,-1.63,06/11,-48.7,-55.0,-54.8,-32.5,-4.74,-2.52,-1.22,-1.16,-0.3,-0.22,,-1.71
7,2347,聯強,90.8,-1.4,-1.52,06/11,-62.7,-48.2,-51.1,-51.2,-47.5,-35.2,-5.49,6.32,-0.9,0.32,-0.99,2.19
8,2105,正新,35.0,0.45,1.3,06/11,-47.9,-45.1,-44.2,-46.6,-41.7,-32.8,-20.0,-8.01,-6.95,-4.49,-1.95,-7.06
9,00921,兆豐龍頭等權重,22.49,-0.01,-0.04,06/11,-31.2,-38.3,-43.9,-14.9,-23.9,-18.1,1.35,4.28,7.71,2.69,,4.42
10,9955,佳龍,26.25,-0.5,-1.87,06/11,-29.0,-46.8,-43.6,-27.8,-7.51,-6.23,-3.13,-0.4,-0.32,-0.07,-0.03,-0.97
11,00723B,群益投資級科技債,30.84,0.05,0.16,06/11,-16.2,-16.4,-42.6,-15.2,-9.13,-6.22,-1.11,-4.08,-1.35,41.3,,-4.57
12,1301,台塑,43.8,-0.6,-1.35,06/11,-33.9,-42.0,-42.2,-37.1,-1.02,-6.12,5.82,5.01,3.34,-1.44,-1.5,6.35
13,1752,南光,32.7,-0.15,-0.46,06/11,-38.2,-39.0,-40.5,-42.0,-11.0,-12.4,-3.09,-4.09,-2.76,-1.13,-0.04,-3.08
14,1445,大宇,11.25,0.05,0.45,06/11,-54.4,-48.7,-40.1,-37.0,-2.69,-0.59,1.42,2.27,4.35,1.32,0.62,2.46
15,8034,榮群,23.2,-0.2,-0.85,06/11,-35.0,-40.5,-40.1,-28.2,-2.49,-7.87,-3.52,-0.04,-0.28,0.0,-0.03,-1.06
16,2008,高興昌,29.7,0.25,0.85,06/11,-44.5,-39.0,-39.8,-16.8,1.42,-0.24,0.56,0.94,-0.46,0.28,0.0,1.53
17,2640,大車隊,155.0,-3.0,-1.9,06/11,-32.6,-34.0,-39.5,-45.9,-32.6,-10.8,-1.18,-13.5,-11.3,-3.91,0.31,-14.0
18,00788B,元大10年IG電能債,30.01,0.04,0.13,06/11,0.61,0.98,-39.5,-27.3,-27.5,-29.7,-15.2,-31.0,-15.3,0.26,,-28.2
19,2236,百達-KY,134.0,0.0,0.0,06/11,-31.9,-41.8,-39.3,-26.0,-17.5,-7.11,0.37,-0.55,0.39,-0.32,-0.03,-1.07
20,2883,凱基金,27.75,-0.45,-1.6,06/11,-46.8,-46.2,-39.0,-37.6,-28.6,-22.9,-9.84,2.43,-0.86,2.09,0.34,1.54
21,00969B,元大零息超長美債,8.29,0.0,0.0,06/11,-39.3,-22.6,-38.8,-35.6,-49.7,-33.6,2.14,9.1,3.49,,,10.1
22,00897,富邦基因免疫生技,9.59,-0.03,-0.31,06/11,-47.1,-34.7,-38.4,-21.3,8.7,21.0,27.6,24.3,21.9,16.4,,25.3
23,6128,上福,20.3,0.0,0.0,06/11,-27.6,-37.1,-38.0,-32.0,-6.23,-3.43,-4.85,-4.39,-4.28,-0.38,0.54,-4.75
24,1402,遠東新,27.4,-0.25,-0.9,06/11,-58.6,-45.1,-37.8,-39.1,-5.52,-7.05,-10.9,-7.31,-8.19,-0.99,-0.54,-7.36
25,4121,優盛,13.45,-0.25,-1.82,06/11,-55.7,-45.2,-37.6,-28.5,-1.67,-1.6,-2.08,0.17,-0.28,0.04,0.01,-0.43
