排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2911,麗嬰房,8.22,0.22,2.75,06/11,61.7,94.9,280.0,280.0,,,,,,
2,6708,天擎,38.75,0.0,0.0,06/11,0.0,250.0,250.0,250.0,,,,,,
3,009803,玉山市值動能50,21.01,-0.09,-0.43,06/11,20.6,20.6,72.3,236.0,111.0,106.0,51.8,134.0,471.0,12.5
4,2483,百容,34.65,3.15,10.0,06/11,0.87,4.43,56.4,212.0,225.0,224.0,278.0,411.0,340.0,411.0
5,2855,統一證,50.9,-0.4,-0.78,06/11,23.9,55.3,109.0,193.0,209.0,151.0,482.0,292.0,65.9,310.0
6,6226,光鼎,11.9,-0.45,-3.64,06/11,32.7,226.0,249.0,183.0,329.0,,,,,
7,00403A,主動統一升級50,9.99,-0.05,-0.5,06/11,4.56,36.9,58.0,181.0,183.0,,,,,
8,7788,松川精密,271.0,12.5,4.84,06/11,7.23,9.88,45.9,154.0,147.0,324.0,,,,
9,2883,凱基金,27.75,-0.45,-1.6,06/11,9.58,25.5,56.4,146.0,264.0,384.0,620.0,439.0,188.0,674.0
10,2478,大毅,177.5,7.5,4.41,06/11,53.4,89.9,105.0,102.0,93.7,106.0,15.0,-30.6,520.0,-31.1
11,4923,力士,43.2,-0.3,-0.69,06/11,11.5,24.8,50.4,95.0,61.7,120.0,0.0,171.0,190.0,171.0
12,7791,皇家可口,62.7,-0.2,-0.32,06/11,2.78,-1.33,45.1,85.0,185.0,429.0,,,,
13,7714,創泓科技,127.0,-3.5,-2.68,06/11,7.79,13.7,22.1,84.4,76.6,113.0,0.0,,,592.0
14,2114,鑫永銓,88.5,-0.1,-0.11,06/11,10.2,12.9,28.5,82.0,95.1,107.0,239.0,369.0,144.0,369.0
15,009816,凱基台灣TOP50,14.53,-0.13,-0.89,06/11,5.94,29.2,42.8,81.6,58.2,83.8,193.0,,,
16,00878,國泰永續高股息,31.6,0.0,0.0,06/11,0.3,21.4,36.6,80.0,49.2,39.0,65.0,27.7,2.21,50.6
17,6217,中探針,228.0,-5.0,-2.15,06/11,7.21,32.5,49.1,78.7,152.0,293.0,0.0,-9.35,142.0,-9.47
18,8105,凌巨,20.45,-0.25,-1.21,06/11,8.56,33.4,63.5,78.2,95.3,131.0,40.2,165.0,115.0,154.0
19,3311,閎暉,37.0,-0.35,-0.94,06/11,1.86,3.58,13.3,71.5,46.3,-5.84,-23.8,-46.0,378.0,-44.5
20,5210,寶碩,30.5,-0.45,-1.45,06/11,0.0,66.7,8.7,66.7,525.0,,0.0,,,
21,2420,新巨,59.2,-4.0,-6.33,06/11,15.6,28.2,35.6,65.8,84.1,27.8,17.2,49.6,17.3,54.1
22,00916,國泰全球品牌50,27.28,-0.27,-0.98,06/11,-2.32,2.87,18.0,65.4,1552.0,1552.0,1043.0,667.0,114.0,667.0
23,00842B,台新美元銀行債,30.45,0.03,0.1,06/11,0.0,63.6,63.6,63.6,63.6,63.6,80.0,80.0,,80.0
24,3042,晶技,235.0,21.0,9.81,06/11,4.75,39.4,52.0,61.5,50.8,96.5,34.2,-43.5,-53.6,-42.8
25,7757,金色三麥,102.5,0.0,0.0,06/11,37.5,57.1,57.1,57.1,1000.0,,,,,
26,3356,奇偶,54.9,-0.3,-0.54,06/11,3.13,29.1,29.7,56.1,114.0,72.7,9.9,-23.9,-57.6,-14.9
27,7722,LINEPAY,370.5,23.5,6.77,06/11,8.0,33.2,35.6,53.9,65.9,33.8,29.1,39.4,1042.0,54.7
28,7721,微程式,75.8,-0.8,-1.04,06/11,3.51,14.3,16.6,53.6,8.06,58.6,376.0,,,
29,1762,中化生,35.55,-3.95,-10.0,06/11,15.4,21.6,26.3,52.1,28.8,81.2,172.0,174.0,4.49,208.0
30,3014,聯陽,139.5,3.0,2.2,06/11,4.08,8.9,25.2,50.3,30.3,0.55,17.7,137.0,192.0,86.1
31,2105,正新,35.0,0.45,1.3,06/11,7.96,16.6,26.6,50.3,120.0,87.4,50.3,-9.13,10.2,-30.2
32,2369,菱生,31.9,0.8,2.57,06/11,3.61,17.9,25.1,50.2,67.6,-0.76,4.59,-13.4,70.5,-0.75
33,9136,巨騰-DR,15.8,0.95,6.4,06/11,4.92,4.81,4.92,49.6,99.1,97.6,8.22,41.0,5.02,41.0
34,3163,波若威,843.0,-41.0,-4.64,06/11,2.27,19.9,25.5,49.4,35.2,86.9,196.0,2.31,-48.5,101.0
35,2108,南帝,29.95,1.7,6.02,06/11,0.08,8.03,12.6,47.4,57.2,27.0,61.0,71.9,-14.4,76.8
36,2916,滿心,42.15,0.0,0.0,06/11,0.72,4.51,20.9,47.1,193.0,341.0,334.0,371.0,18.3,371.0
37,6263,普萊德,156.0,-6.0,-3.7,06/11,4.04,14.6,25.0,46.8,197.0,272.0,0.0,275.0,293.0,302.0
38,6187,萬潤,1030.0,-35.0,-3.29,06/11,3.2,9.73,51.8,46.8,20.5,113.0,0.0,-63.4,-70.7,-61.4
39,8210,勤誠,1440.0,-5.0,-0.35,06/11,-1.81,-1.37,-6.84,46.3,51.5,91.9,62.7,219.0,22.5,225.0
40,4155,訊映,15.35,-0.3,-1.92,06/11,20.0,18.9,35.6,45.8,52.5,90.9,99.6,75.5,-2.55,88.3
41,1708,東鹼,45.55,-0.95,-2.04,06/11,1.08,8.7,27.7,45.3,66.5,80.2,144.0,88.9,149.0,108.0
42,7786,東方風能,130.0,9.5,7.88,06/11,13.3,17.9,24.2,45.0,779.0,,,,,
43,00935,野村臺灣新科技50,56.9,-0.2,-0.35,06/11,1.29,19.3,18.4,41.9,6.88,33.8,59.2,80.6,104.0,175.0
44,6265,方土昶,57.7,1.4,2.49,06/11,5.89,14.7,24.8,41.7,17.1,-13.0,0.0,26.3,228.0,28.3
45,6716,應廣,86.3,-1.7,-1.93,06/11,4.11,3.64,6.05,41.6,41.6,-13.3,0.0,41.6,322.0,51.0
46,0050,元大台灣50,99.85,-0.4,-0.4,06/11,18.8,19.4,20.2,41.2,57.0,36.6,-29.6,-13.1,,29.3
47,2009,第一銅,38.95,-0.05,-0.13,06/11,1.43,5.99,12.7,40.7,68.0,33.1,17.0,-3.52,17.2,7.02
48,1514,亞力,118.0,-1.0,-0.84,06/11,3.86,10.4,36.8,40.3,39.1,47.0,32.1,-5.62,-28.4,9.39
49,2457,飛宏,28.8,-0.7,-2.37,06/11,4.78,14.2,25.2,40.2,31.9,7.54,-20.3,-21.4,255.0,-29.1
50,3624,光頡,110.0,-3.5,-3.08,06/11,3.22,-2.07,17.5,40.0,35.4,-0.84,0.0,-42.2,188.0,-47.3
51,1457,宜進,14.35,-0.3,-2.05,06/11,2.45,7.17,10.9,39.7,52.2,61.0,121.0,55.3,43.6,51.6
52,3679,新至陞,123.5,-1.0,-0.8,06/11,5.51,16.0,28.2,39.6,13.1,10.7,-15.5,-34.6,-29.1,-24.9
53,3114,好德,39.8,-1.7,-4.1,06/11,0.0,-3.54,-2.28,39.5,75.4,71.4,44.9,124.0,64.8,91.0
54,5381,光譜,30.65,-3.4,-9.99,06/11,8.25,10.8,17.3,37.8,52.3,271.0,0.0,-33.0,,-43.3
55,5529,鉅陞,23.5,0.2,0.86,06/11,2.52,15.4,24.5,37.7,46.9,57.5,0.0,35.7,-44.1,54.1
56,4163,鐿鈦,111.0,2.0,1.83,06/11,1.59,12.8,23.6,37.6,92.3,172.0,0.0,175.0,96.8,172.0
57,4939,亞電,60.2,0.1,0.17,06/11,2.18,18.7,43.8,37.3,20.0,-14.2,0.0,-22.7,282.0,-36.5
58,2347,聯強,90.8,-1.4,-1.52,06/11,11.8,22.4,30.6,37.2,82.1,52.3,149.0,65.3,25.8,84.2
59,00929,復華台灣科技優息,28.5,0.38,1.35,06/11,4.72,9.04,9.9,37.2,-10.0,-11.7,-5.98,9.4,62.8,16.6
60,8996,高力,1140.0,-80.0,-6.56,06/11,-6.04,-5.83,0.0,37.1,23.7,20.3,15.4,-48.3,-69.7,-19.0
61,2221,大甲,42.75,0.75,1.79,06/11,-0.78,9.97,17.4,37.0,41.6,298.0,765.0,777.0,581.0,765.0
62,3176,基亞,32.85,-0.3,-0.9,06/11,-0.97,21.9,26.7,36.8,46.2,105.0,153.0,1438.0,0.0,754.0
63,2486,一詮,245.0,-1.0,-0.41,06/11,8.29,17.7,22.2,36.1,52.5,49.7,5.95,-70.8,-59.2,-73.0
64,3135,凌航,193.0,-15.5,-7.43,06/11,13.1,25.9,32.2,35.1,41.9,3.81,-3.81,773.0,,79.7
65,8021,尖點,570.0,14.0,2.52,06/11,51.8,30.4,33.5,34.6,26.8,-39.9,-50.0,-83.1,27.6,-71.2
66,00643,群益深証中小,19.19,0.12,0.63,06/11,0.0,0.0,34.4,34.4,34.4,34.4,33.3,23.7,-71.5,24.0
67,5236,凌陽創新,154.5,2.5,1.64,06/11,3.87,11.9,14.4,34.2,59.4,-22.8,0.0,-33.0,-30.2,-42.4
68,5488,松普,12.0,-0.1,-0.83,06/11,1.39,3.98,15.8,34.1,152.0,976.0,0.0,815.0,-65.6,815.0
69,1210,大成,55.7,0.3,0.54,06/11,6.9,14.2,20.5,33.9,68.1,106.0,133.0,68.7,165.0,69.9
70,8074,鉅橡,70.0,-1.1,-1.55,06/11,10.9,20.3,20.3,33.7,33.4,86.3,0.0,8.78,1060.0,-19.1
71,8039,台虹,136.0,7.0,5.43,06/11,2.09,5.91,13.1,33.6,68.9,31.1,70.0,-26.3,-0.3,18.6
72,6174,安碁,51.7,4.7,10.0,06/11,-1.98,-1.98,11.3,33.6,12.7,53.8,0.0,164.0,39.5,162.0
73,8367,建新國際,40.2,0.1,0.25,06/11,5.43,29.3,32.9,32.9,38.6,51.6,3.19,-42.6,-69.5,14.1
74,2338,光罩,46.8,2.35,5.29,06/11,4.89,11.7,18.9,32.6,74.0,37.9,17.0,16.8,95.4,10.1
75,6585,鼎基,124.5,-1.5,-1.19,06/11,-1.23,-2.03,12.6,31.7,4.78,11.1,-1.63,-23.7,-9.74,-23.2
76,6949,沛爾生醫-創,704.0,-21.0,-2.9,06/11,1.32,5.52,10.6,31.5,65.7,126.0,85.9,24.7,,6.71
77,4749,新應材,908.0,-9.0,-0.98,06/11,7.31,16.2,24.1,31.5,36.9,70.1,0.0,-2.08,212.0,-3.2
78,00938,凱基優選30,22.97,-0.23,-0.99,06/11,12.3,34.0,34.0,31.4,25.3,71.4,45.2,94.2,-74.7,94.2
79,3221,台嘉碩,60.0,1.5,2.56,06/11,1.38,5.74,19.9,31.4,25.4,-0.51,25.5,71.7,384.0,91.0
80,2642,宅配通,22.0,-1.05,-4.56,06/11,13.2,24.0,25.3,31.1,22.4,15.4,17.6,23.1,61.1,24.4
81,4938,和碩,95.4,0.6,0.63,06/11,5.38,11.2,17.2,31.1,69.0,163.0,356.0,149.0,735.0,175.0
82,00981T,平衡凱基雙核收息,11.99,-0.03,-0.25,06/11,14.9,14.9,14.9,31.0,275.0,275.0,136.0,1067.0,,822.0
83,9958,世紀鋼,111.5,0.5,0.45,06/11,4.15,9.77,17.5,30.7,28.4,69.6,57.0,57.7,62.7,83.5
84,3653,健策,3620.0,-180.0,-4.74,06/11,20.7,27.9,33.9,30.1,-7.65,-20.6,-19.0,-11.1,67.9,-35.2
85,3537,堡達,78.3,-1.7,-2.12,06/11,4.08,4.98,7.23,29.5,44.2,6.5,-8.05,-16.7,30.2,-21.6
86,3663,鑫科,69.3,2.3,3.43,06/11,9.31,10.7,19.0,29.5,25.9,11.9,0.0,15.3,10.1,-4.79
87,3467,台灣精材,64.8,1.4,2.21,06/11,7.32,15.8,8.64,29.4,33.3,31.3,151.0,252.0,,167.0
88,1802,台玻,59.3,-0.8,-1.33,06/11,5.8,8.4,13.2,29.2,31.2,37.6,232.0,18.1,47.2,10.1
89,6693,廣閎科,155.0,-5.5,-3.43,06/11,-0.4,9.17,17.6,29.1,14.7,5.34,0.0,-10.3,214.0,-7.52
90,3483,力致,91.0,1.0,1.11,06/11,3.03,4.68,10.9,28.9,13.6,-14.7,42.4,20.3,-5.59,24.7
91,5234,達興材料,381.0,-3.0,-0.78,06/11,1.55,4.1,8.47,28.9,45.5,47.4,208.0,37.2,51.4,65.2
92,4976,佳凌,32.85,-0.95,-2.81,06/11,6.96,22.7,26.0,28.8,42.6,7.59,-20.5,1.0,26.1,3.07
93,2458,義隆,146.0,-0.5,-0.34,06/11,-0.08,7.86,18.6,28.6,11.5,12.9,-16.9,-16.1,15.1,-37.9
94,6890,來億-KY,284.0,4.0,1.43,06/11,2.95,10.3,16.6,28.5,18.5,5.82,5.16,-3.14,2.89,-1.02
95,3284,太普高,19.05,-0.6,-3.05,06/11,12.3,16.5,22.6,28.3,29.0,42.3,6.45,3.6,9.67,2.74
96,8091,翔名,237.0,2.0,0.85,06/11,2.9,12.7,8.33,27.5,39.9,18.7,0.0,42.1,-7.94,40.6
97,2880,華南金,35.65,0.3,0.85,06/11,5.18,6.52,13.4,27.2,78.8,272.0,536.0,2547.0,618.0,402.0
98,2495,普安,49.65,1.55,3.22,06/11,15.0,22.7,19.2,27.0,20.9,-3.17,-25.3,-40.6,75.4,-46.5
99,1342,八貫,107.0,-1.0,-0.93,06/11,1.53,2.5,7.49,27.0,10.8,-0.69,8.17,-25.9,-27.4,-26.1
100,2850,新產,151.0,3.0,2.03,06/11,10.3,16.1,14.0,26.9,51.0,42.7,42.5,17.4,-27.1,21.3
101,6831,邁科,719.0,-12.0,-1.64,06/11,0.0,12.2,28.9,26.7,63.3,86.1,,,,
102,3289,宜特,152.0,-5.5,-3.49,06/11,-1.45,9.37,13.6,26.7,49.7,37.8,114.0,184.0,531.0,183.0
103,00887,永豐中國科技50大,16.81,-0.05,-0.3,06/11,0.0,8.84,26.7,26.6,52.9,-9.81,-23.3,-46.1,-72.4,-46.3
104,6148,驊宏資,35.05,0.55,1.59,06/11,0.64,6.41,15.7,26.3,36.9,48.8,0.0,15.6,104.0,29.7
105,9910,豐泰,97.0,3.0,3.19,06/11,4.99,9.99,15.2,26.2,43.9,87.4,156.0,111.0,85.9,98.1
106,4927,泰鼎-KY,48.8,-0.9,-1.81,06/11,3.69,14.0,17.7,26.1,28.3,2.35,78.2,15.9,112.0,15.8
107,5871,中租-KY,123.0,3.5,2.93,06/11,4.97,10.3,15.9,26.0,57.8,159.0,177.0,-23.7,19.5,28.5
108,8027,鈦昇,231.5,3.0,1.31,06/11,2.69,18.3,27.1,25.9,25.2,31.6,0.0,77.9,10.1,77.2
109,6414,樺漢,395.0,7.0,1.8,06/11,3.97,4.73,20.3,25.8,43.2,22.3,31.6,81.0,114.0,4.96
110,1611,中電,13.3,-0.25,-1.85,06/11,0.59,1.64,6.68,25.8,29.1,32.8,49.7,57.9,-22.0,17.9
111,1810,和成,20.7,-0.4,-1.9,06/11,0.68,0.77,6.59,25.4,27.8,16.5,-9.27,-15.2,-15.3,-21.8
112,4912,聯德控股-KY,91.1,-1.9,-2.04,06/11,4.05,9.36,16.1,25.4,48.9,-35.2,-34.5,180.0,51.3,186.0
113,4166,友霖,26.6,1.0,3.91,06/11,14.5,18.8,18.8,25.3,71.2,123.0,0.0,,,
114,6139,亞翔,732.0,-5.0,-0.68,06/11,18.9,26.6,28.7,25.3,23.8,-0.08,8.06,-29.0,-45.6,-2.88
115,5351,鈺創,84.3,-1.2,-1.4,06/11,1.28,1.73,2.96,25.0,-15.7,-33.5,0.0,-34.7,-21.0,-48.1
116,2597,潤弘,204.0,9.0,4.62,06/11,5.6,11.4,17.5,24.9,33.6,65.7,2302.0,1788.0,431.0,1914.0
117,9941,裕融,87.7,1.3,1.5,06/11,4.79,9.8,14.7,24.8,37.8,76.9,10.8,244.0,69.0,152.0
118,6224,聚鼎,76.3,-3.3,-4.15,06/11,1.18,5.33,14.8,24.8,39.4,232.0,71.1,31.9,639.0,42.6
119,2542,興富發,45.35,-0.1,-0.22,06/11,4.33,8.91,12.0,24.6,32.7,15.0,46.6,2.48,150.0,40.0
120,00647L,元大S&P500正2,127.8,-1.6,-1.24,06/11,0.0,0.0,0.0,24.5,41.2,87.7,180.0,226.0,-31.5,226.0
121,00948B,中信優息投資級債,9.49,0.01,0.11,06/11,0.0,24.4,24.4,24.4,24.4,24.4,-66.3,-81.9,-97.2,-79.4
122,4440,宜新實業,17.1,0.1,0.59,06/11,9.69,17.5,24.3,24.3,24.3,41.4,44.3,97.2,159.0,95.5
123,5434,崇越,453.0,3.5,0.78,06/11,4.11,8.09,8.87,24.2,29.9,19.9,-34.5,-43.8,56.9,-47.1
124,00913,兆豐台灣晶圓製造,46.77,0.72,1.56,06/11,0.0,11.5,23.9,23.9,23.9,42.2,81.2,1971.0,936.0,1971.0
125,1110,東泥,15.4,0.0,0.0,06/11,0.67,0.67,2.38,23.9,28.4,30.9,30.7,5.37,-14.3,3.79
126,4764,雙鍵,257.5,-0.5,-0.19,06/11,-1.83,1.3,10.7,23.7,84.2,213.0,6.3,311.0,1358.0,59.0
127,8099,大世科,60.1,0.1,0.17,06/11,0.92,8.96,16.5,23.7,12.6,12.0,0.0,2.6,-8.56,10.1
128,5215,科嘉-KY,42.15,-1.85,-4.2,06/11,11.3,16.0,22.6,23.7,31.2,164.0,189.0,180.0,41.5,180.0
129,3709,鑫聯大投控,72.7,-1.3,-1.76,06/11,2.21,9.57,21.6,23.6,20.0,-31.1,0.0,-35.0,15.3,-43.3
130,5353,台林,32.85,-0.25,-0.76,06/11,1.9,16.8,17.5,23.6,44.3,44.3,0.0,83.8,-53.0,82.2
131,8081,致新,273.0,14.5,5.61,06/11,1.08,5.72,7.39,23.6,50.2,85.9,178.0,214.0,506.0,130.0
132,3010,華立,129.5,1.0,0.78,06/11,6.68,11.0,15.5,23.4,36.3,29.7,113.0,95.7,-11.5,58.8
133,3615,安可,50.5,-3.3,-6.13,06/11,3.92,7.43,21.3,23.3,33.9,25.9,0.0,97.1,23.8,84.3
134,6277,宏正,73.2,0.0,0.0,06/11,7.65,17.2,17.2,23.2,52.2,138.0,167.0,214.0,323.0,205.0
135,8016,矽創,286.5,0.0,0.0,06/11,4.15,8.97,12.7,22.7,61.9,97.4,92.8,56.4,69.4,46.2
136,7711,永擎,357.5,4.5,1.27,06/11,2.08,6.29,6.5,22.7,39.8,458.0,,,,
137,3305,昇貿,140.0,3.5,2.56,06/11,0.56,3.92,26.0,22.7,2.9,-55.7,-64.0,-56.6,45.5,-66.0
138,00639,富邦深100,17.56,-0.07,-0.4,06/11,0.35,4.92,25.8,22.5,22.0,29.2,3.83,3.32,-40.2,3.69
139,2374,佳能,71.7,0.1,0.14,06/11,2.38,3.85,6.81,22.4,11.4,-1.86,22.5,11.8,62.8,-1.55
140,2832,台產,54.4,-0.5,-0.91,06/11,15.0,19.4,15.3,22.3,11.1,18.4,70.4,91.4,-68.7,89.5
141,6482,弘煜科,29.8,-0.75,-2.45,06/11,0.0,0.0,22.2,22.2,83.3,120.0,0.0,1000.0,,1000.0
142,2362,藍天,48.5,2.35,5.09,06/11,5.57,9.92,15.4,22.2,62.6,72.4,72.8,59.4,-1.04,57.9
143,7556,意德士,266.0,-2.5,-0.93,06/11,5.65,18.5,19.1,22.1,19.1,81.3,0.0,127.0,224.0,141.0
144,2355,敬鵬,58.7,5.3,9.93,06/11,0.7,3.42,5.65,22.1,68.7,153.0,59.9,19.6,217.0,28.1
145,4109,加捷生醫,12.0,-0.15,-1.23,06/11,3.82,9.4,18.1,21.9,21.9,5.26,0.0,-49.9,-83.2,-44.1
146,1504,東元,68.4,-1.1,-1.58,06/11,1.87,5.87,8.81,21.8,-20.9,-15.9,22.4,-6.65,168.0,81.2
147,4904,遠傳,109.0,2.5,2.35,06/11,-5.51,4.06,17.3,21.7,41.2,28.9,125.0,-23.9,-79.6,73.5
148,3205,佰研,54.1,0.7,1.31,06/11,3.53,3.96,9.43,21.7,23.2,29.9,77.4,-15.7,33.0,-10.1
149,6894,衛司特,343.0,8.5,2.54,06/11,4.17,14.4,14.4,21.5,-1.69,-28.3,0.0,17400.0,17400.0,1358.0
150,00655L,國泰中國A50正2,34.68,-0.23,-0.66,06/11,2.18,3.21,14.2,21.5,21.5,-1.96,-18.3,-26.4,-57.3,-21.5
151,00927,群益半導體收益,37.09,0.35,0.95,06/11,0.0,3.47,19.1,21.4,33.2,75.0,42.6,120.0,35.0,128.0
152,00888,永豐台灣ESG,32.9,0.47,1.45,06/11,0.0,21.1,21.4,21.4,23.3,3.58,453.0,549.0,73.5,521.0
153,00401A,主動摩根台灣鑫收,13.26,0.05,0.38,06/11,0.0,15.5,15.5,21.4,26.1,35.4,,,,
154,1714,和桐,14.4,1.3,9.92,06/11,2.46,22.6,24.4,21.2,23.8,19.2,119.0,207.0,35.1,227.0
155,7799,禾榮科,334.5,-6.0,-1.76,06/11,1.99,5.47,10.7,20.9,34.0,62.8,283.0,,,53080.0
156,8076,伍豐,26.9,0.3,1.13,06/11,-3.41,-4.81,0.38,20.6,37.4,69.0,0.0,96.5,73.6,91.4
157,8112,至上,95.5,2.9,3.13,06/11,1.04,7.67,15.7,20.6,2.61,73.2,66.5,-31.3,-20.8,-33.9
158,3661,世芯-KY,4060.0,20.0,0.5,06/11,4.14,9.53,16.0,20.2,34.4,22.1,-45.0,51.2,17.1,39.7
159,6441,廣錠,23.1,-1.2,-4.94,06/11,2.95,9.7,15.3,20.1,22.4,71.2,0.0,240.0,137.0,236.0
160,4952,凌通,51.8,4.65,9.86,06/11,2.91,2.78,5.99,20.1,18.8,-20.2,-13.7,160.0,32.4,161.0
161,5309,系統電,66.6,-1.0,-1.48,06/11,1.11,14.1,23.2,19.9,-1.14,-24.8,0.0,-4.98,64.0,16.6
162,3529,力旺,3015.0,35.0,1.17,06/11,1.9,2.79,4.63,19.9,-44.2,-66.1,-65.7,-46.3,131.0,-53.4
163,5213,亞昕,23.25,-0.45,-1.9,06/11,4.53,9.31,12.1,19.7,19.5,10.1,0.0,-7.87,13.2,-1.89
164,4542,科嶠,305.0,-22.0,-6.73,06/11,2.27,-6.78,-8.41,19.7,42.3,69.0,0.0,61.2,124.0,57.2
165,6885,全福生技,22.95,-1.15,-4.77,06/11,2.26,4.14,14.9,19.6,29.6,26.9,25.0,32.7,,28.5
166,3354,律勝,26.65,-0.65,-2.38,06/11,4.14,10.5,10.8,19.5,34.8,22.4,31.3,124.0,61.8,81.9
167,6130,上亞科技,25.0,0.75,3.09,06/11,3.08,12.5,22.5,19.4,53.9,95.0,0.0,4580.0,0.0,185.0
168,6282,康舒,57.2,-1.3,-2.22,06/11,2.38,2.46,7.65,19.4,7.82,-20.6,12.1,-34.6,57.7,-51.7
169,00998A,主動復華金融股息,16.35,-0.02,-0.12,06/11,0.0,0.0,0.0,19.3,2138.0,2138.0,,,,
170,7703,銳澤,190.0,2.0,1.06,06/11,2.48,8.08,11.0,19.1,13.5,-6.95,0.0,-39.2,338.0,-28.2
171,8043,蜜望實,191.5,-7.5,-3.77,06/11,0.0,3.17,9.95,19.1,10.5,23.1,0.0,141.0,122.0,159.0
172,3167,大量,847.0,-11.0,-1.28,06/11,10.2,31.7,32.0,19.1,4.26,27.3,-26.6,-60.8,-42.8,-56.4
173,3017,奇鋐,2335.0,-25.0,-1.06,06/11,4.74,7.37,11.9,19.0,103.0,700.0,421.0,71.8,-19.0,161.0
174,6953,家碩,216.5,-1.0,-0.46,06/11,7.46,7.46,7.46,19.0,20.0,37.1,0.0,94.6,106.0,77.8
175,3406,玉晶光,693.0,16.0,2.36,06/11,4.11,9.82,9.99,18.9,17.4,13.6,-38.7,-10.7,-47.1,-39.1
176,3059,華晶科,45.25,-1.75,-3.72,06/11,0.26,1.53,5.44,18.8,18.1,42.1,29.6,150.0,159.0,166.0
177,2501,國建,25.75,-0.85,-3.2,06/11,11.7,22.3,21.1,18.6,35.6,85.6,109.0,93.0,-8.88,93.8
178,1515,力山,22.9,-0.45,-1.93,06/11,-1.33,-0.76,1.6,18.4,6.85,40.8,53.8,83.1,-2.77,81.6
179,2379,瑞昱,655.0,10.0,1.55,06/11,3.57,7.02,10.5,18.3,27.7,37.5,10.3,107.0,681.0,77.8
180,7753,星亞,41.6,-0.2,-0.48,06/11,0.0,0.0,0.0,18.2,18.2,18.2,0.0,,,
181,2465,麗臺,75.9,-1.2,-1.56,06/11,1.53,3.49,9.0,18.1,29.3,128.0,,,,
182,5521,工信,10.25,-1.0,-8.89,06/11,14.2,14.2,15.5,18.1,21.0,54.3,250.0,432.0,144.0,556.0
183,00993A,主動安聯台灣,12.96,0.02,0.15,06/11,1.56,9.49,17.7,17.7,17.7,71.0,199.0,,,
184,3652,精聯,32.35,-0.3,-0.92,06/11,8.44,8.44,10.6,17.6,20.1,7.05,53.2,3.73,-55.7,50.5
185,6125,廣運,59.9,0.4,0.67,06/11,4.33,13.4,17.6,17.6,-59.8,-75.8,0.0,-62.7,-65.3,-72.5
186,6907,雅特力-KY,136.0,4.0,3.03,06/11,3.08,5.51,8.94,17.5,120.0,158.0,,,,
187,8033,雷虎,126.5,-2.5,-1.94,06/11,1.99,4.86,7.79,17.5,28.9,67.3,110.0,73.8,208.0,81.4
188,1717,長興,67.8,0.0,0.0,06/11,0.92,0.79,3.1,17.3,4.57,-11.4,66.4,59.9,462.0,104.0
189,3048,益登,75.0,1.7,2.32,06/11,11.9,26.5,40.6,17.2,59.3,-39.0,-60.5,-67.8,78.7,-65.3
190,00861,元大全球未來通訊,87.6,-0.05,-0.06,06/11,0.0,1.73,1.73,17.2,19.6,19.9,-3.29,-24.3,-31.3,-18.5
191,006201,元大富櫃50,45.31,0.12,0.27,06/11,0.35,1.06,6.69,17.1,18.1,79.4,0.0,567.0,190.0,567.0
192,2308,台達電,2160.0,-40.0,-1.82,06/11,2.94,6.97,11.7,17.0,21.3,27.2,124.0,234.0,19.4,277.0
193,6120,達運,13.35,-0.15,-1.11,06/11,2.83,4.27,12.8,16.8,20.0,15.6,-2.25,3.96,67.8,0.85
194,3209,全科,61.8,-3.1,-4.78,06/11,2.95,17.3,19.5,16.7,11.3,34.4,4.66,-14.4,-32.3,-17.1
