"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔發行張數","2日買賣超佔發行張數","3日買賣超佔發行張數","5日買賣超佔發行張數","10日買賣超佔發行張數","1個月買賣超佔發行張數","3個月買賣超佔發行張數","半年買賣超佔發行張數","1年買賣超佔發行張數","3年買賣超佔發行張數","10年買賣超佔發行張數","今年買賣超佔發行張數"
"197","4720","德淵","26.95","+1.2","+4.66","05/12","+1.26","+0.9","-0.23","+0.82","-2.16","+0.57","-0.12","-1.28","-3.17","+0.88","+1.53","-1.15"
"198","6271","同欣電","183","-2.5","-1.35","05/12","+0.21","+0.6","+0.04","+0.81","+0.65","-1.96","+1.32","+2.38","+9.84","+6.17","+1.58","+3.78"
"199","00696B","富邦美債20年","28.73","-0.08","-0.28","05/12","+0.02","+0.13","+0.32","+0.81","+2.03","+5.13","+13.5","+62.7","+90.2","+180","","+53.9"
"200","7788","松川精密","184","+1.5","+0.82","05/12","+0.14","+0.13","+0.37","+0.8","+1.2","+1.11","+1.34","+2.03","","","","+1.25"
"201","3563","牧德","815","+8","+0.99","05/12","+0.17","+0.41","-0.01","+0.8","+0.48","-0.95","+2.34","-2.38","-7.01","-4.34","+1.25","-0.03"
"202","2357","華碩","673","-13","-1.9","05/12","-0.09","+0.3","+0.73","+0.78","+0.39","-0.45","-1.82","-14.3","-12.8","-9.51","-27.3","-5.18"
"203","3490","單井","31.05","+0.3","+0.98","05/12","+0.24","-0.13","-0.37","+0.78","+1.47","+1.03","+1.71","+3.2","+0.94","+0.86","-7.65","+2.07"
"204","2404","漢唐","993","-32","-3.12","05/12","-0.46","-0.67","+0.28","+0.78","+0.24","+0.28","-5.18","-8.22","+4.56","-3.64","-0.63","-6.45"
"205","1608","華榮","33.8","-0.45","-1.31","05/12","-0.02","+0.16","+0.19","+0.78","+0.42","-0.51","-0.33","-1.11","+1.59","+1.32","-0.99","-0.09"
"206","8255","朋程","148.5","-0.5","-0.34","05/12","+0.19","+0.42","+0.59","+0.78","+1.28","+2.12","+2.46","+2.46","-2.17","-1.53","-3.44","+2.96"
"207","2103","台橡","21.3","+0.2","+0.95","05/12","+0.2","+0.41","+0.84","+0.77","+0.68","+0.85","-1.33","-1.44","-3.97","-5.94","-8.01","+0.5"
"208","4912","聯德控股-KY","95","-0.1","-0.11","05/12","-0.05","+0.2","+0.89","+0.77","+0.46","+1.32","+1.53","-2.96","-8.54","-3.82","-4.4","-2.88"
"209","1563","巧新","44","+0.2","+0.46","05/12","+0.09","+0.16","+0.33","+0.76","+0.74","+0.64","+0.36","+0.28","-0.55","","","+0.02"
"210","2887","台新新光金","23","-0.45","-1.92","05/12","+0.17","+0.23","+0.37","+0.75","+1.16","+1.53","+0.21","-0.35","-1.06","-6.24","-6.43","+1.41"
"211","3580","友威科","102.5","+5.5","+5.67","05/12","+1.35","+1.66","+1.91","+0.75","+1.39","-0.65","+6.32","+4.66","+6.55","+4.91","+6.51","+6.21"
"212","2014","中鴻","17.95","-0.15","-0.83","05/12","-0.03","+0.17","+0.18","+0.74","+0.99","+1.03","+1.79","+1.23","-0.93","-4.52","0","+1.01"
"213","2542","興富發","41.1","-0.55","-1.32","05/12","-0.03","+0.41","+0.61","+0.74","+0.89","+0.96","+0.97","+2.01","-1.24","-0.17","-10.4","+1.49"
"214","3312","弘憶股","45.6","+1.1","+2.47","05/12","+0.27","+0.83","+0.71","+0.74","+1.38","+2.53","+3.2","+2.02","+1.66","-2.18","-16","+1.27"
"215","2305","全友","17.5","-0.05","-0.28","05/12","+0.37","+0.06","+0.59","+0.73","+1.1","+1.28","+1.74","+1.76","+2.35","+4.17","+3.47","+1.92"
"216","8105","凌巨","14.75","+1.3","+9.67","05/12","+0.63","+0.57","+0.51","+0.73","+0.98","+1.9","+3.77","+2.25","-0.2","-17.3","-2.11","+2.59"
"217","2395","研華","494.5","+16","+3.34","05/12","+0.06","+0.08","+0.4","+0.73","+1.34","+2.57","+4.34","+2.51","-2.7","-6.27","-2.44","+3.54"
"218","6443","元晶","41.5","+0.1","+0.24","05/12","+0.09","+0.12","+0.25","+0.7","+1.39","+4.63","+5.65","+9.64","+8.02","+1.46","+10.5","+5.76"
"219","00996A","主動兆豐台灣豐收","14.23","+0.06","+0.42","05/12","+0.32","+1.18","+0.71","+0.7","+1.11","+1.3","","","","","",""
"220","00998A","主動復華金融股息","15.79","+0.04","+0.25","05/12","-0.36","-0.25","-0.78","+0.7","+0.35","","","","","","",""
"221","3706","神達","85.9","-0.9","-1.04","05/12","+0.1","+0.02","+0.17","+0.7","+0.69","+1.82","+3.54","+1.7","-4.21","-2.7","-3.63","+3.29"
"222","7795","長廣","400","+36","+9.89","05/12","+0.55","+0.76","+0.63","+0.69","+0.45","+2.53","+6.18","","","","",""
"223","00922","國泰台灣領袖50","36.6","-0.08","-0.22","05/12","+0.12","+0.29","+0.23","+0.69","+1.68","+7.87","-2.59","-0.53","-7.52","-20.6","","+0.27"
"224","8114","振樺電","239.5","+21.5","+9.86","05/12","+0.2","+0.17","+0.65","+0.69","+0.06","-0.15","-3.2","-12.6","-16.2","+6.62","-15.4","-9.49"
"225","6259","百徽","23.9","-0.9","-3.63","05/12","-0.24","+0.06","+0.59","+0.69","+0.4","+0.33","+0.47","+0.48","+0.55","+0.58","-2.02","+0.48"
"226","2892","第一金","29.4","-0.15","-0.51","05/12","+0.07","+0.17","+0.31","+0.69","+0.74","+0.53","+1.16","+3.31","+4.96","+3.33","+5.83","+0.91"
"227","2851","中再保","34.1","+2.55","+8.08","05/12","+0.53","+0.66","+0.62","+0.67","+0.74","+0.5","+2.65","+4.88","+4.62","+6.15","+5.43","+3.56"
"228","2399","映泰","46.45","+1.65","+3.68","05/12","+0.91","+2.56","+1.89","+0.65","-0.77","-0.71","+1.59","+3.5","-5.69","+1.96","-12.4","+2.93"
"229","00757","統一FANG+","127.25","-0.6","-0.47","05/12","-0.03","+0.56","+0.65","+0.65","+1.5","+4.19","+5.05","+9.64","+24","+24.1","","+7.91"
"230","3046","建碁","52","-0.4","-0.76","05/12","-0.02","+0.33","+0.51","+0.64","+0.93","+0.89","+0.53","+1.14","+2.23","-0.02","+0.55","+0.41"
"231","3537","堡達","48.45","+0.3","+0.62","05/12","+0.22","+0.37","+0.68","+0.62","+0.82","+0.96","+1.68","+2.17","+0.59","-0.13","+0.59","+2.55"
"232","00665L","富邦恒生國企正2","10.37","+0.12","+1.17","05/12","+0.07","+0.02","+0.04","+0.62","+0.04","-0.98","-1.12","+0.63","+5.28","-2.45","","+2.01"
"233","00720B","元大投資級公司債","32.74","-0.04","-0.12","05/12","+0.09","+0.37","+0.38","+0.62","+0.68","+0.74","+2.03","+5.19","+7.5","+11.1","","+2.69"
"234","00655L","國泰中國A50正2","37.8","+0.8","+2.16","05/12","+0.16","+0.33","+0.02","+0.62","+0.62","+2.54","+8.17","+10.5","+22","+38.3","+92.8","+9.17"
"235","6491","晶碩","287.5","+2","+0.7","05/12","+0.07","+0.33","+0.39","+0.62","+0.26","+1.26","+2.43","-0.05","+4.05","-5.08","","+2.59"
"236","00948B","中信優息投資級債","9.42","-0.02","-0.21","05/12","+0.1","+0.34","+0.32","+0.62","+1.07","+1.67","+13.8","+18.3","+35.3","","","+15.9"
"237","3167","大量","760","+32","+4.4","05/12","+0.23","+0.71","+0.51","+0.62","-0.67","+0.58","-3.6","+13.9","+9.95","+11","+11.6","+3.28"
"238","00730","富邦臺灣優質高息","26.8","-0.17","-0.63","05/12","0","-0.06","+0.09","+0.6","+0.77","+2.47","+2.89","+2.89","+2.15","+11.2","","+2.74"
"239","00937B","群益ESG投等債20+","14.78","0","0","05/12","+0.16","+0.36","+0.28","+0.6","+0.7","+1.23","+2.97","+6.97","+9.8","","","+5.2"
"240","3545","敦泰","57.9","+0.3","+0.52","05/12","-0.11","-0.04","+0.35","+0.6","+0.83","+0.23","-1.23","-4.46","-11.9","+1.49","-15.1","-2.48"
"241","6168","宏齊","26.85","+0.35","+1.32","05/12","+0.35","+0.44","+0.4","+0.59","-1.12","+0.18","-0.82","-1.14","-2.09","-5.6","-4.7","-1.46"
"242","0061","元大寶滬深","25.3","+0.13","+0.52","05/12","+0.08","+0.36","+0.42","+0.59","+0.71","+0.46","+0.84","+6.06","+10.9","+6.32","+147","+2.9"
"243","2603","長榮","214","0","0","05/12","+0.04","+0.19","+0.21","+0.59","+1.43","+1.05","+4.81","+4.57","+0.95","+0.86","-3.71","+5.53"
"244","2243","宏旭-KY","22.2","+0.55","+2.54","05/12","+0.04","-0.11","-0.06","+0.58","+0.33","+2.24","+3.52","+3.13","+2.87","+3.07","","+3.19"
"245","3349","寶德","20","-1.15","-5.44","05/12","+0.26","+0.18","+0.57","+0.58","+0.35","+0.53","+0.02","+0.75","+0.97","+0.96","","+0.39"
"246","00932","兆豐永續高息等權","16.8","-0.08","-0.47","05/12","-0.22","-0.57","-0.87","+0.58","+0.51","+2.62","+2.98","+4.33","+12.4","","","+3.88"
"247","6609","瀧澤科","41.65","-1.65","-3.81","05/12","+0.24","+0.45","+0.4","+0.58","+0.86","+0.76","+0.61","+1.03","-3.54","-3.74","-0.09","-0.11"
"248","6781","AES-KY","1285","-35","-2.65","05/12","-0.01","-0.42","+0.27","+0.58","-0.12","-0.37","-0.66","-7.82","-11.8","-4.73","","-1.49"
"249","3675","德微","240","-8.5","-3.42","05/12","-0.3","+0.49","+0.05","+0.58","-0.06","+1.27","+4.48","+4.65","-1.81","+1.91","+2.2","+5.2"
"250","3581","博磊","234","-2.5","-1.06","05/12","+0.11","+0.14","+0.42","+0.57","+0.98","+4.68","+2.24","+5.92","+2.42","+5.81","+6.38","+5.14"
"251","6526","達發","734","-16","-2.13","05/12","+0.05","-0.24","-0.23","+0.57","+0.53","+1.57","+1.49","+0.53","-0.48","","","+0.97"
"252","3141","晶宏","63","+5.7","+9.95","05/12","+0.61","+0.73","-0.01","+0.56","+1.21","+0.88","+1.29","-0.45","-2.05","+3.41","-1.39","+1.51"
"253","2303","聯電","104.5","+9.5","+10","05/12","+0.28","+0.47","+0.38","+0.56","+1.15","+2.29","+3.33","+12.3","+15.2","+1.69","-8.42","+7.5"
"254","3691","碩禾","155","+14","+9.93","05/12","+0.22","-0.07","+0.02","+0.56","+1.37","+1.79","+1.31","+4.56","+6.13","+0.97","-0.17","+4.39"
"255","00908","富邦入息REITs+","14.32","-0.02","-0.14","05/12","0","+0.18","+0.22","+0.56","+1.58","+3.48","+4.58","+13.4","+12.6","+30.5","","+10.2"
"256","8374","羅昇","91.2","+1.7","+1.9","05/12","+0.28","+0.31","+0.31","+0.55","+0.57","+0.39","+0.55","+0.48","-1.2","-1.17","-0.36","+0.52"
"257","6830","汎銓","780","+26","+3.45","05/12","-0.15","+0.3","+0.78","+0.55","-0.84","-0.36","+0.16","+5.11","+2.53","-1.3","","+2.32"
"258","00795B","中信美國公債20年","26.89","-0.06","-0.22","05/12","+0.12","+0.33","+0.38","+0.54","+1.12","+2.16","+22.3","+33.2","+49.9","+74.6","","+27.3"
"259","5490","同亨","28.35","-0.2","-0.7","05/12","+0.15","+0.18","+0.24","+0.54","+1","+0.63","-1","-2.96","+1.19","+1.23","-7.07","-2.34"
"260","2382","廣達","340","-3.5","-1.02","05/12","+0.06","+0.1","+0.14","+0.54","+0.31","+0.99","+3.7","+3.89","+6.98","+1.6","-9.63","+5.68"
"261","00968B","元大優息投等債","9.24","0","0","05/12","+0.23","+0.56","+0.6","+0.54","+0.74","+2.55","+2.72","+5.7","+59.2","","","+3"
"262","00694B","富邦美債1-3","41.36","+0.06","+0.15","05/12","0","+0.11","+0.18","+0.54","+1.39","+1.93","+4.97","+9.51","+14.4","+18.9","","+6.31"
"263","00903","富邦元宇宙","21.05","+0.1","+0.48","05/12","+0.05","+0.69","+0.83","+0.53","+1.14","+7.67","+11.7","+14.1","+38.3","+238","","+13.6"
"264","5464","霖宏","63.3","+5.7","+9.9","05/12","-0.02","+0.27","+0.74","+0.53","+1.74","+1.96","+2.12","+2.12","+2.23","+2.97","+2.52","+2.15"
"265","6799","來頡","94.4","+3.6","+3.96","05/12","+0.24","+0.36","+0.47","+0.53","+1.01","+1.21","-0.09","+3.48","+2.35","-3.68","","+1.47"
"266","009813","貝萊德標普卓越50","11.12","-0.02","-0.18","05/12","+0.15","+0.14","+0.16","+0.53","+1.02","+6.58","+9.98","+11.6","","","","+11.5"
"267","8021","尖點","471.5","+42.5","+9.91","05/12","+0.63","+0.64","+0.54","+0.52","+1.1","+1.81","+9.84","+18.9","+8.48","+11.6","+8.16","+8.84"
"268","6446","藥華藥","711","+5","+0.71","05/12","+0.04","-0.09","+0.3","+0.52","+0.76","+0.89","-0.02","+3.59","+1.33","+6.8","","+3.95"
"269","00687B","國泰20年美債","27.68","-0.08","-0.29","05/12","+0.06","+0.24","+0.21","+0.52","+0.62","+1.36","+6.46","+20.9","+27.1","+32","","+15.5"
"270","2486","一詮","270.5","-11","-3.91","05/12","+0.17","+0.25","+0.27","+0.51","-2.54","-2.24","-0.38","+16.5","+12.7","+14.5","+9.85","+13.8"
"271","6533","晶心科","245.5","-7.5","-2.96","05/12","-0.28","+0.13","+0.08","+0.51","+0.9","+0.11","-1.91","-4.52","-14.3","-21.2","","-3.05"
"272","2379","瑞昱","555","-29","-4.97","05/12","+0.05","+0.21","+0.57","+0.51","+0.36","+4","+5.6","+4.05","+0.57","+3.08","+2.71","+4.69"
"273","7750","新代","3070","+275","+9.84","05/12","+0.13","+0.22","+0.32","+0.5","-0.18","-0.6","+0.95","+5.74","","","","+3.91"
"274","009812","野村日本東證","12.09","+0.08","+0.67","05/12","+0.63","+0.63","+0.63","+0.5","+0.26","+0.99","+0.96","+0.29","","","","+0.82"
"275","6026","福邦證","16.2","-0.4","-2.41","05/12","-0.19","-0.63","-0.41","+0.5","+1.41","+1.37","+2.67","+4","+4.55","+4.76","+5.98","+3.59"
"276","7712","博盛半導體","162","+14.5","+9.83","05/12","-0.03","-0.12","+0.86","+0.5","+0.43","+0.52","-1.96","+0.84","+0.97","","","-1.7"
"277","3708","上緯投控","121.5","0","0","05/12","+0.36","+1.01","+0.83","+0.48","+0.47","+1.79","+2.84","+4.47","-3.61","-0.55","","+4.14"
"278","00949","復華日本龍頭","19.73","+0.08","+0.41","05/12","+0.15","+0.21","+0.22","+0.48","+0.38","+0.34","+0.42","+2.13","+15.9","","","+1.28"
"279","4952","凌通","51","-0.6","-1.16","05/12","+0.11","+0.52","+0.33","+0.47","+0.58","+0.53","-0.22","-0.64","-0.55","-0.49","-1.66","-0.81"
"280","3491","昇達科","1765","-55","-3.02","05/12","-0.24","+0.64","+1.06","+0.46","-0.3","-1.81","-0.77","+11.1","+8.27","+21.4","+25.3","+0.77"
"281","8046","南電","900","-8","-0.88","05/12","-0.04","+0.46","+0.23","+0.46","+0.07","-0.66","-1.61","+0.24","+7.52","+2.54","+0.47","+1.14"
"282","00921","兆豐龍頭等權重","21.72","-0.07","-0.32","05/12","-0.14","-0.02","+0.14","+0.46","+1.29","+4.43","+4.79","+9.17","+23.6","+45.2","","+8.69"
"283","009811","統一美國50","12.71","-0.02","-0.16","05/12","+0.06","+0.06","+0.37","+0.46","+1.55","+4.18","+9.11","+15.5","","","","+13.6"
"284","6996","力領科技","189","+6","+3.28","05/12","+0.14","+0.19","+0.29","+0.46","+0.91","+0.74","+1.15","+1.86","+1.58","","","+1.27"
"285","4951","精拓科","132","+10.5","+8.64","05/12","+0.06","+0.23","+0.41","+0.46","+0.56","+0.37","+1.1","+0.03","+2.43","+3.96","","+0.91"
"286","3363","上詮","920","+67","+7.85","05/12","+0.4","+0.26","+0.41","+0.45","-0.48","-0.24","+0.51","+3.23","+3.81","+9.09","+7.93","-1.32"
"287","2610","華航","18.85","-0.3","-1.57","05/12","-0.09","+0.41","+0.45","+0.44","+0.12","-0.93","-5.45","-3.22","-6.34","+5.21","-1.84","-0.58"
"288","3234","光環","107","+9.5","+9.74","05/12","+0.4","+0.39","+0.55","+0.44","-0.86","-2.86","-3.36","+0.86","-1.25","+2.84","-2.87","+0.46"
"289","6234","高僑","55.5","+1.5","+2.78","05/12","+0.03","+0.46","+0.46","+0.44","+1.55","+2.08","+4.83","+1.14","+1.73","+0.45","+4.73","+5.64"
"290","00661","元大日經225","81","+0.2","+0.25","05/12","+0.28","+0.38","+0.37","+0.43","+0.61","+0.65","+0.51","+0.91","+3.62","+11.4","","+0.7"
"291","6411","晶焱","84.5","+2.1","+2.55","05/12","+0.21","+0.29","+0.25","+0.43","+0.79","+1.36","+1.46","+2.57","+1.11","+1.99","+3.97","+1.84"
"292","7734","印能科技","3980","+180","+4.74","05/12","0","0","+0.17","+0.43","+1.01","+1.29","+1.96","+2.38","+1.49","","","+2.21"
"293","2377","微星","105","-2.5","-2.33","05/12","-1.1","-0.47","-0.17","+0.42","-0.34","-1.4","-1.9","-5.61","-15","-21","-27.8","-5.29"
"294","00770","國泰北美科技","64.15","+0.25","+0.39","05/12","+0.05","+0.2","+0.4","+0.42","+2.05","+6.05","+6.49","+7.3","+31.4","+84.9","","+7.19"
"295","9939","宏全","122.5","+2.5","+2.08","05/12","+0.42","+1.05","+0.79","+0.42","+0.28","+1.72","+0.89","+0.32","-5.44","-12.6","+5.27","+1.31"
"296","5493","三聯","90.4","+3.8","+4.39","05/12","+0.36","+0.42","+0.48","+0.41","+0.63","+0.88","-0.34","+0.99","+0.18","+0.12","+0.18","-1.07"
"297","3322","建舜電","13.8","+0.65","+4.94","05/12","+0.12","+0.24","+0.11","+0.41","+0.88","+0.94","+0.32","+0.69","+0.34","+1.29","+1.68","+0.95"
"298","5228","鈺鎧","45.85","+4.15","+9.95","05/12","+0.61","+0.07","+0.03","+0.41","+0.19","+0.17","+1.26","+1.64","+1.58","+1.58","","+1.44"
"299","2352","佳世達","25.95","+0.25","+0.97","05/12","+0.18","+0.43","+0.45","+0.41","+0.54","+1.23","+1.32","-1.63","-0.21","-6.36","-0.69","+0.05"
"300","2236","百達-KY","139.5","-3","-2.11","05/12","+0.04","+0.61","+0.56","+0.41","+0.55","+1.29","+1.21","+2.12","+1.32","-0.18","+0.61","+0.31"
