"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"349","00696B","富邦美債20年","28.83","-0.12","-0.41","26W20","05/15","56.6","-7,200","-1.26","56.5","-6,548","-1.15","56.3","-7,524","-1.32"
"350","4105","東洋","74.5","-1","-1.32","26W20","05/15","11","+562","+0.51","10.2","+563","+0.55","9.54","+1,467","+1.56"
"351","4938","和碩","92.1","-4.8","-4.95","26W20","05/15","204","-11,321","-0.55","200","-11,846","-0.59","197","-8,713","-0.44"
"352","2402","毅嘉","63.5","-2.8","-4.22","26W20","05/15","13.2","-2,285","-1.7","12.9","-1,551","-1.19","12.6","-1,437","-1.12"
"353","1101","台泥","23.85","-0.55","-2.25","26W20","05/15","399","+4,930","+0.12","389","+6,056","+0.16","381","+5,332","+0.14"
"354","6658","聯策","188.5","+1.5","+0.8","26W20","05/15","1.46","+48","+0.33","1.18","-7","-0.06","1.18","-7","-0.06"
"355","5608","四維航","14.65","-0.4","-2.66","26W20","05/15","10","+52.5","+0.05","9.67","+668","+0.7","9.22","+1,573","+1.74"
"356","2884","玉山金","32.9","-0.45","-1.35","26W20","05/15","1,118","+1,675","+0.01","1,094","-2,034","-0.02","1,076","-2,972","-0.03"
"357","3189","景碩","698","-14","-1.97","26W20","05/15","35.9","+11,897","+3.43","34.6","+11,408","+3.41","33.6","+9,578","+2.94"
"358","2017","官田鋼","9.3","-0.33","-3.43","26W20","05/15","26.1","+1,047","+0.4","25.5","+989","+0.39","25.4","+989","+0.39"
"359","2543","皇昌","47.5","-1.8","-3.65","26W20","05/15","37.1","-2,580","-0.69","35.8","-5,462","-1.5","35.6","-4,594","-1.27"
"360","2887H","台新新光庚特二","40.7","-0.2","-0.49","26W20","05/15","14.7","-521","-0.35","14.2","-521","-0.37","13.8","-558","-0.4"
"361","2105","正新","33.5","-0.6","-1.76","26W20","05/15","257","+1,449","+0.06","255","-63.1","0","253","-147","-0.01"
"362","00908","富邦入息REITs+","14.56","-0.03","-0.21","26W20","05/15","1.2","+295","+2.52","1.06","+213","+2.06","0.97","+213","+2.25"
"363","8927","北基","20.2","+0.2","+1","26W20","05/15","33","+445","+0.13","31.9","-250","-0.08","30.7","-250","-0.08"
"364","1904","正隆","21.7","-0.2","-0.91","26W20","05/15","70.2","+4,194","+0.6","68.6","+6,465","+0.95","67.4","+5,558","+0.83"
"365","1723","中碳","84.3","-1","-1.17","26W20","05/15","11.7","+34.5","+0.03","11.5","+859","+0.75","11.2","+67.9","+0.06"
"366","6024","群益期","60.6","+0.2","+0.33","26W20","05/15","16.5","+24","+0.01","16.2","+92","+0.06","16.1","+1,083","+0.68"
"367","8016","矽創","285","-18.5","-6.1","26W20","05/15","4.81","+2,238","+4.88","4","+917","+2.35","3.38","+2,243","+7.1"
"368","00695B","富邦美債7-10","34.88","-0.11","-0.31","26W20","05/15","2.72","-568","-2.05","2.64","+63.4","+0.24","2.55","+63.4","+0.25"
"369","9110","越南控-DR","3.8","-0.15","-3.8","26W20","05/15","1.99","-502","-2.46","1.56","+249","+1.62","1.12","-743","-6.24"
"370","2892","第一金","29.1","-0.2","-0.68","26W20","05/15","986","+45,864","+0.47","969","+44,548","+0.46","957","+49,159","+0.52"
"371","2634","漢翔","45","-1.55","-3.33","26W20","05/15","44.6","-6,937","-1.53","43.8","-6,962","-1.56","43.4","-5,025","-1.14"
"372","4707","磐亞","19.25","-0.75","-3.75","26W20","05/15","26.9","-36.7","-0.01","26.2","+2,670","+1.03","25.4","+57.5","+0.02"
"373","6142","友勁","8.4","-0.31","-3.56","26W20","05/15","17.9","+1,234","+0.69","17.2","+614","+0.36","16.8","+1,610","+0.97"
"374","00936","台新永續高息中小","20.3","-1.01","-4.74","26W20","05/15","3.22","-6,936","-17.7","3.16","-6,840","-17.8","3.16","-6,840","-17.8"
"375","3380","明泰","34.45","-3.05","-8.13","26W20","05/15","35.5","-2,942","-0.82","35.4","-2,247","-0.63","35.1","-1,242","-0.35"
"376","1722","台肥","47.7","-0.55","-1.14","26W20","05/15","60.9","+632","+0.1","59","-779","-0.13","57.8","+64.3","+0.01"
"377","1532","勤美","22","-0.4","-1.79","26W20","05/15","25.6","+1,806","+0.71","24.5","+1,054","+0.43","23.9","+1,831","+0.77"
"378","1815","富喬","96.9","-5.1","-5","26W20","05/15","20.6","-16,620","-7.47","20.2","-15,013","-6.93","19.3","-15,023","-7.21"
"379","4971","IET-KY","603","-67","-10","26W20","05/15","0.89","+1,318","+17.3","0.55","+662","+13.7","0.28","-1,016","-26.5"
"380","1784","訊聯","67.8","+0.6","+0.89","26W20","05/15","1.31","-698","-5.06","1.08","-1,635","-13.1","0.71","0","0"
"381","1102","亞泥","33.75","-0.65","-1.89","26W20","05/15","288","+1,179","+0.04","284","+317","+0.01","282","+1,524","+0.05"
"382","3031","佰鴻","28.85","-2.15","-6.94","26W20","05/15","10.2","+1,331","+1.32","10.2","+661","+0.66","9.99","+2,566","+2.64"
"383","3052","夆典","10.7","-0.25","-2.28","26W20","05/15","12.3","-313","-0.25","11.8","-1,111","-0.94","11.2","-1,146","-1.01"
"384","1402","遠東新","26.75","-0.8","-2.9","26W20","05/15","466","+13,228","+0.28","462","+14,983","+0.33","458","+13,232","+0.29"
"385","6510","精測","3565","+265","+8.03","26W20","05/15","1.43","+81","+0.57","1.36","+81","+0.6","1.27","+81","+0.64"
"386","3541","西柏","22.35","-0.25","-1.11","26W20","05/15","1.86","+163","+0.88","1.59","+163","+1.03","1.34","+163","+1.23"
"387","2027","大成鋼","41.8","-2","-4.57","26W20","05/15","176","+32,164","+1.86","174","+35,792","+2.1","172","+36,725","+2.18"
"388","2637","慧洋-KY","78.5","-2.1","-2.61","26W20","05/15","59","-670","-0.11","57.4","-1,379","-0.24","56.6","-1,360","-0.24"
"389","1455","集盛","10","+0.9","+9.89","26W20","05/15","34","+411","+0.12","33.8","+1,183","+0.35","33","+390","+0.12"
"390","00948B","中信優息投資級債","9.47","-0.04","-0.42","26W20","05/15","297","+262,212","+9.69","293","+263,206","+9.88","289","+262,278","+9.97"
"391","0050","元大台灣50","100.95","-3.2","-3.07","26W20","05/15","479","-69,881","-1.44","471","-69,429","-1.45","466","-67,687","-1.43"
"392","1776","展宇","18.15","-0.35","-1.89","26W20","05/15","3.63","-659","-1.79","3.06","-659","-2.11","2.62","+206","+0.79"
"393","2867","三商壽","7.97","-0.11","-1.36","26W20","05/15","483","+12,242","+0.25","477","+14,264","+0.3","471","+15,409","+0.33"
"394","1442","名軒","26.65","-0.65","-2.38","26W20","05/15","30.6","-2,040","-0.66","29.5","-2,014","-0.68","28.3","-2,866","-1"
"395","6143","振曜","92","-3.8","-3.97","26W20","05/15","2.49","-2,191","-8.08","1.92","-2,372","-11","1.64","-1,401","-7.89"
"396","2317","鴻海","269.5","-15","-5.27","26W20","05/15","957","+23,539","+0.25","946","+26,507","+0.28","936","+26,057","+0.28"
"397","3305","昇貿","145","-11","-7.05","26W20","05/15","6.77","+6,516","+10.7","6.42","+7,751","+13.7","5.71","+2,517","+4.61"
"398","6133","金橋","23","-1.15","-4.76","26W20","05/15","5.43","+19","+0.04","5.22","+19","+0.04","5.14","+61","+0.12"
"399","1586","和勤","21.45","0","0","26W20","05/15","7.32","+701","+0.97","7.25","+701","+0.98","6.89","+776","+1.14"
"400","1710","東聯","14.7","-1","-6.37","26W20","05/15","52.6","+201","+0.04","50.9","-2,032","-0.4","49.6","-163","-0.03"
"401","2880","華南金","33.5","-1.3","-3.74","26W20","05/15","1,109","-158","0","1,100","-601","-0.01","1,091","+132","0"
"402","5530","龍巖","49.6","-2","-3.88","26W20","05/15","33.8","-728","-0.21","33.3","+709","+0.21","33.1","+766","+0.23"
"403","2483","百容","33.45","+3","+9.85","26W20","05/15","6.51","-277","-0.42","6.36","-298","-0.47","6.18","-1,298","-2.06"
"404","2367","燿華","60.5","-2.6","-4.12","26W20","05/15","20.8","+17,018","+8.91","20.3","+21,952","+12.1","19.8","+22,175","+12.6"
"405","2427","三商電","23.9","+0.25","+1.06","26W20","05/15","10.5","-320","-0.31","10.3","-394","-0.38","9.79","-306","-0.31"
"406","5871","中租-KY","115.5","-2.5","-2.12","26W20","05/15","111","-11,341","-1.01","108","-12,120","-1.11","106","-10,466","-0.98"
"407","6830","汎銓","562","-62","-9.94","26W20","05/15","1.54","-841","-5.18","1.31","-98.3","-0.74","0.97","-89","-0.91"
"408","6547","高端疫苗","48.7","0","0","26W20","05/15","10.2","+260","+0.25","9.84","-304","-0.31","9.56","+1,373","+1.46"
"409","7819","精誠金融","48.15","-0.95","-1.93","26W20","05/15","1.5","-6","-0.04","1.5","-6","-0.04","1.4","0","0"
"410","4582","聚恆-創","25.5","0","0","26W20","05/15","3.7","-158","-0.43","3.48","-158","-0.45","3.39","-158","-0.46"
"411","1301","台塑","45.85","-3.05","-6.24","26W20","05/15","459","-34,286","-0.74","453","-40,077","-0.88","449","-36,511","-0.81"
"412","2845","遠東銀","12.25","-0.15","-1.21","26W20","05/15","343","-13,207","-0.38","337","-11,552","-0.34","329","-14,285","-0.43"
"413","2528","皇普","21.65","-1.7","-7.28","26W20","05/15","35.2","-770","-0.22","34.6","-991","-0.29","34.1","-1,794","-0.52"
"414","4743","合一","49.65","-0.75","-1.49","26W20","05/15","20.7","-960","-0.46","20.3","-44.9","-0.02","20.1","+887","+0.44"
"415","1305","華夏","12.6","-0.6","-4.55","26W20","05/15","28.6","+1,568","+0.55","27.8","+173","+0.06","27.6","+208","+0.08"
"416","2408","南亞科","339.5","-20.5","-5.69","26W20","05/15","284","+32,570","+1.16","282","+32,868","+1.18","280","+31,945","+1.15"
"417","6715","嘉基","421","-13","-3","26W20","05/15","5.16","+1,539","+3.07","5.03","+1,588","+3.26","4.69","-74","-0.16"
"418","6570","維田","56.6","-1.8","-3.08","26W20","05/15","1.27","0","0","1.27","0","0","1.08","0","0"
"419","2597","潤弘","184.5","0","0","26W20","05/15","23.9","+1,243","+0.52","23.5","+453","+0.19","23.2","+563","+0.24"
"420","6166","凌華","125","-8","-6.02","26W20","05/15","16.1","-1,307","-0.8","15.4","-2,856","-1.82","15.1","-1,042","-0.69"
"421","6873","泓德能源","87","-6","-6.45","26W20","05/15","8.05","+530","+0.66","7.6","+649","+0.86","7.51","+649","+0.87"
"422","1460","宏遠","7.04","-0.38","-5.12","26W20","05/15","47.8","+1,162","+0.24","46.5","+1,787","+0.39","44.8","-139","-0.03"
"423","8429","金麗-KY","6.62","-0.14","-2.07","26W20","05/15","7.28","-495","-0.68","7.01","+190","+0.27","7.01","+190","+0.27"
"424","4909","新復興","48.4","-1.6","-3.2","26W20","05/15","2.33","+144","+0.62","2.12","+62.4","+0.29","2.03","+53.4","+0.26"
"425","3548","兆利","99","-5.5","-5.26","26W20","05/15","2.02","-187","-0.92","1.82","-95.2","-0.52","1.64","+11.8","+0.07"
"426","00890B","凱基ESGBBB債15+","32.35","-0.21","-0.64","26W20","05/15","1.39","+17","+0.12","1.39","+17","+0.12","1.2","0","0"
"427","1519","華城","815","-36","-4.23","26W20","05/15","23.2","-789","-0.34","22.6","+494","+0.22","21.7","+722","+0.33"
"428","00931B","統一美債20年","13.38","-0.05","-0.37","26W20","05/15","157","+715","+0.05","156","+1,355","+0.09","155","+1,482","+0.1"
"429","8926","台汽電","66.9","-2.7","-3.88","26W20","05/15","43.3","+2,959","+0.69","41.7","+1,449","+0.35","40.5","+3,276","+0.82"
"430","9945","潤泰新","24.6","-0.55","-2.19","26W20","05/15","178","-4,883","-0.27","175","-2,380","-0.14","173","-3,214","-0.19"
"431","3701","大眾控","51.6","-4.4","-7.86","26W20","05/15","17.2","+887","+0.52","17","-1,168","-0.68","16.7","-1,219","-0.72"
"432","6220","岳豐","32.5","-1.1","-3.27","26W20","05/15","8.82","+147","+0.17","7.95","+66","+0.08","7.86","+66","+0.08"
"433","1307","三芳","34.55","+0.25","+0.73","26W20","05/15","31.7","+1,089","+0.35","31.4","+1,089","+0.35","31.2","+195","+0.06"
"434","4154","樂威科-KY","13.5","0","0","26W20","05/15","2.69","-175","-0.65","2.61","-175","-0.67","2.51","-175","-0.69"
"435","2243","宏旭-KY","27.75","-0.3","-1.07","26W20","05/15","3.22","-547","-1.67","2.87","+880","+3.16","2.69","+60","+0.22"
"436","2101","南港","31.6","-0.3","-0.94","26W20","05/15","45.4","+2,273","+0.5","44.4","+1,529","+0.35","43","+865","+0.2"
"437","4402","郡都開發","14.65","+1.3","+9.74","26W20","05/15","4.14","+52","+0.13","4.14","+52","+0.13","4.06","+52","+0.13"
"438","6121","新普","406","-16.5","-3.91","26W20","05/15","10.8","-975","-0.9","10.1","-3,036","-2.92","9.27","-2,336","-2.46"
"439","5876","上海商銀","40.15","-0.6","-1.47","26W20","05/15","406","+12,955","+0.32","397","+11,922","+0.3","390","+15,907","+0.41"
"440","3710","連展投控","6.04","-0.14","-2.27","26W20","05/15","7.49","+356","+0.48","6.7","+1,757","+2.69","6.18","+181","+0.29"
"441","4142","國光生","17.65","-0.2","-1.12","26W20","05/15","15.5","+1,203","+0.78","14.7","+559","+0.38","13.8","+1,482","+1.08"
"442","6146","耕興","214","-6.5","-2.95","26W20","05/15","5.63","-323","-0.57","5.13","-312","-0.6","4.77","-281","-0.59"
"443","1516","川飛","20.6","-0.4","-1.9","26W20","05/15","2.4","+327","+1.38","2.24","+932","+4.33","2.15","-14","-0.07"
"444","4164","承業醫","30","-0.05","-0.17","26W20","05/15","9.17","-2,209","-2.35","8.47","-2,196","-2.53","8","-548","-0.68"
"445","2801","彰銀","21","-0.45","-2.1","26W20","05/15","881","-34,689","-0.39","867","-35,984","-0.41","855","-37,883","-0.44"
"446","9939","宏全","126","-1.5","-1.18","26W20","05/15","16.8","+2,641","+1.59","15.6","+4,724","+3.13","14.8","+5,714","+4.03"
"447","2886","兆豐金","41.2","-0.75","-1.79","26W20","05/15","1,203","+6,778","+0.06","1,194","+8,440","+0.07","1,189","+7,747","+0.07"
"448","8044","網家","31.7","+1.8","+6.02","26W20","05/15","12.2","+53.1","+0.04","12","+1,590","+1.34","11.4","+55","+0.05"
"449","1808","潤隆","30.65","-0.95","-3.01","26W20","05/15","69.6","-347","-0.05","69.2","+294","+0.04","68.9","+336","+0.05"
"450","00987B","野村10+澳洲公債","15.81","-0.1","-0.63","26W20","05/15","4.12","+9,030","+28","3.99","+9,030","+29.2","3.41","+9,047","+36.1"
"451","5324","士開","12","-0.15","-1.23","26W20","05/15","17","+489","+0.29","16.5","+469","+0.29","16.3","+469","+0.29"
"452","1737","臺鹽","31.6","-0.15","-0.47","26W20","05/15","12.2","-284","-0.23","11.8","+361","+0.31","11.7","+361","+0.31"
"453","4113","聯上","15","-0.2","-1.32","26W20","05/15","15.9","+816","+0.52","14.9","+120","+0.08","14.6","-783","-0.53"
"454","4916","事欣科","116","-4","-3.33","26W20","05/15","4.3","+2,172","+5.32","3.88","+114","+0.29","3.8","+1,052","+2.85"
"455","4207","環泰","19.65","+0.1","+0.51","26W20","05/15","13.3","+313","+0.24","12.9","+333","+0.26","12.4","+333","+0.27"
"456","6550","北極星藥業-KY","13.15","-0.25","-1.87","26W20","05/15","63.5","+550","+0.09","62.6","-261","-0.04","61.3","-3,921","-0.64"
"457","5457","宣德","30.55","-0.45","-1.45","26W20","05/15","10.9","+50.2","+0.05","10.1","+1,618","+1.63","9.76","-72.4","-0.07"
"458","9105","泰金寶-DR","10.35","-1.1","-9.61","26W20","05/15","39.2","-6,776","-1.7","33","-5,410","-1.61","27.7","-7,237","-2.55"
"459","8942","森鉅","40.2","-1.2","-2.9","26W20","05/15","9.13","-753","-0.82","8.68","-28","-0.03","8.12","-1,060","-1.29"
"460","2617","台航","29.15","-0.45","-1.52","26W20","05/15","24.9","+493","+0.2","24.2","-2,257","-0.92","23.7","-1,394","-0.59"
"461","8048","德勝","60","-3","-4.76","26W20","05/15","1.95","+620","+3.29","1.89","+5.97","+0.03","1.62","-31","-0.19"
"462","1464","得力","10.4","-0.2","-1.89","26W20","05/15","24.5","+518","+0.21","23.5","+1,215","+0.52","22.6","+417","+0.18"
"463","2207","和泰車","473","-22","-4.44","26W20","05/15","48","-1,631","-0.34","47.1","-316","-0.07","46.2","-1,254","-0.27"
"464","6153","嘉聯益","20.35","+1.85","+10","26W20","05/15","29.1","-1,309","-0.45","28","+211","+0.08","26.7","-4,326","-1.59"
"465","911608","明輝-DR","3.35","-0.16","-4.56","26W20","05/15","0.84","+610","+7.85","0.43","0","0","0.43","0","0"
"466","4147","中裕","54.1","-1.3","-2.35","26W20","05/15","13.4","+1,719","+1.3","12.5","+843","+0.68","11.8","+1,620","+1.39"
"467","3078","僑威","55.7","-1.8","-3.13","26W20","05/15","7.96","-405","-0.51","7.37","-296","-0.4","6.71","-1,281","-1.87"
"468","2915","潤泰全","47.85","-1.15","-2.35","26W20","05/15","72.4","+290","+0.04","70.3","-427","-0.06","68.3","-1,315","-0.19"
"469","6414","樺漢","372","-12","-3.12","26W20","05/15","8.7","+1,603","+1.88","7.8","+2,212","+2.92","7.71","+3,042","+4.11"
"470","1325","恆大","26.35","-0.3","-1.13","26W20","05/15","3.88","+70","+0.18","3.81","+70","+0.18","3.72","+70","+0.19"
"471","7760","享溫馨","31.1","-0.95","-2.96","26W20","05/15","3.26","+604","+1.89","2.94","+5.01","+0.02","2.77","+103","+0.37"
"472","6768","志強-KY","95","-0.5","-0.52","26W20","05/15","16.2","+559","+0.35","15.9","-101","-0.06","15.6","-93.9","-0.06"
"473","2851","中再保","35.55","-1.35","-3.66","26W20","05/15","55.2","+1,804","+0.33","54.6","+1,105","+0.2","53.6","+3,770","+0.71"
"474","2520","冠德","31.45","-0.65","-2.02","26W20","05/15","41","+3,155","+0.78","40.2","+2,970","+0.75","39.5","+2,984","+0.76"
"475","2887G","台新新光庚特一","42.95","0","0","26W20","05/15","2.82","+1,062","+3.91","2.76","+1,219","+4.62","2.57","+1,219","+4.99"
"476","2897","王道銀行","10.1","-0.2","-1.94","26W20","05/15","233","+3,751","+0.16","230","+4,980","+0.22","227","+7,033","+0.31"
"477","00401A","主動摩根台灣鑫收","13.25","-0.43","-3.14","26W20","05/15","6.35","-9,592","-13.1","6","-10,383","-14.8","5.7","-9,669","-14.5"
"478","2236","百達-KY","135","-5","-3.57","26W20","05/15","4.38","-160","-0.36","4.31","-160","-0.37","4.23","-181","-0.43"
"479","8411","福貞-KY","12.15","+0.05","+0.41","26W20","05/15","17.7","+143","+0.08","17.4","+143","+0.08","17.2","+143","+0.08"
"480","9934","成霖","10.75","-0.3","-2.71","26W20","05/15","25.7","+521","+0.2","25","-307","-0.12","24.1","-247","-0.1"
"481","2535","達欣工","85.6","+2.2","+2.64","26W20","05/15","15.4","+1,131","+0.74","14.9","+400","+0.27","14.7","+1,229","+0.84"
"482","1423","利華","43.65","-0.1","-0.23","26W20","05/15","7.88","-336","-0.42","7.6","-336","-0.44","7.42","+556","+0.76"
"483","1434","福懋","16.15","-0.45","-2.71","26W20","05/15","118","+782","+0.07","116","-1,368","-0.12","115","+1,312","+0.11"
"484","2890","永豐金","31.9","-0.8","-2.45","26W20","05/15","1,142","-29,578","-0.26","1,126","-32,265","-0.29","1,113","-25,697","-0.23"
"485","2704","國賓","41.95","-0.65","-1.53","26W20","05/15","31.6","+228","+0.07","31.1","+160","+0.05","30.4","+160","+0.05"
"486","2501","國建","23.95","-0.15","-0.62","26W20","05/15","87.1","-4,356","-0.5","85.6","-6,641","-0.77","83.6","-12,273","-1.45"
"487","3062","建漢","26.2","-2.35","-8.23","26W20","05/15","7.18","-9,481","-11.7","6.21","-6,374","-9.3","5.78","-5,433","-8.59"
"488","4198","欣大健康","37.75","0","0","26W20","05/15","1.92","0","0","1.92","0","0","1.82","0","0"
"489","2010","春源","23.7","-0.55","-2.27","26W20","05/15","44.4","-6,536","-1.45","43.3","-7,156","-1.63","42.8","-5,227","-1.21"
"490","6108","競國","18.9","-0.7","-3.57","26W20","05/15","7.66","-2,242","-2.84","6.97","-2,894","-3.99","6.59","-3,061","-4.44"
"491","4107","邦特","115","-1.5","-1.29","26W20","05/15","4.05","+137","+0.34","3.63","+145","+0.4","3.53","+145","+0.41"
"492","00772B","中信高評級公司債","33.59","-0.17","-0.5","26W20","05/15","271","+8,066","+0.3","270","+8,713","+0.32","268","+8,870","+0.33"
"493","00942B","台新美A公司債20+","14.33","-0.07","-0.49","26W20","05/15","179","+163,626","+10","179","+162,892","+10","178","+163,756","+10.1"
