排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00403A,主動統一升級50,10.82,0.12,1.12,582755,06/01,-13255,-10974,-11781,-32432,-36476,,,,,
2,00981A,主動統一台股增長,31.7,0.16,0.51,254691,06/01,-6551,-2697,-28410,-27133,-14577,-49870.0,116075.0,101238.0,171902.0,76624.0
3,2312,金寶,40.6,1.65,4.24,120798,06/01,641,2185,4856,-20628,-3533,-8838.0,6361.0,-887.0,1314.0,-2963.0
4,2002,中鋼,19.1,0.0,0.0,66982,06/01,-7,-1046,1526,-16358,3200,8353.0,17472.0,21928.0,27166.0,18261.0
5,00673R,期元大S&P原油反1,12.82,-0.29,-2.21,22596,06/01,-3675,-8086,-10801,-15070,-16097,-826.0,61162.0,93742.0,75506.0,91756.0
6,6147,頎邦,285.5,-20.0,-6.55,88663,06/01,-1978,-855,-4560,-13353,-9092,-8538.0,42710.0,42202.0,43360.0,42330.0
7,3481,群創,56.1,5.1,10.0,478118,06/01,-9060,423,5443,-11134,-5606,119031.0,112528.0,273045.0,269139.0,220700.0
8,00992A,主動群益科技創新,18.57,0.22,1.2,83733,06/01,-1325,-3352,-5900,-11044,-20460,-24346.0,32060.0,,,30123.0
9,00664R,國泰臺灣加權反1,1.65,-0.02,-1.2,35686,06/01,-3718,-4424,-6330,-6756,-9927,-7747.0,-7878.0,-10274.0,14338.0,-817.0
10,2409,友達,23.8,0.8,3.48,564845,06/01,10665,10116,2523,-6568,22143,5552.0,22866.0,107185.0,148270.0,74927.0
11,4919,新唐,208.0,16.5,8.62,3781,06/01,-462,-825,-2316,-6295,-2066,-1555.0,10957.0,13044.0,14044.0,12393.0
12,2408,南亞科,381.5,34.5,9.94,129060,06/01,-3339,-3546,-10853,-5527,-2979,-7661.0,-33775.0,-31012.0,65116.0,-48536.0
13,2489,瑞軒,48.65,-0.85,-1.72,31392,06/01,1271,2886,1984,-5185,8815,985.0,9217.0,46798.0,43169.0,46809.0
14,1815,富喬,109.0,3.0,2.83,57330,06/01,177,822,-1337,-5099,-2322,4944.0,-1261.0,-10688.0,-1823.0,-15883.0
15,2324,仁寶,40.35,3.65,9.95,113043,06/01,2816,11969,10430,-4968,15381,10762.0,33852.0,30266.0,50048.0,33608.0
16,009816,凱基台灣TOP50,15.4,0.2,1.32,202903,06/01,-612,-991,310,-4261,2013,2049.0,4123.0,,,
17,00637L,元大滬深300正2,21.75,-0.65,-2.9,44614,06/01,3416,-962,-70,-3521,-4725,-10762.0,-60215.0,-41544.0,-154116.0,-33502.0
18,00688L,國泰20年美債正2,6.83,-0.06,-0.87,8510,06/01,-79,-713,-1522,-3455,-7893,-8140.0,-35632.0,-90328.0,-137180.0,-89624.0
19,2880,華南金,32.85,2.35,7.7,92467,06/01,-285,-338,-207,-3433,-2837,51.0,835.0,760.0,31.0,764.0
20,2892,第一金,27.75,0.3,1.09,52245,06/01,-112,-3489,-3155,-3381,4275,-3866.0,7647.0,10847.0,11740.0,6489.0
21,00982A,主動群益台灣強棒,24.35,0.01,0.04,51387,06/01,-255,-189,-1006,-3322,-5387,2875.0,-1423.0,-4734.0,8038.0,-3067.0
22,00891,中信關鍵半導體,36.42,0.37,1.03,38505,06/01,-841,-1003,-1398,-3291,-7662,1785.0,1473.0,2379.0,3143.0,3641.0
23,2353,宏碁,38.7,3.5,9.94,27396,06/01,420,2372,3806,-3252,3196,2299.0,-832.0,5602.0,8195.0,2083.0
24,00680L,元大美債20正2,6.84,-0.06,-0.87,21481,06/01,-613,-1634,-1624,-3041,-6018,-13339.0,-50878.0,-158949.0,-242686.0,-153644.0
25,2355,敬鵬,60.2,-5.1,-7.81,38151,06/01,740,1231,200,-2961,1276,1925.0,9306.0,12550.0,13822.0,12322.0
26,2884,玉山金,31.45,0.5,1.62,59744,06/01,-135,-3289,-3054,-2931,-2133,2407.0,6108.0,-4302.0,4971.0,71.0
