排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6757,台灣虎航,54.2,-1.5,-2.69,06/04,59.8,55.2,55.7,44.1,33.2,18.8,9.17,9.84,9.14,,,5.95
2,3036,文曄,282.0,-10.5,-3.59,06/04,52.1,48.6,50.2,42.4,31.8,14.2,12.0,10.7,9.7,6.27,4.84,10.7
3,2882,國泰金,94.4,2.6,2.83,06/04,39.8,40.6,40.0,36.9,36.1,32.0,20.2,19.8,12.5,6.1,2.85,17.7
4,2609,陽明,53.2,-0.5,-0.93,06/04,52.9,50.2,47.3,35.4,23.8,15.6,6.08,4.88,7.7,2.42,1.05,4.01
5,6176,瑞儀,101.5,-1.0,-0.98,06/04,46.6,49.6,49.0,32.3,21.3,12.4,7.5,12.7,11.8,10.3,3.97,9.75
6,2881,富邦金,114.0,1.0,0.88,06/04,44.5,43.3,38.3,31.9,29.9,26.8,19.2,19.2,10.8,6.03,2.69,18.5
7,6412,群電,103.0,-1.5,-1.44,06/04,43.8,41.4,39.0,29.5,18.0,9.26,6.7,9.07,7.66,6.47,3.71,7.8
8,3702,大聯大,116.5,-1.5,-1.27,06/04,34.4,36.8,38.1,28.1,19.6,12.6,10.7,10.8,14.2,13.4,7.66,11.3
9,2303,聯電,125.0,-5.5,-4.21,06/04,41.6,39.5,37.2,27.9,19.4,10.8,7.77,7.1,8.08,6.0,2.39,6.28
10,6640,均華,1200.0,-65.0,-5.14,06/04,30.4,36.7,29.8,26.5,15.4,7.37,1.71,1.38,1.27,1.38,,1.45
11,2637,慧洋-KY,78.1,1.1,1.43,06/04,29.9,36.7,37.2,26.0,15.0,10.0,5.13,5.22,3.38,4.15,1.8,6.37
12,2211,長榮鋼,94.6,-0.4,-0.42,06/04,0.51,6.9,24.2,26.0,17.0,10.7,5.5,3.14,7.56,8.56,,4.94
13,1215,卜蜂,116.0,2.0,1.75,06/04,40.3,32.6,34.4,24.9,16.6,11.6,8.3,5.53,6.65,5.19,3.42,6.92
14,2404,漢唐,1230.0,75.0,6.49,06/04,18.4,29.1,31.6,23.3,11.4,6.62,6.32,6.25,8.88,9.07,4.71,6.23
15,6592B,和潤企業乙特,97.4,0.3,0.31,06/04,0.0,47.6,41.9,22.4,4.04,5.59,4.53,8.29,11.1,,,8.11
16,6121,新普,410.0,2.0,0.49,06/04,37.0,32.6,30.7,21.9,15.9,12.4,9.62,17.9,15.2,11.6,5.24,17.0
17,2885,元大金,63.9,0.2,0.31,06/04,21.8,22.6,29.9,20.5,24.3,18.7,11.5,16.0,11.9,6.96,2.43,12.8
18,4958,臻鼎-KY,492.5,-17.5,-3.43,06/04,24.5,28.3,26.2,20.0,6.28,2.69,1.37,2.55,2.86,3.86,3.22,1.39
19,8422,可寧衛*,28.25,0.15,0.53,06/04,25.4,21.7,22.8,19.8,12.3,7.34,3.69,0.85,0.44,0.43,0.4,1.62
20,6239,力成,354.0,11.0,3.21,06/04,29.1,30.5,29.6,19.8,6.84,4.43,4.99,6.06,6.66,6.73,4.45,4.55
21,1402,遠東新,27.55,0.25,0.92,06/04,0.01,15.0,21.5,19.4,19.4,17.6,12.2,12.2,10.0,12.4,6.15,12.4
22,2027,大成鋼,44.1,0.25,0.57,06/04,34.3,29.1,28.2,19.1,9.96,5.98,3.07,1.9,2.88,4.41,2.52,2.15
23,6515,穎崴,8650.0,430.0,5.23,06/04,0.87,7.52,16.4,18.0,20.8,16.0,9.99,6.89,4.95,4.96,,7.48
24,3264,欣銓,236.5,7.0,3.05,06/04,0.06,2.64,25.1,17.7,12.6,9.63,4.61,3.36,4.41,5.62,4.14,3.95
25,5347,世界,163.0,-5.0,-2.98,06/04,24.6,26.6,24.4,16.4,12.8,5.14,5.71,7.09,7.72,7.47,5.02,6.51
26,3044,健鼎,512.0,2.0,0.39,06/04,30.0,23.1,25.9,16.2,8.85,4.71,5.25,8.33,10.2,8.14,5.73,6.58
27,2451,創見,357.0,-1.0,-0.28,06/04,22.2,24.6,22.3,15.6,10.3,4.6,3.03,3.82,4.84,4.88,4.21,2.91
28,3711,日月光投控,593.0,-25.0,-4.05,06/04,23.8,18.3,18.0,15.4,9.73,5.82,3.78,4.95,6.64,5.67,,3.45
29,3090,日電貿,221.0,7.0,3.27,06/04,7.66,19.7,24.5,14.4,4.73,0.54,1.04,1.47,1.56,1.23,0.64,1.74
30,7751,竑騰,1580.0,5.0,0.32,06/04,0.0,12.7,11.6,14.3,14.2,12.4,5.49,2.66,,,,2.89
31,6005,群益證,42.45,-2.25,-5.03,06/04,21.2,15.0,15.8,13.3,9.97,10.8,10.5,10.1,15.9,9.14,4.45,9.67
32,6510,精測,3505.0,195.0,5.89,06/04,10.7,11.8,10.7,13.0,15.6,10.8,9.69,7.47,6.67,5.35,3.66,8.47
33,4919,新唐,194.0,-9.0,-4.43,06/04,0.0,0.0,0.0,12.9,0.92,0.33,0.15,0.12,0.14,2.36,1.62,0.12
34,2449,京元電子,322.0,-0.5,-0.16,06/04,0.13,1.36,10.3,12.0,9.51,7.47,6.37,6.22,4.48,4.22,3.27,5.63
35,8070,長華*,65.3,5.3,8.83,06/04,9.06,11.8,13.2,11.7,9.36,8.02,6.88,4.78,1.69,0.62,0.35,5.76
36,6257,矽格,228.0,-2.0,-0.87,06/04,0.27,8.85,16.6,11.5,8.24,6.11,3.99,4.68,5.38,4.51,2.3,3.63
37,6177,達麗,44.65,0.45,1.02,06/04,0.0,10.4,8.03,11.2,13.8,8.82,7.23,7.94,7.06,3.86,2.61,7.12
38,3413,京鼎,322.0,2.5,0.78,06/04,0.0,0.02,10.2,11.0,4.42,2.52,2.1,1.74,2.15,2.7,1.87,1.75
39,3529,力旺,3545.0,-25.0,-0.7,06/04,15.8,7.3,8.64,10.8,15.9,9.35,6.18,4.86,5.0,5.21,4.17,4.68
40,2504,國產,36.0,0.1,0.28,06/04,0.24,3.62,14.1,10.7,7.64,5.13,5.03,14.8,13.3,10.1,3.58,5.52
41,2204,中華,56.1,1.2,2.19,06/04,0.3,2.31,9.78,10.3,6.7,4.07,2.69,3.32,5.11,4.79,2.81,3.45
42,5274,信驊,18265.0,285.0,1.59,06/04,1.81,12.7,8.71,9.8,9.21,9.32,4.87,3.77,3.96,4.18,4.64,4.13
43,3163,波若威,990.0,-95.0,-8.76,06/04,0.0,0.0,4.12,9.45,7.77,7.55,3.68,1.31,0.49,0.34,0.33,1.95
44,2360,致茂,2620.0,75.0,2.95,06/04,3.88,6.33,13.9,9.38,5.82,5.49,3.74,4.44,3.47,4.02,3.13,3.98
45,3533,嘉澤,2400.0,-170.0,-6.61,06/04,13.2,13.0,12.5,9.26,8.3,7.42,4.46,3.73,4.32,5.49,5.92,3.66
