排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00689R,國泰20年美債反1,21.89,-0.32,-1.44,05/29,4.69,5.28,9.8,9.8,12.1,17.3,24.6,29.7,35.0,34.7,,29.6
2,3211,順達,436.0,-6.5,-1.47,05/29,-1.83,-2.06,-0.42,7.93,8.81,7.18,10.3,5.52,5.3,10.3,4.47,8.59
3,6770,力積電,88.7,8.0,9.91,05/29,-0.12,2.72,4.47,7.53,8.58,9.06,0.8,4.31,11.8,4.0,,5.04
4,00999A,主動野村臺灣高息,10.9,0.34,3.22,05/29,1.58,1.84,2.76,5.52,6.24,,,,,,,
5,2369,菱生,40.3,0.55,1.38,05/29,-0.42,0.02,0.67,5.41,8.37,9.67,9.17,9.82,8.49,7.75,6.88,8.88
6,3689,湧德,138.0,6.0,4.55,05/29,0.57,3.6,4.51,4.97,4.06,-3.7,-1.35,6.68,-9.93,-0.99,-2.73,-2.06
7,2449,京元電子,328.5,8.5,2.66,05/29,0.93,2.8,1.82,4.7,3.79,0.58,-4.2,-2.5,6.36,-11.5,-18.0,-4.47
8,00984B,大華優利美A債15,16.41,0.16,0.98,05/29,1.08,3.03,3.48,4.35,9.18,19.8,39.4,34.8,41.0,,,38.3
9,2337,旺宏,166.5,6.5,4.06,05/29,0.41,4.53,2.23,4.32,1.49,0.65,5.29,11.2,17.5,11.8,38.7,11.0
10,8039,台虹,162.0,8.5,5.54,05/29,3.5,2.3,3.12,4.03,6.84,7.02,5.01,4.1,3.86,4.25,4.29,2.25
11,00964,中信亞太高股息,14.38,0.27,1.91,05/29,0.32,1.17,4.07,3.91,5.05,4.27,4.2,5.25,2.83,,,3.87
12,00891,中信關鍵半導體,36.05,0.69,1.95,05/29,0.28,0.55,1.73,3.88,4.94,3.11,5.14,5.14,7.55,10.2,,4.14
13,00909,國泰數位支付服務,52.0,2.43,4.9,05/29,1.27,2.01,2.25,3.79,6.31,17.6,38.9,48.4,53.6,48.7,,51.1
14,00930,永豐ESG低碳高息,24.65,0.99,4.18,05/29,0.81,0.94,2.7,3.77,2.44,7.98,19.6,28.9,35.8,,,27.8
15,6761,穩得,217.0,-6.0,-2.69,05/29,-0.34,-0.15,0.28,3.7,4.03,3.47,3.94,2.99,-0.65,2.08,,3.86
16,2324,仁寶,36.7,3.2,9.55,05/29,1.75,2.19,2.65,3.61,5.12,4.13,5.51,6.79,-4.35,-7.03,-14.0,4.79
17,6805,富世達,1930.0,165.0,9.35,05/29,1.92,2.7,2.5,3.5,2.94,3.88,2.63,1.74,6.06,,,3.88
18,00992A,主動群益科技創新,18.35,0.34,1.89,05/29,0.84,1.01,2.35,3.49,5.4,3.24,0.64,,,,,2.78
19,4973,廣穎,160.0,7.5,4.92,05/29,-1.07,1.58,1.63,3.46,1.47,5.14,5.52,5.71,5.09,2.27,5.93,5.46
20,7788,松川精密,191.0,10.0,5.52,05/29,0.13,4.01,3.91,3.34,3.08,6.14,6.45,6.85,,,,6.47
21,00982A,主動群益台灣強棒,24.34,0.53,2.23,05/29,0.15,0.57,0.91,3.27,4.68,2.82,2.98,6.19,7.12,,,4.89
22,00983A,主動中信ARK創新,12.08,0.52,4.5,05/29,2.39,2.02,2.68,3.11,3.5,12.1,17.5,17.6,,,,17.5
