排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,05/19,,15925.0,-225.0,-1.39,448,7020.0,16150.0,16020.0,16420.0,15140.0,7.93,135.0,101.0,,,,,
2,6515,穎崴,市,05/19,,9490.0,-750.0,-7.32,384,3728.0,10240.0,10240.0,10290.0,9370.0,8.98,193.0,52.64,,,,,
3,7769,鴻勁,市,05/19,,6600.0,-55.0,-0.83,420,2801.0,6655.0,6555.0,6780.0,6510.0,4.06,82.4,18.93,,,,,
4,6223,旺矽,櫃,05/19,,5730.0,-405.0,-6.6,1714,10105.0,6135.0,6250.0,6275.0,5695.0,9.45,153.0,35.63,,,,,
5,6669,緯穎,市,05/19,,4890.0,-200.0,-3.93,1648,8129.0,5090.0,5020.0,5035.0,4865.0,3.34,16.4,6.48,,,,,
6,2383,台光電,市,05/19,,4535.0,-10.0,-0.22,1921,8732.0,4545.0,4515.0,4675.0,4430.0,5.39,98.4,33.89,,,,,
7,3443,創意,市,05/19,,4465.0,-275.0,-5.8,2566,11490.0,4740.0,4710.0,4710.0,4370.0,7.17,134.0,41.03,,,,,
8,2059,川湖,市,05/19,,4450.0,-315.0,-6.61,292,1323.0,4765.0,4765.0,4765.0,4450.0,6.61,39.2,13.45,,,,,
9,3661,世芯-KY,市,05/19,,4430.0,-160.0,-3.49,1398,6271.0,4590.0,4420.0,4615.0,4410.0,4.47,64.8,8.37,,,,,
10,6510,精測,櫃,05/19,,3460.0,-260.0,-6.99,687,2432.0,3720.0,3720.0,3720.0,3440.0,7.53,101.0,11.57,,,,,
11,3008,大立光,市,05/19,,3365.0,75.0,2.28,5959,20685.0,3290.0,3445.0,3615.0,3325.0,8.81,21.1,2.38,,,,,
12,7734,印能科技,櫃,05/19,,3335.0,-370.0,-9.99,284,1009.0,3705.0,3860.0,3905.0,3335.0,15.4,84.2,13.51,,,,,
13,3529,力旺,櫃,05/19,,3310.0,-140.0,-4.06,1940,6364.0,3450.0,3330.0,3380.0,3210.0,4.93,121.0,55.7,,,,,
14,2454,聯發科,市,05/19,,3155.0,-245.0,-7.21,9483,30688.0,3400.0,3475.0,3495.0,3100.0,11.6,50.2,12.57,,,,,
15,3653,健策,市,05/19,,3090.0,-180.0,-5.5,1138,3471.0,3270.0,3260.0,3260.0,2995.0,8.1,85.5,21.4,,,,,
16,3131,弘塑,櫃,05/19,,2580.0,-195.0,-7.03,636,1664.0,2775.0,2730.0,2775.0,2565.0,7.57,48.3,15.64,,,,,
17,3081,聯亞,櫃,05/19,,2490.0,-220.0,-8.12,2205,5645.0,2710.0,2650.0,2705.0,2480.0,8.3,327.0,54.34,,,,,
18,8299,群聯,櫃,05/19,,2465.0,-270.0,-9.87,9028,22789.0,2735.0,2605.0,2615.0,2465.0,5.48,23.9,7.35,,,,,
19,2345,智邦,市,05/19,,2390.0,-105.0,-4.21,4245,10255.0,2495.0,2460.0,2505.0,2375.0,5.21,45.2,20.45,,,,,
20,3017,奇鋐,市,05/19,,2390.0,-20.0,-0.83,3543,8557.0,2410.0,2455.0,2470.0,2370.0,4.15,39.3,21.01,,,,,
