排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,4912,聯德控股-KY,市,07/02,,86.0,0.4,0.47,147,12.6,85.6,84.8,86.4,84.8,1.87,38.2,1.4,,,,,
602,6190,萬泰科,櫃,07/02,,85.9,1.8,2.14,4397,375.0,84.1,84.2,86.0,84.0,2.38,46.7,4.27,,,,,
603,6155,鈞寶,市,07/02,,85.5,-2.5,-2.84,4415,389.0,88.0,87.4,91.8,85.5,7.16,171.0,4.68,,,,,
604,5306,桂盟,市,07/02,,85.2,-0.6,-0.7,71,6.07,85.8,85.4,86.0,84.9,1.28,13.4,1.16,,,,,
605,6588,東典光電,櫃,07/02,,85.2,0.2,0.24,369,31.4,85.0,84.0,86.3,83.1,3.76,,3.86,,,,,
606,3162,精確,櫃,07/02,,84.8,4.4,5.47,2050,172.0,80.4,80.1,86.3,79.5,8.46,93.2,3.18,,,,,
607,5371,中光電,櫃,07/02,,84.7,-3.3,-3.75,30332,2653.0,88.0,88.3,90.8,84.7,6.93,144.0,1.25,,,,,
608,6530,創威,櫃,07/02,,84.5,0.5,0.6,375,31.4,84.0,83.7,84.9,82.3,3.1,39.3,5.62,,,,,
609,6617,共信-KY,櫃,07/02,,84.2,7.6,9.92,906,75.1,76.6,80.5,84.2,80.5,4.83,,4.25,,,,,
610,9911,櫻花,市,07/02,,84.1,0.6,0.72,349,29.3,83.5,83.5,84.2,83.5,0.84,13.1,2.96,,,,,
611,3548,兆利,櫃,07/02,,83.9,0.2,0.24,128,10.7,83.7,83.7,84.1,82.9,1.43,1678.0,0.91,,,,,
612,3673,TPK-KY,市,07/02,,83.8,7.6,9.97,12383,1010.0,76.2,75.2,83.8,74.1,12.7,23.0,0.84,,,,,
613,5351,鈺創,櫃,07/02,,83.7,1.8,2.2,11997,975.0,81.9,78.9,83.7,77.6,7.45,87.2,5.79,,,,,
614,3158,嘉實,櫃,07/02,,83.3,-0.4,-0.48,6,0.52,83.7,83.5,83.5,83.2,0.36,12.4,2.34,,,,,
615,4938,和碩,市,07/02,,83.2,0.6,0.73,9724,807.0,82.6,82.0,83.6,82.0,1.94,19.2,1.1,,,,,
616,00690,兆豐藍籌30,市,07/02,,82.9,-0.4,-0.48,448,36.8,83.3,81.45,82.9,80.7,2.64,,1.0018,,,,,
617,3028,增你強,市,07/02,,82.7,1.9,2.35,2038,165.0,80.8,80.1,83.3,79.1,5.2,16.2,3.08,,,,,
618,1723,中碳,市,07/02,,82.6,1.6,1.98,315,25.9,81.0,81.5,82.6,80.9,2.1,33.3,2.38,,,,,
619,5520,力泰,櫃,07/02,,82.5,-1.0,-1.2,3,0.27,83.5,82.7,82.7,82.5,0.24,8.22,1.78,,,,,
620,6423,億而得,櫃,07/02,,82.4,-0.1,-0.12,82,6.71,82.5,82.5,82.7,81.2,1.82,235.0,4.86,,,,,
621,4580,捷流閥業,櫃,07/02,,82.3,-0.4,-0.48,15,1.26,82.7,82.8,82.9,82.3,0.73,13.6,1.35,,,,,
622,6874,倍力,櫃,07/02,,82.2,0.2,0.24,8,0.67,82.0,82.0,82.6,82.0,0.73,20.3,3.47,,,,,
623,3546,宇峻,櫃,07/02,,82.1,-0.6,-0.73,395,32.5,82.7,82.5,83.4,81.4,2.42,24.1,2.94,,,,,
624,2762,世界健身-KY,市,07/02,,82.0,-0.8,-0.97,139,11.4,82.8,82.5,82.8,81.9,1.09,15.4,3.36,,,,,
625,1582,信錦,市,07/02,,81.9,0.2,0.24,815,66.6,81.7,81.6,82.5,80.7,2.2,30.1,1.57,,,,,
626,5328,華容,櫃,07/02,,81.9,3.7,4.73,86168,7056.0,78.2,81.0,84.6,79.5,6.52,186.0,6.73,,,,,
627,6642,富致,櫃,07/02,,81.9,-0.9,-1.09,144,11.7,82.8,82.2,82.2,80.8,1.69,33.0,2.98,,,,,
628,6486,互動,櫃,07/02,,81.8,-0.6,-0.73,44,3.63,82.4,81.6,82.4,81.4,1.21,15.4,2.39,,,,,
629,6576,逸達,櫃,07/02,,81.1,0.8,1.0,264,21.7,80.3,80.0,84.5,79.9,5.73,,9.16,,,,,
630,00657,國泰日經225,市,07/02,,80.95,-1.35,-1.64,117,9.46,82.3,80.45,81.35,80.45,1.09,,1.0094,,,,,
631,6224,聚鼎,市,07/02,,80.9,-4.0,-4.71,4092,333.0,84.9,82.3,85.6,77.2,9.89,91.9,3.15,,,,,
632,6416,瑞祺電通,市,07/02,,80.9,1.1,1.38,173,14.0,79.8,79.5,81.6,79.5,2.63,17.8,1.7,,,,,
633,6485,點序,櫃,07/02,,80.9,-0.3,-0.37,330,26.7,81.2,80.7,81.8,79.3,3.08,,1.9,,,,,
634,9941,裕融,市,07/02,,80.9,-0.4,-0.49,916,74.3,81.3,80.2,81.9,80.2,2.09,11.2,1.31,,,,,
635,6873,泓德能源,市,07/02,,80.8,-1.4,-1.7,250,20.4,82.2,82.3,82.3,80.8,1.82,24.9,1.07,,,,,
636,4556,旭然,櫃,07/02,,80.6,7.3,9.96,286,22.2,73.3,73.3,80.6,72.1,11.6,79.8,4.05,,,,,
637,5388,中磊,市,07/02,,80.5,0.9,1.13,3607,291.0,79.6,80.2,82.0,79.8,2.76,20.0,1.54,,,,,
638,3663,鑫科,櫃,07/02,,80.4,2.7,3.47,1926,153.0,77.7,77.0,81.4,75.9,7.08,804.0,4.11,,,,,
639,5511,德昌,櫃,07/02,,80.4,1.0,1.26,302,24.0,79.4,79.4,80.4,79.0,1.76,6.68,1.27,,,,,
640,6209,今國光,市,07/02,,80.3,1.1,1.39,5375,434.0,79.2,78.1,82.9,77.7,6.57,47.0,4.1,,,,,
641,6245,立端,櫃,07/02,,80.2,0.3,0.38,290,23.2,79.9,79.9,80.6,79.3,1.63,19.7,1.85,,,,,
642,4126,太醫,櫃,07/02,,80.1,-0.3,-0.37,14,1.11,80.4,80.0,80.2,80.0,0.25,16.4,1.89,,,,,
643,8472,夠麻吉,櫃,07/02,,80.1,-0.9,-1.11,48,3.86,81.0,81.9,83.9,78.0,7.28,,5.34,,,,,
644,3441,聯一光,櫃,07/02,,80.0,2.8,3.63,713,56.5,77.2,75.8,80.7,75.8,6.35,70.2,3.84,,,,,
645,3628,盈正,櫃,07/02,,80.0,7.2,9.89,1499,118.0,72.8,73.6,80.0,73.6,8.79,19.3,2.29,,,,,
646,6188,廣明,櫃,07/02,,80.0,2.5,3.23,4427,353.0,77.5,77.5,80.6,76.5,5.29,26.0,1.78,,,,,
647,1294,漢田生技,櫃,07/02,,79.5,0.7,0.89,495,39.4,78.8,78.8,80.4,78.6,2.28,16.1,2.76,,,,,
648,6625,必應,市,07/02,,79.2,1.0,1.28,105,8.29,78.2,77.9,79.3,77.9,1.79,7.86,2.7,,,,,
649,1595,川寶,櫃,07/02,,79.1,0.9,1.15,476,37.7,78.2,78.9,80.8,76.7,5.24,,1.59,,,,,
650,2947,振宇五金,櫃,07/02,,79.0,0.5,0.64,15,1.15,78.5,78.9,79.5,78.8,0.89,26.7,2.13,,,,,
