"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"30","3592","瑞鼎","255.5","-17","-6.24","07/13","0","0.1","0.08","7.03","3.37","3.92","1.63","1.2","7.81","5.66","","1.94"
"31","2357","華碩","704","+20","+2.92","07/13","2.29","1.44","1.03","6.9","10.3","8.95","7.27","5.82","6.28","6","3.95","6.05"
"32","3443","創意","4270","-70","-1.61","07/13","12","6.58","6.5","6.75","4.18","3.02","3.09","2.92","2.15","2.45","2.08","2.78"
"33","6535","順藥","98.3","-2.2","-2.19","07/13","21.2","21.8","18.4","6.57","10.6","9.87","3.02","1.69","0.47","0.34","","1.59"
"34","8996","高力","1240","+10","+0.81","07/13","0","6.01","4.55","6.38","11.2","9.21","4.57","2.62","0.85","0.27","0.12","2.39"
"35","5871","中租-KY","116.5","+2","+1.75","07/13","0.02","0.07","0.05","6.22","7.65","3.87","4.24","4.21","9.1","5.62","3.12","5.75"
"36","2331","精英","20.9","+0.35","+1.7","07/13","6.95","8.38","6.7","6.17","4.39","1.84","0.75","0.38","0.24","0.08","0.04","0.37"
"37","4749","新應材","851","-15","-1.73","07/13","0","0","0","6.14","2.99","3.86","2.13","2.64","2.13","","","2.47"
"38","3044","健鼎","439","-9.5","-2.12","07/13","0.03","0.7","0.59","5.84","21.9","13.7","6.84","6.8","10.6","8.31","5.84","7.47"
"39","00988A","主動統一全球創新","18.65","-0.52","-2.71","07/13","0","0","0.1","5.72","3.23","1.63","0.91","0.77","","","","0.76"
"40","4915","致伸","67.9","-0.9","-1.31","07/13","0.08","6.53","3.9","5.71","4.73","3.26","5.75","6.71","7.31","9.4","3.79","6.59"
"41","4551","智伸科","214","-15.5","-6.75","07/13","1.96","1.08","3.62","5.65","7.73","3.77","5.17","3.84","3.85","3.33","5.4","3.78"
"42","2882B","國泰金乙特","58.6","-0.1","-0.17","07/13","0","0.92","0.89","5.6","7.16","1.56","0.87","1.63","7.25","3.29","","2.18"
"43","6488","環球晶","1485","+135","+10","07/13","29.3","7.54","4.67","5.52","10.4","7.25","3.58","3.8","3.08","4.09","2.12","3.51"
"44","2881","富邦金","127","+2.5","+2.01","07/13","6.49","3.26","2.62","5.43","15","11","17.2","15","11.9","6.14","2.83","15.3"
"45","2324","仁寶","36.65","+0.05","+0.14","07/13","0.01","0.01","0.01","5.41","12.6","6.74","6.04","5.9","5.86","5.32","4.08","5.95"
"46","8081","致新","276.5","-6.5","-2.3","07/13","0.07","0.07","6.27","5.3","2.61","1.41","0.96","0.74","0.56","0.2","0.05","0.77"
"47","2882","國泰金","96.7","+0.4","+0.42","07/13","11","5.37","3.15","5.24","13.8","9.88","19.1","15.3","14.9","6.32","3","15.3"
"48","3680","家登","523","+27","+5.44","07/13","0","0","0","5.19","10.2","7.03","2.06","1.96","1.45","3.72","1.99","1.74"
"49","8436","大江","112","-3","-2.61","07/13","5.47","6.05","4.31","5.15","6.49","5.54","3.79","1.76","1.08","0.28","0.09","1.71"
"50","7751","竑騰","1260","-35","-2.7","07/13","0","12.5","10.2","5.12","3.65","3.13","6.65","3.38","","","","3.1"
"51","2454","聯發科","3825","-100","-2.55","07/13","3.57","3.56","2.56","5.09","5.26","7.82","4.08","3.73","3.43","4.32","2.22","3.64"
"52","2618","長榮航","40.75","+1.15","+2.9","07/13","3.51","3.54","6.81","5.07","3.51","3.69","4.51","5.35","7.31","4.62","1.97","5.82"
"53","8422","可寧衛*","26.55","-0.45","-1.67","07/13","5.78","6.7","6.33","5.05","3.04","2.24","5.63","1.86","0.82","0.8","0.74","1.98"
"54","1519","華城","727","+6","+0.83","07/13","0","0.01","0.01","4.85","4.22","2.43","1.26","1.9","1.56","1.75","1.1","1.94"
"55","3264","欣銓","225","-10","-4.26","07/13","0.11","0.06","1.98","4.39","7.62","8.11","6.41","4.5","4.2","5.8","4.18","4.31"
"56","6285","啟碁","259","-1.5","-0.58","07/13","16","5.79","5.5","4.25","2.74","6.47","2.56","1.57","1.72","3.4","3.12","1.54"
"57","4908","前鼎","159","-5","-3.05","07/13","0","7.04","4.05","4.23","2.05","0.87","0.22","0.08","0.06","0.02","0.04","0.08"
"58","3653","健策","3195","-10","-0.31","07/13","1.12","7.08","6.36","4.03","6.78","7.23","6.9","5.99","6.54","7.06","4.47","6.16"
"59","2884","玉山金","34.6","-0.15","-0.43","07/13","0.04","0.11","0.07","3.97","4.35","2.82","8.98","7.24","4.66","4.78","2","7.03"
"60","6239","力成","312.5","-7.5","-2.34","07/13","0.09","0.05","0.04","3.94","8.15","3.65","5.35","5.18","6.54","6.68","4.56","4.91"
"61","3008","大立光","4345","+395","+10","07/13","0","0.01","0.24","3.9","5.94","3.21","2.24","2.46","2.31","3.21","2.18","2.53"
"62","6531","愛普*","893","-29","-3.15","07/13","3.32","6.3","4.86","3.62","5.88","3.9","1.55","1.53","1.13","0.97","0.66","1.44"
"63","6679","鈺太","238.5","-10.5","-4.22","07/13","7.52","5.09","4.36","3.6","4.98","3.56","1.18","0.63","0.56","5.59","","0.62"
"64","2606","裕民","63.9","+0.8","+1.27","07/13","1.48","1.11","0.79","3.59","5.87","3.47","9.13","9.02","6.18","4.85","2.85","9.97"
"65","6715","嘉基","373","-18.5","-4.73","07/13","2.3","4.48","4.12","3.58","2.63","0.83","0.16","0.09","0.08","0.43","","0.09"
"66","8454","富邦媒","262","-6","-2.24","07/13","0","0.14","0.1","3.52","4.02","4.46","2.21","1.98","1.34","0.55","0.24","1.92"
"67","2072","世紀風電","144.5","-2.5","-1.7","07/13","0","0","0","3.37","4.53","5.58","1.5","","","","",""
"68","2344","華邦電","167","-9.5","-5.38","07/13","1.5","0.72","4.02","3.33","6.4","2.85","1.73","1.58","0.99","0.91","0.95","1.46"
"69","6515","穎崴","7375","-390","-5.02","07/13","3.07","1.57","3.35","3.17","10.5","10","10.7","8.07","5.09","5.24","","7.6"
"70","6147","頎邦","198","-19","-8.76","07/13","6.48","4.61","4.09","3.14","7.2","4.7","2.81","2.2","3.44","6.31","3.84","2.36"
"71","3357","臺慶科","258","-17","-6.18","07/13","13.3","7.21","4.51","3.09","1.73","0.59","0.19","0.34","0.41","0.5","","0.32"
"72","8028","昇陽半導體","303","-9.5","-3.04","07/13","0","0","1.13","3.09","1.53","1.56","0.67","0.75","0.21","0.09","","0.71"
"73","2887","台新新光金","35.75","-1.1","-2.99","07/13","0.4","0.82","0.59","3.02","3.21","4.29","13.8","9.34","5.67","4.11","2.33","9.15"
"74","00965","元大航太防衛科技","24.81","+0.05","+0.2","07/13","0","14.4","10.9","2.97","2.17","3.69","4.44","3.52","5.36","","","4.3"
"75","2059","川湖","8080","-170","-2.06","07/13","11","5.15","3.65","2.91","2.7","5.79","2.92","4.38","5.65","4.06","3.36","5.44"
"76","8069","元太","196","-4.5","-2.24","07/13","0","0","0","2.89","1.25","3.45","2.18","1.54","0.99","0.42","0.06","1.46"
"77","3533","嘉澤","1980","+25","+1.28","07/13","5","4.42","4.07","2.82","14.5","12.6","7.63","4.77","5.01","5.32","6","4.55"
"78","3702","大聯大","117","+10.5","+9.86","07/13","0.05","0.19","3.66","2.72","0.96","1.5","14.8","10.9","12.6","13.3","7.82","11.2"
"79","3017","奇鋐","2225","-125","-5.32","07/13","7.25","4.13","2.97","2.69","1.6","5.66","4.59","3.56","3.3","2.9","2.18","4.18"
"80","8358","金居","498","-35","-6.57","07/13","3.53","1.85","2.01","2.69","3.97","2.26","2.62","1.96","0.46","0.28","0.12","1.86"
"81","5347","世界","178.5","+5.5","+3.18","07/13","2.87","2.07","1.69","2.68","6.49","3.29","6.52","5.99","7.81","7.49","5.13","6.68"
"82","1303","南亞","199.5","+18","+9.92","07/13","0","0.01","1.81","2.63","2.19","1.4","1.47","1.29","1.44","2.66","2.33","1.35"
"83","3665","貿聯-KY","1865","0","0","07/13","5.12","2.5","3.61","2.63","4.78","9.7","10.5","9.89","7.12","5.56","3.95","10"
"84","1215","卜蜂","113.5","+1.5","+1.34","07/13","0","0","0","2.61","1.29","1.88","14.1","10.3","7.77","6.24","3.7","10"
"85","3227","原相","201","-20.5","-9.26","07/13","13.8","8.01","5.64","2.47","1.04","0.81","1.64","2.1","1.83","1.95","1.6","2.01"
"86","2327","國巨*","816","-84","-9.33","07/13","6.52","3.9","3.38","2.45","4.37","2.5","1.47","1.63","1.28","1.36","1.29","1.54"
"87","4919","新唐","163.5","+1","+0.62","07/13","0.01","0.01","0","2.41","2.39","1.76","0.56","0.35","0.32","2.24","1.62","0.35"
"88","2637","慧洋-KY","84.7","+1.7","+2.05","07/13","0.02","0.04","0.03","2.41","3.91","3.37","10.2","7.91","4.78","4.39","1.89","8.32"
"89","4904","遠傳","96.1","+1.1","+1.16","07/13","5.98","5.35","2.7","2.36","5.37","10.6","10.6","10.4","10","10.4","5.57","10.6"
"90","4991","環宇-KY","450.5","-11","-2.38","07/13","0","2.79","3.54","2.3","3.31","3.89","2.88","2.35","1.15","0.71","0.78","2.32"
"91","2481","強茂","192","-21","-9.86","07/13","0","0","2.07","2.28","3.57","1.91","1.22","1.53","1.47","1.42","1.56","1.58"
"92","2439","美律","87","-1.9","-2.14","07/13","0","0.07","0.05","2.24","15.4","7.97","9.88","7.83","10.3","4.62","2.56","7.5"
"93","6442","光聖","1375","-105","-7.09","07/13","0.38","0.24","3.39","2.21","4.27","4.57","5.27","3.83","2.06","0.96","0.77","3.68"
"94","4979","華星光","419","-13.5","-3.12","07/13","5.59","4.28","2.62","2.14","4.43","5.1","3.41","1.91","1.26","1.05","0.91","1.89"
"95","2301","光寶科","222","+8.5","+3.98","07/13","1.21","0.93","0.72","2.13","4.2","6.34","3.6","3.04","4.46","4.45","3.79","3.55"
"96","2383","台光電","5125","-170","-3.21","07/13","2.02","1.27","1.13","2.08","3.38","2.9","3.98","3.21","3.46","4.85","4.25","3.69"
"97","2883","凱基金","29.8","-0.25","-0.83","07/13","0.05","0.42","0.29","2.05","3.7","3.92","4.06","3.26","3.5","3.94","2.51","3.4"
"98","2880","華南金","39","+0.15","+0.39","07/13","0","0.14","0.09","1.95","11.1","17.5","10.3","8.21","6.58","6.09","2.56","8.24"
"99","5904","寶雅","669","-51","-7.08","07/13","0.08","0.06","0.05","1.94","2.78","2.69","2.43","1.72","2.45","6.48","4.69","1.7"
"100","2915","潤泰全","50.4","-1.6","-3.08","07/13","0","0.03","0.03","1.91","2.65","1.01","3.81","3.74","6.6","7.12","3.26","6.69"
"101","6789","采鈺","535","+20","+3.88","07/13","0","0.02","0.01","1.89","1.21","0.82","0.36","0.3","0.31","0.82","","0.3"
"102","2603","長榮","195","+0.5","+0.26","07/13","12.3","7.92","3.73","1.89","2.39","1.86","5.46","5.51","5.24","3.86","1.07","5.62"
"103","3081","聯亞","1990","-15","-0.75","07/13","0","0","0.3","1.87","7.78","9.41","6.93","4.35","3.04","1.43","1.68","4.27"
"104","4958","臻鼎-KY","646","+58","+9.86","07/13","0.31","0.25","0.49","1.84","1.86","2.17","1.73","1.34","2.67","3.68","3.18","1.53"
"105","1560","中砂","700","-9","-1.27","07/13","0","0","2.85","1.8","0.7","0.72","2.24","3.61","3.92","2.65","1.79","3.33"
"106","3293","鈊象","729","-15","-2.02","07/13","7","3.99","2.59","1.79","1.26","1.57","2.51","2.9","2.48","3.92","2.87","3.15"
"107","3005","神基","115","+3","+2.68","07/13","0.01","0.12","0.11","1.77","15.1","11.7","10.2","8.04","8.39","5.75","4.17","8.62"
"108","2015","豐興","62.5","+1","+1.63","07/13","0","0","2.48","1.76","1.06","0.38","2.81","5.13","5.01","9.37","3.61","5.1"
"109","2891","中信金","66.5","-0.9","-1.34","07/13","0.19","1.03","0.84","1.76","2.87","6.56","12.8","10.6","13.7","6.8","3.28","11"
"110","3037","欣興","903","+28","+3.2","07/13","0.08","0.06","0.24","1.75","1.05","1.46","2.76","1.74","1.6","2.08","1.69","1.71"
"111","2492","華新科","419","-46.5","-9.99","07/13","0.18","0.1","1.4","1.67","1.5","0.62","0.33","0.33","0.41","0.54","1.51","0.31"
"112","7769","鴻勁","6705","+45","+0.68","07/13","0.62","2.5","2.09","1.6","1.83","9.14","5.59","2.87","","","","2.94"
"113","6187","萬潤","1035","-15","-1.43","07/13","0","0","2.47","1.58","8.43","5.46","4.6","2.61","2.22","1.66","1.99","2.43"
"114","9910","豐泰","67.4","-0.1","-0.15","07/13","4.64","3.52","2.36","1.56","22.5","11.6","3.49","2.61","1.76","0.84","0.3","2.59"
"115","4766","南寶","339","-0.5","-0.15","07/13","0","0","0","1.52","3.21","2.18","2.21","2.4","4.34","4.46","","2.44"
"116","2474","可成","192.5","-3","-1.53","07/13","1.71","2.01","1.64","1.52","2.91","4.98","9.31","9.4","11.7","12.8","4.36","10.7"
"117","6278","台表科","180.5","-19","-9.52","07/13","0.01","0.01","0","1.45","3.05","6.43","5.8","6.12","6.72","5.99","2.91","6.36"
"118","2376","技嘉","335.5","-1","-0.3","07/13","1.32","0.69","0.44","1.44","1.25","3.03","1.63","1.63","2.11","2.76","2.78","1.69"
"119","6449","鈺邦","317","-35","-9.94","07/13","0","0","2.5","1.39","1.52","0.67","1.19","0.83","1.09","0.89","1.06","0.8"
"120","6274","台燿","1550","-20","-1.27","07/13","9.99","4.57","2.76","1.39","1.05","0.8","1.71","4.58","2.78","2.33","3.38","4.73"
"121","6257","矽格","234.5","-10","-4.09","07/13","0.01","0.08","0.05","1.37","2.07","1.68","4.3","3.26","4.59","4.32","2.28","3.26"
"122","2308","台達電","1890","+10","+0.53","07/13","0.37","0.34","0.45","1.3","1.78","5.77","3.14","2.24","2","2.4","1.87","2.14"
"123","3045","台灣大","109.5","+1","+0.92","07/13","0.8","0.32","0.73","1.2","1.21","1.57","3.5","4.61","4.09","8.02","4.76","4.98"
"124","3374","精材","358","+1.5","+0.42","07/13","0","0","0","1.18","0.72","0.62","0.27","0.59","0.48","1.66","1.14","0.54"
"125","3715","定穎投控","144","-7","-4.64","07/13","0","0.03","2.15","1.17","0.74","0.31","0.54","0.46","0.59","0.74","","0.61"
"126","3231","緯創","143.5","-1","-0.69","07/13","1.68","2.87","1.51","1.07","0.75","0.93","0.94","1.22","2.96","2.59","2.31","1.4"
"127","2449","京元電子","307","-1.5","-0.49","07/13","0.02","0.15","0.34","1.06","1.24","3.9","5.7","5.13","3.83","4.26","3.25","5.14"
"128","6223","旺矽","6640","-440","-6.21","07/13","1.8","1.14","0.89","1.06","3.14","2.85","4.13","4.44","5.22","3.11","2.23","5.07"
"129","3023","信邦","324","-2","-0.61","07/13","0.08","0.03","0.02","1.05","0.83","1.51","4.33","3.31","2.98","3.05","2.7","3.39"
"130","6683","雍智科技","1675","-50","-2.9","07/13","0","0","1.65","1.02","0.99","0.17","2.92","1.58","1.17","1.27","","1.55"
"131","3532","台勝科","465.5","+42","+9.92","07/13","0","0.01","0.01","1.01","0.91","0.55","0.93","1.13","0.71","1.97","2.21","1.02"
"132","2727","王品","239","-1.5","-0.62","07/13","0","0","0","1","3.18","1.9","2","1.5","3.01","1.5","1.01","1.47"
"133","2885","元大金","68.3","0","0","07/13","2.29","2","1.32","0.97","6.52","19.2","15.8","11.4","13.8","7.35","2.65","13.5"
"134","3711","日月光投控","670","-7","-1.03","07/13","4.44","2.08","1.44","0.95","2.35","10.1","6.18","4.74","5.45","5.98","","4.53"
"135","3163","波若威","750","+4","+0.54","07/13","0","0","0","0.94","2.15","4.54","5.99","2.9","0.77","0.4","0.36","2.64"
"136","3189","景碩","819","+24","+3.02","07/13","0","0.08","0.05","0.93","0.69","0.5","1.71","1.15","1.04","1.48","1.9","1.07"
"137","2345","智邦","2405","-65","-2.63","07/13","5.3","2.28","1.54","0.91","1.53","2.79","3.42","3.1","3.38","3.88","3.72","3.25"
"138","2105","正新","32.85","+0.45","+1.39","07/13","2.64","2.17","1.59","0.91","0.67","1.49","1.68","8.57","9.53","7.4","3.93","8.75"
"139","00735","國泰臺韓科技","103","-3.55","-3.33","07/13","2.08","2.18","1.53","0.87","0.47","0.32","0.11","0.06","0.06","0.04","","0.06"
"140","3026","禾伸堂","905","-100","-9.95","07/13","2.14","0.9","0.55","0.84","0.88","0.77","0.47","0.41","0.3","0.27","1.01","0.41"
"141","2330","台積電","2440","+25","+1.04","07/13","0.64","0.78","0.81","0.84","0.71","1.68","1.19","1.26","1.21","0.93","0.79","1.23"
"142","00997A","主動群益美國增長","12.07","-0.08","-0.66","07/13","0","2.06","1.78","0.84","0.39","0.23","0.18","","","","",""
"143","8299","群聯","2170","-50","-2.25","07/13","2.06","0.88","1.32","0.83","2.1","1.74","2.91","1.87","1.02","0.74","0.27","1.94"
"144","6415","矽力*-KY","524","+1","+0.19","07/13","0","0.07","1.02","0.81","2.33","0.95","1.42","2.12","1.85","1.98","2.15","1.94"
"145","2892","第一金","33.65","+0.05","+0.15","07/13","0.04","0.14","0.07","0.8","0.3","0.2","0.59","0.94","8.34","7.49","3.4","0.96"
"146","2347","聯強","82.5","-1.8","-2.14","07/13","0.82","0.65","0.51","0.79","2.65","10.2","8.36","6.94","11.3","13.8","7.39","8.91"
"147","7828","創新服務","1975","-140","-6.62","07/13","0","0","1.4","0.78","0.49","0.32","","","","","",""
"148","5876","上海商銀","44.15","+1.35","+3.15","07/13","1.35","1.13","0.99","0.78","1.39","1.93","3.87","5.35","11.7","9.33","","5.92"
"149","6412","群電","86.7","-2.1","-2.36","07/13","0","0","0","0.77","0.41","0.38","10.3","7.6","9.65","7.18","4.09","9.16"
"150","9941","裕融","81.6","+0.6","+0.74","07/13","0","0.12","1.03","0.76","1.65","5.59","1.81","1.72","0.73","0.29","0.13","2.3"
"151","2204","中華","57.1","+0.1","+0.18","07/13","0","1.31","0.61","0.7","0.56","0.64","2.63","2.96","3.25","4.2","2.8","2.99"
"152","6446","藥華藥","1250","-35","-2.72","07/13","0","1.39","0.98","0.69","0.44","0.34","1.35","1.43","2.44","1.57","","1.4"
"153","2207","和泰車","475","-1.5","-0.31","07/13","0.31","1.14","0.67","0.69","2.07","39.2","16.8","12.2","8.81","4.63","2.04","11.9"
"154","8046","南電","1270","+55","+4.53","07/13","0.33","0.33","0.32","0.69","0.77","2.32","2.7","1.54","0.68","0.54","0.15","1.5"
"155","8016","矽創","327","-36","-9.92","07/13","0.03","0.04","0.03","0.68","3.13","2.31","2.1","2.24","1.39","0.45","0.14","2.89"
"156","2530","華建","19.6","-0.15","-0.76","07/13","0","1.17","0.89","0.67","0.18","0.61","1.1","1.36","1.06","0.37","0.2","1.27"
"157","7734","印能科技","2770","-65","-2.29","07/13","4.19","2","1.14","0.65","2.11","5.26","3.82","1.61","1.18","","","1.58"
"158","5483","中美晶","231.5","+21","+9.98","07/13","0.01","0","0","0.65","0.6","0.42","1.96","2.25","2.57","5.66","2.58","2.16"
"159","3406","玉晶光","609","-7","-1.14","07/13","0","0","0","0.63","1.44","3.23","3.77","3.95","3.17","2.36","0.7","3.94"
"160","5388","中磊","85.4","+0.8","+0.95","07/13","0","0","0","0.63","4.64","3.32","1.82","1.17","2.46","4.32","2.89","1.55"
"161","9904","寶成","24.25","0","0","07/13","1.99","1.26","0.93","0.62","17.3","15.6","10.4","8.17","4.53","1.65","0.61","9.13"
"162","2231","為升","114","+3","+2.7","07/13","0","0","1.34","0.61","0.32","0.29","0.11","0.07","0.17","0.37","1.63","0.07"
"163","6182","合晶","189.5","+17","+9.86","07/13","0","0","0.47","0.6","0.42","0.24","0.13","0.1","0.08","1.22","0.96","0.1"
"164","2412","中華電","133.5","0","0","07/13","0","0.1","0.41","0.59","0.65","0.8","1.47","2.12","2.28","2.48","2.09","2.08"
"165","3679","新至陞","110","0","0","07/13","0","1.13","1.05","0.57","0.16","0.15","0.04","0.02","0.17","0.06","0.02","0.02"
"166","2455","全新","329","-1.5","-0.45","07/13","0.63","0.3","0.67","0.57","2.41","1.28","1","0.83","1.97","3.21","2.57","0.82"
"167","6121","新普","399.5","-21","-4.99","07/13","2.05","1.37","0.89","0.55","16.9","15.3","16.2","16.5","15.9","12.3","5.51","17.9"
"168","4420","光明","36.25","-0.7","-1.89","07/13","0","2.02","1.56","0.54","0.15","0.06","0.02","0.01","0","0","0","0.01"
"169","8924","大田","56.8","-0.5","-0.87","07/13","0","1.79","1.17","0.54","0.15","0.08","0.01","0.01","0","0","0","0.01"
"170","1476","儒鴻","341","+6","+1.79","07/13","1.82","1.23","0.82","0.53","1.94","1.37","1.33","1.04","1.37","2.6","3.28","1.16"
"171","2597","潤弘","168.5","0","0","07/13","0","0.72","0.47","0.53","0.29","0.18","0.48","0.42","1.13","2.85","1.72","0.42"
"172","1513","中興電","168","-0.5","-0.3","07/13","2.7","1.43","0.72","0.51","0.42","0.31","0.55","0.47","0.81","0.7","0.75","0.69"
"173","6768","志強-KY","71","-0.2","-0.28","07/13","0","0.37","0.23","0.5","0.5","3.56","1.32","1.98","4.34","2.54","","4.44"
"174","5287","數字","150","0","0","07/13","0","2.03","1.05","0.49","0.13","0.07","0.02","0.01","0.01","0.17","0.3","0.01"
"175","2247","汎德永業","232.5","-0.5","-0.21","07/13","0","1.04","0.83","0.48","0.16","0.08","2.65","2.12","0.81","4.18","","1.97"
"176","5434","崇越","559","+50","+9.82","07/13","0","0","0","0.48","1.94","3.88","3.32","3.88","5.23","4.88","2.65","3.98"
"177","2890","永豐金","40.2","-0.25","-0.62","07/13","0.87","0.57","0.58","0.47","0.21","0.3","3.92","3.75","3.06","7.88","3.61","3.75"
"178","2031","新光鋼","39.6","+1.25","+3.26","07/13","0","0.2","0.15","0.46","0.54","0.48","0.69","0.4","0.43","1.28","1.53","0.37"
"179","2379","瑞昱","756","-84","-10","07/13","0.02","0.36","0.24","0.44","0.63","0.84","3.11","5.4","6.29","7.73","4.21","5.51"
"180","2832","台產","56.8","+0.5","+0.89","07/13","0","0.88","0.66","0.44","0.15","0.09","0.53","2.17","0.95","0.34","0.22","2.18"
"181","6189","豐藝","49.9","-0.5","-0.99","07/13","0","0.24","0.17","0.43","0.34","0.17","0.67","0.47","0.53","1.22","0.93","0.47"
"182","1712","興農","39.45","-0.15","-0.38","07/13","0","1.05","0.58","0.43","0.2","0.17","0.07","0.26","0.66","2.73","0.62","0.25"
"183","3034","聯詠","467.5","-51.5","-9.92","07/13","0.41","0.33","0.26","0.43","3.2","4.57","3.75","6.46","9.35","8.3","4.06","7.05"
"184","2528","皇普","21.4","-1.05","-4.68","07/13","0","0.5","0.44","0.43","0.16","0.1","0.42","0.25","0.12","0.04","0.03","0.24"
"185","6526","達發","682","+30","+4.6","07/13","0.58","1.01","0.77","0.43","0.27","1.09","1.28","1.15","1.84","","","1.25"
"186","5469","瀚宇博","80.1","-0.5","-0.62","07/13","0","0.03","0.01","0.42","0.25","0.14","0.89","0.88","0.32","2.33","1.14","0.87"
"187","00881","國泰台灣科技龍頭","53.3","0","0","07/13","0","1.79","0.84","0.41","0.4","0.32","0.34","0.51","0.31","0.36","","0.45"
