"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"198","2348","海悅","70.9","-0.4","-0.56","05/08","47.6","36.8","39.5","34.2","29.4","31.4","29.3","36.2","34.4","30.7","24.3","32.8"
"199","6153","嘉聯益","18.35","-0.6","-3.17","05/08","42.8","31.1","39.5","35.7","35.4","31.8","31.8","32.3","30.1","29.8","15.1","32.1"
"200","3017","奇鋐","2445","+30","+1.24","05/08","47","47.8","39.4","39.1","40.2","42.4","40.7","37.2","32.8","31.5","21.8","37.2"
"201","5536","聖暉*","860","-1","-0.12","05/08","30.2","42","39.4","42.4","39.4","32.3","33.9","35","36.2","36.3","26.6","33.6"
"202","6239","力成","222","-8.5","-3.69","05/08","46.1","47","39.3","35.2","39.4","40.6","42.6","35.4","34.8","38.2","44.2","37.2"
"203","2892","第一金","29.5","+0.35","+1.2","05/08","43.3","42.3","39.3","48.8","54","58.2","57","50.4","50.1","52.4","44.9","58.1"
"204","3029","零壹","98.3","-1.7","-1.7","05/08","45.4","39.2","39.3","37.3","31.9","33.4","28.6","31.2","29.7","25","17.9","30.1"
"205","4131","浩泰","35.4","+0.1","+0.28","05/08","25","43.7","39.3","35.3","33.2","26.2","27.2","18.8","16.1","7.52","3.19","24.2"
"206","2468","華經","35.8","-0.1","-0.28","05/08","32","38","39.3","36.4","35.5","33.5","26.8","27.9","17.2","16.2","14.7","27.4"
"207","3444","利機","89","-1.4","-1.55","05/08","28","34.6","39.2","35.6","35.3","26.3","27.6","23.2","22.7","19.6","12.2","24.6"
"208","6548","長科*","52.6","+0.6","+1.15","05/08","36.5","31.4","39.2","33.6","32.7","29.4","33.5","30.9","29.6","28.4","","30.9"
"209","8404","百和興業-KY","17.15","-0.6","-3.38","05/08","52.6","40.2","39.2","36.8","36","33.9","30.7","28.5","29.9","25.6","21.4","28.4"
"210","2441","超豐","90.5","-2.9","-3.1","05/08","52.8","43.7","39.1","28.6","32.7","31.9","30.5","30","30.2","32.1","32.1","29.6"
"211","2755","揚秦","135.5","+1.5","+1.12","05/08","32","31.1","39.1","38","32.7","26.8","18.5","18.7","21.5","17.2","","18.2"
"212","6223","旺矽","5025","-5","-0.1","05/08","40.4","40","39","41.1","39.9","42.6","41","37.8","31","25.8","17.5","39.6"
"213","3694","海華","60","-1.9","-3.07","05/08","44","31.5","39","29.2","31.2","26.5","29","32.4","29.2","23.9","18.9","31.5"
"214","6752","叡揚","103","-0.5","-0.48","05/08","25.1","29.2","39","28.2","26.3","24.6","23.6","30.9","31","20.8","","27.3"
"215","3037","欣興","818","-78","-8.71","05/08","38.4","38.4","39","39.7","39.2","41.6","37.5","35.9","33.9","37.8","27","37.2"
"216","2368","金像電","1330","-120","-8.28","05/08","32.5","39.4","38.9","37.8","39.5","36.8","38.6","36.4","34.3","33.4","19.1","36.5"
"217","6269","台郡","63.2","-3.2","-4.82","05/08","46.7","39.8","38.9","30.8","32.6","32","35.7","37","34.2","36.6","26.2","35.8"
"218","2405","輔信","14.95","-0.4","-2.61","05/08","60.6","39.5","38.9","31.8","29.3","24.5","26.9","28.6","25.9","23.3","12.7","29.4"
"219","4541","晟田","47.95","-2.25","-4.48","05/08","40.2","28","38.7","29.3","30.9","24.3","27.1","24.2","19.6","17.8","16.3","24.1"
"220","1307","三芳","32.2","+0.7","+2.22","05/08","33.7","32.6","38.7","46","43.5","39.8","34.4","33.6","43.2","31.5","26.6","34"
"221","3023","信邦","302.5","-7.5","-2.42","05/08","61.3","53.7","38.7","37","35.1","32.4","42.1","48","53.7","56.7","42.9","44"
"222","5439","高技","388","-19","-4.67","05/08","45.4","41.3","38.6","35.2","36.1","30.3","30.4","29.3","26","24.2","19.5","29.7"
"223","4441","振大環球","195","-2.5","-1.27","05/08","31.3","32","38.6","37.4","37.3","39.1","39.5","31.4","","","","33.8"
"224","6669","緯穎","5200","+320","+6.56","05/08","37.6","39","38.6","41.1","47.5","48","48","44.5","41.2","41.8","","45.3"
"225","6412","群電","86","-1.1","-1.26","05/08","35.3","34.1","38.6","25.2","25.6","31.6","37.1","36.3","43.3","43.4","35.5","34.8"
"226","6156","松上","19.45","-0.15","-0.77","05/08","34.2","34.1","38.5","30.3","28.5","22.3","23.2","21.7","21.4","20.5","13.3","22.4"
"227","2889","國票金","14.65","+0.1","+0.69","05/08","36.8","33.9","38.5","46.3","44","49.1","47.8","45.4","32","34.3","28.7","44.6"
"228","6515","穎崴","9630","-230","-2.33","05/08","48.9","43.4","38.4","41.4","36.6","38.8","41.2","39.6","32.7","29.5","","41.1"
