排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00689R,國泰20年美債反1,21.97,0.08,0.37,06/03,0.0,2.31,3.05,8.33,12.8,19.6,23.0,32.7,37.7,37.7,,32.7
2,3324,雙鴻,1280.0,115.0,9.87,06/03,2.81,5.22,6.35,7.0,4.92,-0.94,-2.41,-5.37,6.8,7.19,15.7,-4.85
3,3689,湧德,142.0,6.0,4.41,06/03,1.82,2.3,3.06,6.65,8.24,0.04,2.99,9.55,-6.77,1.65,0.35,1.0
4,2337,旺宏,162.0,-13.5,-7.69,06/03,-0.35,1.04,1.77,6.3,5.39,4.72,6.94,15.6,19.3,13.7,41.6,12.8
5,3234,光環,143.0,13.0,10.0,06/03,0.12,5.17,5.18,5.64,5.98,6.34,4.23,5.3,5.48,8.4,3.84,6.1
6,2406,國碩,38.0,2.2,6.15,06/03,3.07,2.71,5.1,5.47,6.87,8.63,12.6,15.7,17.4,17.5,10.7,14.0
7,00984B,大華優利美A債15,16.36,-0.08,-0.49,06/03,0.08,1.26,2.03,5.07,8.69,20.7,43.6,36.7,43.0,,,40.3
8,2449,京元電子,322.5,16.0,5.22,06/03,1.65,1.57,1.7,4.49,6.57,-0.21,-2.26,0.02,8.06,-10.0,-16.5,-2.77
9,00962,台新AI優息動能,16.38,0.3,1.87,06/03,1.07,0.46,3.32,4.2,4.02,3.92,7.7,10.2,12.9,,,9.88
10,5475,德宏,305.0,-15.0,-4.69,06/03,-0.19,1.28,2.67,4.1,2.78,3.43,0.41,2.49,8.33,8.71,9.04,1.59
11,00909,國泰數位支付服務,51.5,-0.65,-1.25,06/03,0.92,1.58,1.95,4.07,7.84,17.8,41.9,52.7,59.0,53.1,,56.0
