排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,1718,中纖,9.85,0.17,1.76,205425,06/05,1108.0,1104.0,1246.0,47162.0,,,8902.0,11358.0,,12097.0
2,1905,華紙,13.05,-0.95,-6.79,17670,06/05,30.2,13133.0,19750.0,19750.0,13133.0,1989.0,5571.0,1790.0,1269.0,2381.0
3,1434,福懋,16.6,-0.3,-1.78,2844,06/05,-20.1,6250.0,12600.0,12600.0,,,1714.0,,,
4,00712,復華富時不動產,8.71,0.03,0.35,69328,06/05,0.12,12007.0,12007.0,12007.0,12689.0,82445.0,226900.0,453900.0,151233.0,129614.0
5,4716,大立,16.8,0.1,0.6,724,06/05,-0.85,-0.85,0.0,11500.0,158.0,,-27.5,-73.6,11500.0,-54.0
6,2883,凱基金,27.6,0.2,0.73,312820,06/05,209.0,1561.0,3131.0,10473.0,9204.0,5186.0,2772.0,3424.0,11.1,403.0
7,2313,華通,259.0,-6.5,-2.45,64235,06/05,36.4,-12.5,176.0,10400.0,-79.7,-84.6,-94.7,-91.3,-48.5,-90.3
8,6890,來億-KY,242.5,11.0,4.75,9871,06/05,107.0,800.0,5900.0,8900.0,8900.0,,275.0,-36.2,253.0,134.0
9,2880,華南金,34.8,-2.9,-7.69,40543,06/05,-96.7,-10.6,68.6,5800.0,,1867.0,31.1,20.4,31.1,37.2
10,5426,振發,29.95,2.7,9.91,11345,06/05,808.0,2625.0,5350.0,5350.0,2625.0,3533.0,2080.0,5350.0,2625.0,5350.0
11,1310,台苯,8.95,-0.23,-2.51,6375,06/05,-5.68,929.0,4220.0,5300.0,10700.0,10700.0,535.0,5300.0,4220.0,2300.0
12,3015,全漢,68.9,6.2,9.89,23541,06/05,657.0,5200.0,5200.0,5200.0,5200.0,,308.0,141.0,,179.0
13,2009,第一銅,42.0,-2.5,-5.62,6663,06/05,-34.5,60.6,3400.0,3400.0,3400.0,17400.0,28.7,-84.2,929.0,-86.5
14,00735,國泰臺韓科技,110.5,-4.75,-4.12,10602,06/05,4.69,2760.0,3009.0,3150.0,2366.0,1782.0,1249.0,,,
15,2105,正新,34.1,-0.45,-1.3,39168,06/05,100.0,767.0,550.0,2500.0,2500.0,13.0,-61.2,-25.7,62.5,-44.7
16,4939,亞電,59.7,5.4,9.94,18050,06/05,404.0,,,2167.0,807.0,88.9,-40.9,-89.9,,-83.5
17,9910,豐泰,76.9,-3.6,-4.47,12287,06/05,975.0,514.0,975.0,2050.0,514.0,87.0,2050.0,617.0,975.0,330.0
18,8936,國統,62.8,2.7,4.49,50625,06/05,85.6,1261.0,1533.0,1942.0,2622.0,1942.0,3983.0,1942.0,545.0,4800.0
19,6568,宏觀,203.0,-10.5,-4.92,457,06/05,11.1,900.0,900.0,1900.0,,233.0,0.0,900.0,,11.1
20,2461,光群雷,19.5,1.75,9.86,9409,06/05,3400.0,3400.0,3400.0,1650.0,775.0,1650.0,-96.2,400.0,289.0,1067.0
21,3376,新日興,237.0,21.5,9.98,15188,06/05,235.0,134.0,1353.0,1457.0,848.0,808.0,179.0,1.4,-74.2,4.81
22,1714,和桐,11.5,-0.6,-4.96,64868,06/05,-26.7,358.0,2650.0,1275.0,2650.0,2650.0,450.0,,1733.0,1275.0
23,4128,中天,15.15,0.05,0.33,1226,06/05,0.0,85.7,225.0,1200.0,333.0,271.0,,189.0,-21.2,550.0
24,2884,玉山金,33.35,-0.1,-0.3,49409,06/05,-10.1,-3.12,520.0,1140.0,1140.0,1140.0,-26.2,-51.2,-53.7,-80.9
25,2451,創見,321.5,-35.5,-9.94,10890,06/05,947.0,876.0,888.0,1074.0,986.0,935.0,279.0,122.0,5693.0,423.0
26,3059,華晶科,48.9,-1.9,-3.74,25945,06/05,25.0,48.4,141.0,1074.0,474.0,1829.0,938.0,718.0,162.0,575.0
27,5880,合庫金,23.45,-0.25,-1.05,28748,06/05,0.0,0.0,1000.0,1000.0,-4.35,0.0,175.0,2100.0,15.8,2100.0
28,1708,東鹼,49.1,1.45,3.04,42986,06/05,25.6,204.0,986.0,986.0,,230.0,2940.0,850.0,15100.0,2071.0
29,6220,岳豐,33.6,-1.4,-4.0,646,06/05,-9.72,3.17,0.0,983.0,2067.0,2067.0,-66.5,400.0,,400.0
30,9103,美德醫療-DR,5.85,-0.13,-2.17,15693,06/05,-7.14,343.0,474.0,926.0,926.0,,-29.9,786.0,-35.6,1850.0
31,2474,可成,230.5,-11.5,-4.75,18645,06/05,-12.4,300.0,513.0,922.0,3843.0,9100.0,1214.0,3350.0,306.0,3350.0
32,2108,南帝,32.15,1.25,4.05,13802,06/05,9.16,921.0,921.0,921.0,921.0,823.0,4667.0,1489.0,286.0,1489.0
33,3555,博士旺,226.0,-7.0,-3.0,1424,06/05,11.1,900.0,900.0,900.0,400.0,66.7,,,,
34,3607,谷崧,17.55,0.55,3.24,2558,06/05,50.0,173.0,400.0,900.0,2900.0,,,,,2900.0
35,6016,康和證,36.0,0.7,1.98,25247,06/05,49.4,340.0,780.0,843.0,1880.0,1984.0,1367.0,5557.0,80.0,4850.0
36,3550,聯穎,24.05,0.1,0.42,10952,06/05,10.7,166.0,675.0,830.0,158.0,24.0,389.0,-92.1,615.0,-6.06
37,3322,建舜電,14.25,-0.3,-2.06,1057,06/05,3.03,-15.0,112.0,750.0,750.0,,,,,-55.3
38,1514,亞力,135.0,-14.5,-9.7,13749,06/05,-21.8,176.0,385.0,714.0,569.0,652.0,101.0,272.0,-21.4,123.0
39,9105,泰金寶-DR,11.45,-1.25,-9.84,149437,06/05,21.8,27.4,37.9,685.0,2345.0,88343.0,5563.0,81406.0,26718.0,32631.0
40,4577,達航科技,97.6,-2.4,-2.4,729,06/05,4.29,11.2,48.0,655.0,812.0,306.0,208.0,59.9,,177.0
41,1314,中石化,8.09,-0.16,-1.94,49832,06/05,-91.8,-88.7,209.0,650.0,518.0,453.0,-65.2,-61.0,14.1,-35.2
42,3346,麗清,26.7,1.15,4.5,2784,06/05,-24.1,-62.7,486.0,583.0,,,,583.0,310.0,
43,2427,三商電,23.65,0.15,0.64,1998,06/05,3.85,11.0,-7.95,575.0,575.0,636.0,-64.9,-85.6,-46.7,-81.1
44,00991A,主動復華未來50,19.22,-0.39,-1.99,122798,06/05,253.0,252.0,257.0,556.0,279.0,852.0,2401.0,,,5561.0
45,2887,台新新光金,28.6,0.05,0.18,143711,06/05,10.8,-35.0,-64.3,524.0,524.0,70300.0,1700.0,395.0,-82.4,-31.9
