排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00953B,群益優選非投等債,9.74,0.03,0.31,32854,07/03,-766,785,4298,-11758,32312,23245.0,22092.0,57180.0,81505.0,56110.0
2,00403A,主動統一升級50,11.14,0.0,0.0,208593,07/03,-2140,-2485,-12784,-10860,-4615,-48157.0,,,,
3,00988A,主動統一全球創新,21.33,-0.51,-2.34,104892,07/03,2318,2590,1745,-9081,-3851,16762.0,60529.0,65728.0,,65770.0
4,00673R,期元大S&P原油反1,16.06,-0.24,-1.47,13752,07/03,-2231,-3134,-5854,-8854,-15391,-37662.0,18182.0,56248.0,18096.0,55728.0
5,00981A,主動統一台股增長,32.26,0.21,0.66,175889,07/03,-1124,-2281,-7958,-7200,-19689,-17416.0,56961.0,42860.0,138434.0,44356.0
6,2845,遠東銀,13.15,0.15,1.15,11662,07/03,-614,-3453,-4376,-5640,-5276,-120.0,-844.0,-1057.0,-485.0,-1068.0
7,2489,瑞軒,41.7,0.1,0.24,6717,07/03,87,-1291,-4710,-5260,-5776,-13212.0,-6812.0,35406.0,31700.0,35365.0
8,00753L,中信中國50正2,8.46,0.06,0.71,13728,07/03,266,-1048,-1779,-4677,-7178,-9772.0,-5374.0,2154.0,-15166.0,-2369.0
9,00664R,國泰臺灣加權反1,1.6,0.0,0.0,17556,07/03,-1152,-2579,-1287,-3753,-9334,-9420.0,-18597.0,-8303.0,-35118.0,-9601.0
10,4938,和碩,83.6,0.4,0.48,8988,07/03,-383,-446,-765,-3660,1173,2045.0,2846.0,880.0,4962.0,938.0
11,1714,和桐,22.75,2.05,9.9,16800,07/03,-846,-738,-2269,-3412,-15811,-3726.0,3399.0,5459.0,4651.0,5170.0
12,4716,大立,22.6,-0.5,-2.16,2695,07/03,96,-910,-1031,-3292,-2417,151.0,1550.0,1103.0,6268.0,952.0
13,00686R,群益臺灣加權反1,0.98,0.01,1.03,8307,07/03,-2726,-1211,-1646,-3159,-2702,-4322.0,-3818.0,-5382.0,-2699.0,-4396.0
14,00400A,主動國泰動能高息,15.3,0.13,0.86,39996,07/03,-794,-3200,-3782,-2989,-937,-3546.0,,,,
15,00405A,主動富邦台灣龍耀,9.44,-0.01,-0.11,57788,07/03,297,870,595,-2663,-6034,,,,,
16,4927,泰鼎-KY,46.55,-0.05,-0.11,2861,07/03,-49,-126,75,-2219,-2900,-694.0,2687.0,-275.0,21050.0,563.0
17,2618,長榮航,43.85,-0.05,-0.11,39037,07/03,-532,-1689,-2312,-2146,-5671,-2564.0,2116.0,-5344.0,-8403.0,-5267.0
18,1586,和勤,19.5,0.35,1.83,1212,07/03,-24,-103,-760,-2068,-2451,-1712.0,-904.0,-1435.0,2203.0,-1510.0
19,00671R,富邦NASDAQ反1,2.42,0.02,0.83,4467,07/03,-7,-243,-1760,-1893,-2744,-4426.0,-3653.0,-6688.0,7348.0,-7104.0
20,2301,光寶科,219.0,-2.5,-1.13,16967,07/03,-594,-621,-932,-1675,-56,-384.0,2069.0,-1451.0,11365.0,-1606.0
21,00712,復華富時不動產,8.8,0.04,0.46,24746,07/03,-60,-19,-300,-1517,-2222,-1825.0,-2163.0,432.0,-5015.0,368.0
22,1802,台玻,68.8,-1.6,-2.27,38091,07/03,1570,2532,197,-1488,-1130,-12866.0,-2321.0,-5178.0,35050.0,-6260.0
23,2323,中環,12.0,0.65,5.73,18201,07/03,-894,-919,-722,-1468,-721,414.0,1392.0,45.0,7756.0,1056.0
24,2478,大毅,238.0,10.0,4.39,1313,07/03,-151,-409,-816,-1440,-4445,3819.0,8492.0,8067.0,10253.0,7940.0
25,6269,台郡,66.8,1.1,1.67,3497,07/03,59,187,-343,-1417,-448,1316.0,6172.0,6951.0,5173.0,6696.0
26,00918,大華優利高填息30,31.95,0.13,0.41,30826,07/03,-55,-181,-1215,-1347,-11015,-2630.0,551.0,995.0,-1511.0,994.0
27,00891,中信關鍵半導體,37.66,-0.32,-0.84,11270,07/03,225,431,-127,-1312,-803,37.0,2763.0,3274.0,3224.0,3347.0
28,2834,臺企銀,17.95,0.2,1.13,31903,07/03,-695,-788,-1455,-1254,-2032,-3982.0,505.0,1539.0,-1208.0,1519.0
29,4722,國精化,277.0,0.0,0.0,703,07/03,-922,-912,-1373,-1234,-2298,-2801.0,-253.0,-4000.0,10681.0,-4453.0
30,6274,台燿,1790.0,100.0,5.92,7988,07/03,-205,-628,-935,-1213,-1393,-1865.0,-558.0,-3.0,-2352.0,295.0
31,3624,光頡,155.0,1.5,0.98,777,07/03,-191,-362,-468,-1065,-3115,-3048.0,2490.0,682.0,5436.0,1239.0
32,2233,宇隆,275.0,25.0,10.0,2105,07/03,-2,-284,-171,-1062,-464,-1417.0,-214.0,-24.0,3657.0,262.0
