排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020012,富邦行動通訊N,24.24,0.06,0.25,06/11,100.0,100.0,100.0,100.0,100.0,87.1,64.4,60.1,79.8,55.3,,59.1
2,00786B,元大10年IG銀行債,32.62,0.03,0.09,06/11,99.6,94.7,94.7,96.1,94.7,57.7,59.8,41.7,36.0,-7.01,,58.6
3,00982B,FT投資級債20+,9.86,0.0,0.0,06/11,41.6,88.3,85.8,93.2,17.6,44.7,33.3,34.0,8.31,,,38.2
4,020038,元大ESG配息N,13.31,0.11,0.83,06/11,98.5,94.2,91.5,88.4,58.6,26.8,42.7,52.4,59.2,,,49.8
5,00989B,台新美國非投等債,10.06,0.03,0.3,06/11,95.0,96.9,96.4,88.2,85.3,79.1,,,,,,
6,00688L,國泰20年美債正2,6.8,-0.01,-0.15,06/11,73.1,87.7,76.8,85.4,82.7,62.7,60.5,65.0,33.6,-3.11,,65.5
7,00986B,FT金融債10+,9.88,0.03,0.3,06/11,70.6,83.1,79.2,80.5,74.8,64.0,8.57,9.53,,,,11.0
8,00959B,大華投等美債15Y+,9.36,0.01,0.11,06/11,94.2,94.2,90.4,80.2,67.6,61.1,56.5,50.5,45.1,,,51.9
9,00857B,永豐20年美公債,23.21,0.02,0.09,06/11,92.8,90.6,80.1,77.7,75.2,63.4,47.3,47.8,31.7,-4.34,,49.9
10,00856B,永豐1-3年美公債,37.59,0.0,0.0,06/11,85.7,95.4,49.9,77.1,69.9,-1.28,8.12,-21.4,-15.3,-3.37,,-8.95
11,00680L,元大美債20正2,6.82,0.0,0.0,06/11,67.1,66.1,67.4,77.0,75.6,54.4,51.8,56.6,29.9,-1.76,,56.0
12,020028,元大特選電動車N,19.29,-0.92,-4.55,06/11,-60.0,-50.0,0.0,76.6,69.2,71.6,64.0,67.6,49.7,32.0,,69.6
13,00983A,主動中信ARK創新,11.04,-0.22,-1.95,06/11,89.4,85.0,81.0,75.3,69.6,65.7,50.7,26.6,,,,28.7
14,00931B,統一美債20年,13.43,0.02,0.15,06/11,72.4,80.3,78.2,73.9,78.0,56.4,52.1,38.2,38.2,,,37.9
15,00948B,中信優息投資級債,9.49,0.01,0.11,06/11,80.4,80.9,68.7,73.1,67.2,56.1,48.4,59.0,52.7,,,60.1
16,020029,元大ESG高股息N,17.1,-0.14,-0.81,06/11,94.6,80.0,73.6,72.8,38.5,41.9,69.9,68.4,69.5,40.8,,69.5
17,00957B,兆豐US優選投等債,13.5,0.02,0.15,06/11,85.3,93.3,91.8,72.4,68.8,54.6,37.7,12.8,4.42,,,17.2
18,00795B,中信美國公債20年,26.73,0.04,0.15,06/11,77.0,80.2,69.4,72.0,68.7,46.2,28.7,43.0,25.8,-3.52,,45.0
19,020032,元大綠能N,10.83,0.0,0.0,06/11,,100.0,100.0,68.4,67.6,56.6,54.1,43.0,52.4,22.2,,39.2
