排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,3189,景碩,市,888.0,-3.0,-0.34,38729,07/01,333,839,-337,835,115.0,21.8,＋＋－
302,5212,凌網,櫃,47.3,0.3,0.64,25,07/01,1,0,0,1,7.54,21.8,＋・・
303,2027,大成鋼,市,41.5,1.15,2.85,50528,07/01,-25230,28016,1271,4057,551.0,21.3,－＋＋
304,2369,菱生,市,38.35,-0.85,-2.17,15545,07/01,-1905,0,-32,-1936,80.9,21.3,－・－
305,8103,瀚荃,市,99.4,0.6,0.61,1600,07/01,-16,0,27,11,16.7,21.3,－・＋
306,2916,滿心,櫃,40.9,-0.25,-0.61,141,07/01,-7,0,0,-7,13.7,21.2,－・・
307,2911,麗嬰房,市,7.2,0.05,0.7,240,07/01,70,0,0,70,22.3,21.2,＋・・
308,6175,立敦,櫃,108.5,-4.0,-3.56,12047,07/01,665,0,-76,590,31.8,21.2,＋・－
309,3293,鈊象,櫃,819.0,30.0,3.8,5491,07/01,-809,3085,15,2291,59.7,21.2,－＋＋
310,5439,高技,櫃,316.5,6.0,1.93,2832,07/01,-686,0,-3,-689,19.6,21.1,－＋－
311,6180,橘子,櫃,48.8,-0.8,-1.61,1572,07/01,33,-225,0,-193,36.9,21.0,＋－－
312,6166,凌華,市,129.5,-10.0,-7.17,2764,07/01,379,0,1,380,45.7,21.0,＋・＋
313,00922,國泰台灣領袖50,市,41.91,0.66,1.6,11897,07/01,3021,1988,-462,4548,433.0,20.9,＋＋－
314,009807,台新標普科技精選,櫃,17.17,0.32,1.9,161,07/01,0,0,153,153,3.08,20.8,・・＋
315,009806,台新標普500,櫃,13.28,0.04,0.3,51,07/01,0,0,6,6,3.03,20.7,・・＋
316,4726,永昕,櫃,25.4,-0.2,-0.78,130,07/01,-22,0,0,-22,42.7,20.6,－・－
317,6213,聯茂,市,360.0,-10.5,-2.83,19931,07/01,-1405,551,-224,-1078,74.9,20.6,－＋－
318,1587,吉茂,市,27.3,0.1,0.37,247,07/01,66,0,2,68,16.4,20.5,＋・＋
319,6515,穎崴,市,8890.0,805.0,9.96,272,07/01,-8,-1,15,6,7.36,20.4,－－＋
320,2415,錩新,市,36.95,-0.55,-1.47,2460,07/01,-136,0,1,-135,18.3,20.4,－・＋
321,6278,台表科,市,207.0,-6.0,-2.82,14247,07/01,-2630,944,-60,-1746,59.6,20.4,－＋－
322,2467,志聖,市,646.0,26.0,4.19,4238,07/01,573,-50,55,578,31.8,20.3,＋－＋
323,3703,欣陸,市,21.45,-0.2,-0.92,1720,07/01,-447,0,-3,-450,167.0,20.3,－・－
324,3583,辛耘,市,905.0,1.0,0.11,3000,07/01,336,-82,5,259,16.3,20.2,＋－＋
325,8021,尖點,市,561.0,-13.0,-2.26,13464,07/01,338,506,-161,683,29.3,20.2,＋＋－
326,4991,環宇-KY,櫃,543.0,13.0,2.45,632,07/01,65,4,40,108,24.4,20.1,＋＋＋
327,2382,廣達,市,372.0,4.0,1.09,13893,07/01,2112,2515,43,4670,778.0,20.1,＋＋＋
328,6997,博弘,櫃,72.6,-0.4,-0.55,2,07/01,-1,0,0,-1,4.45,20.1,－・・
329,2428,興勤,市,304.0,-11.0,-3.49,2969,07/01,253,0,-51,202,25.8,20.1,＋・－
