排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,5493,三聯,櫃,07/23,,80.3,-1.0,-1.23,41,3.28,81.3,81.0,81.0,80.0,1.23,19.5,1.91,,,,,
602,5285,界霖,市,07/23,,80.1,-2.4,-2.91,795,63.9,82.5,83.4,83.8,79.1,5.7,38.1,2.75,,,,,
603,6028,公勝保經,櫃,07/23,,80.0,0.4,0.5,14,1.08,79.6,80.0,80.2,79.7,0.63,11.1,2.51,,,,,
604,6934,心誠鎂,市,07/23,,79.8,1.8,2.31,1,0.09,78.0,79.8,79.8,79.8,0.0,,5.02,,,,,
605,5534,長虹,市,07/23,,79.7,-0.2,-0.25,438,34.7,79.9,79.8,80.1,78.9,1.5,15.2,1.11,,,,,
606,2228,劍麟,市,07/23,,79.5,-0.5,-0.62,43,3.39,80.0,79.3,80.1,79.1,1.25,18.6,1.22,,,,,
607,5609,中菲行,櫃,07/23,,79.4,0.4,0.51,166,13.2,79.0,79.7,79.7,78.7,1.27,9.91,1.86,,,,,
608,6464,台數科,市,07/23,,79.4,0.1,0.13,21,1.67,79.3,78.4,79.4,78.4,1.26,19.6,1.23,,,,,
609,8103,瀚荃,市,07/23,,79.3,-0.7,-0.88,286,22.7,80.0,80.3,80.7,78.5,2.75,17.0,1.6,,,,,
610,1727,中華化,市,07/23,,79.2,-1.1,-1.37,1417,113.0,80.3,80.6,82.1,78.1,4.98,214.0,4.8,,,,,
611,2348,海悅,市,07/23,,79.2,0.4,0.51,455,35.6,78.8,78.7,79.3,77.4,2.41,17.1,1.72,,,,,
612,6874,倍力,櫃,07/23,,79.2,-0.2,-0.25,17,1.35,79.4,79.4,79.4,79.0,0.5,19.6,3.35,,,,,
613,8374,羅昇,市,07/23,,79.1,0.1,0.13,192,15.2,79.0,79.8,80.1,77.9,2.78,,4.39,,,,,
614,3032,偉訓,市,07/23,,79.0,0.2,0.25,220,17.4,78.8,79.3,80.2,77.8,3.05,,3.18,,,,,
615,1815,富喬,櫃,07/23,,78.9,-1.6,-1.99,8168,648.0,80.5,81.1,81.7,78.1,4.47,40.1,3.5,,,,,
616,3317,尼克森,櫃,07/23,,78.9,-1.2,-1.5,1068,84.7,80.1,79.5,80.7,78.0,3.37,43.1,2.2,,,,,
