代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
1303,南亞,195.5,9.0,4.83,07/21,-12,-218984,-18.0,-2.76,23,274589,13.5,3.46,-1,-145,-0.12,0.0,-1,-15259,-12.5,-0.19
6526,達發,584.0,36.0,6.57,07/21,2,183,17.4,0.11,23,768,4.24,0.46,-2,-12,-1.11,-0.01,2,184,17.5,0.11
1216,統一,79.6,-0.7,-0.87,07/21,-2,-10322,-19.6,-0.18,22,74934,18.0,1.32,17,15616,4.89,0.27,5,20195,15.4,0.36
2542,興富發,44.1,0.8,1.85,07/21,-5,-20392,-35.9,-0.95,22,38348,17.4,1.78,1,1360,8.47,0.06,4,4478,8.89,0.21
8046,南電,1190.0,85.0,7.69,07/21,-2,-4501,-12.8,-0.7,20,24906,6.02,3.85,1,3,0.02,0.0,-1,-1969,-11.6,-0.3
5434,崇越,547.0,3.0,0.55,07/21,-3,-476,-7.42,-0.25,17,8317,19.9,4.29,2,16,0.49,0.01,-1,-77,-5.98,-0.04
1477,聚陽,218.0,2.0,0.93,07/21,-2,-403,-17.8,-0.16,14,3606,10.7,1.46,-2,-21,-0.91,-0.01,-2,-372,-16.4,-0.15
7769,鴻勁,6500.0,495.0,8.24,07/21,-8,-446,-8.47,-0.25,11,438,6.26,0.24,8,54,1.03,0.03,2,12,0.94,0.01
50,元大台灣50,102.5,3.9,3.96,07/21,-4,-346194,-32.6,-1.61,10,35291,1.98,0.16,-4,-338499,-31.8,-1.58,-4,-672235,-63.2,-3.13
2308,台達電,1835.0,130.0,7.62,07/21,-4,-8135,-18.0,-0.31,10,3273,3.13,0.13,12,1369,1.06,0.05,1,498,4.7,0.02
2637,慧洋-KY,81.1,2.0,2.53,07/21,5,696,6.83,0.09,9,2269,6.92,0.3,1,13,0.73,0.0,12,15103,34.9,2.02
2887,台新新光金,34.7,0.9,2.66,07/21,-7,-135989,-21.2,-0.55,9,147251,17.7,0.59,-1,-1744,-2.13,-0.01,-2,-12061,-5.28,-0.05
3037,欣興,825.0,75.0,10.0,07/21,2,2872,5.91,0.17,9,11955,4.37,0.73,-1,-193,-1.08,-0.01,2,3944,8.11,0.24
5483,中美晶,220.5,-7.0,-3.08,07/21,-2,-4982,-6.75,-0.78,9,17093,4.35,2.67,-1,-140,-0.37,-0.02,-2,-3455,-4.68,-0.54
5871,中租-KY,123.5,1.0,0.82,07/21,7,13365,17.6,0.78,9,11359,13.2,0.66,11,1737,1.79,0.1,7,25831,33.9,1.51
2313,華通,210.0,11.0,5.53,07/21,1,1037,5.0,0.09,8,14618,4.04,1.23,1,261,1.26,0.02,1,1324,6.38,0.11
6187,萬潤,998.0,63.0,6.74,07/21,2,120,3.51,0.12,8,613,3.38,0.62,-4,-76,-0.83,-0.08,2,122,3.59,0.12
6683,雍智科技,1170.0,65.0,5.88,07/21,-1,-200,-16.7,-0.72,8,62,0.73,0.22,1,86,7.16,0.31,-1,-108,-9.04,-0.39
646,元大S&P500,76.15,0.05,0.07,07/21,-1,-5,-0.26,0.0,6,1913,10.1,0.33,-11,-17471,-48.9,-3.06,-2,-1310,-26.5,-0.23
