"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"800","9914","美利達","68","-1.1","-1.59","26W18","04/30","18.5","-730","-0.39","18","+771","+0.43","16.7","+875","+0.53"
"801","5202","力新","17.3","+1.55","+9.84","26W18","04/30","4.72","-117","-0.25","4.59","-802","-1.72","4.3","-992","-2.25"
"802","00845B","富邦新興投等債","33.05","-0.06","-0.18","26W18","04/30","23.7","+1","0","23.7","+1","0","23.7","+1","0"
"803","1220","台榮","11.75","-0.2","-1.67","26W18","04/30","11.6","0","0","11.1","0","0","10.7","0","0"
"804","6655","科定","120.5","-5.5","-4.37","26W18","04/30","6.69","-9.26","-0.01","6.42","-9.26","-0.01","6.25","-9.26","-0.01"
"805","01001T","土銀富邦R1","11.62","-0.02","-0.17","26W18","04/30","53.1","+250","+0.05","52.7","+250","+0.05","52.5","+250","+0.05"
"806","2063","世鎧","25","-0.15","-0.6","26W18","04/30","2.28","+10","+0.04","1.98","+10","+0.05","1.9","+10","+0.05"
"807","00726B","國泰新興投等債","32.75","-0.09","-0.27","26W18","04/30","117","-5,755","-0.49","116","-4,996","-0.43","116","-4,996","-0.43"
"808","4767","誠泰科技","26.4","-1.1","-4","26W18","04/30","1.97","0","0","1.82","0","0","1.47","0","0"
"809","2608","嘉里大榮","29.9","-0.2","-0.66","26W18","04/30","35.5","-422","-0.12","34.6","-425","-0.12","33.8","-425","-0.13"
"810","4590","富田-創","73.3","-1.6","-2.14","26W18","04/30","2.6","-6","-0.02","2.47","-6","-0.02","2.03","-2","-0.01"
"811","3191","雲嘉南","19.4","-0.6","-3","26W18","04/30","2.25","+1","0","2.1","+1","0","2.1","+1","0"
"812","3259","鑫創","16.35","-0.7","-4.11","26W18","04/30","4.91","+7","+0.01","4.85","+7","+0.01","4.58","+6","+0.01"
"813","6680","鑫創電子","54.5","0","0","26W18","04/30","1.69","+4","+0.02","1.62","+2","+0.01","1.54","+2","+0.01"
"814","6198","瑞築","20.65","0","0","26W18","04/30","16","+23","+0.01","15.9","0","0","15.8","0","0"
"815","1438","三地開發","20.05","-0.55","-2.67","26W18","04/30","8.97","+19","+0.02","8.75","+17","+0.02","8.46","+17","+0.02"
"816","2881B","富邦金乙特","62.6","0","0","26W18","04/30","62.5","-35.4","-0.01","62","-35.4","-0.01","61.3","-35.4","-0.01"
"817","8349","恒耀","41.5","-1.25","-2.92","26W18","04/30","14.4","+0.47","0","14.1","+1,357","+0.97","13.8","-437","-0.32"
"818","4562","穎漢","37.65","-2.9","-7.15","26W18","04/30","4.49","+334","+0.75","4.49","+1,073","+2.45","4.49","+1,073","+2.45"
"819","1614","三洋電","31.75","-1.2","-3.64","26W18","04/30","21.4","+22.6","+0.01","20.7","+22.6","+0.01","20.2","+22.6","+0.01"
"820","6417","韋僑","133","-7.5","-5.34","26W18","04/30","2.59","+672","+2.67","2.38","+11","+0.05","2.2","+11","+0.05"
"821","5438","東友","19.45","-0.35","-1.77","26W18","04/30","8.34","+30","+0.04","8.34","+30","+0.04","8.34","+30","+0.04"
"822","6664","群翊","392","-16.5","-4.04","26W18","04/30","3.52","+484","+1.4","3.24","-857","-2.58","2.23","0","0"
"823","3516","亞帝歐","23.8","+0.25","+1.06","26W18","04/30","4.33","+2","0","4.21","+1","0","4.03","+1","0"
"824","3224","三顧","37.05","-1.45","-3.77","26W18","04/30","5.39","-607","-1.11","5.03","-563","-1.11","4.75","-676","-1.4"
"825","1713","國化","48.65","-0.9","-1.82","26W18","04/30","10.4","+47","+0.05","10.1","+45","+0.04","10","+18","+0.02"
"826","01002T","土銀國泰R1","14.09","-0.01","-0.07","26W18","04/30","129","+177","+0.01","128","+145","+0.01","127","+115","+0.01"
"827","5301","寶得利","6.81","0","0","26W18","04/30","5.21","+30","+0.06","5.08","+30","+0.06","4.9","0","0"
"828","4737","華廣","53.7","-1.3","-2.36","26W18","04/30","4.13","+85","+0.21","4","+85","+0.21","3.73","+85","+0.23"
"829","2546","根基","88.7","+0.8","+0.91","26W18","04/30","7.75","0","0","7.75","0","0","7.57","0","0"
"830","9942","茂順","118.5","-2","-1.66","26W18","04/30","4.09","+15","+0.04","3.38","+15","+0.04","3.21","+15","+0.05"
"831","2380","虹光","5.7","0","0","26W18","04/30","8.63","+667","+0.78","8.3","+36","+0.04","7.94","+36","+0.05"
"832","3594","磐儀","44.25","-3.25","-6.84","26W18","04/30","4.93","+286","+0.58","4.44","+210","+0.48","4.07","+210","+0.52"
"833","6821","聯寶","64","-4","-5.88","26W18","04/30","1.65","0","0","1.59","0","0","1.41","0","0"
"834","00779B","凱基美債25+","28.12","-0.09","-0.32","26W18","04/30","130","+131","+0.01","130","+131","+0.01","129","+131","+0.01"
"835","00842B","台新美元銀行債","30.35","-0.07","-0.23","26W18","04/30","0.73","-693","-8.64","0.73","-7","-0.1","0.73","-7","-0.1"
"836","8047","星雲","50.2","-0.3","-0.59","26W18","04/30","3.26","+41","+0.13","3.04","-44","-0.14","2.95","-40","-0.14"
"837","5392","能率","42.6","-3","-6.58","26W18","04/30","5.78","-2,818","-4.65","5.58","-2,130","-3.67","5.31","-321","-0.6"
"838","1236","宏亞","25.6","+0.1","+0.39","26W18","04/30","7.18","+18","+0.03","7.12","+41","+0.06","6.74","+41","+0.06"
"839","4406","新昕纖","9.8","-0.02","-0.2","26W18","04/30","3.47","+8","+0.02","3.27","+8","+0.02","3.01","+8","+0.03"
"840","4930","燦星網","17.35","-0.65","-3.61","26W18","04/30","5.01","+47","+0.09","4.95","+47","+0.1","4.7","+47","+0.1"
"841","4413","飛寶企業","16.75","0","0","26W18","04/30","1.91","0","0","1.65","0","0","1.65","0","0"
"842","6895","宏碩系統","170","+0.5","+0.29","26W18","04/30","2.03","+2","+0.01","1.74","0","0","1.74","0","0"
"843","9944","新麗","16.8","-0.15","-0.88","26W18","04/30","7.57","+609","+0.81","7.15","+4","+0.01","6.99","+4","+0.01"
"844","5291","邑昇","65.7","-2.1","-3.1","26W18","04/30","1.43","-690","-4.6","1.16","+44","+0.38","0.88","+40","+0.46"
"845","6124","業強","32.65","-0.85","-2.54","26W18","04/30","17","+6","0","16.9","+6","0","16.8","+6","0"
"846","9962","有益","9.72","-0.15","-1.52","26W18","04/30","3.91","+1","0","3.69","+1","0","3.6","+1","0"
"847","2020","美亞","21.6","0","0","26W18","04/30","12.8","+214","+0.17","12.5","+950","+0.77","11.9","+20","+0.02"
"848","5538","東明-KY","34.1","-1.05","-2.99","26W18","04/30","18.8","0","0","18.8","0","0","18.7","0","0"
"849","2516","新建","12.95","+0.3","+2.37","26W18","04/30","15.4","+826","+0.54","15","+949","+0.64","13.9","+2,123","+1.55"
"850","6578","達邦蛋白","17.2","+0.2","+1.18","26W18","04/30","4.22","-619","-1.45","4.08","+103","+0.25","3.99","+55.3","+0.14"
"851","5244","弘凱","38.2","-0.3","-0.78","26W18","04/30","2.57","-157","-0.61","2.35","-815","-3.35","1.98","+4","+0.02"
"852","2359","所羅門","131.5","-10.5","-7.39","26W18","04/30","7.44","-197","-0.26","7.23","-173","-0.24","6.6","-148","-0.22"
"853","00671R","富邦NASDAQ反1","2.48","+0.09","+3.77","26W18","04/30","33.8","+2,038","+0.61","31.1","+2,847","+0.92","28.2","+3,658","+1.32"
"854","6227","茂綸","126.5","-1.5","-1.17","26W18","04/30","5.38","+48.1","+0.09","5.23","+12","+0.02","5.15","0","0"
"855","7780","大研生醫*","18","-0.15","-0.83","26W18","04/30","60.1","-1,159","-0.19","59.9","-1,779","-0.3","59.2","-2,578","-0.43"
"856","3666","光耀","25.6","-1.15","-4.3","26W18","04/30","11.3","-18","-0.02","11.1","0","0","11","0","0"
"857","00785B","富邦金融投等債","34.82","-0.17","-0.49","26W18","04/30","110","+67,041","+6.48","110","+67,041","+6.48","110","+67,041","+6.48"
"858","01009T","王道圓滿R1","5.67","-0.07","-1.22","26W18","04/30","26.7","-48","-0.02","26.4","-48","-0.02","25.7","-48","-0.02"
"859","1531","高林股","12.9","-0.25","-1.9","26W18","04/30","10.6","+479","+0.45","10","+2","0","9.73","+5","+0.01"
"860","3504","揚明光","72.9","-8","-9.89","26W18","04/30","7.06","+137","+0.19","6.87","+142","+0.21","6.79","+142","+0.21"
"861","2373","震旦行","56.8","-1.5","-2.57","26W18","04/30","20.6","+3.8","0","20.3","0","0","20.3","0","0"
"862","1336","台翰","13.7","-0.65","-4.53","26W18","04/30","3.42","+22","+0.06","3.23","+2","+0.01","2.97","+2","+0.01"
"863","1535","中宇","49.55","-1.55","-3.03","26W18","04/30","9.28","+12.1","+0.01","9.28","+12.1","+0.01","9.28","+12.1","+0.01"
"864","4942","嘉彰","37.2","-1","-2.62","26W18","04/30","8.45","+2","0","7.84","0","0","7.75","0","0"
"865","3092","鴻碩","29","-1.15","-3.81","26W18","04/30","3.42","-54","-0.16","3.21","-54","-0.17","3.11","+1","0"
"866","6122","擎邦","47.7","-0.9","-1.85","26W18","04/30","2.22","-62.7","-0.28","1.8","-62.7","-0.35","1.61","-62.7","-0.39"
"867","1231","聯華食","86.7","-2.3","-2.58","26W18","04/30","19","-68","-0.04","19","-68","-0.04","18.8","-68","-0.04"
"868","6875","國邑*","34.25","-0.7","-2","26W18","04/30","7.5","0","0","7.17","0","0","6.98","0","0"
"869","5531","鄉林","7.83","-0.22","-2.73","26W18","04/30","82.4","-1,352","-0.16","81.9","-1,526","-0.19","81.4","-829","-0.1"
"870","1604","聲寶","23.45","-0.05","-0.21","26W18","04/30","21.4","+507","+0.24","20.8","-56.7","-0.03","20.2","-64.7","-0.03"
"871","1735","日勝化","23.9","-1.35","-5.35","26W18","04/30","7.71","+26","+0.03","7.71","+26","+0.03","7.71","+26","+0.03"
"872","5514","三豐","13.9","+0.15","+1.09","26W18","04/30","21.3","+4","0","20.9","+4","0","20.7","+4","0"
"873","6838","台新藥","25.2","0","0","26W18","04/30","8.75","+9","+0.01","8.47","+9","+0.01","8.3","+11","+0.01"
"874","00780B","國泰A級金融債","36.88","-0.12","-0.32","26W18","04/30","22.4","+164","+0.07","22.4","+164","+0.07","22.3","+164","+0.07"
"875","3266","昇陽","12.5","-0.5","-3.85","26W18","04/30","31.6","+54","+0.02","31.4","+55","+0.02","31.3","+55","+0.02"
"876","1439","雋揚","24.8","-0.7","-2.75","26W18","04/30","7.45","+36.7","+0.05","7.32","+26.7","+0.04","6.87","+2","0"
"877","1512","瑞利","6.81","-0.27","-3.81","26W18","04/30","4.91","-9","-0.02","4.69","-9","-0.02","4.69","-9","-0.02"
"878","01007T","兆豐國泰R2","12.62","-0.05","-0.39","26W18","04/30","65.7","+133","+0.02","65.2","+131","+0.02","64.5","+131","+0.02"
"879","6952","大武山","36.05","-0.45","-1.23","26W18","04/30","5.91","0","0","5.91","0","0","5.43","-1,995","-3.54"
"880","6561","是方","354.5","-4","-1.12","26W18","04/30","5.54","+3","+0.01","5.48","+3","+0.01","5.48","+3","+0.01"
"881","6899","創為精密","62.3","+0.1","+0.16","26W18","04/30","3.03","0","0","2.9","0","0","2.81","0","0"
"882","6923","中台","77.2","-1.5","-1.91","26W18","04/30","5.9","-155","-0.26","5.27","-155","-0.29","4.81","-155","-0.32"
"883","4401","東隆興","13.9","-0.05","-0.36","26W18","04/30","7","+80","+0.11","6.74","+80","+0.12","5.72","+80","+0.14"
"884","4609","唐鋒","5.78","+0.38","+7.04","26W18","04/30","3.35","0","0","3.13","0","0","3.04","0","0"
"885","8341","日友","77.9","-1.1","-1.39","26W18","04/30","6.27","+16.9","+0.03","6.06","+16.9","+0.03","5.96","+16.9","+0.03"
"886","00754B","群益AAA-AA公司債","33.42","-0.12","-0.36","26W18","04/30","120","+120","+0.01","120","+120","+0.01","120","+120","+0.01"
"887","1529","樂事綠能","22.1","-0.95","-4.12","26W18","04/30","6.99","+606","+0.87","6.72","+1","0","6.36","+1","0"
"888","2330","台積電","2295","-70","-2.96","26W18","04/30","2,264","-23,807","-0.11","2,239","-29,936","-0.13","2,219","-25,776","-0.12"
"889","4943","康控-KY","8.85","-0.05","-0.56","26W18","04/30","7.7","-18","-0.02","7.14","+3","0","6.76","+3","0"
"890","4728","雙美","379","0","0","26W18","04/30","3.98","+18","+0.05","3.76","+18","+0.05","3.48","+20","+0.06"
"891","2506","太設","8.9","-0.08","-0.89","26W18","04/30","28.7","-119","-0.04","28.1","-119","-0.04","27.8","+690","+0.25"
"892","1419","新紡","65.1","-2","-2.98","26W18","04/30","26.7","+31","+0.01","26.3","+31","+0.01","25.7","+8","0"
"893","1445","大宇","11.35","-0.3","-2.58","26W18","04/30","8.49","-4.68","-0.01","8","-5.68","-0.01","7.8","-5.68","-0.01"
"894","6794","向榮生技","81.9","-0.9","-1.09","26W18","04/30","4.74","+8.83","+0.02","4.67","+8.83","+0.02","4.13","+4.83","+0.01"
"895","00749B","凱基新興債10+","31.67","-0.12","-0.38","26W18","04/30","110","+2,566","+0.23","110","+2,566","+0.23","110","+2,566","+0.23"
"896","2069","運錩","20","-0.35","-1.72","26W18","04/30","9.66","-585","-0.6","9.04","+54","+0.06","8.87","+54","+0.06"
"897","2114","鑫永銓","93.4","-0.1","-0.11","26W18","04/30","4.69","0","0","4.43","0","0","4.43","0","0"
"898","9918","欣天然","43.8","-1.15","-2.56","26W18","04/30","14.6","+115","+0.08","14","+115","+0.08","13.8","+14","+0.01"
"899","6526","達發","627","-42","-6.28","26W18","04/30","12.9","-1,089","-0.83","12.7","-1,999","-1.55","12.5","-2,988","-2.33"
"900","6887","寶綠特-KY","34.4","-0.55","-1.57","26W18","04/30","6.58","+9","+0.01","6.36","0","0","6.09","0","0"
