排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2882,國泰金,79.7,1.0,1.27,05/22,54.3,53.4,40.8,39.8,33.2,25.1,14.3,16.5,9.34,5.26,2.55,14.1
2,00755B,群益投資級公用債,32.27,0.18,0.56,05/22,0.0,25.8,32.5,33.2,42.3,30.0,13.1,7.39,3.75,0.69,,9.21
3,2885,元大金,55.1,0.4,0.73,05/22,41.2,37.7,29.8,28.3,17.5,10.6,7.86,14.9,11.2,6.51,2.26,11.1
4,2474,可成,187.5,2.5,1.35,05/22,26.7,30.3,27.1,27.1,16.0,11.6,11.5,16.2,13.7,13.5,4.16,14.7
5,2881,富邦金,95.1,-1.0,-1.04,05/22,40.2,42.3,30.7,25.0,25.9,19.7,13.1,13.8,7.87,4.74,2.22,14.4
6,2062,橋椿,18.5,-0.1,-0.54,05/22,31.5,30.4,29.3,24.9,19.9,11.8,5.78,3.73,2.91,0.36,0.59,3.69
7,2439,美律,88.3,2.5,2.91,05/22,13.9,20.0,22.4,21.7,14.8,16.0,9.83,13.5,10.7,4.45,2.51,8.31
8,1402,遠東新,27.0,-0.2,-0.74,05/22,24.5,26.5,21.1,21.2,12.0,8.48,5.4,7.29,9.48,11.4,5.49,6.96
9,7402,邑錡,96.7,1.9,2.0,05/22,0.0,16.4,17.5,20.2,11.9,6.29,1.85,0.59,0.21,0.07,0.06,0.98
10,5274,信驊,17780.0,1340.0,8.15,05/22,11.4,13.6,12.8,19.5,13.5,7.53,4.75,2.92,3.78,4.18,4.63,3.68
11,4441,振大環球,207.5,4.5,2.22,05/22,0.0,18.6,15.8,19.4,7.97,4.86,1.89,1.26,,,,1.5
12,2324,仁寶,31.5,1.15,3.79,05/22,12.2,14.4,14.1,18.9,10.6,8.72,8.39,8.59,8.06,5.69,4.01,7.51
13,3005,神基,104.0,2.0,1.96,05/22,19.0,17.0,21.1,18.8,9.79,8.65,6.89,8.89,7.78,5.33,3.99,8.08
14,6188,廣明,86.4,2.9,3.47,05/22,15.2,18.5,23.1,18.6,10.7,6.42,7.43,3.24,1.22,0.3,0.68,4.19
15,2347,聯強,84.1,-0.3,-0.36,05/22,41.5,28.0,19.8,17.0,12.5,12.5,7.15,13.8,12.4,14.2,7.33,10.3
16,2891,中信金,57.6,0.1,0.17,05/22,5.62,22.5,12.7,15.1,16.6,17.9,11.6,15.8,12.3,6.58,3.12,12.3
17,6515,穎崴,8700.0,-810.0,-8.52,05/22,26.2,21.3,20.1,14.7,11.4,11.8,7.87,6.01,4.3,4.77,,6.34
18,3665,貿聯-KY,2225.0,70.0,3.25,05/22,3.01,4.36,11.4,14.6,18.6,13.9,8.94,8.77,6.57,5.24,3.86,10.4
19,6257,矽格,222.0,5.5,2.54,05/22,12.7,16.0,18.2,13.8,7.6,4.92,3.3,4.42,5.23,4.41,2.24,3.25
20,2880,華南金,31.95,-0.1,-0.31,05/22,0.86,0.97,0.93,13.6,11.4,12.5,9.57,8.53,10.2,5.63,2.25,8.59
21,6683,雍智科技,1650.0,-35.0,-2.08,05/22,19.4,16.2,15.5,13.1,10.9,5.3,2.13,1.34,1.07,1.2,,1.48
22,6510,精測,3405.0,55.0,1.64,05/22,18.1,18.6,14.6,12.5,7.52,7.5,9.43,6.7,6.37,5.14,3.58,7.76
23,3532,台勝科,248.5,22.5,9.96,05/22,20.8,27.0,20.8,12.3,6.6,1.23,2.01,0.97,0.72,1.99,2.24,1.03
24,2887,台新新光金,23.8,-0.05,-0.21,05/22,5.12,3.41,4.69,11.8,29.2,32.9,15.1,9.01,5.63,4.05,2.21,12.0
25,3211,順達,388.0,35.0,9.92,05/22,5.42,12.2,15.7,11.8,6.19,6.96,4.31,4.61,4.64,2.62,1.98,4.85
26,2890,永豐金,29.1,-0.6,-2.02,05/22,0.18,0.23,0.22,11.8,8.34,7.87,7.37,5.99,9.61,8.49,3.71,6.51
27,5371,中光電,72.1,0.2,0.28,05/22,0.0,13.8,9.13,10.4,7.49,2.86,1.85,0.64,0.37,1.32,0.94,0.8
28,4915,致伸,72.0,0.4,0.56,05/22,12.0,8.33,13.7,10.3,6.78,8.03,9.41,9.71,12.3,9.36,3.75,8.89
29,006205,富邦上証,40.72,-0.79,-1.9,05/22,37.3,27.1,19.1,10.3,5.49,3.14,2.62,1.57,0.71,0.45,1.12,1.89
30,2603,長榮,219.0,7.0,3.3,05/22,9.44,12.9,9.42,10.3,8.23,7.83,5.06,5.83,7.87,3.77,1.05,6.38
31,2883,凱基金,21.7,0.3,1.4,05/22,0.43,0.78,0.59,9.78,8.82,8.52,4.22,3.81,3.27,4.08,2.48,3.99
32,3264,欣銓,221.5,2.5,1.14,05/22,4.88,2.93,7.92,9.74,10.4,4.83,3.5,2.6,4.17,5.41,4.05,2.9
33,2357,華碩,682.0,26.0,3.96,05/22,1.98,15.8,13.8,9.74,7.19,7.56,4.31,5.2,7.42,6.11,3.83,5.49
34,3030,德律,419.5,38.0,9.96,05/22,0.0,6.06,9.27,9.65,6.33,1.52,0.64,2.26,1.8,1.48,1.01,0.58
35,7769,鴻勁,7730.0,55.0,0.72,05/22,28.2,17.9,14.1,8.63,2.86,3.0,2.28,,,,,2.15
36,2449,京元電子,296.0,10.0,3.5,05/22,11.2,10.8,8.17,8.44,6.45,5.09,4.98,5.06,4.01,3.99,3.17,4.71
