代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,29.48,0.1,0.34,26W27,07/03,59,703476,44.6,107.0,0,0,0.0,0.0,-3,-15872,-18.1,-2.41,25,335999,45.6,51.1
00717,富邦美國特別股,14.91,0.08,0.54,26W27,07/03,53,25974,60.1,20.5,0,0,0.0,0.0,2,255,18.8,0.2,18,15657,75.9,12.4
00857B,永豐20年美公債,23.38,0.08,0.34,26W27,07/03,34,186270,43.8,34.2,0,0,0.0,0.0,7,13779,16.7,2.53,34,197918,46.6,36.4
00931B,統一美債20年,13.69,0.06,0.44,26W27,07/03,24,325777,53.3,15.4,0,0,0.0,0.0,1,1527,11.0,0.07,24,377444,61.8,17.8
00984B,大華優利美A債15,16.49,0.05,0.3,26W27,07/03,16,103634,42.4,77.4,0,0,0.0,0.0,5,10943,23.6,8.17,9,59529,58.3,44.4
00915,凱基優選高股息30,32.37,0.29,0.9,26W27,07/03,15,82289,14.4,15.5,0,0,0.0,0.0,69,1008353,43.4,190.0,69,1183751,50.9,223.0
00740B,富邦全球投等債,39.14,0.18,0.46,26W27,07/03,14,85710,45.5,3.97,0,0,0.0,0.0,-18,-119212,-38.5,-5.52,1,817,6.05,0.04
00772B,中信高評級公司債,34.07,0.17,0.5,26W27,07/03,14,114349,50.8,3.36,0,0,0.0,0.0,5,7543,9.02,0.22,45,250194,41.3,7.35
00773B,中信優先金融債,36.39,0.17,0.47,26W27,07/03,14,28424,34.5,1.11,0,0,0.0,0.0,-3,-2136,-11.5,-0.08,35,50254,24.0,1.97
00862B,中信投資級公司債,32.03,0.17,0.53,26W27,07/03,14,9010,27.5,1.02,0,0,0.0,0.0,-3,-866,-15.0,-0.1,28,5061,8.07,0.57
00948B,中信優息投資級債,9.6,0.04,0.42,26W27,07/03,14,456404,55.8,11.4,0,0,0.0,0.0,7,44013,8.55,1.1,49,1800753,58.0,44.8
00950B,凱基A級公司債,14.22,0.04,0.28,26W27,07/03,14,219646,47.9,5.48,0,0,0.0,0.0,-1,-15512,-51.8,-0.39,-1,-10655,-35.6,-0.27
00959B,大華投等美債15Y+,9.5,0.04,0.42,26W27,07/03,14,59791,44.0,11.6,0,0,0.0,0.0,-1,-142,-2.64,-0.03,9,56490,60.9,10.9
00966B,統一ESG投等債15+,14.1,0.04,0.28,26W27,07/03,14,20692,27.7,17.3,0,0,0.0,0.0,-2,-1073,-10.3,-0.9,-1,-380,-8.12,-0.32
00757,統一FANG+,129.1,0.8,0.62,26W27,07/03,13,29920,19.4,10.5,0,0,0.0,0.0,1,2602,25.5,0.91,4,11382,27.1,3.99
00770,國泰北美科技,67.35,-1.05,-1.54,26W27,07/03,13,7546,20.4,9.5,0,0,0.0,0.0,3,1150,24.6,1.45,3,1397,29.9,1.76
00900,富邦特選高股息30,19.51,0.14,0.72,26W27,07/03,13,216757,26.4,13.1,0,0,0.0,0.0,13,305531,37.3,18.4,13,530788,64.7,32.0
00983A,主動中信ARK創新,12.43,-0.01,-0.08,26W27,07/03,13,74983,26.5,61.6,0,0,0.0,0.0,13,102972,36.4,84.6,13,177954,62.9,146.0
00636,國泰中國A50,28.23,0.16,0.57,26W27,07/03,11,4752,11.4,4.81,0,0,0.0,0.0,-1,-303,-8.77,-0.31,22,37176,32.6,37.6
00795B,中信美國公債20年,27.24,0.08,0.29,26W27,07/03,11,151861,36.5,9.5,5,400,0.21,0.03,1,5891,18.7,0.37,15,220347,37.1,13.8
00933B,國泰10Y+金融債,16.26,0.07,0.43,26W27,07/03,11,179557,28.3,2.77,0,0,0.0,0.0,7,79027,18.6,1.22,14,344432,45.2,5.31
00983B,大華優利美公債20,15.79,0.04,0.25,26W27,07/03,11,1790,10.0,5.94,0,0,0.0,0.0,-1,-94,-8.7,-0.31,-1,-59,-5.48,-0.2
00853B,統一美債10年Aa-A,27.96,0.09,0.32,26W27,07/03,10,2811,5.16,1.54,0,0,0.0,0.0,1,167,3.0,0.09,40,28257,12.4,15.5
00401A,主動摩根台灣鑫收,13.86,0.08,0.58,26W27,07/03,9,42583,10.1,17.6,0,0,0.0,0.0,1,4048,21.8,1.68,5,18102,10.8,7.5
00661,元大日經225,89.65,0.0,0.0,26W27,07/03,9,1307,18.6,5.58,0,0,0.0,0.0,-2,-173,-17.3,-0.74,-2,-148,-14.8,-0.63
00731,復華富時高息低波,88.15,1.05,1.21,26W27,07/03,9,3569,9.78,16.1,0,0,0.0,0.0,10,2261,5.7,10.2,73,49125,17.9,222.0
00890B,凱基ESGBBB債15+,32.81,0.12,0.37,26W27,07/03,9,478,3.81,2.55,0,0,0.0,0.0,1,25,3.3,0.13,9,566,4.51,3.02
00949,復華日本龍頭,20.99,0.26,1.25,26W27,07/03,9,7710,14.0,4.31,0,0,0.0,0.0,16,26573,28.9,14.9,17,34455,33.6,19.3
2030,彰源,19.25,0.8,4.34,26W27,07/03,9,11511,12.5,4.1,0,0,0.0,0.0,-2,-20,-0.1,-0.01,9,11558,12.6,4.12
3066,李洲,26.5,2.4,9.96,26W27,07/03,9,2465,6.63,2.97,0,0,0.0,0.0,-1,-12,-0.19,-0.01,9,2484,6.68,2.99
3526,凡甲,338.5,-6.0,-1.74,26W27,07/03,9,3962,8.13,5.96,-6,-920,-3.33,-1.39,1,30,0.78,0.05,3,690,6.17,1.04
4130,健亞,27.8,0.5,1.83,26W27,07/03,9,1422,18.8,1.03,0,0,0.0,0.0,-1,-11,-0.68,-0.01,9,1419,18.8,1.03
4966,譜瑞-KY,654.0,-2.0,-0.3,26W27,07/03,9,7483,5.22,9.48,1,72,1.03,0.09,1,21,0.3,0.03,1,466,6.68,0.59
5906,台南-KY,38.0,0.0,0.0,26W27,07/03,9,36,5.6,0.1,0,0,0.0,0.0,-2,-3,-0.89,-0.01,3,20,3.72,0.06
