"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(%)","超過600張增減","持股超過800張(%)","超過800張增減","持股超過1千張(%)","超過1千張增減"
"328","2038","海光","13.35","-0.2","-1.48","26W23","06/05","52.6","+0.09","51.4","+0.47","50.5","+0.53"
"329","9103","美德醫療-DR","5.75","-0.13","-2.21","26W23","06/05","8.45","+1.02","5.73","+0.95","4.42","+0.53"
"330","6271","同欣電","217","-8","-3.56","26W23","06/05","48.3","+0.42","45.6","-0.28","45.1","+0.53"
"331","2017","官田鋼","9.18","-0.04","-0.43","26W23","06/05","58.9","+0.49","57.6","+0.49","57.2","+0.53"
"332","00959B","大華投等美債15Y+","9.36","+0.01","+0.11","26W23","06/05","47.2","+0.64","44.7","+0.52","43.6","+0.52"
"333","6197","佳必琪","317.5","-8","-2.46","26W23","06/05","44.3","-0.24","42","-0.24","39.8","+0.52"
"334","3592","瑞鼎","268","+11.5","+4.48","26W23","06/05","32.5","+0.52","29.6","+0.52","27.1","+0.52"
"335","6703","軒郁","110","-0.5","-0.45","26W23","06/05","43.9","+0.49","41.9","+0.49","39.2","+0.52"
"336","6432","今展科","72.9","-3","-3.95","26W23","06/05","31.5","+0.52","27.2","+0.52","19.1","+0.52"
"337","2317","鴻海","258.5","-4.5","-1.71","26W23","06/05","69.8","+0.55","69.1","+0.57","68.3","+0.51"
"338","5011","久陽","18","+0.5","+2.86","26W23","06/05","42.2","-0.36","37.3","-0.44","34.6","+0.51"
"339","00733","富邦臺灣中小","68.5","-0.1","-0.15","26W23","06/05","17.8","+0.5","16.9","+0.51","16.9","+0.51"
"340","00931B","統一美債20年","13.43","+0.02","+0.15","26W23","06/05","72.4","+0.48","72","+0.51","71.4","+0.5"
"341","00646","元大S&P500","72.75","-0.4","-0.55","26W23","06/05","39.8","+0.11","38.5","0","38.1","+0.5"
"342","009802","富邦旗艦50","19","-0.22","-1.14","26W23","06/05","12.4","+0.19","11.9","+0.46","9.74","+0.5"
"343","2104","國際中橡","10.35","-0.2","-1.9","26W23","06/05","42.2","+0.25","39.1","+0.32","37.3","+0.5"
"344","2597","潤弘","204","+9","+4.62","26W23","06/05","78.4","+0.56","76.7","+0.81","75.5","+0.5"
"345","1722","台肥","47.65","+0.35","+0.74","26W23","06/05","62.4","+0.73","60.6","+0.66","58.9","+0.49"
"346","00725B","國泰投資級公司債","35.21","+0.07","+0.2","26W23","06/05","80.3","+0.43","79.8","+0.47","79.4","+0.49"
"347","00401A","主動摩根台灣鑫收","13.26","+0.05","+0.38","26W23","06/05","21.8","-0.12","21.2","+0.17","20.5","+0.49"
"348","1101","台泥","24.25","+0.35","+1.46","26W23","06/05","53.4","+0.46","52.1","+0.45","51.1","+0.49"
"349","1586","和勤","21.2","-0.35","-1.62","26W23","06/05","68.8","+0.31","67.3","-0.42","65.6","+0.49"
"350","1301","台塑","43.8","-0.6","-1.35","26W23","06/05","72.3","+0.53","71.3","+0.46","70.7","+0.49"
"351","3576","聯合再生","18","-0.25","-1.37","26W23","06/05","35.4","+0.32","34.3","+0.36","33.3","+0.49"
"352","1455","集盛","9.86","+0.01","+0.1","26W23","06/05","64.8","+0.46","64.2","+0.32","63","+0.48"
"353","00882","中信中國高股息","15.88","+0.12","+0.76","26W23","06/05","22.1","+0.47","19.8","+0.58","17.7","+0.48"
"354","5876","上海商銀","42","-0.05","-0.12","26W23","06/05","83.9","+0.33","82.2","+0.43","80.8","+0.47"
"355","1307","三芳","35.2","+0.2","+0.57","26W23","06/05","80.2","+0.82","79.2","+0.44","78.7","+0.47"
"356","1532","勤美","23.05","+0.1","+0.44","26W23","06/05","61.1","+0.28","58.8","+0.67","57","+0.47"
"357","00752","中信中國50","22.44","-0.05","-0.22","26W23","06/05","36.6","+0.09","35.5","-0.15","34.9","+0.47"
"358","3207","耀勝","66.5","+0.3","+0.45","26W23","06/05","33.8","-0.73","25.1","-0.92","21","+0.47"
"359","00943","兆豐電子高息等權","20.98","+0.22","+1.06","26W23","06/05","35.2","+0.61","33.6","+0.6","31.3","+0.47"
"360","3031","佰鴻","27.5","+0.1","+0.36","26W23","06/05","60","+1.22","59.3","+0.48","58.2","+0.47"
"361","2845","遠東銀","12.85","+0.05","+0.39","26W23","06/05","70.6","+0.4","69.3","+0.43","67.8","+0.47"
"362","911868","同方友友-DR","1.27","0","0","26W23","06/05","30.9","+0.76","25.5","-0.15","22.9","+0.47"
"363","009801","中信美國創新科技","11.82","-0.13","-1.09","26W23","06/05","28.3","-0.22","28.3","-0.22","25.8","+0.47"
"364","5488","松普","12","-0.1","-0.83","26W23","06/05","38.9","-0.35","37.3","+0.47","36.5","+0.47"
"365","6715","嘉基","371","-9","-2.37","26W23","06/05","75.4","-0.04","73.5","-0.99","69.7","+0.46"
"366","00696B","富邦美債20年","28.95","+0.05","+0.17","26W23","06/05","83","+0.32","83","+0.32","82.8","+0.46"
"367","00951","台新日本半導體","17.27","+0.23","+1.35","26W23","06/05","16.2","+0.48","15.1","+0.5","13.1","+0.46"
"368","6166","凌華","128","+2.5","+1.99","26W23","06/05","74.4","-0.57","70.5","-0.32","68.9","+0.45"
"369","5871","中租-KY","123","+3.5","+2.93","26W23","06/05","66","+0.82","63.9","+0.69","62.3","+0.45"
"370","00969B","元大零息超長美債","8.29","0","0","26W23","06/05","69.8","+0.13","66.9","+0.49","62.9","+0.44"
"371","3060","銘異","29.15","0","0","26W23","06/05","16.6","+1.3","15.1","+1.79","13.7","+0.44"
"372","6142","友勁","8.28","-0.02","-0.24","26W23","06/05","55.1","+0.55","52.2","+0.16","50.9","+0.44"
"373","3701","大眾控","47.7","-0.4","-0.83","26W23","06/05","72.8","+0.18","71.9","+0.43","71.1","+0.43"
"374","00890B","凱基ESGBBB債15+","32.41","+0.02","+0.06","26W23","06/05","73.6","+0.43","73.6","+0.43","68.4","+0.43"
"375","00685L","群益臺灣加權正2","264.25","-2.45","-0.92","26W23","06/05","6.13","-0.89","6.13","+0.43","6.13","+0.43"
"376","1723","中碳","85.9","+2","+2.38","26W23","06/05","49.7","-0.1","48.5","-0.69","47.8","+0.43"
"377","2886","兆豐金","43.4","0","0","26W23","06/05","81.8","+0.44","81.2","+0.48","80.8","+0.43"
"378","5269","祥碩","1330","+5","+0.38","26W23","06/05","52.5","+0.48","51.6","+0.43","51.6","+0.43"
"379","1460","宏遠","7.09","+0.04","+0.57","26W23","06/05","69.5","+0.51","67.8","+0.52","65.3","+0.42"
"380","2483","百容","34.65","+3.15","+10","26W23","06/05","60.4","-0.51","59.1","-0.52","57.6","+0.42"
"381","00641R","富邦日本反1","3.96","0","0","26W23","06/05","44.5","-0.92","42.5","-0.92","41.4","+0.42"
"382","1519","華城","773","-18","-2.28","26W23","06/05","73.1","+0.24","70.6","+0.05","67.9","+0.42"
"383","1710","東聯","13.4","-0.85","-5.96","26W23","06/05","59.9","+0.45","58.2","+0.31","56.2","+0.41"
"384","1808","潤隆","31.2","-0.3","-0.95","26W23","06/05","78.5","+0.49","78.1","+0.41","77.7","+0.41"
"385","2207","和泰車","489.5","+2.5","+0.51","26W23","06/05","86.1","+0.1","84.5","+0.24","83.2","+0.41"
"386","3236","千如","57.5","+5.2","+9.94","26W23","06/05","35.5","+1.15","34.2","+1.19","30.9","+0.4"
"387","2634","漢翔","46.2","-0.4","-0.86","26W23","06/05","47.4","+0.02","46.5","0","46.4","+0.4"
"388","7819","精誠金融","46","-1","-2.13","26W23","06/05","59.1","+0.41","59.1","+0.41","55.4","+0.4"
"389","4154","樂威科-KY","13.9","0","0","26W23","06/05","69.6","-0.52","65.9","-2.2","65.9","+0.39"
"390","2801","彰銀","22.35","0","0","26W23","06/05","74.7","+0.37","73.5","+0.38","72.5","+0.39"
"391","3052","夆典","10.75","-0.15","-1.38","26W23","06/05","52.9","-0.03","50.9","-0.03","49","+0.39"
"392","8034","榮群","23.2","-0.2","-0.85","26W23","06/05","15.7","+0.34","14.4","+0.39","11.2","+0.39"
"393","1314","中石化","7.76","+0.03","+0.39","26W23","06/05","35.6","+0.51","33.1","+0.59","31.1","+0.38"
"394","5324","士開","12.1","+0.05","+0.41","26W23","06/05","76.3","+0.38","74.1","+0.38","73.2","+0.38"
"395","2897","王道銀行","10.5","+0.1","+0.96","26W23","06/05","83.3","+0.21","82","+0.35","81","+0.38"
"396","4105","東洋","74.4","-0.3","-0.4","26W23","06/05","43.7","-0.78","41.4","+0.02","38.2","+0.38"
"397","6768","志強-KY","95.3","+0.6","+0.63","26W23","06/05","80.5","+0.33","79.4","-0.03","79","+0.37"
"398","2704","國賓","42.9","+0.15","+0.35","26W23","06/05","86.5","+0.13","85","+0.13","83","+0.37"
"399","2908","特力","21.2","-0.1","-0.47","26W23","06/05","90.9","+0.31","90.5","+0.17","89.8","+0.37"
"400","9945","潤泰新","26.05","-0.1","-0.38","26W23","06/05","62.6","+0.29","61.5","+0.24","60.9","+0.37"
"401","6548","長科*","84","+2.2","+2.69","26W23","06/05","88.2","+1.19","87.3","+1.03","86.2","+0.37"
"402","6550","北極星藥業-KY","13.45","+0.45","+3.46","26W23","06/05","74.6","+0.27","73.8","+0.26","72.9","+0.37"
"403","8411","福貞-KY","12.2","-0.05","-0.41","26W23","06/05","81.2","+0.01","80.2","+0.36","79","+0.36"
"404","2427","三商電","22","-0.3","-1.35","26W23","06/05","51.5","-0.95","51.2","-0.57","49.8","+0.36"
"405","5007","三星","56.8","+1.2","+2.16","26W23","06/05","86.2","+0.05","84.5","+0.06","84.5","+0.36"
"406","4402","郡都開發","17.2","-0.2","-1.15","26W23","06/05","61.4","+0.36","61.4","+0.36","60.2","+0.36"
"407","2101","南港","33","+0.25","+0.76","26W23","06/05","62.3","+0.44","60.7","+0.45","58.7","+0.35"
"408","00934","中信成長高股息","27.43","-0.05","-0.18","26W23","06/05","10.5","+0.6","9.99","+1.02","9.11","+0.35"
"409","6873","泓德能源","81.7","-4.3","-5","26W23","06/05","57.7","+0.1","54.9","+1","53.6","+0.35"
"410","009816","凱基台灣TOP50","14.53","-0.13","-0.89","26W23","06/05","13.8","+0.5","12.4","+0.34","11.4","+0.35"
"411","2890","永豐金","33.25","+0.25","+0.76","26W23","06/05","78.7","+0.35","77.6","+0.36","76.7","+0.34"
"412","00720B","元大投資級公司債","33.16","+0.09","+0.27","26W23","06/05","62.4","+0.37","61.5","+0.37","60.9","+0.34"
"413","8926","台汽電","75.5","+0.5","+0.67","26W23","06/05","58.7","+0.1","57.3","+0.12","55.7","+0.34"
"414","4198","欣大健康","36.35","+0.2","+0.55","26W23","06/05","80.1","+0.34","80.1","+0.34","76","+0.34"
"415","1423","利華","44.4","+0.45","+1.02","26W23","06/05","80.1","+0.34","77.3","+0.34","74.6","+0.34"
"416","2402","毅嘉","60.6","+0.9","+1.51","26W23","06/05","37.5","-0.29","36.1","-0.02","34.6","+0.33"
"417","6133","金橋","22.75","0","0","26W23","06/05","46.4","+0.28","44.7","+0.33","44.7","+0.33"
"418","1776","展宇","17.85","-0.05","-0.28","26W23","06/05","60.7","+0.33","51.3","+0.33","43.9","+0.33"
"419","3305","昇貿","140","+3.5","+2.56","26W23","06/05","47.5","-1.1","46","+0.8","44.2","+0.33"
"420","1305","華夏","12.65","+0.1","+0.8","26W23","06/05","49.9","+0.24","48.7","+0.32","48.5","+0.33"
"421","2501","國建","25.75","-0.85","-3.2","26W23","06/05","75","+0.17","74","+0.33","72.6","+0.33"
"422","6220","岳豐","34.5","+0.6","+1.77","26W23","06/05","59.9","-0.13","55.1","+0.33","53.9","+0.33"
"423","00981A","主動統一台股增長","29.71","-0.18","-0.6","26W23","06/05","19","+0.36","17.8","+0.36","16.9","+0.33"
"424","2206","三陽工業","61.2","-0.3","-0.49","26W23","06/05","83.2","+0.42","81.8","+0.45","80.6","+0.32"
"425","4113","聯上","16.55","+0.05","+0.3","26W23","06/05","69.1","+0.28","64.3","+0.25","63.3","+0.32"
"426","2903","遠百","23.25","0","0","26W23","06/05","77.9","+0.28","77","+0.32","76.2","+0.32"
"427","2851","中再保","36.45","-0.15","-0.41","26W23","06/05","69.8","+0.15","69","+0.42","67.6","+0.32"
"428","1516","川飛","21.3","-0.65","-2.96","26W23","06/05","62.2","+0.32","58.4","+0.32","58.4","+0.32"
"429","4207","環泰","19.5","+0.15","+0.78","26W23","06/05","67.4","+0.01","66","+0.32","63.3","+0.32"
"430","4582","聚恆-創","25.9","-1.8","-6.5","26W23","06/05","52.3","+1.23","47.8","+0.43","45.3","+0.32"
"431","2520","冠德","33.4","-2.2","-6.18","26W23","06/05","68.4","+0.78","66.7","+0.2","65.7","+0.31"
"432","6505","台塑化","51.4","+0.4","+0.78","26W23","06/05","94.6","+0.29","94.5","+0.3","94.4","+0.31"
"433","1434","福懋","16.35","-0.1","-0.61","26W23","06/05","70.1","+0.27","69","+0.1","68.3","+0.31"
"434","6121","新普","411","+8","+1.99","26W23","06/05","59.4","+0.13","56.1","-0.21","51.6","+0.31"
"435","6527","明達醫","71.5","0","0","26W23","06/05","33","+0.62","27.5","+0.31","27.5","+0.31"
"436","6658","聯策","175","-1","-0.57","26W23","06/05","38.2","+0.53","34.1","+2.51","31.9","+0.31"
"437","1737","臺鹽","31.75","+0.05","+0.16","26W23","06/05","61.7","+0.32","59.6","+0.3","59.1","+0.3"
"438","2455","全新","320","-35.5","-9.99","26W23","06/05","43.4","+0.03","38.5","-0.11","35.6","+0.3"
"439","6510","精測","3390","+190","+5.94","26W23","06/05","43","+0.39","40.7","+0.3","37.9","+0.3"
"440","6231","系微","266.5","-11.5","-4.14","26W23","06/05","30.7","+0.37","26.2","+0.3","26.2","+0.3"
"441","2615","萬海","83.8","+0.7","+0.84","26W23","06/05","84","+0.31","83.4","+0.3","82.7","+0.3"
"442","00905","FT臺灣Smart","26.29","-0.04","-0.15","26W23","06/05","7.83","+0.01","7.62","+0.01","7.62","+0.3"
"443","6443","元晶","40","-0.1","-0.25","26W23","06/05","17.1","-0.01","16.2","+0.28","15.8","+0.3"
"444","2915","潤泰全","49.15","0","0","26W23","06/05","65.5","+0.16","63.3","-0.05","61.8","+0.3"
"445","2010","春源","23.85","-0.15","-0.62","26W23","06/05","68.3","+0.21","66.4","+0.14","65.7","+0.29"
"446","5522","遠雄","80","-2.2","-2.68","26W23","06/05","88.5","+0.18","87.8","+0.07","87","+0.29"
"447","00772B","中信高評級公司債","33.68","+0.08","+0.24","26W23","06/05","79","+0.26","78.6","+0.26","78.1","+0.29"
"448","0051","元大中型100","136.7","+0.55","+0.4","26W23","06/05","13.5","+0.31","4.66","+0.29","4.66","+0.29"
"449","2617","台航","29.6","-0.05","-0.17","26W23","06/05","59.7","+0.2","58.7","+0.04","57.4","+0.29"
"450","2023","燁輝","13.75","+0.05","+0.36","26W23","06/05","77.9","+0.27","77.5","+0.27","77.1","+0.28"
"451","5880","合庫金","23.85","+0.05","+0.21","26W23","06/05","70.7","+0.29","69.5","+0.29","68.7","+0.28"
"452","00722B","群益投資級電信債","36","+0.07","+0.19","26W23","06/05","89.2","+0.17","88.9","+0.21","88.9","+0.28"
"453","4743","合一","47.75","-1.25","-2.55","26W23","06/05","43.1","+0.23","41.7","+0.09","41.3","+0.28"
"454","00908","富邦入息REITs+","15","+0.16","+1.08","26W23","06/05","35.6","+0.27","32.2","+0.27","29.8","+0.27"
"455","9939","宏全","132","+1.5","+1.15","26W23","06/05","57.3","+0.69","53.3","+0.89","50","+0.27"
"456","9934","成霖","10.3","-0.1","-0.96","26W23","06/05","63.1","+0.45","61.4","+0.3","58.7","+0.27"
"457","1464","得力","10.3","-0.05","-0.48","26W23","06/05","58","-0.06","55.8","+0.26","54.1","+0.27"
"458","1815","富喬","90.1","-1.3","-1.42","26W23","06/05","34.2","-0.02","33.5","-0.25","32.2","+0.27"
"459","2727","王品","244","+0.5","+0.21","26W23","06/05","28.4","+1.23","24.9","+1.26","17.5","+0.27"
"460","00700","富邦恒生國企","16.57","-0.08","-0.48","26W23","06/05","7.58","+0.4","5.71","+2.51","3.46","+0.26"
"461","00942B","台新美A公司債20+","14.35","+0.02","+0.14","26W23","06/05","88.5","+0.22","88.3","+0.26","88","+0.26"
"462","00853B","統一美債10年Aa-A","27.86","+0.01","+0.04","26W23","06/05","89.6","-0.12","89.6","+0.26","89.6","+0.26"
"463","2412","中華電","145","+1","+0.69","26W23","06/05","79","+0.29","78.5","+0.3","77.9","+0.25"
"464","4904","遠傳","109","+2.5","+2.35","26W23","06/05","92.7","+0.28","91.9","+0.3","91.2","+0.25"
"465","8016","矽創","286.5","0","0","26W23","06/05","35.8","-1.09","32.3","+0.25","28.6","+0.25"
"466","6671","三能-KY","25.7","-0.3","-1.15","26W23","06/05","64.9","+0.25","61.6","+0.25","58.6","+0.25"
"467","2535","達欣工","90.8","+1.1","+1.23","26W23","06/05","57.3","+0.27","55.7","+0.25","55.1","+0.25"
"468","6414","樺漢","395","+7","+1.8","26W23","06/05","58.8","+1.17","56.1","+1.35","52.1","+0.25"
"469","7713","威力德生醫","70.4","-0.6","-0.85","26W23","06/05","80.9","+0.29","77.8","+0.25","77.8","+0.25"
"470","3313","斐成","11.7","-0.85","-6.77","26W23","06/05","75.4","-0.05","74.1","+0.25","74.1","+0.25"
"471","00984A","主動安聯台灣高息","15.58","-0.06","-0.38","26W23","06/05","15.5","+0.13","14.1","+0.46","12.2","+0.25"
"472","6146","耕興","195.5","-6.5","-3.22","26W23","06/05","53","-0.82","47.3","-1.6","44.6","+0.25"
"473","5457","宣德","32.35","+2.85","+9.66","26W23","06/05","52.9","-0.01","50.6","+0.29","48.8","+0.25"
"474","1216","統一","75.6","+1.2","+1.61","26W23","06/05","87.2","+0.11","86","+0.17","85.1","+0.25"
"475","8429","金麗-KY","6.6","-0.02","-0.3","26W23","06/05","40.1","+0.27","38.2","+0.24","38.2","+0.24"
"476","3339","泰谷","41.9","-1.7","-3.9","26W23","06/05","26.4","+2.43","19.1","+0.32","17.6","+0.24"
"477","3071","協禧","32.55","-0.1","-0.31","26W23","06/05","57.7","+0.83","57.1","+0.24","56.3","+0.24"
"478","2547","日勝生","11","-0.15","-1.35","26W23","06/05","67.1","+0.1","64.5","+0.24","62.8","+0.24"
"479","3532","台勝科","297","+27","+10","26W23","06/05","89.9","+0.14","89.2","0","88.5","+0.24"
"480","00636","國泰中國A50","28.3","-0.03","-0.11","26W23","06/05","19.2","+0.27","17.2","+0.25","16.3","+0.24"
"481","00898","國泰基因免疫革命","8.21","-0.02","-0.24","26W23","06/05","12.3","-0.16","11.4","+0.27","9.03","+0.24"
"482","1617","榮星","16.2","+0.05","+0.31","26W23","06/05","73.3","+0.23","73.3","+0.23","70.1","+0.24"
"483","2243","宏旭-KY","33.85","+3.05","+9.9","26W23","06/05","52.7","+3.64","44.6","+0.49","39.2","+0.23"
"484","8438","昶昕","80","-0.4","-0.5","26W23","06/05","80.9","+0.27","80","+0.25","69.7","+0.23"
"485","4164","承業醫","30.6","-0.35","-1.13","26W23","06/05","47.5","+0.51","44","+0.19","42.2","+0.23"
"486","4107","邦特","117","+1.5","+1.3","26W23","06/05","59.4","+0.23","53.3","-0.93","51.9","+0.23"
"487","6415","矽力*-KY","481","-11.5","-2.34","26W23","06/05","72.3","+0.03","67.3","+0.09","65","+0.23"
"488","2887I","台新新光辛特","9.4","0","0","26W23","06/05","69.5","+0.26","67.5","+0.24","65.6","+0.23"
"489","5608","四維航","14.9","+0.1","+0.68","26W23","06/05","25.9","0","24.6","0","23.5","+0.22"
"490","7818","溢泰實業","62","-1","-1.59","26W23","06/05","87.5","-0.2","87.5","+0.22","87.5","+0.22"
"491","00751B","元大AAA至A公司債","31.83","+0.06","+0.19","26W23","06/05","73.2","+0.18","72.6","+0.22","72","+0.22"
"492","2596","綠意","30.55","-1","-3.17","26W23","06/05","70.3","+0.19","65.4","+0.22","61.6","+0.22"
"493","00896","中信綠能及電動車","27.45","-0.13","-0.47","26W23","06/05","6.77","+0.27","5.93","+0.71","5.13","+0.22"
"494","2511","太子","8.08","-0.08","-0.98","26W23","06/05","77.4","+0.03","75.5","+0.17","74.2","+0.22"
"495","5355","佳總","6.69","-0.11","-1.62","26W23","06/05","67.9","+0.21","65.4","+0.21","62.6","+0.21"
"496","6153","嘉聯益","20.3","-0.45","-2.17","26W23","06/05","47","+0.16","45.1","+0.35","43.5","+0.21"
"497","4147","中裕","58.6","+1","+1.74","26W23","06/05","49.3","+0.33","45.9","+0.53","43.6","+0.21"
"498","1325","恆大","26.05","0","0","26W23","06/05","46","+0.21","45.2","+0.21","44.1","+0.21"
"499","8942","森鉅","40.5","+0.4","+1","26W23","06/05","46.2","+0.21","44","+0.21","42.2","+0.21"
"500","6547","高端疫苗","45.6","-1.55","-3.29","26W23","06/05","30.8","-0.39","30","+0.22","28.9","+0.21"
"501","00786B","元大10年IG銀行債","32.62","+0.03","+0.09","26W23","06/05","22.8","-3.71","22.8","-3.71","18.5","+0.21"
"502","7760","享溫馨","32","0","0","26W23","06/05","49.9","+0.21","45.8","+0.21","43.3","+0.21"
"503","6584","南俊國際","558","-43","-7.15","26W23","06/05","69.6","-0.85","65.9","+0.2","64.7","+0.2"
"504","9908","大台北","29.5","+0.1","+0.34","26W23","06/05","78.2","+0.12","76.8","+0.37","74.4","+0.2"
"505","00697B","元大美債7-10","35.58","+0.09","+0.25","26W23","06/05","24.6","+1.66","23.6","+1.66","20.8","+0.2"
"506","2820","華票","17.6","0","0","26W23","06/05","64.2","+0.21","63.1","+0.27","62.3","+0.2"
"507","4916","事欣科","114.5","+3","+2.69","26W23","06/05","42.4","-0.27","41.3","+0.88","39.9","+0.2"
"508","8908","欣雄","41.85","+0.25","+0.6","26W23","06/05","87.3","+0.2","87.1","+0.2","86.2","+0.2"
"509","2836","高雄銀","12.2","-0.05","-0.41","26W23","06/05","83.4","+0.32","82.4","+0.25","81.9","+0.2"
"510","00679B","元大美債20年","26.56","+0.05","+0.19","26W23","06/05","41.4","+0.17","40.1","+0.19","39.1","+0.2"
"511","6835","圓裕","36.25","-0.6","-1.63","26W23","06/05","72.5","+0.2","67.6","+0.2","66.1","+0.2"
"512","2204","中華","55.2","-0.7","-1.25","26W23","06/05","72.9","+0.4","71.8","+0.37","71.1","+0.2"
"513","3045","台灣大","119","+1","+0.85","26W23","06/05","91.1","+0.27","90.4","+0.22","89.7","+0.19"
"514","6570","維田","56.7","-1.3","-2.24","26W23","06/05","34.3","+0.19","34.3","+0.19","29.4","+0.19"
"515","6180","橘子","45.25","-1.8","-3.83","26W23","06/05","49.2","-0.17","47.2","+0.19","45.6","+0.19"
"516","2718","全心投控","47.6","-0.25","-0.52","26W23","06/05","87.3","+0.19","87.3","+0.19","87.3","+0.19"
"517","6108","競國","18.25","-0.05","-0.27","26W23","06/05","48.5","-0.37","45.3","-0.37","42.9","+0.19"
"518","2852","第一保","27.55","-0.15","-0.54","26W23","06/05","61.4","+0.59","57.2","-0.06","53.1","+0.19"
"519","2537","聯上發","11.3","+0.2","+1.8","26W23","06/05","56.6","+0.01","53.9","+0.48","52.7","+0.19"
"520","3541","西柏","21.75","-0.3","-1.36","26W23","06/05","33.8","+0.2","29","+0.2","24.5","+0.19"
"521","9110","越南控-DR","3.44","+0.04","+1.18","26W23","06/05","37.1","-0.02","27.9","+0.19","21.5","+0.19"
"522","6753","龍德造船","119.5","-1","-0.83","26W23","06/05","56.6","+0.2","56.6","+0.2","53.5","+0.19"
"523","00950B","凱基A級公司債","14.03","+0.03","+0.21","26W23","06/05","89.6","+0.12","89.1","+0.14","88.9","+0.19"
"524","4142","國光生","17.6","-0.2","-1.12","26W23","06/05","36.6","+0.16","34.6","+0.18","32.9","+0.18"
"525","3528","安馳","117","-6","-4.88","26W23","06/05","66.7","-2.4","65.5","+0.32","62.9","+0.18"
"526","2882","國泰金","100.5","+0.6","+0.6","26W23","06/05","84.6","+0.17","83.8","+0.17","83.2","+0.18"
"527","2367","燿華","64.6","+1.3","+2.05","26W23","06/05","25.6","-0.13","24.6","-0.2","24.1","+0.17"
"528","6620","漢達","68","-1.8","-2.58","26W23","06/05","54.5","+0.11","49.7","-0.3","48.6","+0.17"
"529","00734B","台新JPM新興債","15.72","+0.01","+0.06","26W23","06/05","83.6","+0.19","81.1","+0.17","81.1","+0.17"
"530","4527","方土霖","40.9","-0.1","-0.24","26W23","06/05","63.5","+0.17","61.6","+0.17","61.6","+0.17"
