"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"1","2633","台灣高鐵","25.9","-0.25","-0.96","05/14","86.4","88.6","84.2","71.5","63.6","57.6","67.4","67.3","61.2","51.5","","66.8"
"2","2530","華建","21.05","-0.3","-1.41","05/14","63.4","86.2","82.8","75.2","60.7","47.9","45.2","44","41.1","37.9","23.5","45"
"3","2910","統領","21.45","-0.75","-3.38","05/14","88.5","86.2","82.2","63.2","40.4","27.8","28.8","25.4","19.9","14.6","14.4","27.6"
"4","5871","中租-KY","108","+0.5","+0.47","05/14","75","75.3","77.2","73","68.8","49.7","52.6","46.1","52.6","59","55.5","48.6"
"5","8464","億豐","328","-6.5","-1.94","05/14","73.3","79.2","77","76.1","79.6","76.2","53.2","20","11","3.82","2.12","30.9"
"6","4915","致伸","70.3","-0.3","-0.42","05/14","68.2","74.1","76.1","76.5","69.3","60.4","63.3","59.4","51.7","43.8","33.5","59.2"
"7","2880","華南金","32.6","-0.15","-0.46","05/14","73.5","71","75.8","75","71.3","60","64.2","63","57.9","55.4","47.1","62.1"
"8","2801","彰銀","20.4","-0.1","-0.49","05/14","77.8","67","71.9","65.1","61","50","51.8","50.6","42.1","39.1","39.8","47.6"
"9","2886","兆豐金","39.3","-0.25","-0.63","05/14","75.3","65","70","53.5","59.3","51.7","49","52.2","48.8","49.8","48.1","49.2"
"10","1590","亞德客-KY","1465","-15","-1.01","05/14","56.9","66.3","69.8","69.7","71.2","72.3","74","71.8","72.7","72.1","54","70.6"
"11","2912","統一超","226.5","+1","+0.44","05/14","65","72","69.8","70.4","69.3","64.1","54.8","58.5","60.4","63.6","67.4","55.5"
"12","1101","台泥","24.55","-0.15","-0.61","05/14","69","70.9","68.9","58.6","53.5","53.6","52.6","45.8","43.7","47.4","45.4","46.1"
"13","00856B","永豐1-3年美公債","37.56","-0.06","-0.16","05/14","87.5","69.8","68.6","64.9","43.2","46","25.9","13","7.09","1.5","","19.9"
"14","2849","安泰銀","13.15","-0.4","-2.95","05/14","74.8","67.2","68.5","48.3","40.2","27.6","37.3","34.4","35.5","33.8","27","35.7"
"15","2347","聯強","83.3","+0.2","+0.24","05/14","69","70.8","68.5","61","57.9","52.9","46.8","55.2","55.8","53.2","49","44.4"
"16","00786B","元大10年IG銀行債","32.81","+0.07","+0.21","05/14","88.5","80.3","68.3","50.3","29.2","17.1","20.9","31.9","23.8","9.43","","26"
"17","1235","興泰","40","-2.65","-6.21","05/14","74.2","68.4","68.2","37","16.7","18.4","21.4","22.7","19.9","19.4","4.25","22.4"
"18","2207","和泰車","468.5","-5","-1.06","05/14","76.5","70.9","68.1","72.2","72.4","70.5","69.1","70","70.4","68.2","61","68.3"
"19","3703","欣陸","20.15","-0.15","-0.74","05/14","45.5","55","67.7","59.6","51.2","51","45.1","40.3","41.3","32","24.4","40.8"
"20","6782","視陽","190","+2","+1.06","05/14","64.7","66.8","67.6","58.5","50.3","38.5","34.1","35.9","36","31.9","","34.6"
"21","2330","台積電","2270","+50","+2.25","05/14","64","66.2","67.6","67.2","66.2","62.1","63.4","61.2","56","56.7","60","62.3"
"22","1476","儒鴻","341.5","-7.5","-2.15","05/14","81.6","68.8","67.4","66.6","69.6","72.1","76.6","71.3","67.8","63.1","48","71.3"
"23","2006","東和鋼鐵","66.1","+0.6","+0.92","05/14","58.2","67","67.4","67","68.2","68.7","42.1","47.4","51.4","45.2","29.5","42.6"
"24","5007","三星","57","-1","-1.72","05/14","75.6","67.9","66.8","51.2","38.3","23.6","28.7","14.6","14.5","12.8","14","19.9"
"25","2504","國產","34.2","-0.2","-0.58","05/14","71.2","64.2","66.8","64.7","62.3","59.9","52.4","48.2","47.6","41.3","25.2","51.4"
"26","1442","名軒","26.35","-0.45","-1.68","05/14","72.5","68.8","66.5","54.5","51.1","53.4","59.4","45.2","54.6","41.9","30.7","56.3"
"27","6409","旭隼","705","-48","-6.37","05/14","65.5","65.2","65.8","63.6","62.6","60.3","62.8","64.4","66.8","71.2","70.9","59.8"
"28","4938","和碩","77","-4.8","-5.87","05/14","68.8","64.6","65.6","61","56.2","53","47","47.2","51.2","49","48.8","44.7"
"29","5880","合庫金","22.75","-0.1","-0.44","05/14","66.2","64.6","65.6","62.2","59.6","60.8","58.9","53","52.9","55.4","45.2","55.2"
"30","2615","萬海","74.8","+0.5","+0.67","05/14","61.5","69.4","64.5","55","42.9","40.8","34.5","34.6","34.4","30","21.8","35.8"
"31","9910","豐泰","70.5","-1.1","-1.54","05/14","68.4","70.4","63.4","54.2","58.5","61.8","54","18.1","12.4","4.64","1.68","27.6"
"32","5904","寶雅","553","-9","-1.6","05/14","73.2","71.8","63.3","58.9","44.6","45.4","45.9","49","47.6","48.2","46.1","46.7"
"33","2884","玉山金","31.85","-0.05","-0.16","05/14","59.1","56.3","63","57.1","51","47.7","55.1","59","55.3","51.3","49.8","55.5"
"34","2548","華固","126.5","+2","+1.61","05/14","31.2","45.2","62.6","46.2","46.7","43.6","31.6","30.5","33","35.6","34.2","31.9"
"35","5534","長虹","76.6","-0.5","-0.65","05/14","69.2","63.3","62.6","53.4","52.9","52.4","42.6","38.6","43.7","35.7","31.5","43.1"
"36","2834","臺企銀","16","-0.05","-0.31","05/14","70.8","62.2","62.4","58.2","58.1","44.9","54.4","50.6","41.4","37.7","33.7","53.6"
"37","1102","亞泥","35.2","-0.1","-0.28","05/14","79.8","63","62.3","64.7","61.5","55.1","63.2","65","62.3","53.7","48.3","62"
"38","9904","寶成","25.85","-0.2","-0.77","05/14","69.1","65.1","62.2","66.8","62.1","63.3","43.8","25.3","10.9","3.59","1.39","37.5"
"39","2885","元大金","55.5","-0.3","-0.54","05/14","72.5","61.1","61.3","56","57.7","55.7","62.5","54.1","54","52.9","48.1","58.8"
"40","2723","美食-KY","65.1","-1.4","-2.11","05/14","55.3","64.3","61","49.5","45","35.9","40.2","49.4","52.2","46.7","40.6","40.5"
"41","2923","鼎固-KY","21.9","-2.35","-9.69","05/14","88.6","71.4","60.8","44","31.7","19.7","35.6","36.4","41.1","39.6","29.7","35"
"42","2838","聯邦銀","20.15","-0.25","-1.23","05/14","61.9","61.4","60.7","51.7","52","53.9","42.5","41.4","43.5","44.1","34.4","40"
"43","2454","聯發科","3405","-90","-2.58","05/14","52.4","53.9","60.4","59.9","53.8","46.5","52.6","50.4","51.3","50.9","48.6","49.9"
"44","5434","崇越","413","+0.5","+0.12","05/14","51.7","57.6","60.2","47.4","45.6","39","36.7","40.6","39.5","37.8","28.3","36.4"
"45","2607","榮運","47","-0.25","-0.53","05/14","63.2","53.3","59.7","57.5","51.3","53.3","53.5","45","39.8","34.9","18.8","49.5"
"46","1301","台塑","46.1","-0.8","-1.71","05/14","43.2","50.8","59.6","60","53.6","43.7","38.9","36.9","36.8","41","44.5","35.7"
"47","2609","陽明","48.6","-0.65","-1.32","05/14","54.9","61.2","59.4","55.9","49.9","49.9","41.1","39.2","38.8","30","17.8","40.6"
"48","9917","中保科","113","0","0","05/14","58","52.7","59.4","50.7","44.9","40.7","17.3","10.7","6.06","2.32","0.78","20.8"
"49","2474","可成","190.5","-12","-5.93","05/14","65.3","62.4","59.1","57.3","49.1","37.4","50.5","50.5","57","54.4","45.5","49.9"
"50","5522","遠雄","70.5","+0.1","+0.14","05/14","49","52","58.5","46.8","52.2","55.2","54.7","45.2","49.6","41.8","40.3","50.4"
"51","2395","研華","465","+0.5","+0.11","05/14","52.3","57.1","58.4","55.8","48.3","44.1","43.6","50.6","58.3","66.3","68.8","46.4"
"52","2421","建準","145.5","-1","-0.68","05/14","56.8","59.8","58.1","41.4","40.6","38.9","43.2","43.3","35.2","29.1","26.1","43.1"
"53","3711","日月光投控","548","0","0","05/14","55.5","61.5","57.9","60.5","57","57.9","60.4","54.1","53.6","54.9","","58.4"
"54","4560","強信-KY","34.8","-0.55","-1.56","05/14","63.4","61.5","57.7","55.6","47.5","51.5","53.4","52.8","49.7","50.1","","53.1"
"55","2882","國泰金","76.7","-0.6","-0.78","05/14","53.3","54.3","57.7","54.5","53.2","52.3","60.1","51.9","56.9","50.8","45.4","57.2"
"56","2385","群光","126.5","-2.5","-1.94","05/14","61.3","64","57.5","51.3","44.2","43.1","48.3","46.3","46.8","49.1","53.5","46.1"
"57","2608","嘉里大榮","29.6","-0.1","-0.34","05/14","45.6","58.3","57.3","45.5","42.6","38.3","57.7","51.5","44.9","31.6","20.4","53.2"
"58","2539","櫻花建","38.65","-0.65","-1.65","05/14","56.1","53.5","57.2","50.8","41.6","38.2","41.4","42.6","44","40.2","32.3","41.6"
"59","2204","中華","52.2","-0.7","-1.32","05/14","57.9","59","57.1","54.3","45.7","45.8","47.3","45","43.7","34.1","32.1","44.9"
"60","2002","中鋼","18.3","-0.1","-0.54","05/14","59.1","59.2","57","56.2","52.6","53.5","48.4","43","46.8","47.4","36.5","41.9"
"61","9925","新保","40.2","-0.15","-0.37","05/14","46","46.8","56.9","53.2","44.8","45.3","26","17.1","9.14","2.6","2.21","23.2"
"62","2008","高興昌","27.5","-0.2","-0.72","05/14","50.5","48","56.7","38.8","37.6","6.02","11.8","12.8","14.8","16.3","12.2","12"
"63","1903","士紙","47.55","-0.75","-1.55","05/14","47.8","49.9","56.6","46.2","35.4","33.3","33.7","26.8","20.6","22.1","20.2","27.9"
"64","2360","致茂","2260","-145","-6.03","05/14","52","52.7","56.5","59.3","55.8","58.4","57.8","60.2","61.6","63.1","54.5","56.5"
"65","9941","裕融","73.1","-0.8","-1.08","05/14","51.8","54.2","56.4","57.5","56.5","44.5","24.6","13.7","8.16","2.86","1.2","24.7"
"66","2059","川湖","5010","-240","-4.57","05/14","44.5","44.9","56.3","40.8","43.5","43.5","46.4","43.7","44.8","35","34.5","43.6"
"67","2889","國票金","14.6","-0.05","-0.34","05/14","66.6","61.1","56.2","46.7","51","48.3","50.6","45.3","32.1","34.3","28.8","44.8"
"68","2855","統一證","40.15","-1.5","-3.6","05/14","58.3","52.2","56.1","42.4","39.7","34.1","34.7","33.6","35.3","34","27.6","31.5"
"69","2345","智邦","2675","+240","+9.86","05/14","36.8","48.8","55.9","50.8","48.8","50.1","50.8","47.7","46.8","52.6","36.5","48.9"
"70","2308","台達電","2155","-10","-0.46","05/14","38.9","45.2","55.7","59.2","54.9","56","53.3","50.4","50.8","53.9","55.7","49.9"
"71","2892","第一金","29.5","0","0","05/14","60.2","51.4","55.4","51.8","51.7","56.1","57","50.2","50.2","52.4","44.9","57.8"
"72","3036","文曄","271.5","-12.5","-4.4","05/14","52.4","53.9","55.4","50.6","53.5","49.6","49.3","53.6","50.4","41.2","36.8","48.1"
"73","2515","中工","12.9","-0.45","-3.37","05/14","67.4","53.7","55.2","52.1","47.5","47.6","35.7","37.7","33.5","27.4","20.9","35.8"
"74","8083","瑞穎","173","-0.5","-0.29","05/14","59.1","57.6","55.1","36.8","23.5","21.6","13.3","5.82","3.69","1.03","0.35","9.36"
"75","1712","興農","41.25","-0.2","-0.48","05/14","51.2","59.4","55","54.9","50.6","48.6","39.2","38.4","39.9","35","24.1","37.2"
"76","3023","信邦","293","-6.5","-2.17","05/14","64.7","67.1","54.9","55","42.8","34.2","42.8","48.1","53.6","56.7","43.2","44.3"
"77","2449","京元電子","296","-9","-2.95","05/14","57.8","53.5","54.6","51.8","43.7","40.5","43.2","41.9","37","38.5","34.8","40.5"
"78","2393","億光","65.7","-7.2","-9.88","05/14","56.8","54.2","54.5","48.6","50.1","44.3","39.7","37.2","40","39.9","30.6","38.6"
"79","4746","台耀","53.1","+0.2","+0.38","05/14","52.1","55.4","54.4","46.8","40.6","35.8","36.4","37","35.7","28.7","18.8","35.9"
"80","4904","遠傳","98.1","+1.2","+1.24","05/14","47.9","46.8","54.2","58.9","58","62.9","60.3","62.4","52.2","54.4","55.9","58.9"
"81","8482","商億-KY","48.05","-0.95","-1.94","05/14","57.8","46.3","54.1","44.6","28.7","21.4","13.8","7.57","4.89","0.16","","11.7"
"82","6669","緯穎","5435","-145","-2.6","05/14","41.9","49.1","53.8","49.9","47.5","48.3","48.8","44.9","41.8","41.9","","45.8"
"83","00870B","元大15年EM主權債","28.19","-0.1","-0.35","05/14","93.8","49.7","53.7","42.1","46.6","42.7","0.63","0.99","1.61","3.45","","0.83"
"84","2501","國建","22","-0.45","-2","05/14","32.2","42.6","53.6","56.1","48.4","40.1","34.4","35.6","34.1","28.9","27.2","34.3"
"85","2704","國賓","42.2","-1.15","-2.65","05/14","82.3","67.2","53.6","42.2","42.4","43.5","47.2","50.6","60.9","34.5","24.5","48.5"
"86","5531","鄉林","8.07","-0.21","-2.54","05/14","55.6","48.7","53.6","45.3","37.6","37.3","32.4","27.1","39.5","27.9","20.9","29"
"87","1560","中砂","650","+17","+2.69","05/14","62","63.6","53.3","41.6","36.8","32.1","34.3","31.6","30.9","27.9","22","34.2"
"88","2211","長榮鋼","96.8","+0.4","+0.41","05/14","61.7","53.8","53.2","56.8","51.2","44.6","42.6","51.7","44.3","41","","41.2"
"89","9945","潤泰新","23.15","-0.15","-0.64","05/14","55","56.7","53.2","50","45.8","44.1","22.6","15.6","7.39","1.69","0.67","24.5"
"90","2915","潤泰全","42.75","-0.2","-0.47","05/14","44.7","54.3","53.2","46.4","47.3","38.6","37","39","40.8","35.9","30.2","39.1"
"91","9914","美利達","63.8","+0.9","+1.43","05/14","44.1","53","53.1","51.3","53.3","52","33.3","19.1","10.4","3.51","1.34","26.2"
"92","8463","潤泰材","21.85","-0.1","-0.46","05/14","58.3","60.7","53.1","46.3","32.7","30.9","12.5","6.34","3.78","0.85","0.12","10.5"
"93","2903","遠百","22.35","-0.1","-0.45","05/14","61.2","49.2","52.9","51.2","52.4","56.1","46.8","47.3","46.3","39.6","32.3","40.9"
"94","4942","嘉彰","37.25","-0.65","-1.72","05/14","65.3","56.2","52.6","37.8","34.8","25","27.5","30.8","30","25.5","17.6","28.1"
"95","2883","凱基金","22.1","+0.15","+0.68","05/14","55.2","45.8","52.4","47.8","37.9","38.5","45.7","40","47.1","42.1","36.1","40.4"
"96","1909","榮成","8.95","-0.16","-1.76","05/14","57.3","54","52.2","43.6","44.5","49.1","37.6","35","39","34.5","20.7","37.4"
"97","1477","聚陽","223","-6","-2.62","05/14","48.6","54","52.1","56.9","55.2","47.3","45.7","47.3","49.3","47.1","38.3","48.5"
"98","2637","慧洋-KY","74.9","+1","+1.35","05/14","49.9","41.7","52","53.1","38","35.6","40.1","34.3","33.4","33.8","24.2","36"
"99","1215","卜蜂","138.5","+3","+2.21","05/14","48.7","51.7","52","48.2","56.9","62.4","59.7","55.9","48.3","40.1","22.2","53.3"
"100","2012","春雨","14.8","+0.05","+0.34","05/14","51.8","53","51.8","40.6","23.9","19.4","24.7","19.8","20.2","15","15.3","21.9"
"101","5274","信驊","17810","-10","-0.06","05/14","47.3","46.4","51.7","61","60.7","61.2","60.3","61.5","53","48.8","39.4","59.8"
"102","1303","南亞","85.3","-1.2","-1.39","05/14","47.6","51.4","51.3","49.2","40.6","34.9","34.5","31.2","31.7","36.2","40.3","31.5"
"103","4771","望隼","183","-0.5","-0.27","05/14","56.3","48","51.3","41.8","32.8","27.4","23.7","23.4","24.4","","","23.1"
"104","6534","正瀚-創","94.2","-2.5","-2.59","05/14","60.4","57.4","51.2","51.9","51","52.8","31.9","26.5","22.2","","","31.7"
"105","2373","震旦行","55.7","-0.6","-1.07","05/14","56.6","45.2","51.2","36.8","25.5","21.6","27.7","26.4","25","26.9","29.6","26.3"
"106","4416","三圓","12.4","+0.1","+0.81","05/14","66.2","66.4","51.2","42.2","37.1","21.2","12.1","12","12.2","11","8.8","12.3"
"107","1536","和大","51.3","+0.1","+0.2","05/14","23.6","46.1","51","45.6","33.1","32.6","37.4","32.2","26.5","22.9","23.2","31.7"
"108","6269","台郡","59","+3","+5.36","05/14","34.1","50.5","50.9","53.7","41.7","37.2","38.1","37.6","34.8","36.9","26.3","37.5"
"109","1419","新紡","62.7","-1.1","-1.72","05/14","46.7","48.8","50.8","47.6","44.5","44.5","42.9","30.1","20.8","21","13.9","34.7"
"110","2511","太子","7.64","-0.06","-0.78","05/14","45","39","50.6","39.1","39.6","40.1","39.4","54.3","43.5","37.9","26.3","38.6"
"111","2881","富邦金","94.6","-0.1","-0.11","05/14","44.7","41.5","50.5","41.1","39.5","42.2","56.1","54.8","55.8","51.7","48.1","52.3"
"112","4588","玖鼎電力","55.8","-1.2","-2.11","05/14","41.4","47","50.4","45","36.1","30.4","35.6","26.6","23.2","","","27.5"
"113","3010","華立","130","-2","-1.52","05/14","37.4","57.9","50.4","49.7","45.6","36.2","33.4","33.8","33","32.1","28.8","33"
"114","2382","廣達","334.5","-6","-1.76","05/14","57.9","54.1","50.2","48","45.4","44.5","43.8","45.8","42.5","35.6","41.4","42.8"
"115","2031","新光鋼","38.65","+0.1","+0.26","05/14","31.8","52.5","50.1","42.4","43.8","39.6","35.8","42.7","43.9","32.7","18.6","35.7"
"116","5469","瀚宇博","81.2","0","0","05/14","36.8","44.7","49.9","45.3","41.9","34.4","37.7","31.9","29.6","28.9","19.6","33.4"
"117","2387","精元","38.55","+0.4","+1.05","05/14","36.2","50.4","49.8","48.2","40","33.9","31.1","33.7","39.2","28.9","17.3","32.2"
"118","8462","柏文","144","-2","-1.37","05/14","40.2","45","49.8","35.9","26.1","23.7","11.9","8.05","3.22","1.34","0.28","13.3"
"119","5906","台南-KY","46.45","-0.05","-0.11","05/14","99","49.8","49.8","21.8","11.4","13","14.7","9.32","24.8","20","6.55","8.89"
"120","5388","中磊","77.7","-1.7","-2.14","05/14","55.4","56","49.7","38.1","33.6","31.4","36.4","40.2","39.8","35.7","29.5","39.9"
"121","2836","高雄銀","11.8","-0.05","-0.42","05/14","60.5","53.4","49.7","38.9","42.9","44","38.8","33","28.6","27.2","22.3","38.1"
"122","2891","中信金","54.8","-0.1","-0.18","05/14","41.2","40.1","49.7","53.6","46.3","49.4","61.1","53.7","53.6","50.1","48.6","58.8"
"123","4770","上品","223.5","-1.5","-0.67","05/14","52.1","51.6","49.7","39","36.2","35.4","36.1","34.7","30.8","29.9","","34.2"
"124","2035","唐榮","28.4","+0.45","+1.61","05/14","0","42.5","49.6","45.4","39.2","32.8","18.4","16","7.94","6.72","4.47","18.9"
"125","4129","聯合","91.9","+0.1","+0.11","05/14","35.7","46.8","49.5","47.8","46.8","40.8","34.7","32.4","24.8","25.3","16.6","33.7"
"126","1736","喬山","116.5","-1","-0.85","05/14","61.8","55.4","49.4","45.9","42.7","33.9","37.5","39.4","42.9","37.8","25.2","38.9"
"127","6505","台塑化","52.4","-0.5","-0.95","05/14","57.9","54.2","49.4","41.8","37.6","35.9","35.4","35.9","35.6","42.6","46.3","35.2"
"128","1439","雋揚","25.6","-0.65","-2.48","05/14","62.2","55","49.4","32.1","23.8","18.2","18.4","15.5","14.5","14.1","10.2","16.4"
"129","2379","瑞昱","574","+22","+3.99","05/14","43","44.7","49.4","40.4","53","47.1","55.1","52","55.5","53.6","47.3","53.4"
"130","2323","中環","10","-0.45","-4.31","05/14","52.1","54.6","49.2","47.4","39.6","39.2","31.4","31.1","30.9","27.3","15.9","32.8"
"131","1227","佳格","28.55","-0.25","-0.87","05/14","55.2","53.2","49.1","47.8","50.6","44.8","43","39.8","40.7","32.4","43.1","40.4"
"132","2105","正新","31.9","+0.7","+2.24","05/14","38.6","47.4","49","51.7","54.1","53.3","54.5","54.4","54","52.3","46.6","53"
"133","1326","台化","44.95","-1.15","-2.49","05/14","51.1","51.7","49","50.9","41.2","38.8","36.1","35.4","36","39.8","43.5","34.6"
"134","2020","美亞","21.8","-0.3","-1.36","05/14","72.3","53.2","49","41.6","35","40","33.9","31","31.4","27.9","18.4","31.6"
"135","3015","全漢","50.1","-0.9","-1.76","05/14","52.5","54.6","49","40","26.5","25.8","31.7","36.4","29.9","25.2","20.8","32"
