排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2409,友達,23.15,0.2,0.87,320575,06/11,-1209,3655,11849,22926,25572,22171.0,22627.0,35632.0,35488.0,34873.0
2,3481,群創,46.95,3.65,8.43,174747,06/11,11076,11076,11076,6837,-4907,-3910.0,-16932.0,9146.0,10926.0,2515.0
3,2883,凱基金,27.75,-0.45,-1.6,174107,06/11,2118,3643,3927,3333,4064,4055.0,3999.0,3824.0,3604.0,3623.0
4,00632R,元大台灣50反1,10.83,0.01,0.09,310306,06/11,563,1041,1146,2056,2090,1770.0,1471.0,2726.0,3525.0,2056.0
5,00991A,主動復華未來50,18.59,-0.04,-0.21,106281,06/11,487,698,-279,1254,1577,1608.0,1735.0,,,1826.0
6,3717,聯嘉投控,20.3,0.1,0.5,1766,06/11,455,988,1093,1105,1390,798.0,2030.0,2372.0,,2370.0
7,00664R,國泰臺灣加權反1,1.74,-0.01,-0.57,74589,06/11,34,1075,1068,1048,994,1036.0,914.0,704.0,846.0,996.0
8,6770,力積電,64.4,0.0,0.0,70707,06/11,722,3522,2604,1014,1313,3769.0,2752.0,-9895.0,4977.0,-10903.0
9,1319,東陽,102.0,-5.0,-4.67,9837,06/11,465,679,815,969,975,1039.0,994.0,986.0,844.0,973.0
10,2313,華通,275.0,16.0,6.18,92016,06/11,625,487,643,833,909,197.0,-801.0,-153.0,631.0,-175.0
11,2337,旺宏,140.0,5.0,3.7,21931,06/11,233,578,823,804,772,406.0,-4430.0,-4847.0,-1085.0,-4321.0
12,6890,來億-KY,284.0,4.0,1.43,1882,06/11,14,290,461,593,678,665.0,618.0,447.0,647.0,603.0
13,8150,南茂,97.1,8.8,9.97,65335,06/11,441,527,403,552,416,180.0,797.0,214.0,923.0,657.0
14,8042,金山電,155.0,14.0,9.93,18054,06/11,356,458,525,525,260,151.0,407.0,-122.0,523.0,124.0
15,4542,科嶠,305.0,-22.0,-6.73,4052,06/11,274,235,254,452,437,448.0,350.0,792.0,884.0,601.0
16,6155,鈞寶,84.1,7.6,9.93,27733,06/11,284,317,308,434,248,508.0,513.0,320.0,536.0,370.0
17,6244,茂迪,31.25,0.05,0.16,36273,06/11,73,346,419,393,375,406.0,-764.0,499.0,534.0,85.0
18,5871,中租-KY,123.0,3.5,2.93,20794,06/11,343,337,365,354,375,376.0,374.0,363.0,235.0,249.0
19,3441,聯一光,71.5,6.5,10.0,22069,06/11,286,330,342,342,303,321.0,336.0,315.0,338.0,307.0
20,2379,瑞昱,655.0,10.0,1.55,7144,06/11,280,338,342,336,322,331.0,332.0,328.0,289.0,335.0
21,8043,蜜望實,191.5,-7.5,-3.77,44493,06/11,-136,-278,-201,316,394,618.0,-128.0,-1007.0,772.0,-1159.0
22,6127,九豪,79.0,2.0,2.6,58530,06/11,-120,-222,266,310,596,742.0,861.0,931.0,947.0,787.0
23,2881,富邦金,125.5,3.0,2.45,62124,06/11,177,210,246,293,351,459.0,486.0,-1480.0,-2672.0,57.0
24,3019,亞光,145.5,-1.0,-0.68,7628,06/11,-1,32,3,291,281,177.0,-995.0,342.0,5.0,343.0
25,6182,合晶,80.9,2.4,3.06,11063,06/11,-108,0,412,286,-801,815.0,1329.0,1202.0,2027.0,1115.0
26,4939,亞電,60.2,0.1,0.17,17036,06/11,65,-53,-426,280,212,264.0,231.0,-792.0,307.0,-519.0
27,5426,振發,32.45,0.0,0.0,2582,06/11,-328,-354,-619,261,271,270.0,268.0,271.0,266.0,271.0
28,1714,和桐,14.4,1.3,9.92,98457,06/11,227,239,273,250,325,318.0,322.0,325.0,322.0,321.0
29,2478,大毅,177.5,7.5,4.41,36879,06/11,134,154,245,240,248,313.0,337.0,325.0,359.0,323.0
30,5328,華容,43.2,-1.65,-3.68,69279,06/11,8,-181,285,233,60,431.0,151.0,-195.0,499.0,-37.0
31,2426,鼎元,66.3,4.9,7.98,18412,06/11,-190,145,-30,232,169,-222.0,-895.0,243.0,264.0,249.0
32,2355,敬鵬,58.7,5.3,9.93,28290,06/11,219,216,169,230,60,182.0,161.0,194.0,251.0,216.0
33,3702,大聯大,108.5,-0.5,-0.46,18045,06/11,163,159,176,222,-181,-167.0,303.0,257.0,263.0,263.0
34,1785,光洋科,145.5,13.0,9.81,31420,06/11,-561,-481,-477,218,219,-27.0,-406.0,304.0,116.0,322.0
35,2406,國碩,39.4,3.55,9.9,67628,06/11,305,305,318,217,290,337.0,-573.0,-21.0,444.0,-20.0
36,8021,尖點,570.0,14.0,2.52,28432,06/11,-10,66,263,214,81,-15.0,226.0,-4727.0,466.0,-2469.0
37,8454,富邦媒,396.0,-43.5,-9.9,2379,06/11,332,332,332,213,326,323.0,316.0,321.0,332.0,324.0
38,5269,祥碩,1330.0,5.0,0.38,1233,06/11,30,164,186,210,214,202.0,209.0,211.0,186.0,210.0
39,00680L,元大美債20正2,6.82,0.0,0.0,13248,06/11,26,27,-2,188,158,343.0,289.0,354.0,-1915.0,340.0
40,6126,信音,41.55,2.95,7.64,11678,06/11,273,223,233,187,339,376.0,285.0,350.0,352.0,352.0
41,8473,山林水,52.0,1.7,3.38,4249,06/11,123,119,147,186,707,772.0,770.0,764.0,775.0,772.0
42,8027,鈦昇,231.5,3.0,1.31,10743,06/11,66,129,-59,171,180,117.0,275.0,182.0,21.0,53.0
43,9941,裕融,87.7,1.3,1.5,5846,06/11,140,166,161,168,171,169.0,170.0,169.0,170.0,166.0
44,6174,安碁,51.7,4.7,10.0,8268,06/11,114,95,149,165,127,83.0,174.0,174.0,174.0,174.0
