"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(%)","超過600張增減","持股超過800張(%)","超過800張增減","持股超過1千張(%)","超過1千張增減"
"320","00936","台新永續高息中小","20.37","-0.05","-0.24","26W20","05/15","12.2","-1.75","11.9","-1.73","11.9","-1.73"
"321","1904","正隆","22.75","-0.4","-1.73","26W20","05/15","63.3","+0.38","61.9","+0.58","60.8","+0.5"
"322","4707","磐亞","19.85","+0.85","+4.47","26W20","05/15","66.6","-0.01","64.9","+0.66","62.9","+0.01"
"323","2027","大成鋼","42.55","+0.05","+0.12","26W20","05/15","68.2","+1.24","67.3","+1.39","66.5","+1.42"
"324","2528","皇普","22.05","-0.3","-1.34","26W20","05/15","80.7","-0.18","79.3","-0.23","78.1","-0.41"
"325","2408","南亞科","340","+7","+2.1","26W20","05/15","82.4","+0.94","81.8","+0.95","81.2","+0.93"
"326","6113","亞矽","27.15","+0.9","+3.43","26W20","05/15","49.8","+1.48","48.3","0","48.3","0"
"327","8044","網家","29.55","-0.65","-2.15","26W20","05/15","59.5","+0.03","58.6","+0.77","55.5","+0.03"
"328","2038","海光","13.35","-0.2","-1.48","26W20","05/15","52.5","+0.31","51.1","-0.04","50.1","-0.08"
"329","9103","美德醫療-DR","5.75","-0.13","-2.21","26W20","05/15","6.38","-0.67","4.01","-1.01","3.13","-0.57"
"330","6271","同欣電","217","-8","-3.56","26W20","05/15","43.6","+0.57","41.2","+0.53","38.2","-0.33"
"331","2017","官田鋼","9.18","-0.04","-0.43","26W20","05/15","58.4","+0.23","57.1","+0.22","56.9","+0.22"
"332","00959B","大華投等美債15Y+","9.36","+0.01","+0.11","26W20","05/15","46.4","-0.08","43.7","-0.36","42.5","-0.06"
"333","6197","佳必琪","317.5","-8","-2.46","26W20","05/15","45.9","-2.13","42.4","-3.3","40.9","+0.33"
"334","3592","瑞鼎","268","+11.5","+4.48","26W20","05/15","32.3","+0.55","28.6","+0.58","26.1","+1.64"
"335","6703","軒郁","110","-0.5","-0.45","26W20","05/15","43.4","-0.01","41.5","-0.01","38.6","-0.01"
"336","6432","今展科","72.9","-3","-3.95","26W20","05/15","31","+0.49","26.7","+0.49","18.6","+2.99"
"337","2317","鴻海","258.5","-4.5","-1.71","26W20","05/15","68.2","+0.17","67.4","+0.19","66.7","+0.19"
"338","5011","久陽","18","+0.5","+2.86","26W20","05/15","40.8","+0.26","35.1","+1.69","29.6","0"
"339","00733","富邦臺灣中小","68.5","-0.1","-0.15","26W20","05/15","15.9","-0.51","15","+1.18","15","+1.18"
"340","00931B","統一美債20年","13.43","+0.02","+0.15","26W20","05/15","71.1","+0.24","70.7","+0.27","70.1","+0.27"
"341","00646","元大S&P500","72.75","-0.4","-0.55","26W20","05/15","38.5","-0.27","37.1","0","36.2","-0.03"
"342","009802","富邦旗艦50","19","-0.22","-1.14","26W20","05/15","13.1","+0.62","12.4","+0.63","10.9","+0.66"
"343","2104","國際中橡","10.35","-0.2","-1.9","26W20","05/15","42.1","-0.15","39.2","-0.12","37.3","-0.41"
"344","2597","潤弘","204","+9","+4.62","26W20","05/15","77.1","+0.4","75.8","+0.15","74.7","+0.18"
"345","1722","台肥","47.65","+0.35","+0.74","26W20","05/15","62.1","+0.06","60.2","-0.08","59","+0.01"
"346","00725B","國泰投資級公司債","35.21","+0.07","+0.2","26W20","05/15","79.6","+0.21","79.1","+0.2","78.7","+0.22"
"347","00401A","主動摩根台灣鑫收","13.26","+0.05","+0.38","26W20","05/15","23.2","-2.03","21.9","-2.38","20.9","-2.19"
"348","1101","台泥","24.25","+0.35","+1.46","26W20","05/15","53","+0.07","51.7","+0.08","50.6","+0.07"
"349","1586","和勤","21.2","-0.35","-1.62","26W20","05/15","68.5","+0.66","67.9","+0.66","64.4","+0.73"
"350","1301","台塑","43.8","-0.6","-1.35","26W20","05/15","72.1","-0.54","71.2","-0.63","70.6","-0.57"
"351","3576","聯合再生","18","-0.25","-1.37","26W20","05/15","34.2","-0.85","33.1","-0.8","32","-0.8"
"352","1455","集盛","9.86","+0.01","+0.1","26W20","05/15","64","+0.08","63.6","+0.22","62.1","+0.07"
"353","00882","中信中國高股息","15.88","+0.12","+0.76","26W20","05/15","21.5","+0.52","18.9","+0.49","17.1","+0.52"
"354","5876","上海商銀","42","-0.05","-0.12","26W20","05/15","83.6","+0.27","81.7","+0.25","80.3","+0.33"
"355","1307","三芳","35.2","+0.2","+0.57","26W20","05/15","79.6","+0.27","78.9","+0.27","78.5","+0.05"
"356","1532","勤美","23.05","+0.1","+0.44","26W20","05/15","60.6","+0.43","57.9","+0.25","56.6","+0.43"
"357","00752","中信中國50","22.44","-0.05","-0.22","26W20","05/15","38.6","-0.2","37","-0.44","36.2","-0.43"
"358","3207","耀勝","66.5","+0.3","+0.45","26W20","05/15","33.9","-0.18","25.6","-0.12","20","-1.61"
"359","00943","兆豐電子高息等權","20.98","+0.22","+1.06","26W20","05/15","33.6","+2.54","30.7","+1.14","30.7","+1.14"
"360","3031","佰鴻","27.5","+0.1","+0.36","26W20","05/15","59.1","+0.77","58.7","+0.38","57.7","+1.48"
"361","2845","遠東銀","12.85","+0.05","+0.39","26W20","05/15","70.6","-0.27","69.2","-0.24","67.6","-0.29"
"362","911868","同方友友-DR","1.27","0","0","26W20","05/15","30.1","+0.22","26.1","+0.65","22.2","+0.03"
"363","009801","中信美國創新科技","11.82","-0.13","-1.09","26W20","05/15","25.8","+1.1","25.2","+1.17","21.2","+0.99"
"364","5488","松普","12","-0.1","-0.83","26W20","05/15","37.2","0","35.7","0","34.8","0"
"365","6715","嘉基","371","-9","-2.37","26W20","05/15","75.7","+2.19","73.7","+2.26","68.7","-0.17"
"366","00696B","富邦美債20年","28.95","+0.05","+0.17","26W20","05/15","82.6","-0.03","82.5","+0.07","82.3","-0.08"
"367","00951","台新日本半導體","17.27","+0.23","+1.35","26W20","05/15","30.7","-0.64","29.3","-0.64","27.3","-1.4"
"368","6166","凌華","128","+2.5","+1.99","26W20","05/15","74.1","-0.6","70.8","-1.31","69.2","-0.48"
"369","5871","中租-KY","123","+3.5","+2.93","26W20","05/15","65.1","-0.66","63","-0.71","61.7","-0.61"
"370","00969B","元大零息超長美債","8.29","0","0","26W20","05/15","69.3","+0.05","66.5","-0.7","62.5","-0.81"
"371","3060","銘異","29.15","0","0","26W20","05/15","13.1","-0.08","12.2","+0.38","12.2","+0.99"
"372","6142","友勁","8.28","-0.02","-0.24","26W20","05/15","54.1","+0.37","52.1","+0.19","50.7","+0.49"
"373","3701","大眾控","47.7","-0.4","-0.83","26W20","05/15","72.7","+0.37","71.8","-0.49","70.7","-0.51"
"374","00890B","凱基ESGBBB債15+","32.41","+0.02","+0.06","26W20","05/15","72.4","+0.09","72.4","+0.09","62.3","0"
"375","00685L","群益臺灣加權正2","264.25","-2.45","-0.92","26W20","05/15","12.7","-0.97","12.7","-0.97","12.7","-0.97"
"376","1723","中碳","85.9","+2","+2.38","26W20","05/15","49.4","+0.01","48.6","+0.36","47.1","+0.03"
"377","2886","兆豐金","43.4","0","0","26W20","05/15","81.1","+0.05","80.5","+0.06","80.2","+0.05"
"378","5269","祥碩","1330","+5","+0.38","26W20","05/15","54.4","-1.6","53.6","-0.66","53.6","-0.66"
"379","1460","宏遠","7.09","+0.04","+0.57","26W20","05/15","68.8","+0.17","67","+0.26","64.5","-0.02"
"380","2483","百容","34.65","+3.15","+10","26W20","05/15","60.4","-0.26","59","-0.28","57.3","-1.2"
"381","00641R","富邦日本反1","3.96","0","0","26W20","05/15","44.8","-1.58","41.8","-1.54","39.4","-1.64"
"382","1519","華城","773","-18","-2.28","26W20","05/15","73.4","-0.25","71.6","+0.16","68.5","+0.23"
"383","1710","東聯","13.4","-0.85","-5.96","26W20","05/15","59.4","+0.02","57.5","-0.23","56","-0.02"
"384","1808","潤隆","31.2","-0.3","-0.95","26W20","05/15","78","-0.04","77.5","+0.03","77.1","+0.04"
"385","2207","和泰車","489.5","+2.5","+0.51","26W20","05/15","86.2","-0.29","84.5","-0.06","82.9","-0.23"
"386","3236","千如","57.5","+5.2","+9.94","26W20","05/15","30.4","+0.82","29.7","+0.73","27.3","-0.06"
"387","2634","漢翔","46.2","-0.4","-0.86","26W20","05/15","47.4","-0.74","46.5","-0.74","46.1","-0.53"
"388","7819","精誠金融","46","-1","-2.13","26W20","05/15","68.1","-0.03","68.1","-0.03","63.7","0"
"389","4154","樂威科-KY","13.9","0","0","26W20","05/15","70.1","-0.46","68.1","-0.46","65.5","-0.46"
"390","2801","彰銀","22.35","0","0","26W20","05/15","74.9","-0.29","73.7","-0.31","72.7","-0.32"
"391","3052","夆典","10.75","-0.15","-1.38","26W20","05/15","52.8","-0.13","50.4","-0.48","48.2","-0.49"
"392","8034","榮群","23.2","-0.2","-0.85","26W20","05/15","15.2","+0.33","13.8","+0.31","10.7","+1.94"
"393","1314","中石化","7.76","+0.03","+0.39","26W20","05/15","34.8","-0.13","32.2","-0.12","30.5","-0.13"
"394","5324","士開","12.1","+0.05","+0.41","26W20","05/15","75","+0.22","72.8","+0.21","72","+0.21"
"395","2897","王道銀行","10.5","+0.1","+0.96","26W20","05/15","83.2","+0.13","81.9","+0.18","80.9","+0.25"
"396","4105","東洋","74.4","-0.3","-0.4","26W20","05/15","44.3","+0.23","41.2","+0.23","38.3","+0.59"
"397","6768","志強-KY","95.3","+0.6","+0.63","26W20","05/15","81","+0.28","79.3","-0.05","78","-0.05"
"398","2704","國賓","42.9","+0.15","+0.35","26W20","05/15","86.1","+0.06","84.6","+0.04","82.8","+0.04"
"399","2908","特力","21.2","-0.1","-0.47","26W20","05/15","90.5","-0.04","90.1","-0.04","89.2","-0.04"
"400","9945","潤泰新","26.05","-0.1","-0.38","26W20","05/15","62.6","-0.17","61.5","-0.08","60.8","-0.11"
"401","6548","長科*","84","+2.2","+2.69","26W20","05/15","84.3","-0.37","83.5","-0.37","82.9","-0.58"
"402","6550","北極星藥業-KY","13.45","+0.45","+3.46","26W20","05/15","73.8","+0.06","72.8","-0.03","71.3","-0.46"
"403","8411","福貞-KY","12.2","-0.05","-0.41","26W20","05/15","81.1","+0.07","79.9","+0.07","78.7","+0.07"
"404","2427","三商電","22","-0.3","-1.35","26W20","05/15","52.8","-0.16","52.1","-0.2","49.4","-0.15"
"405","5007","三星","56.8","+1.2","+2.16","26W20","05/15","85.9","+0.02","84","+0.02","84","+0.02"
"406","4402","郡都開發","17.2","-0.2","-1.15","26W20","05/15","60.9","+0.08","60.9","+0.08","59.7","+0.08"
"407","2101","南港","33","+0.25","+0.76","26W20","05/15","61.9","+0.31","60.5","+0.21","58.6","+0.12"
"408","00934","中信成長高股息","27.43","-0.05","-0.18","26W20","05/15","11.1","-1.52","10.7","-0.77","9.92","-1.38"
"409","6873","泓德能源","81.7","-4.3","-5","26W20","05/15","56.5","+0.37","53.3","+0.45","52.6","+0.45"
"410","009816","凱基台灣TOP50","14.53","-0.13","-0.89","26W20","05/15","12.7","-1.63","11.6","-1.5","10.5","-1.56"
"411","2890","永豐金","33.25","+0.25","+0.76","26W20","05/15","78.8","-0.2","77.7","-0.22","76.8","-0.18"
"412","00720B","元大投資級公司債","33.16","+0.09","+0.27","26W20","05/15","61.5","+1.66","60.6","+1.67","59.9","+1.69"
"413","8926","台汽電","75.5","+0.5","+0.67","26W20","05/15","59.2","+0.41","57.1","+0.2","55.5","+0.45"
"414","4198","欣大健康","36.35","+0.2","+0.55","26W20","05/15","79.5","0","79.5","0","75.4","0"
"415","1423","利華","44.4","+0.45","+1.02","26W20","05/15","79.1","-0.34","76.3","-0.34","74.5","+0.56"
"416","2402","毅嘉","60.6","+0.9","+1.51","26W20","05/15","43","-0.74","42","-0.5","41.1","-0.47"
"417","6133","金橋","22.75","0","0","26W20","05/15","46.4","+0.02","44.6","+0.02","43.9","+0.05"
"418","1776","展宇","17.85","-0.05","-0.28","26W20","05/15","60.3","-1.1","50.9","-1.1","43.6","+0.34"
"419","3305","昇貿","140","+3.5","+2.56","26W20","05/15","46.8","+4.5","44.4","+5.36","39.5","+1.74"
"420","1305","華夏","12.65","+0.1","+0.8","26W20","05/15","49.2","+0.27","47.9","+0.03","47.5","+0.04"
"421","2501","國建","25.75","-0.85","-3.2","26W20","05/15","75.1","-0.38","73.9","-0.57","72.1","-1.06"
"422","6220","岳豐","34.5","+0.6","+1.77","26W20","05/15","60.2","+0.1","54.3","+0.05","53.7","+0.05"
"423","00981A","主動統一台股增長","29.71","-0.18","-0.6","26W20","05/15","20","-1.94","18.7","-1.9","17.8","-1.74"
"424","2206","三陽工業","61.2","-0.3","-0.49","26W20","05/15","82.3","+0.32","81.1","+0.33","79.9","+0.46"
"425","4113","聯上","16.55","+0.05","+0.3","26W20","05/15","68.8","+0.35","64.4","+0.05","63.2","-0.34"
"426","2903","遠百","23.25","0","0","26W20","05/15","77.5","-0.02","76.7","+0.12","75.7","-0.06"
"427","2851","中再保","36.45","-0.15","-0.41","26W20","05/15","68.9","+0.23","68.2","+0.14","67","+0.47"
"428","1516","川飛","21.3","-0.65","-2.96","26W20","05/15","59.9","+0.82","56.1","+2.33","53.7","-0.03"
"429","4207","環泰","19.5","+0.15","+0.78","26W20","05/15","66.9","+0.16","65.1","+0.17","62.4","+0.17"
"430","4582","聚恆-創","25.9","-1.8","-6.5","26W20","05/15","55.5","-0.24","52.2","-0.24","50.8","-0.24"
"431","2520","冠德","33.4","-2.2","-6.18","26W20","05/15","67.3","+0.52","65.9","+0.49","64.8","+0.49"
"432","6505","台塑化","51.4","+0.4","+0.78","26W20","05/15","94.4","+0.03","94.3","+0.04","94.2","+0.03"
"433","1434","福懋","16.35","-0.1","-0.61","26W20","05/15","69.9","+0.05","68.7","-0.08","68.1","+0.08"
"434","6121","新普","411","+8","+1.99","26W20","05/15","58.3","-0.53","54.6","-1.64","50.1","-1.26"
"435","6527","明達醫","71.5","0","0","26W20","05/15","29.7","-1.85","26.9","+0.54","26.9","+0.54"
"436","6658","聯策","175","-1","-0.57","26W20","05/15","40.2","+0.13","32.4","-0.02","32.4","-0.02"
"437","1737","臺鹽","31.75","+0.05","+0.16","26W20","05/15","61.1","-0.14","59","+0.18","58.6","+0.18"
"438","2455","全新","320","-35.5","-9.99","26W20","05/15","45","+0.49","39.4","+0.58","36.1","-0.37"
"439","6510","精測","3390","+190","+5.94","26W20","05/15","43.5","+0.23","41.4","+0.23","38.5","+0.23"
"440","6231","系微","266.5","-11.5","-4.14","26W20","05/15","30","-1.39","25.6","-0.05","25.6","-0.05"
"441","2615","萬海","83.8","+0.7","+0.84","26W20","05/15","82.6","-0.3","82.1","-0.25","81.4","-0.22"
"442","00905","FT臺灣Smart","26.29","-0.04","-0.15","26W20","05/15","8.17","+0.33","7.97","+0.33","7.97","+0.33"
"443","6443","元晶","40","-0.1","-0.25","26W20","05/15","17.6","-0.97","16.8","-0.73","16.3","-1.09"
"444","2915","潤泰全","49.15","0","0","26W20","05/15","65.5","+0.03","63.6","-0.04","61.9","-0.12"
"445","2010","春源","23.85","-0.15","-0.62","26W20","05/15","68.6","-1.01","66.8","-1.1","66.2","-0.81"
"446","5522","遠雄","80","-2.2","-2.68","26W20","05/15","88.3","-0.04","87.4","-0.24","86.7","-0.24"
"447","00772B","中信高評級公司債","33.68","+0.08","+0.24","26W20","05/15","78.4","+0.21","77.9","+0.23","77.5","+0.23"
"448","0051","元大中型100","136.7","+0.55","+0.4","26W20","05/15","13.5","+0.16","4.63","+0.17","4.63","+0.17"
"449","2617","台航","29.6","-0.05","-0.17","26W20","05/15","59.7","+0.12","58.1","-0.54","56.8","-0.33"
"450","2023","燁輝","13.75","+0.05","+0.36","26W20","05/15","77.6","+0.19","77","+0.23","76.7","+0.14"
"451","5880","合庫金","23.85","+0.05","+0.21","26W20","05/15","70.6","-0.2","69.4","-0.19","68.6","-0.23"
"452","00722B","群益投資級電信債","36","+0.07","+0.19","26W20","05/15","88.8","+0.07","88.5","+0.07","88.5","+0.07"
"453","4743","合一","47.75","-1.25","-2.55","26W20","05/15","43.2","-0.2","42.2","-0.01","41.8","+0.18"
"454","00908","富邦入息REITs+","15","+0.16","+1.08","26W20","05/15","32.5","+0.8","28.6","+0.58","26.3","+0.58"
"455","9939","宏全","132","+1.5","+1.15","26W20","05/15","56.9","+0.89","52.6","+1.6","49.9","+1.93"
"456","9934","成霖","10.3","-0.1","-0.96","26W20","05/15","62.6","+0.13","60.9","-0.07","58.7","-0.06"
"457","1464","得力","10.3","-0.05","-0.48","26W20","05/15","57.5","+0.12","55.2","+0.29","53.1","+0.1"
"458","1815","富喬","90.1","-1.3","-1.42","26W20","05/15","35.2","-2.84","34.4","-2.56","33","-2.57"
"459","2727","王品","244","+0.5","+0.21","26W20","05/15","27.2","+1.89","24.8","+0.39","16.1","+0.33"
"460","00700","富邦恒生國企","16.57","-0.08","-0.48","26W20","05/15","8.83","+0.85","3.46","+0.83","3.46","+3.46"
"461","00942B","台新美A公司債20+","14.35","+0.02","+0.14","26W20","05/15","87.8","+1.27","87.5","+1.26","87.3","+1.33"
"462","00853B","統一美債10年Aa-A","27.86","+0.01","+0.04","26W20","05/15","88.1","+0.17","88.1","+0.17","88.1","+0.17"
"463","2412","中華電","145","+1","+0.69","26W20","05/15","78.6","+0.16","78","+0.16","77.6","+0.19"
"464","4904","遠傳","109","+2.5","+2.35","26W20","05/15","92.7","+0.06","91.8","+0.05","91.2","+0.13"
"465","8016","矽創","286.5","0","0","26W20","05/15","40","+1.86","33.3","+0.76","28.2","+1.87"
"466","6671","三能-KY","25.7","-0.3","-1.15","26W20","05/15","64.6","-0.06","61.4","-0.08","58.2","-0.08"
"467","2535","達欣工","90.8","+1.1","+1.23","26W20","05/15","56.7","+0.42","54.9","+0.15","54.2","+0.45"
"468","6414","樺漢","395","+7","+1.8","26W20","05/15","58.9","+0.64","52.9","+1.1","52.2","+1.67"
"469","7713","威力德生醫","70.4","-0.6","-0.85","26W20","05/15","80.4","0","77.5","0","77.5","0"
"470","3313","斐成","11.7","-0.85","-6.77","26W20","05/15","75.2","+0.11","73.6","+0.11","73.6","+0.11"
"471","00984A","主動安聯台灣高息","15.58","-0.06","-0.38","26W20","05/15","18.8","-2.24","17.2","-1.92","16","-2.32"
"472","6146","耕興","195.5","-6.5","-3.22","26W20","05/15","55.3","-0.32","50.3","-0.31","46.8","-0.28"
"473","5457","宣德","32.35","+2.85","+9.66","26W20","05/15","55.2","+0.03","51.4","+0.82","49.7","-0.04"
"474","1216","統一","75.6","+1.2","+1.61","26W20","05/15","87.3","+0.68","86.1","+0.65","85","+0.58"
"475","8429","金麗-KY","6.6","-0.02","-0.3","26W20","05/15","39.2","-0.27","37.7","+0.1","37.7","+0.1"
"476","3339","泰谷","41.9","-1.7","-3.9","26W20","05/15","23.2","-2.28","19","-0.23","19","-0.23"
"477","3071","協禧","32.55","-0.1","-0.31","26W20","05/15","56.8","+0.01","56.8","+0.01","55.2","+0.01"
"478","2547","日勝生","11","-0.15","-1.35","26W20","05/15","67.2","-0.33","64.8","-0.41","62.9","-0.42"
"479","3532","台勝科","297","+27","+10","26W20","05/15","89.3","-0.05","88.8","+0.12","88.3","+0.57"
"480","00636","國泰中國A50","28.3","-0.03","-0.11","26W20","05/15","18.8","-0.59","16.8","-0.02","15.1","-0.03"
"481","00898","國泰基因免疫革命","8.21","-0.02","-0.24","26W20","05/15","10.6","-0.55","9.77","-0.56","6.19","-1.78"
"482","1617","榮星","16.2","+0.05","+0.31","26W20","05/15","72.9","+0.03","72.9","+0.03","69.7","0"
"483","2243","宏旭-KY","33.85","+3.05","+9.9","26W20","05/15","46.4","-0.79","41.4","+1.27","38.8","+0.09"
"484","8438","昶昕","80","-0.4","-0.5","26W20","05/15","80.8","+3.6","78.9","+2.65","71.2","+2.8"
"485","4164","承業醫","30.6","-0.35","-1.13","26W20","05/15","47","-1.13","43.4","-1.12","40.9","-0.28"
"486","4107","邦特","117","+1.5","+1.3","26W20","05/15","58.5","+0.2","52.4","+0.21","51","+0.21"
"487","6415","矽力*-KY","481","-11.5","-2.34","26W20","05/15","72.2","+0.26","67.4","+0.23","64.4","-0.54"
"488","2887I","台新新光辛特","9.4","0","0","26W20","05/15","69","+0.04","67","+0.14","65.4","+0.17"
"489","5608","四維航","14.9","+0.1","+0.68","26W20","05/15","25.7","+0.01","24.8","+0.17","23.7","+0.4"
"490","7818","溢泰實業","62","-1","-1.59","26W20","05/15","96.6","+0.43","96.6","+0.43","96.6","+0.43"
"491","00751B","元大AAA至A公司債","31.83","+0.06","+0.19","26W20","05/15","72.4","+0.13","71.7","+0.15","71.2","+0.11"
"492","2596","綠意","30.55","-1","-3.17","26W20","05/15","70.2","+0.66","63.9","+0.03","58.2","0"
"493","00896","中信綠能及電動車","27.45","-0.13","-0.47","26W20","05/15","8.84","-0.03","7.83","-0.08","7.21","-0.07"
"494","2511","太子","8.08","-0.08","-0.98","26W20","05/15","77.3","-0.11","75.5","-0.12","74","-0.09"
"495","5355","佳總","6.69","-0.11","-1.62","26W20","05/15","67.6","+0.08","65","+0.15","62.2","+0.15"
"496","6153","嘉聯益","20.3","-0.45","-2.17","26W20","05/15","45.7","-0.21","44","+0.03","42","-0.68"
"497","4147","中裕","58.6","+1","+1.74","26W20","05/15","49.2","+0.63","45.6","+0.31","43.3","+0.59"
"498","1325","恆大","26.05","0","0","26W20","05/15","45.5","+0.08","44.7","+0.08","43.6","+0.08"
"499","8942","森鉅","40.5","+0.4","+1","26W20","05/15","45.9","-0.38","43.7","-0.01","40.9","-0.53"
"500","6547","高端疫苗","45.6","-1.55","-3.29","26W20","05/15","31.1","+0.08","29.9","-0.09","29.1","+0.42"
"501","00786B","元大10年IG銀行債","32.62","+0.03","+0.09","26W20","05/15","30.9","-0.35","30.9","+5.59","27.3","+5.98"
"502","7760","享溫馨","32","0","0","26W20","05/15","49.4","+0.91","44.4","+0.01","41.9","+0.16"
"503","6584","南俊國際","558","-43","-7.15","26W20","05/15","70.2","-1.4","65.5","-1.52","64.3","-0.15"
"504","9908","大台北","29.5","+0.1","+0.34","26W20","05/15","78","-0.24","76.4","+0.01","74.1","-0.18"
"505","00697B","元大美債7-10","35.58","+0.09","+0.25","26W20","05/15","24.3","+1.53","22.2","+0.55","20.9","+1.79"
"506","2820","華票","17.6","0","0","26W20","05/15","64.1","-0.16","63.1","-0.06","62.5","-0.13"
"507","4916","事欣科","114.5","+3","+2.69","26W20","05/15","34.7","+1.75","31.3","+0.09","30.7","+0.85"
"508","8908","欣雄","41.85","+0.25","+0.6","26W20","05/15","86.8","+0.13","86.5","+0.13","85.6","+0.44"
"509","2836","高雄銀","12.2","-0.05","-0.41","26W20","05/15","83.1","+0.1","82.3","+0.09","81.6","+0.14"
"510","00679B","元大美債20年","26.56","+0.05","+0.19","26W20","05/15","40.7","+0.08","39.4","+0.03","38.3","0"
"511","6835","圓裕","36.25","-0.6","-1.63","26W20","05/15","72.4","-0.01","67.5","-0.01","67.5","-0.01"
"512","2204","中華","55.2","-0.7","-1.25","26W20","05/15","71.9","-0.25","70.4","-0.23","69.6","+0.78"
"513","3045","台灣大","119","+1","+0.85","26W20","05/15","91","+0.13","90.4","+0.19","89.7","+0.21"
"514","6570","維田","56.7","-1.3","-2.24","26W20","05/15","34.1","0","34.1","0","29.2","0"
"515","6180","橘子","45.25","-1.8","-3.83","26W20","05/15","49.3","+0.55","47.3","+0.1","45.2","+0.14"
"516","2718","全心投控","47.6","-0.25","-0.52","26W20","05/15","86.7","+0.11","86.7","+0.11","86.7","+0.11"
"517","6108","競國","18.25","-0.05","-0.27","26W20","05/15","49.6","-1.45","45.1","-1.87","42.7","-1.98"
"518","2852","第一保","27.55","-0.15","-0.54","26W20","05/15","61.3","+0.01","57.3","-0.22","53.2","-0.22"
"519","2537","聯上發","11.3","+0.2","+1.8","26W20","05/15","55.8","+0.88","52.9","+0.19","51.8","+0.48"
"520","3541","西柏","21.75","-0.3","-1.36","26W20","05/15","33.1","+0.29","28.3","+0.29","23.8","+0.29"
"521","9110","越南控-DR","3.44","+0.04","+1.18","26W20","05/15","36.6","-0.92","28.7","+0.46","20.5","-1.36"
"522","6753","龍德造船","119.5","-1","-0.83","26W20","05/15","58.3","-0.88","58.3","-0.31","54.5","-1.04"
"523","00950B","凱基A級公司債","14.03","+0.03","+0.21","26W20","05/15","89.1","+0.8","88.6","+0.81","88.4","+0.9"
"524","4142","國光生","17.6","-0.2","-1.12","26W20","05/15","36.2","+0.28","34.2","+0.13","32.2","+0.35"
"525","3528","安馳","117","-6","-4.88","26W20","05/15","64","-0.86","64","+0.07","62.8","+0.07"
"526","2882","國泰金","100.5","+0.6","+0.6","26W20","05/15","84.2","-0.04","83.4","-0.02","82.8","0"
"527","2367","燿華","64.6","+1.3","+2.05","26W20","05/15","29.5","+2.41","28.7","+3.11","28.1","+3.14"
"528","6620","漢達","68","-1.8","-2.58","26W20","05/15","53.9","+0.2","49.1","+0.22","48","+0.22"
"529","00734B","台新JPM新興債","15.72","+0.01","+0.06","26W20","05/15","82.6","+0.19","80.2","+0.2","80.2","+0.2"
"530","4527","方土霖","40.9","-0.1","-0.24","26W20","05/15","63.3","+0.05","61.4","+0.04","61.4","+0.04"
"531","00986B","FT金融債10+","9.88","+0.03","+0.3","26W20","05/15","80","+0.39","77.4","+0.39","77.4","+0.39"
