排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
301,6690,安碁資訊,櫃,06/16,,177.5,-2.5,-1.39,211,37.5,180.0,181.0,181.5,177.0,2.5,16.7,1.81,,,,,
302,2351,順德,市,06/16,,176.0,-8.0,-4.35,3194,570.0,184.0,185.0,185.5,174.5,5.98,77.5,4.42,,,,,
303,6762,達亞,櫃,06/16,,176.0,0.0,0.0,0,0.03,177.0,176.0,176.0,176.0,0.0,,4.83,,,,,
304,2072,世紀風電,市,06/16,,175.5,-1.0,-0.57,348,61.2,176.5,179.0,179.0,173.5,3.12,12.0,1.44,,,,,
305,8255,朋程,櫃,06/16,,175.5,-7.5,-4.1,2249,396.0,183.0,181.5,181.5,173.5,4.37,30.8,2.29,,,,,
306,5483,中美晶,櫃,06/16,,175.0,0.5,0.29,45786,8182.0,174.5,174.0,188.0,172.0,9.17,23.9,2.17,,,,,
307,5474,聰泰,櫃,06/16,,174.5,-1.5,-0.85,474,83.9,176.0,177.5,180.0,173.5,3.69,34.7,3.68,,,,,
308,4569,六方科-KY,市,06/16,,174.0,-3.5,-1.97,119,21.2,177.5,183.0,184.0,173.0,6.2,35.8,1.94,,,,,
309,02001L,富邦蘋果正二N,市,06/16,,173.6,0.45,0.26,204,36.0,173.15,178.8,179.4,173.6,3.35,,0.9983,,,,,
310,3416,融程電,市,06/16,,173.5,-4.0,-2.25,173,30.4,177.5,178.0,178.0,173.5,2.54,23.8,4.3,,,,,
311,7730,暉盛-創,市,06/16,,173.0,-2.5,-1.42,110,19.1,175.5,178.0,178.5,170.5,4.56,90.1,6.57,,,,,
312,5209,新鼎,櫃,06/16,,172.5,-0.5,-0.29,41,7.15,173.0,173.0,174.0,172.5,0.87,9.64,5.62,,,,,
313,3265,台星科,櫃,06/16,,172.0,-4.5,-2.55,822,143.0,176.5,179.0,179.0,171.0,4.53,30.2,3.89,,,,,
314,6568,宏觀,櫃,06/16,,172.0,-2.0,-1.15,255,44.5,174.0,176.0,180.0,170.0,5.75,42.4,3.47,,,,,
315,5347,世界,櫃,06/16,,171.5,-3.0,-1.72,20600,3555.0,174.5,177.0,177.0,169.0,4.58,40.8,4.68,,,,,
