排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00836B,永豐10年A公司債,28.77,0.04,0.14,07/09,99.4,99.6,97.0,92.5,43.8,42.0,43.2,17.5,2.45,2.39,,2.89
2,00870B,元大15年EM主權債,28.62,-0.16,-0.56,07/09,0.0,96.2,96.3,94.1,91.2,65.0,43.2,1.04,1.73,3.44,,1.13
3,00768B,復華20年美債,50.25,0.0,0.0,07/09,72.2,90.2,86.9,68.0,27.6,18.8,16.8,35.6,9.6,16.1,,34.7
4,00943,兆豐電子高息等權,22.42,-0.06,-0.27,07/09,98.0,91.0,85.8,78.4,53.7,44.0,20.6,11.8,11.0,,,11.3
5,8464,億豐,360.0,1.0,0.28,07/09,76.5,81.0,82.8,82.0,80.4,80.0,77.6,43.9,23.6,9.55,3.27,44.6
6,3130,一零四,220.5,0.0,0.0,07/09,81.4,77.7,81.4,85.6,71.0,59.9,46.6,43.8,43.3,47.1,46.0,43.9
7,1102,亞泥,35.7,-0.1,-0.28,07/09,83.0,82.5,80.1,69.1,34.1,41.6,63.6,63.7,63.1,55.3,49.2,63.6
8,2548,華固,101.0,0.5,0.5,07/09,76.0,82.1,79.2,63.1,52.2,41.5,42.6,37.5,35.7,36.5,34.7,37.4
9,1101,台泥,22.7,-0.4,-1.73,07/09,85.0,81.8,77.9,66.1,65.9,62.0,57.5,51.3,47.1,48.4,45.8,50.5
10,2347,聯強,88.5,-0.6,-0.67,07/09,70.4,70.2,77.4,78.3,76.8,67.4,63.6,55.7,58.5,54.3,49.6,53.7
11,2211,長榮鋼,95.0,-0.1,-0.11,07/09,64.0,74.4,75.5,56.4,54.8,46.5,45.1,42.8,44.9,41.4,,42.3
12,5434,崇越,509.0,0.0,0.0,07/09,70.0,74.4,75.1,73.5,59.6,56.2,49.7,44.8,43.2,39.4,29.4,44.8
13,9921,巨大,72.7,-1.4,-1.89,07/09,77.4,74.7,73.9,64.4,55.9,49.0,50.7,34.7,18.9,6.06,2.46,35.3
14,2762,世界健身-KY,82.4,0.5,0.61,07/09,84.3,78.9,73.1,73.5,74.7,54.7,38.0,35.1,24.4,,,35.2
15,1402,遠東新,27.45,-0.4,-1.44,07/09,59.2,69.6,72.8,60.2,60.3,58.5,59.8,57.7,57.2,54.5,47.6,57.5
16,2891,中信金,69.9,-1.4,-1.96,07/09,67.5,69.6,71.4,67.9,68.0,58.3,56.2,59.1,54.4,50.6,48.9,58.7
17,1612,宏泰,33.55,-0.1,-0.3,07/09,72.2,70.2,71.3,60.0,51.6,45.0,34.8,32.7,30.6,27.2,22.0,32.6
18,3023,信邦,326.0,6.5,2.03,07/09,56.3,63.0,70.8,67.3,65.7,63.3,46.4,47.2,51.2,56.3,44.0,47.2
19,3533,嘉澤,1955.0,-35.0,-1.76,07/09,69.2,66.2,69.6,66.0,54.9,44.9,48.3,45.9,46.9,48.1,29.0,45.5
20,9904,寶成,24.25,-0.05,-0.21,07/09,77.4,73.6,69.3,59.4,49.0,54.2,58.0,47.7,24.5,8.48,3.77,46.5
21,5871,中租-KY,114.5,-1.0,-0.87,07/09,75.1,69.9,68.5,58.6,66.4,65.2,59.6,56.9,52.9,58.9,55.7,55.1
22,6283,淳安,23.2,-0.1,-0.43,07/09,62.9,67.7,68.1,49.4,47.8,32.7,28.6,30.9,23.3,22.3,13.0,31.0
23,1590,亞德客-KY,1280.0,-65.0,-4.83,07/09,79.9,80.1,67.8,70.9,74.9,78.0,75.6,73.0,73.2,72.5,54.6,72.7
24,2633,台灣高鐵,26.7,0.1,0.38,07/09,56.0,59.1,67.8,58.6,73.2,68.2,77.1,75.1,70.4,58.5,,74.9
25,3686,達能,16.45,-0.15,-0.9,07/09,34.9,56.7,67.6,48.5,38.8,29.3,24.7,22.9,20.3,14.9,6.95,23.0
26,2330,台積電,2415.0,-50.0,-2.03,07/09,71.8,72.5,66.8,68.7,68.1,66.4,64.0,64.0,58.5,57.4,60.1,63.7
27,2501,國建,23.9,0.05,0.21,07/09,45.6,61.9,66.6,59.7,56.9,33.8,36.8,35.5,34.2,29.4,27.5,35.1
28,2015,豐興,61.5,-0.9,-1.44,07/09,82.6,63.0,66.4,46.0,50.8,49.4,41.9,42.0,43.4,41.9,38.4,41.9
29,2308,台達電,1880.0,-5.0,-0.27,07/09,73.5,72.0,66.3,62.1,60.2,58.7,56.2,52.8,51.6,54.2,55.8,51.9
