排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00717,富邦美國特別股,15.03,-0.13,-0.86,49,06/04,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,00728,第一金工業30,63.2,-0.75,-1.17,81,06/04,-100.0,-100.0,-100.0,-100.0,,,-100.0,-100.0,-100.0,-100.0
3,00739,元大MSCI A股,28.99,-0.43,-1.46,52,06/04,,-100.0,-100.0,-100.0,,-100.0,,,-100.0,
4,8444,綠河-KY,5.12,-0.01,-0.19,70,06/04,0.0,0.0,-98.9,-98.9,-98.9,-98.9,-99.1,-99.1,-99.4,-99.1
5,00942B,台新美A公司債20+,14.35,-0.02,-0.14,2185,06/04,0.0,0.0,0.0,-93.5,-93.5,-93.5,-57.1,-96.4,-98.5,-96.3
6,4904,遠傳,102.0,1.5,1.49,9655,06/04,34.7,46.7,29.4,-91.1,-89.6,24.5,-51.5,-79.6,-95.3,-68.0
7,00852L,國泰美國道瓊正2,32.7,-0.75,-2.24,112,06/04,12.1,1.56,-72.5,-80.7,-48.4,-77.0,-88.8,-24.4,-90.0,-22.6
8,00876,元大全球5G,95.1,-0.45,-0.47,157,06/04,-94.1,-50.0,-66.7,-80.0,-80.0,-90.9,-98.9,-98.6,-66.7,-98.9
9,009806,台新標普500,13.14,-0.13,-0.98,13,06/04,0.0,-80.0,-80.0,-80.0,-83.3,-80.0,-50.0,,-95.2,
10,2597,潤弘,179.5,3.5,1.99,3319,06/04,-3.8,-56.5,-75.9,-75.1,-67.1,-64.4,53.2,71.8,-28.9,8.59
11,0061,元大寶滬深,25.25,-0.18,-0.71,207,06/04,17.2,-2.86,6.25,-74.2,-74.6,-73.2,-80.1,-89.1,-96.0,-87.7
12,6806,森崴能源,6.26,-0.69,-9.93,845,06/04,-24.6,-29.8,-41.3,-60.6,-71.8,-86.5,-92.7,-93.9,-94.1,-93.8
13,009810,玉山全球藍籌100,20.71,-0.32,-1.52,117,06/04,0.0,33.3,100.0,-60.0,,-33.3,300.0,-42.9,,-42.9
14,1203,味王,43.1,-0.95,-2.16,7,06/04,0.0,0.0,0.0,-60.0,-66.7,-77.8,-85.7,-81.8,-88.2,-81.8
15,2910,統領,22.2,0.0,0.0,2,06/04,0.0,0.0,-50.0,-60.0,-60.0,-33.3,-50.0,-95.5,-96.9,-92.6
16,00857B,永豐20年美公債,23.17,0.0,0.0,3025,06/04,0.0,0.0,-45.9,-59.0,-50.6,-47.9,34.4,-39.9,-56.2,-40.9
17,5604,中連,31.35,0.65,2.12,41,06/04,0.0,-56.0,-56.0,-56.0,-56.0,-66.7,-88.7,-89.5,-91.0,-90.0
18,00915,凱基優選高股息30,30.26,-0.24,-0.79,5644,06/04,-6.49,53.2,-32.1,-55.6,-30.1,-35.7,-66.4,-87.7,-94.7,-82.9
19,6671,三能-KY,26.9,0.05,0.19,60,06/04,-51.3,-51.3,-51.3,-51.3,-44.1,-28.3,35.7,8.57,18.8,15.2
20,009814,富邦標普500,11.02,-0.08,-0.72,3022,06/04,0.0,57.1,57.1,-50.0,144.0,-15.4,-12.0,,,-8.33
21,4506,崇友,117.5,0.0,0.0,70,06/04,0.0,0.0,-50.0,-50.0,100.0,100.0,-60.0,-60.0,-99.2,-50.0
22,2886,兆豐金,42.1,0.45,1.08,47560,06/04,-39.8,-32.8,-40.1,-49.9,-43.5,-83.2,-44.1,-81.4,-58.0,-49.3
23,00949,復華日本龍頭,20.71,-0.34,-1.62,986,06/04,-18.2,-38.2,-35.1,-48.8,-56.2,-58.3,-53.0,-79.5,-88.0,-64.6
24,00957B,兆豐US優選投等債,13.48,-0.02,-0.15,1318,06/04,0.0,0.0,0.0,-48.4,-48.4,-38.5,-93.1,-93.9,-92.8,-93.8
25,00951,台新日本半導體,18.55,0.1,0.54,3508,06/04,-7.65,-16.2,-29.0,-47.5,-55.7,-51.6,-71.9,-55.3,-56.5,-48.2
26,4153,鈺緯,31.45,0.2,0.64,2820,06/04,0.0,4.55,6.75,-47.0,-42.8,-22.4,-20.7,-93.0,-91.8,-92.8
27,00850,元大臺灣ESG永續,91.3,-1.3,-1.4,972,06/04,-16.7,-16.7,-28.6,-44.4,-92.2,-28.6,-78.3,-75.0,-90.4,-54.5
28,6561,是方,370.5,-7.5,-1.98,117,06/04,-0.68,-6.96,-41.7,-44.1,-41.9,-64.5,-70.7,-63.7,-52.3,-68.9
29,2912,統一超,246.0,7.0,2.93,13469,06/04,-1.25,-7.06,-21.5,-41.0,-15.8,-28.3,-24.9,16.5,-18.6,-30.1
30,009811,統一美國50,12.96,-0.17,-1.29,2293,06/04,0.0,-4.29,-4.29,-40.7,-46.8,-41.2,-78.8,-88.1,,-83.5
31,4426,利勤,9.4,0.63,7.18,2685,06/04,-38.3,-37.6,-39.3,-39.6,-35.7,-30.7,-21.0,-17.0,-39.6,-17.7
32,009802,富邦旗艦50,20.63,-0.41,-1.95,7508,06/04,17.5,3.88,-30.2,-38.7,-35.0,-2.39,308.0,2.98,-35.6,352.0
33,1210,大成,54.2,0.5,0.93,10074,06/04,5.47,-14.8,-38.1,-37.8,-36.6,-32.3,6.58,-6.25,-0.33,-15.7
34,00912,中信臺灣智慧50,33.6,-0.2,-0.59,813,06/04,-50.0,-44.4,-50.0,-37.5,25.0,66.7,-44.4,-75.0,-98.8,-82.8
35,2880,華南金,37.7,1.3,3.57,92745,06/04,16.1,-7.24,-20.4,-37.5,-74.9,-7.32,160.0,90.5,-12.3,107.0
36,4442,竣邦-KY,51.0,-0.2,-0.39,20,06/04,-4.35,-4.35,-4.35,-37.1,-31.2,-4.35,-55.1,,,-76.6
37,2892,第一金,29.55,0.55,1.9,89347,06/04,-10.1,-18.5,-20.7,-35.3,-21.9,-35.3,45.2,143.0,203.0,36.2
38,3541,西柏,22.7,0.3,1.34,101,06/04,-1.57,-0.4,-23.9,-34.5,-36.3,-43.6,-46.0,-59.6,-50.6,-52.5
39,00901,永豐智能車供應鏈,47.53,-0.86,-1.78,382,06/04,-40.0,-50.0,-50.0,-33.3,-40.0,-40.0,-76.0,-98.9,-53.8,-98.4
40,3372,典範,22.9,1.0,4.57,3684,06/04,-33.3,-33.3,-33.3,-33.3,-33.3,-50.0,-89.5,-99.8,-99.9,-99.6
41,6805,富世達,1985.0,-100.0,-4.8,1192,06/04,-1.6,-11.0,-22.3,-32.9,-21.0,0.04,11.0,1.44,-43.0,15.8
42,4430,耀億,18.0,0.75,4.35,84,06/04,-30.6,-26.5,-24.2,-32.4,-19.4,-77.9,-78.1,-79.0,-87.3,-78.3
43,1326,台化,55.2,-1.3,-2.3,59996,06/04,-16.2,-22.6,-27.6,-32.3,-27.8,-17.4,-37.0,-48.3,-44.2,-41.9
44,6432,今展科,61.2,-3.1,-4.82,1192,06/04,1.1,2.57,-18.3,-31.3,-35.1,-22.0,-12.4,-29.0,90.3,-27.7
45,8941,關中,43.35,-0.1,-0.23,24,06/04,-31.2,-31.2,-31.2,-31.2,-35.3,-42.1,-42.1,-47.6,-89.0,-47.6
46,6292,迅德,61.6,-1.0,-1.6,305,06/04,-3.08,-4.76,-10.2,-29.1,14.3,29.4,252.0,246.0,-0.9,258.0
47,00740B,富邦全球投等債,38.66,-0.06,-0.15,2785,06/04,0.0,-13.6,-27.8,-28.8,-27.8,-35.2,-32.1,-47.2,-62.3,-49.6
48,00645,富邦日本,55.6,-0.75,-1.33,151,06/04,-28.6,-28.6,-28.6,-28.6,-35.5,-48.7,-56.5,-54.5,-52.4,-52.4
49,1232,大統益,149.0,1.0,0.68,134,06/04,-28.6,-16.7,-28.6,-28.6,25.0,-16.7,-37.5,-37.5,-54.5,-37.5
50,5514,三豐,13.75,-0.25,-1.79,64,06/04,0.0,0.0,0.0,-28.3,-27.1,-27.1,-23.2,-52.2,-68.8,-44.2
51,1530,亞崴,33.2,0.2,0.61,232,06/04,5.09,5.58,12.4,-28.2,73.3,52.3,114.0,139.0,24.7,203.0
