排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,07/22,,15510.0,1410.0,10.0,381,5871.0,14100.0,15300.0,15510.0,15085.0,3.01,132.0,98.36,,,,,
2,2059,川湖,市,07/22,,8125.0,150.0,1.88,411,3397.0,7975.0,8370.0,8495.0,8060.0,5.45,71.6,24.56,,,,,
3,6515,穎崴,市,07/22,,6500.0,-155.0,-2.33,617,4144.0,6655.0,7000.0,7180.0,6490.0,10.4,132.0,36.06,,,,,
4,7769,鴻勁,市,07/22,,6405.0,-95.0,-1.46,519,3383.0,6500.0,6690.0,6710.0,6375.0,5.15,79.9,18.37,,,,,
5,6223,旺矽,櫃,07/22,,6000.0,125.0,2.13,941,5723.0,5875.0,6065.0,6210.0,5900.0,5.28,160.0,37.31,,,,,
6,6669,緯穎,市,07/22,,5500.0,500.0,10.0,3846,20981.0,5000.0,5195.0,5500.0,5145.0,7.1,18.4,7.29,,,,,
7,2383,台光電,市,07/22,,5125.0,295.0,6.11,2288,11822.0,4830.0,5210.0,5250.0,5045.0,4.24,111.0,38.3,,,,,
8,3443,創意,市,07/22,,4370.0,255.0,6.2,2505,10840.0,4115.0,4305.0,4450.0,4235.0,5.22,132.0,40.15,,,,,
9,3008,大立光,市,07/22,,4000.0,15.0,0.38,2235,9062.0,3985.0,4050.0,4140.0,3955.0,4.64,25.1,2.83,,,,,
10,2454,聯發科,市,07/22,,3850.0,180.0,4.9,13767,53782.0,3670.0,4000.0,4000.0,3830.0,4.63,61.2,15.75,,,,,
11,3661,世芯-KY,市,07/22,,3590.0,100.0,2.87,1558,5672.0,3490.0,3645.0,3720.0,3580.0,4.01,52.5,6.78,,,,,
12,3653,健策,市,07/22,,3500.0,0.0,0.0,2074,7261.0,3520.0,3545.0,3615.0,3405.0,6.0,96.8,24.24,,,,,
13,7734,印能科技,櫃,07/22,,3130.0,15.0,0.48,448,1436.0,3115.0,3165.0,3330.0,3120.0,6.74,79.0,12.68,,,,,
14,3131,弘塑,櫃,07/22,,3010.0,20.0,0.67,151,460.0,2990.0,3090.0,3095.0,3000.0,3.18,56.3,21.94,,,,,
15,6510,精測,櫃,07/22,,2710.0,65.0,2.46,251,687.0,2645.0,2745.0,2790.0,2665.0,4.73,79.5,9.06,,,,,
16,3529,力旺,櫃,07/22,,2600.0,235.0,9.94,763,1954.0,2365.0,2450.0,2600.0,2430.0,7.19,94.9,43.75,,,,,
17,2330,台積電,市,07/22,,2400.0,-10.0,-0.41,31653,76206.0,2410.0,2440.0,2445.0,2385.0,2.49,32.3,10.56,,,,,
18,2345,智邦,市,07/22,,2285.0,65.0,2.93,3027,6901.0,2220.0,2295.0,2310.0,2240.0,3.15,43.2,19.55,,,,,
19,3017,奇鋐,市,07/22,,2265.0,-55.0,-2.37,4356,10035.0,2320.0,2385.0,2390.0,2255.0,5.82,37.2,19.69,,,,,
20,2360,致茂,市,07/22,,2125.0,110.0,5.46,4034,8656.0,2015.0,2065.0,2215.0,2065.0,7.44,67.0,32.46,,,,,
21,3665,貿聯-KY,市,07/22,,2115.0,115.0,5.75,4993,10524.0,2000.0,2060.0,2195.0,2040.0,7.75,42.7,8.85,,,,,
22,7750,新代,市,07/22,,2030.0,0.0,0.0,152,311.0,2030.0,2065.0,2085.0,2005.0,3.94,49.3,12.75,,,,,
23,3533,嘉澤,市,07/22,,2010.0,-20.0,-0.99,761,1533.0,2030.0,2040.0,2055.0,1985.0,3.45,28.2,5.38,,,,,
24,8299,群聯,櫃,07/22,,1915.0,60.0,3.23,4333,8465.0,1855.0,1940.0,1995.0,1915.0,4.31,18.5,5.71,,,,,
25,7828,創新服務,櫃,07/22,,1910.0,40.0,2.14,318,618.0,1870.0,1940.0,2010.0,1880.0,6.95,282.0,66.18,,,,,
26,2308,台達電,市,07/22,,1880.0,45.0,2.45,11813,22586.0,1835.0,1920.0,1950.0,1870.0,4.36,69.4,16.3,,,,,
27,7610,聯友金屬-創,市,07/22,,1835.0,-120.0,-6.14,1446,2699.0,1955.0,1805.0,1960.0,1765.0,9.97,113.0,42.0,,,,,
28,3081,聯亞,櫃,07/22,,1665.0,150.0,9.9,780,1289.0,1515.0,1640.0,1665.0,1620.0,2.97,219.0,36.34,,,,,
29,1590,亞德客-KY,市,07/22,,1430.0,70.0,5.15,1061,1522.0,1360.0,1440.0,1460.0,1410.0,3.68,31.3,5.62,,,,,
30,5269,祥碩,市,07/22,,1415.0,5.0,0.35,350,499.0,1410.0,1420.0,1440.0,1415.0,1.77,17.4,2.84,,,,,
31,6805,富世達,市,07/22,,1395.0,-20.0,-1.41,608,860.0,1415.0,1470.0,1470.0,1390.0,5.65,35.6,12.88,,,,,
32,6442,光聖,市,07/22,,1385.0,125.0,9.92,1078,1481.0,1260.0,1350.0,1385.0,1325.0,4.76,52.0,15.3,,,,,
33,5289,宜鼎,櫃,07/22,,1360.0,60.0,4.62,2025,2770.0,1300.0,1360.0,1390.0,1335.0,4.23,18.0,9.04,,,,,
34,6274,台燿,櫃,07/22,,1355.0,120.0,9.72,622,842.0,1235.0,1355.0,1355.0,1355.0,0.0,98.0,21.67,,,,,
35,8046,南電,市,07/22,,1305.0,115.0,9.66,17116,21732.0,1190.0,1255.0,1305.0,1215.0,7.56,276.0,18.05,,,,,
36,3491,昇達科,櫃,07/22,,1300.0,115.0,9.7,1325,1710.0,1185.0,1280.0,1300.0,1250.0,4.22,142.0,25.67,,,,,
37,7751,竑騰,櫃,07/22,,1260.0,80.0,6.78,298,377.0,1180.0,1220.0,1295.0,1210.0,7.2,55.6,15.58,,,,,
38,6488,環球晶,櫃,07/22,,1240.0,35.0,2.9,11838,14942.0,1205.0,1230.0,1305.0,1205.0,8.3,76.4,6.35,,,,,
39,6683,雍智科技,櫃,07/22,,1220.0,50.0,4.27,438,535.0,1170.0,1200.0,1250.0,1195.0,4.7,68.2,11.6,,,,,
40,5536,聖暉*,櫃,07/22,,1200.0,10.0,0.84,711,870.0,1190.0,1225.0,1250.0,1200.0,4.2,33.3,11.36,,,,,
41,6446,藥華藥,市,07/22,,1180.0,5.0,0.43,2030,2413.0,1175.0,1195.0,1215.0,1170.0,3.83,73.8,12.74,,,,,
42,2404,漢唐,市,07/22,,1175.0,25.0,2.17,1899,2253.0,1150.0,1170.0,1215.0,1170.0,3.91,21.8,15.43,,,,,
43,6739,竹陞科技,櫃,07/22,,1170.0,-30.0,-2.5,336,405.0,1200.0,1230.0,1255.0,1170.0,7.08,61.2,31.91,,,,,
44,8210,勤誠,市,07/22,,1150.0,-15.0,-1.29,1421,1663.0,1165.0,1195.0,1205.0,1150.0,4.72,33.9,11.42,,,,,
45,8996,高力,市,07/22,,1080.0,97.0,9.87,2246,2397.0,983.0,1070.0,1080.0,1030.0,5.09,76.8,21.63,,,,,
46,6187,萬潤,櫃,07/22,,1055.0,57.0,5.71,3538,3742.0,998.0,1020.0,1090.0,1000.0,9.02,69.3,14.95,,,,,
47,6944,兆聯實業,市,07/22,,1030.0,25.0,2.49,1037,1076.0,1005.0,1020.0,1070.0,1015.0,5.47,29.0,8.92,,,,,
48,6949,沛爾生醫-創,市,07/22,,1010.0,16.0,1.61,195,197.0,994.0,1005.0,1020.0,995.0,2.52,,24.88,,,,,
49,6781,AES-KY,市,07/22,,1005.0,36.0,3.72,656,658.0,969.0,995.0,1020.0,985.0,3.61,25.7,4.74,,,,,
50,6409,旭隼,市,07/22,,998.0,9.0,0.91,598,599.0,989.0,995.0,1020.0,994.0,2.63,28.6,8.47,,,,,
51,6640,均華,櫃,07/22,,965.0,37.0,3.99,197,189.0,928.0,939.0,982.0,930.0,5.6,59.5,8.43,,,,,
52,2368,金像電,市,07/22,,940.0,-40.0,-4.08,8074,7801.0,980.0,1005.0,1010.0,938.0,7.35,42.0,13.79,,,,,
53,3324,雙鴻,櫃,07/22,,908.0,-18.0,-1.94,1921,1773.0,926.0,937.0,948.0,907.0,4.43,26.0,6.3,,,,,
