排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00754B,群益AAA-AA公司債,33.8,0.14,0.42,07/03,-3.42,6.69,21.0,99.4,99.0,98.2,94.6,89.7,82.0,86.8,,89.7
2,00756B,群益投等新興公債,32.07,0.1,0.31,07/03,13.6,7.29,20.9,99.2,99.2,98.4,94.4,90.2,89.6,68.6,,91.8
3,00863B,中信全球電信債,32.24,0.13,0.4,07/03,4.62,8.26,4.93,97.5,95.7,90.8,75.5,62.7,44.6,48.3,,62.4
4,00948B,中信優息投資級債,9.6,0.04,0.42,07/03,57.2,48.0,-8.82,81.4,73.1,63.4,56.3,54.0,51.7,,,53.3
5,00696B,富邦美債20年,29.48,0.1,0.34,07/03,32.8,29.8,82.7,72.2,75.1,62.8,51.3,61.8,47.7,26.1,,61.5
6,00739,元大MSCI A股,29.47,0.07,0.24,07/03,-19.1,56.0,69.6,69.8,44.4,34.7,19.9,17.4,9.6,3.61,,17.6
7,5324,士開,12.15,-0.1,-0.82,07/03,78.8,59.9,36.6,62.0,59.5,49.6,22.5,11.4,6.8,0.77,0.28,11.4
8,00761B,國泰A級公司債,34.93,0.16,0.46,07/03,94.3,76.4,66.2,57.1,35.7,15.7,7.03,42.5,28.5,33.2,,42.4
9,00836B,永豐10年A公司債,28.96,0.0,0.0,07/03,0.0,60.5,93.8,55.9,20.4,16.0,1.21,7.82,82.6,82.5,,83.5
10,00908,富邦入息REITs+,15.34,0.25,1.66,07/03,70.3,66.7,64.3,55.3,40.3,28.1,35.5,20.9,7.78,3.5,,20.8
11,1439,雋揚,24.1,0.25,1.05,07/03,9.82,7.22,13.8,54.5,34.2,25.7,26.4,10.3,5.23,1.97,-0.66,10.3
12,4130,健亞,27.8,0.5,1.83,07/03,4.33,28.2,42.2,52.1,42.5,32.1,-0.08,-1.51,-0.26,-0.68,-0.15,-1.49
13,4766,南寶,370.5,10.0,2.77,07/03,44.0,39.3,37.5,51.6,30.6,20.5,1.18,-0.56,-0.68,0.15,,-0.59
14,00857B,永豐20年美公債,23.38,0.08,0.34,07/03,41.6,51.4,48.0,50.7,60.4,50.1,49.6,47.8,34.2,10.8,,47.7
15,00652,富邦印度,33.48,0.25,0.75,07/03,53.0,41.2,44.2,49.5,31.4,16.0,5.31,2.61,1.67,-0.11,0.5,2.59
16,00746B,富邦A級公司債,36.1,0.13,0.36,07/03,89.2,90.3,38.1,48.8,51.2,34.6,51.2,51.4,52.7,44.3,,51.2
17,00687B,國泰20年美債,28.15,0.12,0.43,07/03,20.3,22.1,12.7,48.7,53.7,32.4,29.0,31.5,24.2,6.6,,31.2
18,00717,富邦美國特別股,14.91,0.08,0.54,07/03,88.9,81.9,74.2,48.0,44.8,61.8,78.2,67.6,60.9,44.4,,67.7
19,4142,國光生,17.8,0.4,2.3,07/03,62.3,41.6,40.2,45.4,7.09,4.45,-1.3,-0.51,1.78,-0.9,0.04,-0.25
