排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,6190,萬泰科,櫃,07/01,,84.1,0.1,0.12,6060,514.0,84.0,85.6,85.8,83.3,2.98,45.7,4.18,,,,,
602,6530,創威,櫃,07/01,,84.0,-3.5,-4.0,506,43.4,87.5,88.9,88.9,83.7,5.94,39.1,5.59,,,,,
603,3388,崇越電,櫃,07/01,,83.8,0.9,1.09,314,26.3,82.9,84.0,85.2,82.6,3.14,19.0,1.37,,,,,
604,3158,嘉實,櫃,07/01,,83.7,0.0,0.0,8,0.7,83.7,83.7,83.8,83.7,0.12,12.5,2.35,,,,,
605,3548,兆利,櫃,07/01,,83.7,-1.3,-1.53,133,11.2,85.0,85.6,85.8,83.7,2.47,1674.0,0.91,,,,,
606,5520,力泰,櫃,07/01,,83.5,0.0,0.0,2,0.17,83.5,83.5,83.5,83.5,0.0,8.32,1.8,,,,,
607,9911,櫻花,市,07/01,,83.5,0.7,0.85,513,42.8,82.8,82.6,83.8,82.6,1.45,13.0,2.94,,,,,
608,00690,兆豐藍籌30,市,07/01,,83.3,1.95,2.4,507,42.0,81.35,83.0,83.3,82.2,1.35,,1.001,,,,,
609,3707,漢磊,櫃,07/01,,83.3,-3.6,-4.14,33891,2975.0,86.9,90.3,94.0,83.0,12.7,,4.59,,,,,
610,3022,威強電,市,07/01,,82.9,-0.9,-1.07,1041,87.1,83.8,84.2,85.1,82.7,2.86,23.4,1.27,,,,,
611,2762,世界健身-KY,市,07/01,,82.8,0.3,0.36,132,10.8,82.5,83.1,83.1,81.5,1.94,15.6,3.39,,,,,
612,6642,富致,櫃,07/01,,82.8,4.0,5.08,363,30.0,78.8,80.3,83.8,80.3,4.44,33.4,3.01,,,,,
613,3546,宇峻,櫃,07/01,,82.7,-1.3,-1.55,272,22.7,84.0,84.4,84.7,82.2,2.98,24.3,2.96,,,,,
614,4580,捷流閥業,櫃,07/01,,82.7,0.7,0.85,93,7.63,82.0,82.0,82.8,81.8,1.22,13.6,1.35,,,,,
615,4938,和碩,市,07/01,,82.6,-1.2,-1.43,10234,851.0,83.8,84.2,85.1,82.2,3.46,19.1,1.09,,,,,
616,6423,億而得,櫃,07/01,,82.5,0.1,0.12,310,25.7,82.4,82.4,84.1,80.7,4.13,236.0,4.87,,,,,
617,6486,互動,櫃,07/01,,82.4,1.1,1.35,79,6.51,81.3,81.7,82.5,81.2,1.6,15.5,2.41,,,,,
618,6548,長科*,櫃,07/01,,82.4,-1.5,-1.79,8471,698.0,83.9,85.0,85.3,80.7,5.48,48.8,6.73,,,,,
619,00657,國泰日經225,市,07/01,,82.3,-0.05,-0.06,128,10.6,82.35,82.8,82.85,81.95,1.09,,1.0,,,,,
620,6873,泓德能源,市,07/01,,82.2,-0.1,-0.12,286,23.5,82.3,83.0,83.2,81.4,2.19,25.4,1.08,,,,,
621,6874,倍力,櫃,07/01,,82.0,-1.3,-1.56,43,3.53,83.3,83.0,83.0,81.1,2.28,20.2,3.46,,,,,
622,5351,鈺創,櫃,07/01,,81.9,-4.9,-5.65,22334,1850.0,86.8,86.8,87.2,80.3,7.95,85.3,5.66,,,,,
623,1582,信錦,市,07/01,,81.7,-1.7,-2.04,1230,101.0,83.4,84.2,84.4,81.6,3.36,30.0,1.57,,,,,
624,9941,裕融,市,07/01,,81.3,1.3,1.62,965,77.9,80.0,80.0,81.3,80.0,1.62,11.3,1.31,,,,,
625,6485,點序,櫃,07/01,,81.2,-2.2,-2.64,323,26.4,83.4,83.5,84.7,81.2,4.2,,1.9,,,,,
626,1723,中碳,市,07/01,,81.0,-1.3,-1.58,742,60.5,82.3,82.5,82.8,81.0,2.19,32.7,2.34,,,,,
627,8472,夠麻吉,櫃,07/01,,81.0,-0.7,-0.86,7,0.58,81.7,81.7,81.9,80.5,1.71,,5.4,,,,,
628,3028,增你強,市,07/01,,80.8,-2.3,-2.77,2797,229.0,83.1,83.5,84.0,80.6,4.09,15.8,3.01,,,,,
629,3162,精確,櫃,07/01,,80.4,-0.1,-0.12,749,60.6,80.5,80.5,82.2,80.1,2.61,88.4,3.02,,,,,
630,4126,太醫,櫃,07/01,,80.4,0.1,0.12,20,1.59,80.3,80.3,80.4,80.3,0.12,16.4,1.9,,,,,
631,6576,逸達,櫃,07/01,,80.3,-0.5,-0.62,77,6.16,80.8,80.8,80.8,79.8,1.24,,9.07,,,,,
632,4590,富田-創,市,07/01,,80.0,1.0,1.27,397,31.9,79.0,79.0,81.3,78.8,3.16,19.3,1.24,,,,,
633,6245,立端,櫃,07/01,,79.9,-2.3,-2.8,629,50.6,82.2,82.6,82.6,79.6,3.65,19.6,1.85,,,,,
634,2484,希華,市,07/01,,79.8,7.2,9.92,16528,1318.0,72.6,79.5,79.8,78.0,2.48,106.0,3.1,,,,,
635,6416,瑞祺電通,市,07/01,,79.8,-0.3,-0.37,102,8.14,80.1,80.5,80.5,79.5,1.25,17.5,1.68,,,,,
636,5388,中磊,市,07/01,,79.6,-1.2,-1.49,2584,206.0,80.8,81.2,81.2,79.0,2.72,19.8,1.52,,,,,
637,3032,偉訓,市,07/01,,79.5,1.1,1.4,864,70.5,78.4,80.0,83.8,79.3,5.74,,3.2,,,,,
638,5511,德昌,櫃,07/01,,79.4,0.4,0.51,305,24.1,79.0,79.0,79.5,78.4,1.39,6.6,1.25,,,,,
639,6209,今國光,市,07/01,,79.2,-1.5,-1.86,6298,508.0,80.7,81.1,83.5,79.0,5.58,46.3,4.05,,,,,
640,5534,長虹,市,07/01,,79.0,0.7,0.89,521,40.9,78.3,78.8,79.3,77.9,1.79,15.0,1.1,,,,,
641,6028,公勝保經,櫃,07/01,,78.9,0.1,0.13,13,1.06,78.8,78.8,79.1,78.7,0.51,10.9,2.47,,,,,
642,6794,向榮生技,市,07/01,,78.9,-0.6,-0.75,34,2.69,79.5,79.5,79.5,77.5,2.52,,5.95,,,,,
643,1294,漢田生技,櫃,07/01,,78.8,-0.1,-0.13,110,8.6,78.9,79.8,79.8,77.9,2.41,16.0,2.74,,,,,
644,1726,永記,市,07/01,,78.5,0.3,0.38,34,2.7,78.2,78.7,78.7,78.0,0.9,13.2,1.17,,,,,
