排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,4916,事欣科,98.8,8.9,9.9,05/21,-0.57,4.38,6.31,9.53,9.36,8.65,21.0,12.8,17.6,11.7,13.4,19.8
2,1582,信錦,117.5,10.5,9.81,05/21,0.3,2.58,2.97,6.28,6.46,5.05,5.78,1.05,-5.87,1.45,-3.71,0.26
3,6127,九豪,53.0,0.9,1.73,05/21,-0.68,3.13,1.08,5.75,4.44,1.13,4.86,3.07,3.04,4.08,4.36,5.48
4,5347,世界,163.5,4.5,2.83,05/21,-0.05,-0.69,-2.57,5.67,5.0,6.85,6.64,14.6,15.9,0.38,-13.7,13.2
5,8028,昇陽半導體,267.5,9.0,3.48,05/21,-0.08,-0.5,2.1,5.04,8.05,10.1,16.5,13.0,12.8,12.9,,7.44
6,6727,亞泰金屬,546.0,49.5,9.97,05/21,2.36,2.32,2.57,4.6,3.7,2.49,3.33,-0.33,5.92,9.18,,2.86
7,00689R,國泰20年美債反1,22.49,-0.23,-1.01,05/21,0.0,0.13,2.31,4.49,8.13,8.91,16.9,21.4,27.6,29.7,,19.8
8,00859B,群益0-1年美債,41.03,-0.12,-0.29,05/21,-0.04,-0.2,-0.17,4.23,8.1,13.0,33.3,63.2,60.7,74.2,,57.0
9,2484,希華,44.85,0.55,1.24,05/21,-2.18,0.49,2.69,4.11,1.27,1.65,3.21,0.7,0.41,4.0,1.52,-3.09
10,009820,元大納斯達克精選,10.17,0.13,1.29,05/21,0.22,0.75,1.43,4.1,10.9,,,,,,,
11,5291,邑昇,78.8,7.1,9.9,05/21,1.66,1.58,3.44,4.05,4.44,3.2,3.06,3.45,3.18,2.99,3.36,3.36
12,5425,台半,90.4,3.5,4.03,05/21,-0.95,1.76,2.52,3.88,2.88,5.43,5.12,8.44,4.98,2.22,-2.01,8.76
13,6462,神盾,140.5,6.0,4.46,05/21,1.04,2.17,1.94,3.85,5.25,4.17,5.85,3.06,-2.58,0.47,-25.8,4.68
14,6284,佳邦,93.4,5.4,6.14,05/21,1.2,2.69,2.81,3.83,5.54,4.25,4.97,5.98,3.45,6.19,5.93,8.15
15,8358,金居,498.0,38.0,8.26,05/21,0.78,2.36,2.8,3.65,6.02,11.2,16.6,12.9,14.9,13.7,15.2,14.9
16,6155,鈞寶,59.4,3.5,6.26,05/21,-1.78,-0.49,1.74,3.57,3.18,3.95,2.59,3.37,4.04,3.96,11.4,2.13
17,00984B,大華優利美A債15,16.11,0.09,0.56,05/21,1.21,2.06,2.3,3.54,9.46,15.9,30.7,27.7,33.0,,,30.6
18,4571,鈞興-KY,216.0,5.5,2.61,05/21,-0.02,-0.22,1.85,3.48,5.9,5.74,6.18,6.55,0.47,-1.13,,5.14
19,3675,德微,316.5,5.0,1.61,05/21,1.52,2.7,2.83,3.34,2.86,4.16,7.32,7.41,1.59,4.0,5.07,8.02
20,6485,點序,104.5,-7.5,-6.7,05/21,0.03,-1.18,2.06,3.2,3.21,2.49,2.53,1.2,-0.26,2.79,1.99,3.18
21,00986A,主動台新龍頭成長,14.49,0.29,2.04,05/21,-0.01,0.56,2.04,3.18,3.09,7.01,17.6,43.9,,,,29.2
22,00997A,主動群益美國增長,12.31,0.5,4.23,05/21,-0.17,0.43,1.96,3.16,2.77,2.41,,,,,,
23,5328,華容,33.95,3.05,9.87,05/21,0.19,2.79,3.38,3.15,1.61,3.61,-2.06,5.81,3.08,4.47,5.16,6.3
24,3376,新日興,209.5,7.0,3.46,05/21,1.16,1.04,2.62,3.13,1.44,0.22,1.39,-7.7,-6.59,-1.24,-13.0,-4.42
25,8096,擎亞,108.0,0.5,0.47,05/21,0.03,-0.53,-1.19,3.13,3.63,4.6,-2.72,-0.22,-0.9,0.2,0.16,10.2
26,5309,系統電,67.5,-0.2,-0.3,05/21,-0.27,2.93,2.69,3.1,3.22,3.04,1.68,0.66,-0.68,-1.6,-1.18,-1.64
27,00875,國泰網路資安,44.99,0.61,1.37,05/21,-3.15,-3.98,1.28,3.07,4.79,5.78,12.3,15.5,45.8,164.0,,13.0
28,3217,優群,199.0,10.5,5.57,05/21,1.8,1.79,2.7,2.95,4.08,3.43,-0.69,-6.2,-3.55,4.25,5.1,-3.79
