排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2882,國泰金,81.5,1.8,2.26,05/25,32.6,42.5,45.6,38.5,33.9,26.8,14.7,16.7,9.55,5.34,2.58,14.4
2,2885,元大金,56.1,1.0,1.81,05/25,43.0,42.2,39.6,33.0,21.8,12.6,8.6,15.2,11.4,6.59,2.29,11.5
3,2062,橋椿,18.3,-0.2,-1.08,05/25,30.9,31.2,30.6,29.3,22.6,14.3,6.74,4.1,3.18,0.39,0.6,4.3
4,2881,富邦金,97.7,2.6,2.73,05/25,29.8,34.7,37.4,26.7,27.4,21.0,13.5,14.6,8.05,4.83,2.25,14.7
5,2439,美律,88.2,-0.1,-0.11,05/25,26.3,19.2,22.1,24.9,17.1,15.2,10.2,13.8,10.8,4.49,2.52,8.6
6,2347,聯強,84.2,0.1,0.12,05/25,51.7,46.0,35.2,24.6,16.7,15.1,7.6,16.5,12.3,14.2,7.35,10.6
7,2474,可成,186.5,-1.0,-0.53,05/25,20.3,23.0,25.8,24.3,17.1,11.5,11.7,16.4,13.9,13.6,4.19,14.8
8,3005,神基,103.5,-0.5,-0.48,05/25,30.3,23.3,19.8,23.5,11.4,9.53,7.15,9.13,7.93,5.38,4.01,8.28
9,00755B,群益投資級公用債,32.39,0.12,0.37,05/25,0.0,0.0,18.5,23.0,38.6,31.2,13.2,7.39,3.74,0.69,,9.13
10,6188,廣明,86.3,-0.1,-0.12,05/25,21.9,18.6,19.7,21.9,12.5,7.71,7.73,3.44,1.29,0.31,0.69,4.4
11,1402,遠東新,27.2,0.2,0.74,05/25,24.6,24.5,25.7,21.7,14.5,10.8,5.83,7.81,8.79,11.5,5.53,7.46
12,7402,邑錡,99.6,2.9,3.0,05/25,8.62,6.07,12.5,18.9,13.5,7.39,2.03,0.64,0.23,0.08,0.07,1.04
13,4441,振大環球,202.0,-5.5,-2.65,05/25,0.0,0.0,13.8,17.5,8.99,5.39,1.87,1.26,,,,1.49
14,5274,信驊,17725.0,-55.0,-0.31,05/25,5.47,9.05,11.4,15.8,14.2,7.18,4.83,3.14,3.8,4.17,4.62,3.69
15,5371,中光電,73.0,0.9,1.25,05/25,23.6,14.7,17.9,15.7,11.3,4.36,2.24,0.79,0.4,1.34,0.95,0.99
16,6515,穎崴,8850.0,150.0,1.72,05/25,12.7,21.0,18.6,15.5,11.9,12.3,7.72,6.18,4.37,4.81,,6.41
17,6257,矽格,231.5,9.5,4.28,05/25,8.98,11.1,14.1,15.5,8.37,4.62,3.39,4.46,5.25,4.43,2.24,3.3
18,2891,中信金,57.3,-0.3,-0.52,05/25,13.8,10.1,19.9,15.2,17.0,17.7,11.5,15.8,12.3,6.6,3.13,12.3
19,2324,仁寶,34.65,3.15,10.0,05/25,10.9,11.4,12.7,14.3,11.4,9.47,8.75,8.71,8.15,5.7,4.05,7.72
