排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020012,富邦行動通訊N,22.69,0.0,0.0,07/17,,-100.0,-100.0,-100.0,-100.0,81.8,79.0,63.9,80.5,54.7,,65.6
2,00406A,主動中信台灣收益,8.82,-0.82,-8.51,07/17,-88.6,-87.4,-79.3,-77.2,-66.7,-42.3,,,,,,
3,00666R,富邦恒生國企反1,9.52,0.35,3.82,07/17,26.6,-69.9,-74.3,-71.2,-65.5,-27.0,-1.96,1.32,5.87,-1.0,,5.3
4,00842B,台新美元銀行債,30.12,0.02,0.07,07/17,0.0,-40.4,-66.7,-69.9,-65.4,-37.3,-18.3,-23.9,-18.0,-8.98,,-26.0
5,00961,FT臺灣永續高息,12.34,-0.18,-1.44,07/17,-34.4,-45.2,-62.5,-69.4,-71.9,-65.1,-45.4,-35.6,-7.1,,,-28.0
6,0056,元大高股息,50.75,-1.9,-3.61,07/17,-85.9,-82.4,-69.2,-69.0,-58.0,-43.7,4.86,1.83,-1.6,-22.5,-23.7,3.04
7,009804,聯邦台精彩50,20.6,-1.46,-6.62,07/17,-16.8,-25.7,-47.0,-67.6,-69.2,-59.5,-19.3,-23.2,-12.8,,,-21.2
8,00988B,玉山嚴選非投債,19.96,-0.05,-0.25,07/17,-16.8,-64.0,-76.2,-65.0,-62.8,-57.3,-50.6,,,,,
9,00989B,台新美國非投等債,10.22,0.01,0.1,07/17,71.2,12.3,2.03,-65.0,-47.7,-28.1,0.15,,,,,
10,00985D,主動貝萊德優投等,10.19,0.03,0.3,07/17,-0.27,-50.7,-63.2,-63.8,-59.2,-50.8,-22.4,,,,,
11,00984A,主動安聯台灣高息,14.8,-0.82,-5.25,07/17,-54.4,-55.8,-54.7,-63.6,-69.4,-56.9,-23.4,-24.5,-23.0,,,-25.7
12,009803,玉山市值動能50,20.0,-1.3,-6.1,07/17,-67.2,-60.5,-56.2,-60.8,-48.6,-28.4,-23.9,-18.3,-15.1,,,-17.5
13,00929,復華台灣科技優息,28.52,-1.38,-4.62,07/17,-68.9,-63.9,-58.0,-59.3,-50.9,-24.2,17.9,32.6,40.5,-6.33,,36.1
14,00648R,元大S&P500反1,4.05,0.07,1.76,07/17,-56.0,-62.4,-59.6,-58.7,-60.6,-22.0,-2.16,8.3,4.05,3.92,0.5,9.94
15,020034,元大IC設計N,12.29,-0.95,-7.18,07/17,-63.2,-66.0,-52.7,-58.1,-37.2,-15.7,-7.39,5.81,13.8,6.1,,16.9
16,00888,永豐台灣ESG,34.43,-2.73,-7.35,07/17,-81.5,-72.4,-58.5,-56.8,-57.2,-50.9,-17.6,-22.7,-17.2,4.72,,-22.1
17,00407A,主動凱基台灣,8.58,-0.64,-6.94,07/17,-69.6,-63.1,-52.5,-56.4,-51.8,,,,,,,
18,009816,凱基台灣TOP50,14.28,-1.01,-6.61,07/17,-72.4,-63.3,-56.0,-56.3,-47.4,-40.0,-31.7,,,,,
19,0050,元大台灣50,100.15,-6.25,-5.87,07/17,-80.1,-73.6,-55.7,-56.0,-50.9,-40.8,-28.3,-28.9,-28.3,-25.7,-20.3,-28.8
20,00892,富邦台灣半導體,37.58,-2.84,-7.03,07/17,-32.7,-37.6,-45.4,-55.7,-51.2,-44.4,-26.4,-21.2,-5.07,14.6,,-19.2
21,00685L,群益臺灣加權正2,10.54,-1.63,-13.4,07/17,-72.3,-62.6,-54.1,-53.8,-63.1,-62.9,-62.1,-61.2,-59.9,-56.1,,-61.0
22,3130,一零四,203.5,0.0,0.0,07/17,-2.3,-32.2,-41.9,-53.7,-60.2,-50.6,-34.2,-30.8,-22.2,-27.4,-18.4,-30.7
23,00927,群益半導體收益,35.68,-3.02,-7.8,07/17,-24.6,-34.2,-43.1,-52.6,-55.2,-52.6,-25.9,-22.4,-15.5,-15.6,,-25.8
24,00905,FT臺灣Smart,24.62,-1.74,-6.6,07/17,-46.0,-39.9,-39.9,-51.5,-53.2,-42.5,-9.56,-2.69,14.8,-6.31,,-1.04
25,00911,兆豐洲際半導體,53.6,-3.5,-6.13,07/17,-59.5,-58.2,-53.7,-51.0,-53.0,-40.3,-25.9,-14.1,-0.62,-6.98,,-12.5
26,00403A,主動統一升級50,9.52,-0.76,-7.39,07/17,-74.5,-65.6,-49.7,-50.6,-39.1,-10.8,,,,,,
27,006208,富邦台50,227.75,-14.75,-6.08,07/17,-71.2,-63.6,-50.9,-49.9,-46.3,-27.7,2.82,-0.57,10.2,-18.2,-21.5,7.08
28,00405A,主動富邦台灣龍耀,7.75,-0.69,-8.18,07/17,-68.1,-61.7,-44.9,-49.9,-51.4,-36.7,,,,,,
29,00991A,主動復華未來50,16.82,-1.71,-9.23,07/17,-48.9,-51.5,-45.9,-49.2,-49.6,-42.9,-30.9,-23.0,,,,-21.2
30,02001L,富邦蘋果正二N,128.0,-26.15,-17.0,07/17,-77.5,-60.8,-41.0,-48.5,-48.8,-26.3,-36.3,-30.4,-23.4,-7.49,,-28.7
31,00922,國泰台灣領袖50,37.91,-2.49,-6.16,07/17,-58.7,-52.5,-45.7,-48.3,-41.1,-26.0,3.4,-14.1,-12.3,-16.9,,-11.0
32,00928,中信上櫃ESG30,28.96,-2.56,-8.12,07/17,7.95,2.87,-30.7,-47.9,-41.4,-36.6,-14.3,-11.8,-0.31,-2.2,,-10.5
33,00981T,平衡凱基雙核收息,11.94,-0.22,-1.81,07/17,-31.1,-41.2,-49.1,-47.6,-49.7,-30.9,-15.5,-16.7,,,,-15.7
34,00934,中信成長高股息,26.07,-1.24,-4.54,07/17,-42.2,-39.5,-36.0,-45.5,-37.6,-22.6,-2.03,8.47,33.5,,,10.5
35,00671R,富邦NASDAQ反1,2.53,0.09,3.69,07/17,-57.6,-52.8,-40.4,-45.0,-26.2,-9.13,0.5,2.89,1.24,-1.88,,4.2
36,00646,元大S&P500,76.05,-0.8,-1.04,07/17,2.96,-51.1,-42.1,-44.2,-38.1,-22.4,-15.9,-19.4,-3.74,-13.0,-12.6,-20.2
37,6629,泰金-KY,105.0,-0.5,-0.47,07/17,-30.7,-33.5,-33.0,-43.2,-19.7,-20.4,0.05,0.6,-1.07,-3.01,,1.38
38,00935,野村臺灣新科技50,53.4,-4.55,-7.85,07/17,-54.5,-47.4,-39.8,-41.5,-33.5,-27.2,-26.2,-20.2,-16.5,,,-20.0
39,00992A,主動群益科技創新,15.22,-1.53,-9.13,07/17,-38.7,-36.9,-30.4,-41.4,-37.8,-8.33,-4.78,-12.9,,,,-12.3
40,1611,中電,12.2,-0.45,-3.56,07/17,-52.3,-48.2,-32.6,-41.3,-11.1,-10.7,-1.06,-1.17,0.21,0.35,0.09,1.01
41,2387,精元,38.1,-0.65,-1.68,07/17,-65.2,-46.6,-34.6,-41.0,-7.34,1.44,8.3,-2.03,-7.3,-0.36,-0.17,-2.15
42,006201,元大富櫃50,41.3,-3.26,-7.32,07/17,-68.4,-62.1,-42.0,-40.8,-22.1,-14.8,-10.7,-10.2,-5.54,-4.41,3.86,-8.98
43,00867B,台新A-BBB電信債,30.88,0.0,0.0,07/17,-100.0,-11.3,-19.2,-40.2,-0.23,-0.37,-0.23,0.61,61.5,74.4,,0.77
44,006203,元大MSCI台灣,180.75,-12.4,-6.42,07/17,-83.0,-52.1,-46.0,-40.0,-15.8,-14.6,-0.17,0.88,4.29,0.28,-3.09,1.75
45,0051,元大中型100,135.6,-7.2,-5.04,07/17,-59.2,-56.0,-37.1,-39.9,-20.7,-14.2,-8.26,-11.4,0.14,-14.3,-5.02,-8.76
46,00400A,主動國泰動能高息,12.99,-1.0,-7.15,07/17,-56.7,-48.0,-33.8,-39.8,-45.3,-37.3,-20.6,,,,,
47,2439,美律,82.1,-3.7,-4.31,07/17,-41.3,-39.7,-40.8,-39.5,-22.6,-20.6,-15.2,-18.8,-9.74,-1.34,-0.55,-13.9
48,1608,華榮,32.25,-1.0,-3.01,07/17,-53.1,-47.7,-28.4,-39.4,-13.8,-14.7,-3.44,-1.87,0.33,0.08,-0.1,-1.26
49,3530,晶相光,56.8,-4.2,-6.89,07/17,-67.3,-60.8,-32.1,-39.4,-22.4,-0.72,-0.98,2.13,0.58,0.43,,1.91
50,00891,中信關鍵半導體,33.35,-2.66,-7.39,07/17,-63.5,-55.5,-42.9,-38.8,-29.2,-19.2,-15.4,-14.4,-11.5,-3.83,,-14.1
51,0053,元大電子,221.75,-16.25,-6.83,07/17,-41.0,-43.4,-38.0,-38.7,-24.2,-26.6,-17.1,-12.1,-8.84,-5.73,16.4,-10.4
52,0057,富邦摩台,295.65,-19.5,-6.19,07/17,-53.2,-51.5,-45.8,-38.6,-32.4,-9.32,-7.25,-2.85,-1.41,-1.14,5.52,-2.9
53,00876,元大全球5G,87.25,-6.55,-6.98,07/17,-36.3,-29.3,-34.3,-38.4,-38.9,-24.0,-4.25,4.47,26.8,23.2,,6.0
54,00631L,元大台灣50正2,32.17,-5.02,-13.5,07/17,-59.8,-50.3,-40.6,-38.3,-27.7,-24.4,-20.2,-20.2,-19.5,-17.7,-13.7,-20.2
55,6423,億而得,67.0,-5.3,-7.33,07/17,-19.6,-24.7,-26.9,-38.2,-21.3,-15.7,-5.05,-3.45,-3.31,,,-3.42
