排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2207,和泰車,481.0,-1.0,-0.21,06/22,1.69,78.3,71.0,57.5,33.5,24.1,17.1,12.3,8.85,4.67,2.04,12.8
2,2006,東和鋼鐵,69.6,0.1,0.14,06/22,70.5,70.2,60.3,46.4,29.5,19.4,11.3,8.63,8.5,7.77,3.49,8.7
3,2002,中鋼,19.5,0.4,2.09,06/22,0.26,56.0,51.5,41.8,28.5,13.5,7.57,4.26,3.45,3.35,2.34,4.36
4,1477,聚陽,213.5,-8.0,-3.61,06/22,41.6,47.5,42.5,35.6,24.2,14.5,8.5,8.82,9.86,7.33,4.74,7.71
5,1301,台塑,52.4,0.7,1.35,06/22,0.2,45.2,42.0,33.8,23.5,13.0,6.23,2.95,1.98,2.08,2.37,2.98
6,5439,高技,336.0,3.5,1.05,06/22,0.0,16.7,26.5,32.8,21.4,12.4,3.2,3.23,1.67,1.09,1.38,3.34
7,6919,康霈*,119.5,10.5,9.63,06/22,0.14,34.9,32.6,29.7,24.2,15.5,4.02,2.48,0.83,,,2.61
8,8210,勤誠,1370.0,5.0,0.37,06/22,49.0,42.5,37.2,27.9,9.8,6.74,4.27,1.93,1.15,0.24,0.15,2.68
9,3010,華立,131.5,0.5,0.38,06/22,23.2,28.1,26.4,27.2,22.0,13.9,7.05,4.57,5.97,4.6,2.63,4.75
10,6005,群益證,39.8,0.15,0.38,06/22,25.4,27.0,26.7,25.0,16.6,13.3,12.8,11.1,12.3,9.56,4.67,10.7
11,2885,元大金,68.8,0.8,1.18,06/22,33.9,31.8,31.1,24.9,14.3,18.9,13.0,15.9,12.3,7.09,2.52,13.0
12,2360,致茂,2310.0,0.0,0.0,06/22,19.1,19.8,26.1,24.6,16.3,10.8,5.48,4.83,3.91,4.2,3.19,4.8
13,1319,東陽,84.8,-9.4,-9.98,06/22,23.4,31.5,27.9,24.6,13.4,7.81,7.88,7.69,7.88,5.44,3.55,6.79
14,9907,統一實,15.5,0.0,0.0,06/22,25.7,25.5,26.1,24.3,17.4,13.6,8.4,4.59,2.29,0.97,0.32,6.07
15,2880,華南金,37.6,-0.75,-1.96,06/22,20.4,19.8,20.2,22.2,16.9,5.92,8.71,7.68,8.13,5.77,2.41,7.39
16,6937,天虹,287.0,7.5,2.68,06/22,0.0,14.2,18.2,21.1,12.6,6.08,1.95,1.22,0.67,,,1.27
17,6805,富世達,1820.0,65.0,3.7,06/22,0.0,5.72,12.6,20.9,11.7,7.95,10.5,8.95,5.73,,,9.21
18,2347,聯強,93.5,0.1,0.11,06/22,42.8,28.1,22.7,20.3,7.83,5.72,7.22,12.9,11.7,13.9,7.35,9.1
19,3017,奇鋐,2420.0,20.0,0.83,06/22,11.0,14.7,21.8,19.6,9.76,5.03,4.24,4.31,3.23,2.9,2.17,4.38
20,4105,東洋,73.7,0.2,0.27,06/22,21.7,26.4,26.8,17.8,12.6,6.53,2.49,1.52,1.06,0.75,1.79,1.57
21,3711,日月光投控,674.0,61.0,9.95,06/22,19.8,21.8,21.1,17.7,9.91,10.2,5.11,5.0,6.85,5.84,,4.02
22,1102,亞泥,36.35,0.55,1.54,06/22,28.3,16.6,20.0,17.5,9.49,4.32,6.57,6.98,10.4,10.1,5.99,7.42
23,7769,鴻勁,6915.0,-60.0,-0.86,06/22,25.1,16.8,17.2,16.9,9.86,6.88,5.45,2.31,,,,2.75
24,6176,瑞儀,90.2,2.3,2.62,06/22,26.8,32.1,26.4,16.9,27.1,26.2,12.8,14.7,14.2,11.3,4.32,13.1
25,6414,樺漢,381.0,-2.0,-0.52,06/22,23.0,18.1,18.6,16.5,8.72,6.32,4.1,4.74,5.96,4.43,3.14,4.81
26,6121,新普,424.0,6.5,1.56,06/22,2.37,5.18,8.62,16.4,28.7,22.8,15.8,20.6,16.3,12.0,5.38,18.7
27,3665,貿聯-KY,1990.0,-110.0,-5.24,06/22,23.2,15.8,18.4,15.9,9.66,10.5,9.34,10.2,6.95,5.44,3.95,10.4
28,4904,遠傳,108.0,-0.5,-0.46,06/22,10.8,12.4,15.9,15.6,12.6,10.4,11.3,11.6,15.7,10.4,5.44,11.3
29,3533,嘉澤,2315.0,25.0,1.09,06/22,17.2,31.9,20.1,15.2,11.2,10.3,5.91,4.22,4.82,5.55,5.97,4.18
30,2891,中信金,70.5,-1.4,-1.95,06/22,10.5,15.1,12.3,13.8,17.7,11.1,13.0,13.4,14.0,6.79,3.25,12.0
31,3563,牧德,728.0,13.0,1.82,06/22,0.0,0.0,4.27,13.4,8.62,3.52,1.36,1.53,1.57,0.83,1.47,1.37
32,2441,超豐,140.0,5.0,3.7,06/22,8.17,11.1,13.6,13.2,9.57,3.91,3.27,2.37,2.14,2.2,2.99,2.5
33,2368,金像電,1395.0,40.0,2.95,06/22,22.9,15.5,12.4,12.5,4.59,5.62,4.48,4.73,3.63,3.91,2.1,4.84
34,4966,譜瑞-KY,695.0,2.0,0.29,06/22,24.5,10.5,9.16,11.6,8.48,4.75,2.9,2.74,2.26,3.26,3.7,2.8
35,5522,遠雄,73.8,-0.6,-0.81,06/22,13.0,12.8,11.0,11.0,4.79,3.11,2.86,5.39,3.9,7.44,5.33,4.94
36,3167,大量,805.0,-15.0,-1.83,06/22,0.0,2.05,4.07,10.9,4.8,3.99,3.89,2.23,0.59,0.38,0.32,2.48
37,9904,寶成,26.1,-0.05,-0.19,06/22,15.0,11.2,12.0,10.8,6.26,6.32,6.65,4.86,1.86,0.72,0.31,6.92
38,2059,川湖,7550.0,685.0,9.98,06/22,2.48,5.62,8.41,10.4,5.73,4.85,2.62,5.54,5.86,3.98,3.36,5.59
39,6285,啟碁,268.0,-6.0,-2.19,06/22,2.69,4.45,15.0,10.2,5.45,3.08,1.88,1.42,2.08,3.22,3.12,1.42
40,3081,聯亞,2375.0,-65.0,-2.66,06/22,11.4,5.37,14.8,10.0,9.41,6.62,5.71,3.86,2.58,1.33,1.66,3.87
41,2731,雄獅,151.5,-0.5,-0.33,06/22,22.1,19.4,15.8,9.94,6.5,3.31,2.53,1.5,1.48,2.77,1.96,1.52
42,8069,元太,203.0,-1.0,-0.49,06/22,0.0,0.02,3.88,9.55,10.2,5.7,2.03,1.22,0.73,0.33,0.04,1.42
43,3526,凡甲,323.5,-3.5,-1.07,06/22,6.85,9.72,11.3,9.01,6.92,3.65,1.63,1.79,1.78,2.0,1.73,1.75
44,2454,聯發科,4465.0,75.0,1.71,06/22,18.8,18.9,14.9,8.99,4.23,5.66,3.53,3.22,3.63,4.2,2.17,3.17
45,6768,志強-KY,88.5,2.8,3.27,06/22,0.21,0.6,0.63,8.94,3.88,2.43,1.54,5.46,4.06,2.54,,4.71
46,6535,順藥,100.5,-2.5,-2.43,06/22,6.25,6.88,9.0,8.88,5.23,2.17,0.86,0.45,0.12,0.26,,0.48
47,6278,台表科,206.0,1.5,0.73,06/22,16.8,17.3,15.8,8.8,11.7,7.6,5.68,6.64,7.23,5.96,2.88,6.48
48,2308,台達電,2150.0,0.0,0.0,06/22,10.4,8.96,9.71,8.75,5.07,3.18,2.23,1.79,1.76,2.32,1.84,1.78
